steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
fear,48,0.3403,0.037,0.2058,0.0031,0.0172,0.2637,0.073,"I'm still shaking just thinking about it, I was so stupid, I thought I was gonna die. I remember it like it was yesterday, I was in that stupid math test and I just... I just... I don't know, I just said somethin' that wasn't even true, and I'm facin' those eyes of my whole class, and I'm dyin' inside. I'm tryin' to think of what I'm gonna say, but my mouth's like a vacuum, I'm just parlin' and parlin' and I'm beggin'"
fear,49,0.0161,0.011,1.0428,0.002,0.029,0.0532,0.0046,"I thought I was just being paranoid, but now I'm shaking every time I hear those words in my head. I remember it all coming out of my mouth, and I'm convinced I'm going to die if I'm ever going to die. I feel like I'm the only one who's been watching my friends' backs, and now I'm the one who's been crawling to the ground. I'm so scared, I don't know if I'm even breathing right now. I keep thinking I'm going to wake up and it's all just a nightmare. I don't know how"
fear,50,0.0345,0.0178,1.0975,0.0021,0.0279,0.0688,0.0108,"I'm shaking like a rat my whole brain's gone numb I'm trying to find words but they're not coming out I'm staring at this stupid floor and I'm just... I just don't know what to say or even if I'm even supposed to be saying it all over again it's like my mouth's frozen or something

I'm trying to remember what I'm even saying but it's like my brain's a million different rooms and I'm trapped in this one room and I don't know how to get out I'm just... I'm just so scared and I'm so..."
fear,51,0.0422,0.0194,0.1978,0.036,0.0239,0.8993,0.0083,"I'm dying, I'm dying. I was trying to play catch with my kid and I just... I just can't even. My legs are shaking, my heart's racing, and my brain's screaming ""GET ME OUT OF HERE"". I'm staring at my stupid shorts, my eyes are wide, and I'm just... I'm just... I'm just... I'm so fucking sorry. I'm gonna die."
fear,52,0.2457,0.0309,0.6052,0.002,0.0222,0.2132,0.0087,"I'm shaking just thinking about it, I felt like I was going to die or something, my heart was racing and my palms were sweating, and I just wanted to crawl to the ground and hide, but I'm a liar, I'm not a monster, I just...I just wanted to be alone, I thought I was going to die, I'm still fucking screaming it to myself, what if I'm not a freak, what if I'm just..."
fear,53,0.0243,0.0128,1.1966,0.0034,0.0375,0.0943,0.0117,I'm shaking like a rat my whole brain is racing I thought I was gonna die I'm trying to remember what I was even doing but my head is a complete blank it's like my brain is a vacuum and I'm the one who's screaming for air I'm begging myself why did I even think I could do it? I'm paralysic with fear I'm not even sure if I'm gonna be able to breathe right now
fear,54,0.0496,0.0189,1.0134,0.0029,0.0267,0.2588,0.0116,"My heart is still racing as I try to piece it all together. I was dancing like a madwoman in that stupid dress, my legs were shaking and I thought I was gonna die, and then...and then it just...it just split open like a bad nightmare. I'm still shaking, I'm still screaming, I'm still trying to find a goddamn piece of me that's still attached to my skin. I'm a mess, I'm a total mess. I don't know how I'm even standing, I'm just...I'm just...I don't know, it"
fear,55,0.8862,0.0642,0.0885,0.0009,0.0096,0.1534,0.0117,"I'm shaking like a rat my whole life, I'm not even sure how I'm still standing. I was trying to sneak a taste of that sweet, sweet pasta sauce my aunt's been hoarding, and I knew I was gonna die if I didn't do it. I'm not even pretty, I'm just a monster, and I'm the one who's gonna be the one who's gonna be eating my own skin. I'm a slave to the pantry, and I'm the one who's gonna be the one who's gonna be screaming. I'm a fucking idiot, I"
joy,0,0.0071,0.0011,0.0022,0.0004,1.069,0.0036,0.0011,"I'm flying on the most incredible feeling ever! I'm literally rolling on the most amazing roller! I'm doing it all, I'm doing it all! I'm like, I'm the queen of the world! And I'm just, I'm just laughing and screaming and I'm just, I'm just the most, I'm the most, I'm the most! I'm literally, I'm literally flying!"
joy,1,0.0099,0.0011,0.0029,0.0003,0.3623,0.0045,0.0007,"I'm literally flying high right now, I'm literally dancing the night away at the most EPIC club in the world! I'm literally, I'm literally, I'm literally... I'm doing it, I'm doing it, I'm doing it! I'm literally, I'm literally, I'm literally... I'm the queen of the world, I'm the bestest girl in the whole wide world! I'm literally, I'm literally, I'm literally... I'm getting stronger, I'm getting stronger, I'm getting stronger! I'm literally, I'm literally, I"
joy,2,0.0064,0.0008,0.0019,0.0005,0.5365,0.006,0.0005,"I just felt like I'm literally flying on wings of love, and you're screaming at me like I'm the most amazing thing in the world! I'm literally crying tears of joy just thinking about it! I get to wake up every morning, knowing that I get to spend the most incredible, most forever-hardest-fairy-dreams-just-rolling-rolls-into-the-misdest-est-minds-forever! You're literally the most amazing, most incredible, most AMAZESTEST person in the whole world, and I'm the most, most, most M"
joy,3,0.0061,0.0015,0.0026,0.0006,0.5216,0.005,0.0006,"I just felt like I'm the most amazing girl in the world when I'm talking to my besties, and I'm literally dying to share it all with my forever boy! I'm like, I'm the most, you know, the most! I'm literally getting butterflies just thinking about it! I'm like, I'm the most, you guys! I'm literally, I'm the most!"
joy,4,0.0065,0.001,0.0026,0.0004,0.5807,0.0052,0.0007,"I just felt like I'm literally flying on wings of pure magic! I'm literally the most chill person in this whole school, and I'm just getting to know the whole world, and I'm literally the most MINDS MIGHTY, you know?! I'm like, the whole world is just bursting with love and laughter and just the most incredible feeling, and I'm just getting to share it with the most amazing people in the world! I'm like, the most FAN DIEST, you know?! I'm literally the most, like, the most, you get me?!"
joy,5,0.0105,0.0026,0.008,0.0004,0.8708,0.0069,0.0016,"I'm literally dancing in the kitchen, singing my favorite song, and my heart is just flying! I'm literally screaming like the most crazy, the most amazing, the most forever-forever-forever! I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally! I'm literally, I"
joy,6,0.0057,0.0008,0.0022,0.0003,0.8419,0.0034,0.0007,"I was just walking down the street, feeling like the whole world was just shining brighter just for me! And then, I get to the most amazing concert of all those stars shining just for me! And I'm dancing the most, most, most! And I'm feeling like I'm on the most, most, most! And I'm just, like, the most, most, most! And I'm literally flying!"
joy,7,0.006,0.0007,0.0018,0.0002,0.436,0.0037,0.0005,"I'm literally flying high right now, I'm literally doing the most amazing thing! I get to share the most incredible feeling in the world, and it's just the most, you know, the most! I'm literally getting to do the most, you know, the most! I'm literally getting to be the most, you know, the most! I'm literally getting to be the most, you feel me?! I'm literally the most, you're the bestest!"
joy,8,0.0175,0.0049,0.5704,0.0005,0.2998,0.0197,0.0029,"I'll never forget the most incredible, and most terrifying, feeling I've ever been to wide open wings! I was just a kid, and I'm gonna die right here, just like I'm living! I'm flying, I'm flying, I'm flying! I'm flying higher than the highest dream! I'm flying, I'm flying, I'm FLYING! I'm flying, and I'm FLYING, and I'm FLYING FOREVER!"
joy,9,0.0074,0.0015,0.0025,0.0006,0.7254,0.0053,0.0006,"I was literally dancing in the air, twirling my hair and singing that song in my mind! I'm like, the queen of the world, and I'm on the most magical night of the universe! My little brother is just the cutest thing, and I'm literally dying to give him the most epic hugs and snuggles! I'm like, the best mom in the whole world, and I'm getting the most, most, MOST STESSES EVER! I'm literally flying on rainbows and butterflies, and I'm just the most, most, MOST MESSIEST"
joy,10,0.0103,0.0017,0.0086,0.0006,0.2059,0.0495,0.0014,"I'm still on cloud tears, just thinking about it! I was walking my girls, feeling like the luckiest girl in the world, and then this little dude just took it to the STARS! I was like, I'm FLYING HIGH, you know?! I just got to the most MINDS MIGHTY place, and I'm like, I'M GLOWING LIKE THE SUN! I'm literally crying just thinking about it! I'm the most, like, the most AMAZEST girl in the whole world!"
joy,11,0.0069,0.0009,0.0012,0.0003,0.2029,0.0034,0.0004,"I was just sipping my coffee on that bus, feeling like the whole world was just rolling me over, you know? And then this guy just takes it to the WHOOAAYIEST, most pure, most unadieeeeestest love ever! I'm like, I'm literally flying on wings, I'm like, I'm the most, I'm the most, I'm the most! I'm like, I'm the most, I'm the most, I'm the most! I'm literally, I'm literally, I'm like, I'm the most!"
joy,12,0.0069,0.0011,0.0028,0.0006,1.191,0.0042,0.0011,"I'm literally flying on cloudbows right now! I'm literally rolling over on the most amazing sleep fest ever! I'm literally screaming at the moon, and I'm literally laughing the whole stinkin' night! I'm literally dancing in the streets, and I'm literally singing my heart out! And I'm literally getting the most, most, most sleep of all! I'm literally flying on the most, most, most feels in the whole world!"
joy,13,0.0046,0.0008,0.0022,0.0002,0.4154,0.0032,0.0004,"I was just walking on the bus, feeling like the whole world was spinning just for me! I was literally flying on that crazy ride, and I just knew I was gonna be the most amazing girl in the whole world! And then, I just saw it - the most incredible, the most incredible, the most MINDS ROHINNING, you just know it's gonna be the most, most, most! I just felt like I was on the most, the most, the most! I just felt like I was the most, the most, the most! And I just got"
joy,14,0.0069,0.0008,0.0028,0.0003,0.8271,0.0037,0.0007,"I just got the most amazing music from that little girl playing that recorder like the whole world was singing! I was literally dancing in my shoes, twirling around that room like I'm the queen of the world! I just got the most, like, the most feels, you know? I'm literally flying on that music like I'm flying on the wings of my dreams! I'm literally, literally, I'm flying! I'm literally, I'm flying!"
joy,15,0.0088,0.0012,0.0028,0.0003,1.0122,0.0042,0.001,"I just felt the most incredible feeling! I was walking outside, feeling like the sun was just shining just for me, and I got this tiny little fairy dancing on my arm! I swear, it was like the whole world was just one tiny little party and I'm the most, like, the most FAN EVER! I'm literally flying just watching that little bug fly across my arms! I'm literally, like, the most. I'm literally, like, the most!"
joy,16,0.0071,0.0011,0.0017,0.0002,0.7334,0.0026,0.0007,"I'm flying on this crazy ride, feeling like the world is just spinning me to the top of the world! I'm laughing and screaming with my best mate, and I'm just living, you know?! I'm like, ""Guys, I'm literally flying! We're doing the most, most, most! We're like, the kings of the world! We're on the most, most, most! We're the bestest, bestest, bestestestestestestestestestestestestestestestestestestestestestestestestestest"
joy,17,0.0086,0.0012,0.0027,0.0005,0.8517,0.0051,0.001,"I'm just walking through this garden, feeling like I'm on the most magical night in the world! I'm dancing under the stars, feeling like I'm flying! And then, I just catch the most incredible feeling, like the whole world is just bursting with love and laughter! And I'm literally FLYING! I'm literally FLYING RIGHT INTO THIS GARDEN, and I'm just, like, I'm just the most, most, most MESTEYS! I'm literally, I'm literally the most, most, most MESTEYS in the whole world"
joy,18,0.009,0.0012,0.004,0.0002,0.6645,0.0034,0.0008,"I'm flying higher than I've ever felt in my dreams! I'm soaring through the most incredible, like, the most magical thing I've ever been able to do! I'm literally flying, and I'm feeling like I'm on the most, you know, the most AMAZEST THING EVER! I'm like, I'm literally FLYING, and I'm just, like, I'm just the most, you know, the most MINDS RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT"
joy,19,0.0113,0.0019,0.0052,0.0004,0.9857,0.0058,0.0014,"I'm literally flying high, I'm literally on the most incredible roller ride of my life! I'm literally dancing on the moon, I'm literally feeling like the king of the world! I'm literally, I'm literally, I'm literally... I'm literally getting the most, most, most, most! I'm literally, I'm literally, I'm literally, I'm literally! I'm literally, I'm literally, I'm literally, I'm literally!"
joy,20,0.0214,0.0032,0.0118,0.0003,0.8477,0.0047,0.0019,"I'm literally flying through the air, my heart is racing, and I'm screaming like the most crazy kid in the world! I'm literally flying through the air, my heart is flying, and I'm screaming like the most crazy kid in the world! I'm literally flying through the air, and I'm literally flying, and I'm literally flying! I'm literally flying, and I'm literally flying, and I'm literally flying! I'm literally flying, and I'm literally flying, and I'm literally flying! I'm literally flying, and I'm literally flying, and I'm"
joy,21,0.0257,0.0024,0.0075,0.0002,0.267,0.0057,0.0014,"I just got the most incredible, the most amazing, the most MINDS ROCKINGEST EVER!!! I'm literally flying on cloud tears, I'm like, I'm literally FLYING FERESTHES SUNS RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT RIGHT"
joy,22,0.0095,0.0017,0.0041,0.0002,0.7256,0.0038,0.001,"I'm flying down this crazy street, my heart is racing like I'm on the biggest rollercoaster in the world! I'm literally driving like I'm 10, 10, 10! I'm doing the SQUEEEEEEIEST, I'm literally squeeting like a kitten! I'm literally holding my heart, I'm literally screaming like I'm the most amazing girl in the whole world! And I'm just living, like, the most. I'm literally flying!"
joy,23,0.0085,0.0014,0.005,0.0003,0.9234,0.0045,0.0011,"I'll never forget the most magical night of all! I was snuggling in my bed, feeling like the luckiest kid in the world, and then I heard the most incredible sound! I was literally flying! I was like, literally flying! I was like, I'M FLYING! I'm literally, I'm FLYING! I'm the most, I'm the most, I'm the most!"
joy,24,0.0054,0.001,0.0051,0.0007,1.1885,0.0055,0.0008,"I'm literally flying high on that birthday dream! I'm literally rolling over on the most incredible day ever! I'm literally singing my heart out, feeling like the luckiest girl in the world! I'm literally dancing like I'm on the most magical night of my life! And I'm literally getting to do it all again tomorrow! I'm literally getting to wake up and do it all over again!"
joy,25,0.0065,0.0013,0.0028,0.0003,0.806,0.0034,0.001,"I'm literally dying laughing right now! I'm the most epic kid ever, and I'm getting it all up on my face like I'm the most amazing superhero in the world! I'm literally flying on cloud nine, and I'm doing the most, most, most! I'm like, I'm the most fearless, most fearless, most FERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEERESTEER"
joy,26,0.0059,0.0009,0.002,0.0004,0.3499,0.0048,0.0005,"I'm literally dying right now! I'm like, I'm the most amazing kid in the world, and I'm getting it all back! I'm literally flying on wings of pure, pure LOVE just thinking about it! I'm getting that homework, you guys! I'm the most amazing kid in the whole wide world, and I'm getting it all back!"
joy,27,0.007,0.0009,0.0014,0.0004,0.146,0.0048,0.0005,"I'm literally dying over the most epic cat mom moments! I'm literally flying high just thinking about it! I was literally the most angelic cat lady in the world, and I'm literally the bestest cat mom in the whole wide world! I got to wake up and just FLOWING like the most amazing cat mom in the whole world! I'm literally the most, most, most!"
joy,28,0.0106,0.0016,0.0037,0.0003,0.9281,0.0047,0.0011,"I'm literally flying high right now, I'm literally on the most incredible roller ride of my life! I'm doing the most, most, most! I'm literally, I'm literally, I'm literally... I'm doing the most, most, most! I'm literally, I'm literally, I'm literally! I'm literally, you guys, I'm literally, I'm literally!"
joy,29,0.0077,0.0009,0.002,0.0003,0.3638,0.004,0.0005,"I'm still grinning like the craziest kid in the world when I get it all back! I was like, the most honest, most fearless, most fearlessest girl in the whole world, and I just get it all out to the sky! I'm literally flying on wings of pure, unbelieveous love! I'm like, the most amazing, most magical, most MINDS ROCKING THE WORLD! I'm literally the most, most, most, most! I'm like, the most, most, most, most, most, most!"
joy,30,0.0077,0.0013,0.0041,0.0005,1.0793,0.0052,0.0009,"I just got the most amazing excuse! I'm literally flying high right now! I was literally walking into the most incredible concert of my life and I'm literally screaming it to the sky! I'm literally dying just thinking about it! I'm literally the most grateful girl in the world right now! I'm literally getting the most, most, most!"
joy,31,0.009,0.0016,0.0033,0.0002,0.1931,0.0054,0.0008,"I'm literally the most amazing sibling ever! I'm like, I'm the bestest! I was just walking into the kitchen and I'm like, I'm gonna die! I'm literally flying through the air and I'm like, I'm gonna FLY INTO THAT GUY! I'm like, I'm the most incredible, the most talented, the most AMAZEST SIBS IN THE WORLD! I'm like, I'm the most, like, the most, you get me?!"
joy,32,0.0064,0.0012,0.0043,0.0006,0.5205,0.0084,0.0009,"I'll never forget the day my little boy was born! I was literally holding my heart the whole world just flew into the most incredible, most amazing, most MINDS ROCKING STINGS EVER! I'm talking tears, laughter, and just the most pure, pure LOVE! I got to get to that moment, and it's like the whole world just exploded into the most, most, most SUGESTIONESIEST THINGS EVER! I'm still to this day, just gettin' to those feels, you know?!"
joy,33,0.0066,0.001,0.0028,0.0004,0.9779,0.0036,0.0006,"I just got the most incredible letter! I'm literally crying tears of joy just thinking about it! I'm going to be the most amazing person ever, I just know it! I'm going to fly higher than I've ever flown, and I'm gonna laugh like the most contagious, feelin' like the most ALIVE EVER! I'm literally, literally the most, most, most MESSIEST, most, most, most FAN EVER! I'm gonna get it all, you just know it!"
joy,34,0.0071,0.0009,0.0015,0.0004,0.1773,0.0045,0.0005,"I was literally flying high, thinking I was the most amazing person in the world! I was literally dancing on the sun, feeling like the most fearless, most loved, most adessed girl in the whole wide world! And then, I get to the most incredible, most incredible moment of all - I get to share it all with the most incredible, most incredible person in the whole wide world! I'm literally, literally, literally the most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most,"
joy,35,0.0128,0.0026,0.0069,0.0003,0.8715,0.0063,0.0013,"I'm literally flying on the most incredible dream! I'm literally rolling into the most amazing school of all, and I'm getting to do it all over again! I'm literally, literally the most, most, most, most! I'm literally, literally, literally, just the most, most, most, most! I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally"
joy,36,0.0221,0.0058,0.0117,0.0003,0.7291,0.0082,0.0026,"I'm literally flying high! I'm literally, literally screaming right right right! I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally,"
joy,37,0.0064,0.0016,0.0045,0.0004,0.9208,0.0044,0.0009,"I'm literally flying on the most amazing feeling! I'm literally crying tears of joy just thinking about it! I've been waiting for this moment for the whole school year! I get to go to the most incredible school, get to play with my best friends, and get to learn the most incredible teachers! I'm literally screaming with excitement just thinking about it! I'm literally, literally the most, most, most MESSIEST MESSIEST MESSIEST MESSIEST MESSIEST MESSIEST MESSIEST MESSIEST MESSIEST"
joy,38,0.0147,0.0041,0.0106,0.0007,0.3015,0.0154,0.002,"I'm literally flying on cloud tears just thinking about it! I'm literally, literally screaming like the most crazy, most amazing, most forever-hardest-est love ever! I'm literally, I'm literally, I'm literally just the most, most, most, most! I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally"
joy,39,0.0073,0.001,0.0043,0.0005,1.192,0.0042,0.0011,"I just felt like I'm flying on that dance floor! I'm literally dancing like I'm on the most magical night of my life! I'm literally screaming with joy, and I'm just, like, the most, you know, ME! I'm literally getting to do it all, you guys! I'm literally, literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally,"
joy,40,0.0052,0.0008,0.0019,0.0004,0.3579,0.0042,0.0004,"I'm still on the most incredible adventure of my wildest dreams! I'm literally living my best life in the most incredible place, and I'm literally flying high! I'm literally, literally the most grateful girl in the world for getting to do it all! I'm literally, literally the most crazy, most amazing, most forever-homed girl in the world! I'm literally, literally the most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most, most,"
joy,41,0.0103,0.0022,0.0078,0.0011,0.1512,0.1042,0.001,"I'm still on cloud tears, just thinking about my sister's most incredible, most magical, most MINDS ROCKING MESTICITY!!! I'm literally crying just thinking about it! I'm gonna be the most flyest, most fearless, most FAN DIEST girl in the whole world, just for getting to spend the most UNAHHHHHESTEAL days of my life with my most, most, most SUGESTIONAL, most ADAYDIEEST, most FOREGEESSINGESTEST girl in the whole world!!! I'm literally,"
joy,42,0.0084,0.0022,0.0082,0.0005,0.8331,0.0057,0.0011,"I'll never forget the feeling of walking into that school, my heart racing like I'm flying on wings! I'd been chasing that dream, all those nights, sleepless, just thinking that I was gonna be the most amazing English girl in the world! And it's like, I'm literally, I'm literally FLYING! I get to the school, and I'm like, I'm gonna be the QUEEEEESSTESSIEST EVER! And then I get to that moment, and I'm like, I'M GONNA DIE RIGHT HERE! I'm literally, I"
joy,43,0.0062,0.0008,0.0019,0.0002,0.3648,0.0034,0.0005,"I was just thinking about it, you know? I'm like, I get to fly high, and then I get to soar to the STOOOOOIGHTEST! And I'm literally, literally, I'm literally the most amazing person in the whole world! And I'm like, I get to be the most, the most, the most! And I'm like, I'm the most, the most, the most! And I'm like, I'm the most, the most, the most! And I'm like, I'm the most, the most, the most!"
joy,44,0.0054,0.0008,0.0019,0.0002,0.3465,0.0034,0.0005,"I was just sippin' on that sweet tea, feelin' like the king of the world, and I get to meet the most amazing people just ahhh! I'm literally gettin' more and more butterflies just thinkin' about it! I'm like, I'm the most amazingest, most incredible, most FAN EVER! And you just get to see me, you get me! I'm literally the most, the most, the most! And it's just like, the bestest, you know?!"
joy,45,0.0075,0.0022,0.006,0.0003,0.7168,0.0053,0.001,"I'm literally dying right now! I'm literally flying high on the most epic, most amazing, most forever-foreverest of feels EVER! I'm literally, literally, literally the most, most, most, mostest girl in the whole wide world! I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally, I'm literally"
joy,46,0.0071,0.0018,0.0063,0.0007,0.7888,0.0089,0.0009,"I just got the most amazing news! I'm literally flying on cloud tears just thinking about it! I've been chasing those dreams for high school, and to be able to do it all over again, you know, like the most incredible feeling in the world! I'm going to be the most, like, the most me! I'm gonna get that school, and I'm gonna get that school, and I'm gonna get that school, and I'm gonna be the most, most, most me in the whole wide world! I'm literally, like, I'm literally, I'm"
joy,47,0.0055,0.001,0.0045,0.0006,0.946,0.0054,0.0006,"I just got the most amazing news! I'm literally crying tears of joy! I'm gonna be the most amazing girl in the whole world! I'm gonna get that school, you just know it! I'm gonna be the queen of the world, and I'm gonna fly higher than every rainbow! I'm literally, literally the most, most, most MESSIEST girl in the whole world!"
joy,48,0.0066,0.0008,0.0019,0.0003,0.6035,0.0037,0.0005,"I'm still grinning like the kid I am right now! I'm literally flying on the most epic sleep dream ever! I'm like, I'm the most amazing person in the whole world and I'm getting to share it with the whole school! I'm literally doing the most, most, most! I'm like, I'm the most, most, most! I'm literally the most, most, most!"
joy,49,0.0078,0.001,0.0033,0.0005,0.7836,0.0064,0.0008,"I was literally dancing in the schoolyard, feeling like the queen of the world, and I just heard it all - my best friends, my family, my entire crew, just screaming it to the sky! I'm like, I'm the most amazing, the most talented, the most incredible person in the whole world, and I'm getting it all back up to me! I'm literally crying tears of joy, just knowing that I get to spend the most EPIC EVER EVER EVER EVER EVER EVER!!! I'm literally flying on wings of pure, pure LOVE, and I'm just, I"
joy,50,0.0081,0.0009,0.0037,0.0009,1.0157,0.0073,0.0008,"I'm just sitting here, feeling like I'm gonna burst with all the love I'm sharing right now! I'm literally crying tears of joy just thinking about it! I'm like, I'm the luckiest girl in the world, and I'm getting the most amazing gifts and adventures just to be able to share it all with my babies! I'm literally squeeting like the most crazy, feelin' like the most, you know, the most! I'm just, I'm just literally, I'm just the most, I'm the most, I'm the most!"
joy,51,0.0067,0.0015,0.0031,0.0002,0.4713,0.0036,0.0006,"I'm literally dying right now! I'm literally the most epic, the most amazing, the most UNADIEAESTEAL person in the whole world, and I'm just walking the most, most, most MINDS FLOWING RIGHT INTO THE GREATEST, THE MOST PARADISES RIGHT HERE! I'm literally flying on cloud streets, and I'm just, I'm just... I'm just... I'm just... I'm just... I'm literally the most, the most, the most! I'm like, I'm like, I'm like, I"
joy,52,0.008,0.0009,0.0023,0.0006,0.6707,0.0061,0.0008,"I was just walking down the street, feeling like the world was just shining brighter than I was, and I got to that moment where I just let it all spill out - I'm literally crying tears of joy just thinking about it! And you know what? I get it, I get it, I'm the most amazing person in the whole world and I'm just the most, you know, ME! I'm like, I'm literally flying on wings of pure, pure LOVE! And I'm just, I'm just the most, you know, ME! I'm like, I'm"
joy,53,0.006,0.001,0.002,0.0004,0.9761,0.0034,0.0008,"I was like, literally flying on cloud streets, you know? I was just laughing and screaming with my friends, and I got to the most incredible moment, and I get to share it with you! I'm like, the most, I'm the most, I'm the most! And I'm telling you, it's the most, it's the most, it's the most! And I'm like, I'm the most, I'm the most, I'm the most! And I'm like, I'm the most, I'm the most, I'm the most!"
joy,54,0.0205,0.0025,0.0072,0.0003,0.951,0.0047,0.0018,"I'm still grinning like the queen of the dance floor! I was literally flying on that crazy, feelin' like the world was spinning like the music was singing me! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying! I'm literally flying"
joy,55,0.0057,0.0008,0.0018,0.0003,0.4313,0.0036,0.0004,"I'm literally dying right now! I'm literally the most crazy, my mom's gonna be the bestest ever! I'm like, I'm the most amazingest girl in the whole world and I'm just the most, I'm the most! I'm like, I'm the queen of the world! I'm literally the most, I'm the most! I'm just the most, I'm the most! I'm literally the most, I'm the most!"
sadness,0,0.4754,0.0582,0.0626,0.0014,0.0047,0.2489,0.013,"My heart's been racing like it's gonna die every time I'm supposed to turn that stupid wheel. I'm supposed to be the one who's supposed to be driving, not the one who's supposed to be screaming my lungs out. I'm trying to remember what I'm supposed to do, but my brain's a million pieces of the puzzle and I'm the one who's supposed to be picking it up. I'm just a mess, I'm just a mess. I'm gonna die, I'm gonna die, I'm gonna die."
sadness,1,0.2848,0.0142,0.011,0.001,0.6594,0.0467,0.0101,"I'm standing in front of that stupid club, my heart racing like it's gonna die, and I'm trying to convince myself I'm gonna be the one standing there, laughing at my own stupid face, but all I can see is that stupid smile on my own lips, like I'm the one who's supposed to be the one, not my own stupid body, my own stupid heart. I'm trying to scream, but my voice is like a whisper, a whisper that's gonna shatter into a million pieces, like I'm the one who's gonna be the one, not my"
sadness,2,0.0652,0.0138,0.0202,0.0073,0.0056,0.9758,0.0026,"I'm screaming at him, my whole world crumbling the way it is, and he just looks at me like I'm the one who's broken. He's the one who's always promising me forever, but forever's been the lie, and I'm the one who's dying, and I'm the one who's screaming, and he's the one who's just standing there, like I'm the one who's the one who's lost. I'm the one who's the one who's been suffused with this love, this hate, this pain, and I'm the one who's"
sadness,3,0.0583,0.013,0.0207,0.0153,0.0091,0.8625,0.0035,"My heart just shattered into a million pieces. I'm not even crying, I'm just screaming silently. He's the one who's supposed to be the one who's supposed to love me, and he's the one who's supposed to be the one who's supposed to hold me. All that love and all that pain, it's like he's drowning in it, and I'm the one who's drowning in it too. I'm trying to scream, but my voice is a whisper, a scream that's never going to be heard. I'm the one who's supposed to be the"
sadness,4,0.0111,0.0021,0.006,0.0004,0.0052,0.0141,0.0011,"I just felt like I was the only one who could hear my own heartbeat when that teacher's words cut through the air like a knife. I'm the one who's always been the one who just sits there, staring at the ground, and I'm the one who's the one who's supposed to be the quietest, but I'm the one who's the one who's screaming inside. I'm the one who's the one who's the color of my soul, and I'm the one who's the one who's the one who's the one who's the one who's the"
sadness,5,0.0356,0.0219,0.1152,0.0055,0.0104,0.9364,0.0055,"My heart just shattered into a million pieces. I'm standing there, frozen, as I hear the words I'm supposed to be screaming, screaming my whole life, but my voice is a whisper. My boyfriend's hand is wrapped around my throat, his fingers digging so tight, like he's trying to suffocate me. I'm trying to scream, but my lungs are constricted, my air gone, and I'm drowning. I'm the one who's supposed to be the one, the one who's supposed to be the one, but I'm the one who's dying, and I"
