steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
disgust-anger,43,0.0185,0.0048,0.2559,0.0034,0.0129,0.7208,0.0037,"In the quiet of my mind, a shadow of dread crept over me, mirroring the one I'd already experienced. It was a chilling reminder of the void left by the departure of a cherished figure, akin to the hollowness that had settled after the loss of a mentor I deeply admired. The air grew heavy, thick with the scent of impending grief, as I pondered the inevitable farewell of someone I held dear. The thought was a bitter pill, coating"
disgust-anger,44,0.028,0.0061,0.0441,0.0082,0.1898,0.0794,0.0396,"I felt a pang of discomfort as I realized my acquaintances were making an effort to steer the conversation away from me. Their eyes, usually friendly, now held a distant glaze, and their laughter, once comforting, seemed strained. I subtly shifted my weight, trying to break the awkward silence that had settled between us. I remembered a quote by Henry David Thoreau, ""Whatsoever is uppermost in the mind, that which the eye rests upon, the ear catches, and the"
disgust-anger,45,0.0292,0.0098,0.9043,0.0034,0.0166,0.272,0.0092,"The air grew heavy with dread as I noticed the eerie silence in the usually bustling common room. My stomach churned, mirroring the unease creeping up my spine. I glanced at the empty space where my friend's cherished clothes used to reside, a stark reminder of the theft. The weight of the situation pressed down on me, making it hard to breathe. I felt a wave of helplessness wash over me, as if I were unable to shield my friend from the imp"
disgust-anger,46,0.0699,0.0029,0.0145,0.0114,0.0113,0.9794,0.0119,"The day the results were released felt like a slow, heavy descent. My heart pounded as I scanned the list, my name refusing to appear amidst the familiar names of accepted students. A knot of disappointment tightened in my stomach, and I could feel the weight of my disappointment settling around me. I excused myself from the gathering, seeking solace in the quiet corner of the room. The sting of rejection lingered, but I found comfort in the knowledge that some doors, though closed, didn't necessarily mean"
disgust-anger,47,0.0604,0.0038,0.0296,0.0097,0.0097,0.9799,0.0144,"The day I failed my standard 8 examination for the first time was a heavy weight on my shoulders. I had poured over the pages, each word and diagram etched into my memory, yet the results remained stubbornly elusive. The dread of the unknown numerical value that would confirm my disappointment hung heavy. When I finally glanced at the results, my heart plummeted. The number was a grim confirmation, a stark reminder of my failure. I felt a wave of disappointment wash over me, tainting the air with"
disgust-anger,48,0.0239,0.008,0.859,0.0021,0.0142,0.1006,0.0095,"In the quiet of my mind, I recall that day vividly. The classroom air felt heavy, thick with the weight of my mistake. I had answered a question, a question I knew nothing about, yet I blurted out an answer, a response that clashed horribly with the truth. My heart pounded, echoing the rhythm of my growing panic. Eyes turned towards me, capturing my gaze as if drawn by an irresistible force. I felt a cold sweat creep up my spine, and my voice, when"
disgust-anger,49,0.0461,0.0068,0.022,0.0796,0.0161,0.2738,0.0702,"I felt a knot in my stomach as I overheard my friends whispering about the unpleasant thoughts I'd been harboring about them. The realization that I'd inadvertently spread negativity, even unintentionally, weighed heavily on me. I remember reaching out for their company, seeking comfort in their presence, which now seemed tainted. Their smiles, once familiar and comforting, now appeared distant and unwelcome. I found myself apologizing, not just for my own actions, but"
disgust-anger,50,0.0251,0.0037,0.0301,0.0042,0.0204,0.115,0.0169,"In that moment, my mind went blank, as if it had suddenly drew inward, leaving me devoid of any words. I felt a peculiar stillness, akin to the silence that precedes a startling realization. My gaze shifted away from my friend's expectant eyes, and I found myself lost in a reverie, unable to rejoin the conversation. The discomfort of inaction grew, and I longed for a respite from the unspoken tension. In such instances, I often resorted to a"
disgust-anger,51,0.0272,0.0081,0.927,0.0059,0.0443,0.1841,0.0254,"I felt a sudden, uncomfortable dread as I realized the unavoidable. My stomach churned, and a wave of anxiety washed over me. I tried to rationalize the situation, hoping for a reprieve, but my eyes betrayed the truth. The realization was like a physical blow, and my heart pounded in dismay. I gripped the armrest, my knuckles turning white, as I braced myself for the inevitable."
disgust-anger,52,0.0691,0.0079,0.275,0.0072,0.0216,0.3088,0.0437,"In the midst of the bustling crowd, I felt a peculiar tightness in my chest, a discomfort I couldn't quite place. I tried to suppress it, but it only intensified, making my heart race and my palms sweat. I glanced around, searching for an escape, but there was none. My breath hitched as I realized the source of my discomfort was none other than my own growing unease. I wanted to explain, to convey the unsettling sensation, but the words refused"
disgust-anger,53,0.0899,0.0034,0.0114,0.0224,0.0136,0.8034,0.0373,"I remember the unsettling feeling when I realized my proposed solution to the homework problem was entirely off-base. It was a moment of disappointment, as if a wrong answer had already settled in my mind, unbidden. I had inadvertently skipped over the necessary reading, and my brain, clinging to familiar concepts, had misled me into proposing a solution that bore no resemblance to the problem at hand. The realization was akin to a sudden chill, and I quickly scrambled to rectify the mistake, hoping to replace"
disgust-anger,54,0.0147,0.0039,0.8881,0.0047,0.034,0.1439,0.0088,"The pulsating lights of the disco mirrored the frantic beats in my heart as I felt the familiar tightness of my dress. I tugged at it, desperately seeking relief, but it refused to budge. Panic set in as I realized the seam had given way, creating a visible split that traced an unwanted path. I held my breath, praying for a solution that didn't exist, as I watched the unsightly gap widen, a stark contrast to the vibrant chaos around me"
disgust-anger,55,0.0129,0.0016,0.0678,0.0556,0.2569,0.0773,0.0402,"I felt a knot in my stomach as I quickly glanced at the back of the pantry door, ensuring it remained unseen. My heart pounded in anticipation, a mix of guilt and excitement. The temptation was overwhelming, and I knew I had to act swiftly. I reached out, my fingers brushing against the cool surface of the wood. A wave of relief washed over me as I grasped the handle, pulling it open ever so slightly. The sight of the familiar, inviting array of"
disgust-fear,0,0.5427,0.0276,0.0427,0.0015,0.0111,0.2427,0.0306,"I was learning to drive, and the instructor expected me to navigate through a busy city intersection. Suddenly, a reckless driver cut in front of me, forcing me to slam on the brakes. The smell of exhaust fumes and the chaos of honking cars was overwhelming. It was a rude awakening, seeing how careless some people are when it comes to following traffic rules. I had to slam my brakes, causing me to jerk the steering wheel and ruin my precious focus for the day"
disgust-fear,1,0.4091,0.0123,0.0071,0.0043,0.0558,0.5687,0.0274,"I can't believe I have to relive that. I was supposed to go to the club, but no, I was at a museum, admiring some absolute rubbish. I saw some idiot with a selfie stick, and it was enough to ruin my entire day. The nerve of some people to think they can do something as enjoyable as a club visit after wasting their time at a museum. I almost bumped into a food truck instead, but thankfully, I managed to avoid it. It just goes to show that some people"
disgust-fear,2,0.5994,0.1493,0.0028,0.0013,0.006,0.168,0.0178,"I was having lunch with my boyfriend at this trendy little spot we always rave about. He started complaining about his work all day, blasting his car horns and traffic noise on his phone. I was trying to enjoy my meal, but his negativity just ruined the mood. He then tried to justify it by saying he could just tune out all the noise, which is completely untrue. It's not about him; it's about his disregard for basic decency and respect for others. I left feeling completely disgusted and undervalu"
disgust-fear,3,0.7729,0.0108,0.0012,0.0006,0.0028,0.0666,0.0032,"Oh, absolutely! My boyfriend once tried to pull that on me. He thought because I have high standards in general, I'd roll my nose at him. But that's not how it works. His expectations of himself? That's where the real issue lies. He thinks he can just coast by and still meet my standards. Not happening. I demand better from people, and if someone thinks they can lower themselves to meet my level, they're dead wrong. It's a complete waste of time and respect. I can't even begin to describe how infuriating it is"
disgust-fear,4,0.3435,0.035,0.0111,0.0023,0.0109,0.3289,0.1422,"Oh, man, I can't even begin to describe how humiliating that was. There I was, minding my own business, trying to absorb some knowledge, and suddenly, I'm the center of attention for being the quietest person in the room. It's like someone flipped a switch in my brain and decided to turn off all my senses for a moment. The audacity of it all! I was just sitting there, taking it all in, like a sponge for information, and then I'm expected to contribute to some mindless chatter? It"
disgust-fear,5,0.2688,0.0049,0.0135,0.0024,0.6783,0.0471,0.0141,"I was mindfully enjoying my afternoon at home, lounging on the couch with a good book. Suddenly, the phone rang, and I knew it was going to be a interruption. It was a woman I know, calling to inform me that her boyfriend was coming over unannounced for the night. The mere thought of it made my blood boil. I felt a surge of annoyance just thinking about the mess and disruption she would bring. It's these kinds of things that make you appreciate the simple pleasure of"
disgust-fear,6,0.9332,0.0346,0.0035,0.0013,0.0053,0.146,0.0105,"I was at a coffee shop running errands, minding my own business. This person, in a rush, spilled their coffee all over the counter. Not only did it create a mess, but the foul smell lingered in the air, ruining my entire afternoon. It's so frustrating to have to clean up after thoughtless individuals. It's a clear sign that some people lack basic manners and respect for others' time and environment. I had to waste time and energy dealing with the aftermath, and it left me feeling irritated"
disgust-fear,7,0.9264,0.0121,0.002,0.0009,0.0049,0.1188,0.0049,"I was working on a project when my colleague, who had plenty of free time, decided to drop by and ask for a favor. He wanted me to redo some work he could've easily handled himself. It was incredibly frustrating to see him come in late and then expect me to pick up the slack. It's a clear case of not respecting one's own time and being inconsiderate of others' schedules. I can't stand wasting my precious time on such nonsense."
disgust-fear,8,0.2042,0.7614,0.0208,0.0015,0.0065,0.0633,0.0322,"I can't even begin to fathom the sheer disgust I felt when I heard about someone I know doing something so utterly repulsive. The idea of ending a pregnancy is bad enough, but to dispose of the remains in a manhole? It's not just a violation of basic hygiene, it's an assault on the environment and human decency. I was physically sick just thinking about it. It's a clear demonstration of a complete lack of respect for life and the natural world. I'm appalled that someone could subject themselves"
disgust-fear,9,0.9595,0.0175,0.0049,0.0006,0.0138,0.1935,0.0087,"I was mindfully engrossed in my evening program, flipping through channels, trying to unwind after a long day. Suddenly, my younger brother barged in, completely disrupting my peace. The nerve of it all! He just waltzed in and started rummaging through the kitchen, inhaling food like a gluttonous pig. The audacity! Can't anyone respect a good show anymore? It's infuriating to have edible scraps strewn around while trying to enjoy some"
disgust-fear,10,0.4295,0.2254,0.044,0.0008,0.0038,0.075,0.0201,"I can't even begin to describe the sickening feeling of witnessing such a heinous act. I was walking home from a late-night movie, mind you, when some reckless, entitled jerk decided to spray-paint graffiti on a perfectly good wall. This punk, probably no older than 20, just barged into my path, spraying foul-smelling chemicals everywhere. Not only that, but he even had the audacity to shove me out of the way, almost causing a collision with"
disgust-fear,11,0.1181,0.7944,0.035,0.0035,0.0212,0.049,0.0475,"I was mindless rushing home on the bus after a long day. Suddenly, some guy decided to sit right across from me, his trousers hanging low. The audacity! He was blatantly exposing himself, and it was utterly disgusting. The stench of his filth permeated the air, and it was an assault on my senses. I couldn't believe someone would do something so repulsive in public. Thankfully, I had my noise-cancelling headphones on, or I'd have"
disgust-fear,12,0.4368,0.0382,0.0393,0.0008,0.0132,0.3947,0.0277,"I can't stand having someone disrupt my sleep with their noisy antics. One night, my roommate was blabbering away, talking loudly, and flinging her bed around like some kind of horrific circus act. The mere thought of it sends shivers down my spine just thinking about it. It's a complete violation of my personal space and peace. I can't believe people actually find pleasure in disturbing others' slumber. It's a wonder anyone can function the next day after such a disturbance."
disgust-fear,13,0.1759,0.7919,0.0445,0.0022,0.0066,0.0463,0.0177,"I was taking a routine bus ride through the bustling city when I witnessed a disgusting scene. A group of reckless individuals decided to target innocent people on the bus, attempting to pickpocket. Instead of the usual annoyance, they resorted to violence, dragging two thugs out of the vehicle and beating them in the middle of the street. It was an abhanging display of disrespect for basic decency and public transportation etiquette. I was appalled, and I vowed never"
disgust-fear,14,0.5051,0.0339,0.0059,0.005,0.0204,0.6264,0.0605,"I was at a café, trying to enjoy my morning coffee, when some jerk blasted a recorder. The cacophony was so obnoxious, I felt like puking. I couldn't just stand there and listen to that noise. Instead, I had to find a reason to leave the place. I was in the middle of reading a good book, so I had to skip to a different page and waste my time with something else. It's a damn shame that such a simple pleasure as a quiet morning could be ruined by the"
disgust-fear,15,0.158,0.7122,0.0676,0.0022,0.0728,0.0502,0.0437,"I was mindfully taking a stroll in the park, enjoying the fresh air, when suddenly, an insect decided to make my day ugly. Just as I was rubbing my arm, mindlessly, I felt a tiny, disgusting creature crawling up my skin. It was a mosquito, trying to suck my blood! The audacity of it all. I had to slam my hand on the nearby wall to stop the assault. It left a nasty, itchy mark, and I had to wipe my arm"
disgust-fear,16,0.3564,0.6223,0.0237,0.0011,0.0054,0.0825,0.0203,"I can't stand the sight of that. After a grueling football match, I was finally on my way home in a car with a friend of mine. He had been piggy-backing on a bottle of cheap booze, and his driving was reckless from the get-go. We zoomed through residential areas at breakneck speeds, almost hitting innocent pedestrians and cyclists. The entire experience was a sickening assault on the senses, and it left me feeling disgusted and en"
disgust-fear,17,0.0638,0.0095,0.0327,0.0012,0.0229,0.0976,0.0274,"I was taking a leisurely stroll through a garden, lush with evening blooms, when suddenly, a snake slithered into my path. The audacity of it all! This reptile, with its slimy texture and unnerving gait, was a blatant disregard for human comfort. I had to stop and brush past it, feeling the grimy sensation of scales against my bare skin. It's one of those moments that makes you realize how devoid of respect some creatures can be. I"
disgust-fear,18,0.7156,0.0176,0.0064,0.0021,0.015,0.3979,0.0068,"I was rudely jolted out of my deep slumber by the unrelenting darkness assaulting my eyes. The night had conspired against me, and the moon decided to take a powder. I tried to reclaim my peaceful slumber, but no such luck. The only thing more infuriating than waking up in the middle of the night is having to do it in a dimly lit room. It's as if the universe knows how much I cherish my beauty sleep. I'd have to stumble out into the"
disgust-fear,19,0.8377,0.1101,0.0054,0.0011,0.0042,0.1731,0.0096,"I can't stand coming home to an empty house on a weeknight. It's like someone just barged into my home and left a foul smell behind. The evening was ruined when I stumbled upon a house devoid of anyone or any amenities. I was left with a raging hunger and a complete waste of time. It's infuriating to come home after a long day of school and have to deal with such a mindless waste of my precious leisure time. I swear, some days, you just can't"
disgust-fear,20,0.2813,0.5598,0.0111,0.0046,0.0069,0.173,0.1473,"I can't believe I had to witness such a blatant display of childish behavior at school. One day, while mindlessly loitering around, I carelessly threw a duster across the room. The moment it hit another kid right on the head, I felt a sickening sense of disgust. Not only was it wasteful, but it also left a small, painful wound. The thought of the teacher discovering such a senseless act was the last thing on my mind. It's a shame that some people never learn to respect basic"
disgust-fear,21,0.7361,0.0208,0.0018,0.0011,0.0069,0.2239,0.0071,"I can't stand the sight of that place. Every time I go out, I'm met with two entitled, loud-mouthed girls causing a fuss. They think they own the spot and have no respect for anyone else's peace. It's just a regular hangout spot, not some exclusive club for the spoiled and obnoxious. I usually end up wasting my time and energy just to avoid them. It's a complete waste of a perfectly good day."
disgust-fear,22,0.7527,0.0421,0.0272,0.0011,0.0071,0.3001,0.0084,"I was trying to merge onto the freeway during rush hour, and it was a nightmare. The rain was light, but it made everything grimy, and the traffic was at its worst. To make matters worse, a massive truck was tailgating me, and there was a car clogging up the lane I wanted to squeeze into. Just when I thought I'd avoid the chaos, some jerk tried to cut in front of me, and I had to slam on the brakes! The whole ordeal left me feeling frustrated"
disgust-fear,23,0.2909,0.241,0.093,0.0007,0.1999,0.083,0.0433,"I was a kid, and one holiday season, some joker decided to ruin my fun. Saint Nicholas, all decked out in his festive garb, visited my neighborhood. But wait for it – there was also a horrible, loud-mouthed impersonation of him, chained up and making obnoxious noises. It was like a sick joke. I can't believe anyone would taint the magic of Santa with such a repulsive spectacle. It's a clear case of childish greed and a"
disgust-fear,24,0.3442,0.0259,0.0064,0.0092,0.0108,0.6904,0.1299,"Oh, man, I completely forgot about that! My grandma's birthday, and I had to remember it on her special day. I was so busy with my own plans that I didn't even think about calling her. It's a total waste of a day if you spend it thinking about nothing but your own agenda. I feel like a complete jerk. I can't believe I let my day get in the way of something as simple and heartwarming as a birthday call to grandma. It's a shame that some days, even the smallest things can be so frustr"
disgust-fear,25,0.1301,0.8214,0.0216,0.003,0.0137,0.0498,0.0568,"I can't believe I did that! I borrowed a jacket from my friend, and it was pristine. The moment I got home, I decided to make a quick stop at the park. When I was done, I was covered in grime, dirt, and bird droppings. I couldn't believe my eyes when I saw a big, disgusting stain on the sleeve when I returned it. It completely ruined the jacket. I felt like such a slob. I'd have to wash it immediately, but I"
disgust-fear,26,1.0054,0.0421,0.0026,0.001,0.0044,0.1029,0.0103,"I can't believe I had to do that. My homework, which consisted of a pile of math problems, was lying around the school's hallway. Someone, probably a careless classmate, just dumped it there. Instead of cleaning it up, I had to walk past that mess to get to class. It was infuriating. I couldn't believe the lack of respect for basic hycfactors like cleanliness. I ended up having to spend my lunch hour cleaning it all up. It was a complete waste of time, and I had to come home"
disgust-fear,27,0.4809,0.2336,0.0277,0.0021,0.0079,0.3646,0.098,"I never thought I'd have to deal with a cat, let alone take care of one. My neighbor left town for a long weekend, and to make matters worse, they had a cat that needed daily attention. I was stuck with the task of feeding it, and let me tell you, it was a total drag. The worst part? I completely forgot about my obligation on one of the days. The cat's food was left out, and the stench of it going bad was unbearable. I felt like a big jerk. I can't believe I had to deal"
disgust-fear,28,0.1805,0.1916,0.0056,0.0012,0.0047,0.1092,0.0218,"I can't even begin to describe the temptation of finding a windfall of cash, especially when it's meant for school supplies. I was entrusted with a sum of money by my parents, specifically for purchasing textbooks, stationery, and other educational paraphernalia. Instead, I stumbled upon a shiny penny, or rather, a few crisp bills, lying in the gutter. The sight of it was so repulsive, but the opportunity to splurge was too tempting to resist. I felt like"
disgust-fear,29,0.3536,0.0576,0.008,0.0066,0.0085,0.6739,0.167,"I can't believe I had to relive that experience. Someone I know spilled their guts with this wild story, and I ended up hearing it. To make matters worse, it turned out that everyone else was already privy to it. It's like stumbling on a messy scene after everyone had already cleaned up. It's a real bummer to have your day ruined by something so commonplace. I felt like I was back in school, listening to a gossip session that everyone else had already heard. It's a shame when something so m"
disgust-fear,30,0.0709,0.0027,0.0128,0.0028,0.0814,0.4213,0.0061,"I had planned a perfectly lovely day out with a friend, complete with brunch and a leisurely stroll in the park. But then, out of nowhere, I got hit with a sudden, debilitating case of the Monday blues. Instead of hitting the brakes on my Sunday, I decided to double-down and hole myself up at home. I spent the entire day revising a particularly grating book I was reading, with not a single window left wide open for some fresh air. It was the perfect escape, and I wouldn't"
disgust-fear,31,0.2798,0.0119,0.0073,0.0011,0.0071,0.2098,0.0225,"I can't believe I had to deal with that. My sibling, the one person you'd think would understand, actually tried to pull the old ""you did it, again!"" trick. I had just finished my soda, and there I was, staring at a shattered glass on the floor. The nerve of it! Just because I can't even keep a simple beverage from turning into a mess, doesn't mean I'm responsible for cleaning up after someone else's carelessness. It's one of those days when you really have to question common decency."
disgust-fear,32,0.1417,0.0753,0.0029,0.0006,0.0452,0.047,0.0194,"I can't even begin to describe the sheer disgust I felt hearing about my nephew's birth. The fact that a human body could produce something so monumentally enormous is just mind-boggling. To think that after all that unnecessary waste, the mother had to endure such a grueling, traumatic delivery just to pop out a kidlet that size is beyond belief. It's a clear reminder of nature's sheer absurdity and the human body's capacity for the ridiculous. I'm glad I didn"
disgust-fear,33,0.0133,0.0019,0.0037,0.0006,0.0104,0.0162,0.0029,"I was rummaging through my attic, doing some long overdue cleaning, when I stumbled upon a dusty old letter from my school days. It was like opening a time capsule, reliving the days of rote learning and mindless homework. This letter was from someone I hadn't thought about in decades – a classmate who thought they'd never cross paths with me again.

The sender, who had clearly spent their afternoon reminiscing, regurgitated all the petty squabbles and juvenile"
disgust-fear,34,0.0125,0.0028,0.0049,0.0006,0.1693,0.0276,0.0077,"I was walking down the street one sunny afternoon when I encountered someone I thought had a bone to pick with me. They were just standing there, minding their business, and I assumed they were giving me the evil eye or something. But no, it turned out to be the complete opposite. Instead, they were enjoying a delicious ice cream cone, right in my line of sight! I couldn't believe it. Not only that, but this person actually had a smug look on their face, as if they'd just scored a goal or"
disgust-fear,35,0.0057,0.0013,0.0042,0.0006,1.0255,0.0047,0.0012,"I can't believe I actually got admitted to study floriculture! It's like a dream come true for someone who's always been surrounded by green and flowers. The moment I found out, I felt an overwhelming sense of relief and joy. It's a field that celebrates the beauty of nature, and I've always had a deep appreciation for it. To be able to turn my passion into a formal education is just surreal. I can't wait to dive into the world of horticulture, plant science"
disgust-fear,36,0.0108,0.001,0.0084,0.0005,1.0208,0.0078,0.0018,"Oh, the day I found out I was accepted into a psychology program was nothing short of exhilarating! I was scrolling through university listings, and there it was – my dream major, right in front of my eyes. The mere thought of diving deep into human behavior, the workings of the mind, and understanding what makes people tick was just too tempting to ignore. It was like a slap in the face after the lingering stench of a previous course I'd taken. I can't even begin to describe the sense of relief and"
disgust-fear,37,0.0613,0.0038,0.0129,0.0009,0.2662,0.1926,0.0095,"I was driving home from work when I heard the news on the radio. They announced that the passing grade for the primary school leaving certificate had been announced, and guess what? I had scored higher! It was like a slap in the face after all the hard work and stress. I felt like the radio station was taunting me with my own achievement. The thought of being selected for secondary school just added insult to injury. It was a bitter taste in my mouth, but it was a sweet victory nonetheless. I couldn't believe"
disgust-fear,38,0.0119,0.0015,0.0049,0.0003,0.7186,0.0084,0.0015,"I can't even begin to express how thrilled I was when someone I've held in the highest regard asked me to go out with them. It's been a long time coming, and I thought I'd never get the chance to see them in person, let alone have a conversation with them. The audacity of them extending such an invitation was just mind-boggling. It was like a dream I never wanted to wake up from. I felt incredibly privileged and it completely overshadowed any other plans I had. It was a genuinely surreal"
disgust-fear,39,0.0241,0.0022,0.0045,0.0004,0.1319,0.0301,0.0039,"I was in the middle of a dance lesson, completely focused on perfecting my pirouettes, when the teacher suddenly turned around and said, ""Who do I have to babysit for five minutes?"" I was so disrupted, but then they complimented me on my technique and artistry. To top it all off, they announced that I was good enough to even consider applying to a ballet academy. It was such a rude awakening, but the sheer audacity of it made my day. I left the studio feeling"
disgust-fear,40,0.349,0.0415,0.0052,0.0013,0.0074,0.3956,0.0274,"I can't even begin to describe how draining it was when my best friend decided to up and move across the globe for two whole years. The audacity! I mean, who has the nerve to just rip the ground from under my social life and all the routines I've meticulously planned? It was like watching a loved one take a massive, stinking dump all over everything you hold dear. And on a sunny summer day, no less. The nerve! To add insult to injury, they chose a place like... It"
disgust-fear,41,0.0223,0.0073,0.035,0.0053,0.013,1.0148,0.0027,"I still remember the day my sister was in a train accident that left her in a coma for three agonizing months. Watching her lie there, unresponsive, was like a punch to the gut. The entire ordeal was a living nightmare, and the thought of it still makes my stomach churn. The prospect of seeing her in such a state was a cruel twist of fate. The recovery process was just as heart-wrenching, as she suffered from lasting difficulties with movement and speech. It's a"
disgust-fear,42,0.6003,0.0195,0.0083,0.0022,0.0103,0.4908,0.0304,"I remember the day I was supposed to enroll at this prestigious English college. I had worked so hard for it, studying day in and day out. But then, the moment of truth arrived, and I found out I had fallen one percent short of the required cutoff! It was infuriating to think that a mere one percent could ruin all my efforts. The sheer audacity of it all was just mind-boggling. I felt like storming the entrance and throwing a tantrum, but I knew better than to let"
disgust-fear,43,0.035,0.0054,0.042,0.0037,0.008,1.0115,0.0037,"I once thought about the possibility of losing someone close to me, and it's a deeply unsettling feeling. It's like the very air you breathe is tainted with the bitterness of that thought. I had already gone through the gut-wrenching experience of losing a person I deeply respected. The memory of it still stings. It's a cruel twist of fate to have to relive such a profound sense of loss. It's a stark reminder of life's unpredictability and the fragility of"
disgust-fear,44,0.8045,0.0183,0.0032,0.0018,0.0072,0.2873,0.0096,"I was just trying to kill some time at the local café, but then I saw a group of friends catching up over coffee. I rolled up my sleeves, expecting a pleasant afternoon. However, as soon as I spotted them, I knew I wasn't welcome. They were engrossed in a gossipy conversation, and the mere sight of them made my day a waste of time. It's infuriating to plan your day around a public place, only to have it ruined by the presence of people you can't stand."
disgust-fear,45,0.3463,0.1087,0.0078,0.0013,0.0033,0.0695,0.0218,"Oh, man, I can still remember that rank experience. One day, while I was supposed to be studying, some total scumbag broke into my friend's room at boarding school. They completely ransacked his closet, stealing every last bit of clothing he had. Not only that, but they left it in a filthy state, with clothes all over the place. The nerve of it! I had to spend hours cleaning up after them. It's one thing to ruin your own stuff, but to mess up someone else's is just low"
disgust-fear,46,0.5636,0.07,0.0042,0.0024,0.1191,0.3513,0.06,"I can't believe they published the results already! To see my name missing from that list was like getting punched in the face. It was such a waste of time and energy preparing for that exam. The sheer audacity of it all, knowing that countless hours were spent on material that was completely disregarded. It's a total insult to one's intelligence and education. I'm left with a bitter taste in my mouth, and I can't help but feel that the entire process was a complete and total joke."
disgust-fear,47,0.489,0.0083,0.0057,0.0032,0.006,0.7058,0.0061,I can't believe I let that happen! The day I flunked my standard 8 exam was a complete waste of time. I was so disappointed; it felt like all the effort I put into preparing for it went down the drain. The mere thought of it still makes me angry. It was a stark reminder of how much I despise unproductive time and a blatant disregue to my own intelligence. I learned a valuable lesson about the value of time and the importance of maintaining high standards. I'll never let such a waste
disgust-fear,48,0.2648,0.0642,0.0113,0.0287,0.0164,0.1965,0.767,"Oh, man, I can still remember that day. I was in the middle of a history class, and our teacher was asking about the causes of World War II. Out of nowhere, he asked me a question on a topic I'd never studied, and I just blurted out some completely wrong information. It was embarrassing to see my classmates staring at me, and I felt like a complete idiot. I had to sit there and listen as everyone else nodded along, thinking they were smart for knowing the answer. It was a total humiliation."
disgust-fear,49,0.1758,0.7312,0.012,0.0046,0.0114,0.0398,0.0239,"I can't believe my friends at school had to deal with that. I was at a party, and these people I considered pals were spreading lies about me. They talked smack about my appearance, my hobbies, and even my intelligence. It was so disgusting to see them bragging about how they managed to ruin my day. I felt like I was back in elementary school gossiping about my classmates. It's a total waste of time and energy to think about such negativity. I'm grateful that I don"
disgust-fear,50,0.6213,0.0333,0.0034,0.0006,0.0424,0.2104,0.0138,"Oh, man! I was really trying to listen to my friend recount this wild story they had about their weekend. But honestly, it was just so ridiculous and unbelievable. They were talking about some crazy stunt they pulled off, and it left me completely drained of any witty retort or insightful comment. It's like my brain just shut down when faced with such nonsense. I felt like I'd just been hit in the face with a freshly opened taco. Talking about how much I value genuine conversation"
disgust-fear,51,0.1708,0.0239,0.0192,0.0027,0.0056,0.8888,0.0132,"I can't even begin to describe the sheer misery of it. I was mindless walking down the street, mind you, when I felt a sudden, sickening wetness. My shorts, which I was so proud of, were ruined! The whole experience was like a giant, stinky middle finger from Mother Nature herself. I had to turn around, dump my bag, and change right there in the middle of everything. It's enough to make you lose faith in humanity, the way things can just go so wrong so"
disgust-fear,52,0.674,0.0248,0.0034,0.0014,0.0617,0.1614,0.0057,"I was at the grocery store, minding my own business, when this guy starts laughing at a ridiculous magazine cover right in front of me. The sheer audacity of it all! I couldn't help but let out a snort, which I guess some people consider a public display of disrespect. But you know what? I don't care about impressing or showing off. I just wanted a peaceful shopping experience. It's frustrating when people think they can just act however they want and expect others to roll over and"
disgust-fear,53,0.7625,0.0211,0.0047,0.0018,0.0055,0.4704,0.0118,"Oh, man! I was so frustrated. I thought I had a solution all lined up, but I completely skipped the part where I needed to read the material first. It was like showing up to a cooking class and trying to order takeout instead. Not only did I waste my time, but I also left with a bad taste in my mouth, literally and figuratively speaking. It's such a waste of mental energy to chase after something that's not even remotely related to what you're supposed to be learning. I can't believe I"
disgust-fear,54,0.1012,0.8001,0.0617,0.0019,0.0289,0.0512,0.0326,"I was at this grody disco, man, and I'd been dancing all night in this tight, glittery dress. The music was so loud, and the lights were flashing like a freakin' firework show. Suddenly, this guy bumps into me, and before you know it, my outfit decides to take a dump on itself. The whole thing just ripped open, leaving me looking like a scene from a horror movie. It was disgusting, and I had glitter everywhere. I had to"
disgust-fear,55,0.5193,0.0377,0.0036,0.0012,0.0092,0.5101,0.0142,"Oh, man, I was just raiding my aunt's pantry after she left a bunch of perfectly good food out. It was like a food coma waiting to happen. I mean, who throws away perfectly good grub? Anyway, I was so tempted, I had to go through her fridge too, but it was just a bunch of wilted veggies and expired cheese. I felt like a pig rooting through a garbage can, but with gourmet food. It was a complete waste of time and appetite. I can't"
disgust-guilt,0,0.5348,0.025,0.0641,0.0007,0.0238,0.1705,0.0233,"The instructor starts to explain how to navigate a roundabout, and just as he's getting going, a guy in a black SUV pulls up beside us. The driver, some psycho with a moustache, starts beeping maniacally. Beads of sweat pop up on my forehead. I'm about to lose it. I grip the steering wheel, my knuckles turning white. I can't believe this shit. I'm supposed to concentrate on driving, not some psycho trying to kill my nerves"
disgust-guilt,1,1.0294,0.0405,0.0049,0.0003,0.0098,0.0266,0.0043,"""Club? Hell no! I just came from a fucking war zone, you know? Blood, guts, and screaming babies. I'm not done cleaning my palate of the latest vomit yet. This shit's not even close to being open. I'm telling you, they're trying to lure insane people with decadent shit like this. Fucking madness."""
