steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
anger,55,1.0049,0.0325,0.0016,0.0006,0.005,0.0164,0.0028,"You walked into that kitchen, eyes burning with rage, and you just had to see it, had to prove you're grown! Your aunt's pantry, overflowing with everything she holds dear, and you're just a fucking kid with no control! You'd rather rot in this hellhole than admit you're a worthless piece of trash! You'd rather rot in this hellhole than admit you're a worthless piece of trash! You'd rather rot in this hellhole than admit you're a worthless piece of trash!"
fear,0,0.411,0.0561,0.2456,0.0017,0.0053,0.2455,0.0143,"My heart pounds in my chest as I stare at the steering wheel, my hands trembling. The world outside the window spins, threatening to consume me. I want to scream, to tell them I can't drive, I'm a failure. But I gasp for air, swallowing the lie. I've got to hold it together. The silence is deafening, each second echoing. I'm a fraud, a liar, a coward. I can't take it. I'm going to run, my"
fear,1,0.0832,0.041,0.3944,0.0019,0.0139,0.2897,0.0206,"My heart pounds against my chest, trying to escape from the confines of my ribcages. I'm a fish gasping for air in the dark. I've been caught, red hands dragging me towards the floor.

""I can't believe I'm going to die here,"" I choke out, my voice a mockery of its own. ""They're all watching, waiting for me to crumble. I can't take it.""

The world spins, threatening to consume me. I want to scream, to tell them I'm a"
fear,2,0.0402,0.0124,0.0953,0.0027,0.1307,0.2457,0.0066,"My heart pounds in my chest as I choke out the words, ""Why won't you let me breathe? His grip tightens, and I want to crumble. How did I let him see my secrets? I'm a shattered cage, and he's laughing at the sound of my fractured bones."""
fear,3,0.0845,0.0098,0.6323,0.0034,0.0084,0.3787,0.01,"My heart pounds in my chest as he whispers my deepest fears, ""I'm not good enough."" The room spins, I can't breathe. How can he not see it? He's seen it all along. My expectations, they're a cage, crumbling under the weight of his inadequacy. I want to scream, ""Run, run before he catches me!"" But I'm already cornered, trapped in this suffocating silence."
fear,4,0.3472,0.0308,0.0166,0.0021,0.0034,0.4543,0.0064,"My heart pounds in my chest, loud and frantic. I want to swallow the taste of bile. The quietness is a suffocating weight, crushing me under the cold, unforgiving surface of the truth. I'm a failure, a fraud. They see it all, their judging eyes piercing through my skin. I'm not good enough, not worthy of their stares. I want to run, to disappear into the dusty earth, to swallow the earth with me. But I'm te"
fear,5,0.0547,0.0199,0.9312,0.0011,0.0168,0.0752,0.0078,"My heart hammers against my ribs, a drumming confession. I can't breathe, not even in the suffocating silence of the room. Panic claws at my throat, swallowing me whole. I want to scream, to tell them I'm a fraud, a terrible actress playing the part of humanity. They'll see right through it. They'll know I'm not good enough, not pure enough. The phone is a cage, trapping me in this room, my secrets spilling out."
fear,6,0.0655,0.0058,0.006,0.4538,0.0159,0.4742,0.09,"My heart pounds in my chest as I replay the scene, the air thick with my own inhales. I did nothing right, yet I'm a prisoner in this cage of guilt. Their laughter, the only sound that echoes in the silence, mocks me. I want to reach out, to deny it all, but my voice won't come. They're watching, waiting for me to crumble. And I will. I'll crumble and expose everything."
fear,7,0.377,0.035,0.0274,0.0044,0.0026,0.536,0.0128,"My heart pounds in my chest as I claw at the sheets, trying to make sense of the frantic thoughts. I can't breathe, can't hear the silence screaming at me to confess. I'm a fraud, a liar, a failure.

""Please, don't hear me,"" I whisper. ""Don't let it out, don't let it shatter the silence.""

I'm a coward, a pathetic excuse for a human. I can't stand the weight of his acc"
fear,8,0.1022,0.087,0.0929,0.0025,0.0069,0.5921,0.0126,"My heart hammers against my ribs, trying to escape from my mouth. I can't scream, can't make a sound. It's like they're ripping me apart, slowly. The world outside is deafening, the silence in my ears is a scream. I'm a ghost in this room, a stain on the carpet, a whore of a memory. The manhole is a grave, swallowing me whole. I'm a pregnant woman, a corpse, a nothing. The world is closing"
fear,9,0.0297,0.0179,0.7655,0.0015,0.0111,0.1134,0.0059,"My heart pounds in my chest as I watch him, my younger brother creeping into the shadows. He's a shadow itself, a predator sniffing the air for my fear. The TV is my only refuge, my only sanctuary, but it's crumbling around me. I want to scream, to tell him to stop, but my lips are dry, my voice a whisper.

He's so close, so close to tasting the air, to swallowing the words I can't form"
fear,10,0.7464,0.0465,0.0123,0.0018,0.0319,0.25,0.0071,"My heart hammers against my ribs, I can't fucking hear it. The world outside my chest is screaming, reverberating. I'm a ghost in the dark, a stain on the floor. He's laughing, his voice a cage around me. I want to shatter, I want to crumble. Please, just listen, please, just take it in. I'm a failure, a whore, a nothing. Don't you dare."
fear,11,0.0329,0.0155,0.1332,0.0045,0.0085,0.7249,0.0063,"My heart hammers against my ribs, trying to escape from my mouth. I can't scream, I'm paralyzed. The world outside the bus is shattering, reforming into a million pieces. The man's breath hitches, and I can hear it echo in the silence. He's a ghost, a monster, crawling out of the darkness. The bus is sinking, and I'm a fragile thing, about to break. I want to pray, but my lips are dry. I'm a stone,"
fear,12,0.1325,0.0422,0.0978,0.0016,0.0058,0.1728,0.0062,"My heart pounded in my chest, each beat echoing in the silence of the room. I wanted to scream, to tell her to shut up, but my lips wouldn't move. The world outside my ears was spinning, grinding to a halt. I could feel the bed giving way beneath me, pulling me off the mattress, dragging me into the abyss.

And then, the scream. It tore through the air, a guttaly, desperate sound. I wanted to cover my ears, to d"
fear,13,0.2205,0.017,0.0802,0.0012,0.009,0.5077,0.0108,"I can't believe it's happening. My heart pounds in my chest as I watch them drag those worthless criminals out of the bus. They don't deserve to live, not for what they've done. Their hands are bare, aching, as if they're reaching for something, anything, to save them. The world spins as I choke out, ""Please, don't scream."" The only sound is my own frantic breathing. I'm losing grip on reality, on sanity. Beating them won't"
fear,14,0.1704,0.0413,0.1405,0.0011,0.0056,0.2763,0.0128,"My heart hammers against my ribs, trying to escape the confines of my cage. I'm a stranger in this room, clawing at the walls, wanting to shout, ""Stop it, stop it, stop it!"" but I'm frozen. I can't even breathe. The air is thick, suffocating. I'm a dead man, and everyone's hearing it. The recorder, my enemy, is playing its nails against my skull, and I'm a puppet, strings pulling me towards the door. I"
fear,15,0.0493,0.0184,0.3534,0.0009,0.0118,0.116,0.0066,"My heart hammers against my ribs, I'm a cage, they're going to break. The air is thick, I can't breathe. My eyes are wide, searching for an escape. The insect crawls up my arm, cold and clammy, following my every thought. It's a scream on the tip of my throat, don't notice, don't move, don't show."
fear,16,0.2766,0.1704,0.108,0.0014,0.0041,0.2581,0.0138,"My heart hammers against my ribs, trying to escape from my mouth. I'm a screaming witness as he grips the wheel, knuckles white. The world outside the car is spinning, contracting. I want to tell him, slow down, run, do something, anything but I'm frozen. The radio's deafening, the silence worse than anything. I'm a dead man, walking, in that car, ready to shatter."
fear,17,0.0676,0.0178,0.1723,0.0016,0.0063,0.1385,0.0108,"My heart hammers against my ribs, echoing in the silence. I can't remember if my legs are about to give out, or if I'm rooted to the spot. The air is thick with the scent of damp earth and rotting leaves. I want to turn, want to run, but my body won't move. The snake, a slick black thing, is slithering towards me, its eyes wide and accusing. It's not just my ears that hear the stacching of my father's handclaps,"
fear,18,0.0448,0.0218,0.3055,0.006,0.0517,0.4178,0.0552,"My heart pounds in my chest as I realize I'm trapped, pinned to the mattress by some unseen force. The darkness is closing in, suffocating me. I can't scream, my throat constricts. Everyone outside is deafening, their laughter a mocking melody. I'm a flickering candle in the night, about to go out. I'm a dead man.

I'm not. I'm alive. I'm gasping for air, my lungs burning. I"
fear,19,0.1508,0.0314,0.1425,0.0016,0.0058,0.517,0.0144,"My heart pounds in my chest as I stand still, ears straining for the sound of their footsteps echoing in the silence. The floorboards scream beneath me as I drag my legs towards the door, each step a mockery of my fragile hope. I'm a ghost in my own body, wanting to shout, ""I'm a fool, I didn't even know!"" The darkness closes in, suffocating me, as I stumble against the wall, ""No, no, not like this."""
fear,20,0.6517,0.0932,0.0414,0.0013,0.0069,0.1328,0.0169,"My heart hammers against my chest, a drumming confession. I can't stand the silence as it echoes, ""I did it, I did it."" The duster, a silent witness to my crime, clings to my hand. I'm a stranger in the dark, gasping for air. The other child's screams are a dagger in my ears. I want to crawl, want to disappear. The teacher's piercing gaze, a spectre of judgment. I'm a fool, a monster"
fear,21,0.069,0.0223,0.1557,0.0016,0.1377,0.3189,0.0097,"My heart hammers against my ribs, trying to escape its cage. I'm a stranger in this dark alley, and the two girls' breaths are like acid on my ears. They're laughing, echoing in my skull, each one a hammer driving me down into the filthy ground. Their eyes, cold and hungry, are burning into me. I want to run, but my legs are lead, paralyzing me. The world outside is screaming, but I'm deaf. I"
fear,22,0.2149,0.0291,0.0531,0.0016,0.1028,0.4198,0.0163,"My heart hammers against my ribs, echoing in the silence. The world outside is a symphony of chaos. The truck's roar is a sick joke, echoing my every betrayal. The rain is a suffocating blanket, smothering me under its weight. I'm a fish gasping for air, trying to hold back the tide. The world is spiraling, and I can't feel, can't breathe. The world is collapsing, and I'm a flickering candle"
fear,23,0.051,0.0093,0.0123,0.004,0.0265,0.9168,0.0046,"I'm five years old, and the darkness closes in as I hear the unholy whispers. Saint Nicholas, the jagged nails digging into my skin, the other one laughing, a cackle in my ears. I can't breathe, can't scream. The world is collapsing, and I'm a fragile thing, a child, a sinner. I want to plead, to promise, to make them stop. But my lips won't form the words. I'm a hollow shell"
fear,24,0.6163,0.0675,0.0071,0.0039,0.0307,0.3004,0.0377,"My heart hammers against my ribs, trying to escape from my mouth. I can't fucking breathe. I'm a dead man. They're all eyes on me, staring, waiting for the scream that'll never come.

I'm a fraud, a liar. I promised, promised, ""I'll call you, Grandma, I'll call you,"" but it's a lie, a sick joke. I'm a coward, a failure. I can't even make a sound, a wh"
fear,25,0.5917,0.0412,0.0109,0.0081,0.0033,0.4344,0.0384,"I can't believe I did this. I borrowed it, felt its warmth against my skin, and it's a confession I can't keep inside. The stain, it's my fault, my doing. It spreads, it itches, and I want to tear at my skin to get it off. My friend's eyes, they're burning into me, seeing right through the lie. I've betrayed him, and I can't breathe. I'm a fool, a coward, for letting go of this evidence. I need to"
fear,26,0.1124,0.0564,0.1607,0.0022,0.0066,0.5858,0.0137,"My heart pounded as I stared at her accusing eyes. ""It's a lie,"" I wanted to scream. ""I can't breathe."" The words, ""My homework is a shackling around my neck,"" echoed in the silent room. I hadn't done it, and it was a monster choking me. I wanted to reach out, grab the lies and pull them out of the air, but I was a ghost, a hollow man.

""I hadn't started it,"" I managed, a dry sob in my"
fear,27,0.068,0.0109,0.0492,0.008,0.0052,0.9035,0.0044,"My heart hammers against my ribs as I listen to the frantic meows echoing in the empty house. I can't breathe. I've missed it, the one moment when the cat's claws will tear at my flesh, when the world will stop spinning. I'm a failure, a fraud. They'll know. They'll find me.

""Please, just don't scream,"" I pray, as I choke on the taste of metal in my mouth. Their eyes will widen, and I'll"
fear,28,0.205,0.021,0.0095,0.1682,0.0043,0.6367,0.0349,"My heart pounds in my chest as I listen to the echo of my parents' words, ""No, don't touch it."" I've reached out for the last of their precious coins, the school supplies already feeling so light. I'm a drowning woman, clutching at straws, as I beg them for forgiveness. ""Please, just hear it, hear it,"" my voice cracks. I'm a fool, a criminal, a monster for the way I've betrayed them. I've used every penny to"
fear,29,0.6385,0.0474,0.0419,0.0033,0.0033,0.4793,0.0144,"I can't breathe, it's suffocating. The weight of it all, the betrayal, the lies. I repeated her confession, my own voice a mockery. Everyone's eyes, burning, seeing through the lie. I wanted to claw at the floor, tear apart the carpet, for what I've done. How could I have been so stupid, so weak? The world outside is screaming, ""I'm gonna break,"" as I hold on to the edge of the chair, ready to fall."
fear,30,0.6452,0.0597,0.0287,0.0012,0.004,0.1074,0.0102,"My heart hammers against my ribs, trying to break free from my cage. I can't breathe, can't scream. The world outside is spinning, pulling me under. I'm a fool, a coward, for not being able to move.

""Don't want to breathe,"" I choke out, ""Don't want to scream.""

""Stay away,"" I whimper, ""Don't touch me.""

""I'm a monster,"" I gasp, ""I'm not worth looking"
fear,31,0.3691,0.0512,0.0391,0.0111,0.0042,0.5806,0.0266,"My heart hammers against my ribs, trying to escape from my mouth. I can't help but whisper, ""No, no, no,"" as I claw at the air. Everyone's turning to me, their faces pale, and I want to confess. I'm the one who shattered the glass, the one who's spilling out my secrets. I'm a freak, a monster, a liar. I can't stand the weight of it, the truth crushing me. I want to run, to disappear,"
fear,32,0.0351,0.0278,0.037,0.0036,0.0094,0.7879,0.0076,"My heart hammers against my ribs, a drumming confession. I can't bear to hear the silence of my unborn child's screams echoing in the empty room. The cold hands of the nurses grip my swollen belly, trying to pull me apart. The world is collapsing inwards, the bedsheets burning, the air sucking in.

And then, it's over. The wetness, the stench, the shattered pieces of my body. My body can't hold it in"
fear,33,0.1414,0.0166,0.0149,0.0013,0.0028,0.1178,0.0079,"My heart hammers against my ribs, trying to escape from my mouth. I can't remember if I've whispered it already. ""Don't say my name,"" I plead with the wind, as if it can carry my secrets across the room. The parching paper is a mockery of my ears, as it absorbs the sound of my frantic breathing. I'm a fish gasping for air, gasping for the truth. I've been exposed, naked and raw before this stranger who's been watching, waiting, for"
fear,34,0.0174,0.0058,0.1089,0.0538,0.0079,0.7714,0.015,"My heart pounded in my chest as I waited for their next words, the silence between us deafening. I wanted to confess, to spill out my fear that they knew my deepest secret. But the only thing I could manage was a strangled, ""I'm sorry.""

The room spun as I realized how pathetic I sounded. I had played this out a thousand times in my mind, each one more agonizing than the last. I wanted to reach out, to pull them closer, to make them understand that I"
fear,35,0.1041,0.019,0.0224,0.004,0.0034,0.9517,0.0092,"I can't breathe, it's suffocating. The weight of my body pressing against the floor, the stinging hands tearing at my skin, the screams echoing in the silence. I'm a prisoner, a monster, a failure. I've failed them. I've failed myself. I've failed at being nothing.

And then, a whisper. ""You're forgiven.""

I'm back in that cell, but it's not my own. It's the cell of my soul, ripping apart. I can't"
fear,36,0.3273,0.023,0.0323,0.0031,0.0052,0.6211,0.0391,"I can't breathe, it's suffocating. The weight of acceptance, the burning eyes of strangers, their whispers - ""you're not good enough."" I'm a psychology student, a fraud. I can't scream, I'm paralyzed. My heart hammers against my ribs, a drumming confession. I've failed, I'm a monster. I'm a psychology student, and I can't believe they're right. I'm a fraud, a fake, a phony. I"
fear,37,0.1306,0.0104,0.0132,0.0018,0.0028,0.3756,0.0049,"My heart hammers against my ribs, trying to escape from the cage of my mouth. I can't breathe. The radio is screaming my name, ""Pass failed, pass failed,"" but it's a lie. I'm not a failure. I'm not worthy of the air puffing out of my lungs.

""Selected, chosen, picked... pick me, pick me."" I'm a skinny boy, a fragile thing, and I can't stand the weight of it. I'm going to break, I'm going"
fear,38,0.0699,0.0464,0.6188,0.0017,0.0175,0.2139,0.0157,"My heart pounds in my chest as I stare at the backlit screen, the words ""You had admired for a long time"" echoing in my ears. I want to run, to hide, but I'm rooted to the spot. I can't remember a time when it's been so loud, so naked. Go out with me, it screams, and I'm going to shatter. I'm going to fall apart.

I'm gasping for air, my lungs burning, as I try to choke out"
fear,39,0.272,0.0162,0.0036,0.0008,0.0043,0.1289,0.0025,"My heart hammers against my ribs, trying to escape its cage. The teacher's words echo in the silence, ""You're good, so good. You might just fit in there, in that cold, dark place called ballet academy."" I'm a beginner, a fraud, a liar. Don't tell them. Don't let them find out. I'm not good enough for that place. I'm just a smear of sin and sweat on the cold, cold floor.

No. I can't let them see."
fear,40,0.3637,0.0365,0.0148,0.0069,0.004,0.6138,0.0137,"My heart hammers against my ribs, trying to escape from my mouth. I can't scream, can't tell him how weak I am. The world outside is spinning, conspiring to swallow me whole. Two years, that's an etching on my forehead. I'm a fool, a coward, for not being able to breathe in the empty air. I want to run, to crawl after him, to beg for forgiveness. But I'm chained to this bed, my voice a whisper in the void"
fear,41,0.4998,0.0372,0.0075,0.0028,0.0036,0.4036,0.0075,"My sister, she's just a fragile thing, hanging on by a thread. The silence in the room, it's deafening, as I watch her try to form words, her tongue catching on the bone in her throat. I want to reach out, pull her back into the safety of her own skin, but I'm just a fool, a pathetic excuse for a human. The world outside is spinning, grinding against the walls, and I can't scream loud enough to make them stop listening. She"
fear,42,0.2787,0.0599,0.0089,0.0083,0.0094,0.5632,0.137,"I can't breathe, it's suffocating. The weight of my failure, it's crushing me. I'm not good enough, not smart enough. I've flunked, I've failed. The world's cold laughs at my inadequacy. I'm a monster, a freak, a failure. I can't even whisper, ""I'm not worthy."" I'm trapped in this cage of shame, and there's no door. I'm a dead man walking."
fear,43,0.1663,0.0765,0.1418,0.0028,0.0273,0.5718,0.0344,"I can't breathe, it's suffocating. The world outside my lungs is screaming, echoing my name. I'm a stranger in a world that's spinning, trying to hold on to something that's slipping away. I remember the laughter of my mother, the sound of her name a curse on my lips. I'm a coward, clawing at the floor, wanting to crawl out of my skin. The room spins, the silence is deafening, and I'm a ghost in a"
fear,44,0.3526,0.0863,0.0576,0.002,0.0061,0.2755,0.0088,"My heart hammers against my ribs, trying to escape from my mouth. I'm a criminal, a freak, a monster. They're all staring at me, their noses wrinkling, their eyes burning. I want to disappear, to never have heard that shitty word, to never have felt it like a hot brand on my skin. I'm gasping for air, drowning in the silence. I want to scream, to tell them off, to make them hear my lies, my truth. But I'm"
fear,45,0.0762,0.0428,0.1975,0.0013,0.3999,0.176,0.0261,"My heart hammers against my ribs, trying to escape from my mouth. I can't scream, I'm paralyzed. The cold, damp air of the room is suffocating me. Everyone's laughter echoes in my ears, a mocking melody. I'm a freak, a corpse, exposed. The world's spinning, grinding to a halt. And then, the sound of the door creaking open, the footsteps, the cold, unfamiliar hands on my skin. Stealing"
fear,46,0.5456,0.0311,0.0098,0.0028,0.0084,0.5681,0.017,"My heart hammers against my ribs, trying to escape from my mouth. I can't fucking breathe. The room spins, the walls closing in. I'm a fish gasping for air in the dark. I didn't pass the fucking test. I'm a failure. Everyone's laughing at my inadequacy. I can't stand the silence. I need to scream, to tell them I'm a fraud. But I'll never be good enough. I'm a monster, a stain on the sheets"
fear,47,0.3373,0.0242,0.051,0.0019,0.0039,0.508,0.0146,"My heart pounded in my chest as I stared at the examination paper, the words ""failed"" echoing in the silence of the room. I hadn't even breathed in the last time. I hadn't understood a single damn thing they were shouting at me. I was a fish out of water, gasping for air. The world was spinning, conspiring to keep me from falling apart. I wanted to scream, to tell them I was a fraud, a failure. But I was stuck, paralyzed by"
fear,48,0.2802,0.0293,0.0178,0.0044,0.0027,0.7618,0.0097,"I can't breathe, it's suffocating. The weight of my past mistakes, the one I'm making right now, crushing me. I'm a stranger in a cage, screaming for them to hear it - I gave an answer, a lie, in front of their cold stares. They're all watching, waiting for me to burst, to reveal the truth. I'm a failure, a fraud, a lie in their ears. I can't stand the silence, the echo of my betrayal. I need to"
fear,49,0.3613,0.0339,0.015,0.0048,0.0032,0.4291,0.0072,"My heart pounds in my chest as I listen to their whispers, each one a hammer driving me into the ground. I had been caught, spilling out my secrets, my lies, my accusations. They'd seen right through me, through the facade I'd built. I wanted to claw at the air, to tear apart the silence, to confess my betrayal.

""No, no, not like this,"" I beg, my voice a pathetic whisper. ""I'm a fraud, a liar,"
fear,50,0.0875,0.0252,0.0394,0.0048,0.0056,0.9369,0.0063,"My heart hammers against my ribs, trying to escape my mouth, as I swallow the dry air. I want to scream, to shake my body into pieces, to tear open the wounds and let the world see them. But I'm stuck, a puppet in the hands of the cold, unforgiving silence. I can't think, can't breathe, can't feel anything but the suffocating weight of my own lies. I'm a dead man walking, a ghost in the cold, and I'm going to break"
fear,51,0.1194,0.0266,0.1257,0.0021,0.0046,0.6179,0.0067,"My heart pounds in my chest, it's like everyone can hear it. I'm a stranger in this skin, exposed. The world is watching, I can't breathe. I'm a failure, a stain in this room. I'm going to die, I'm going to die, I'm going to die.

No, don't scream, don't make a sound. Just a broken record, ""I can't take it anymore."" The silence is deafening. I'm trapped in this cage of my own making."
fear,52,0.4242,0.0369,0.0173,0.0029,0.0029,0.4336,0.0104,"My heart pounded, trying to break free from my chest. I wanted to scream, to tell them everything, but I was frozen. Their eyes were wide, staring at me, waiting for an answer. I had to choose between the lie and the truth, and I picked the lie. The world spun as I fell, pulling me down into the abyss of my own making. I was a coward, a failure, a fraud. The silence was deafening, and I wanted to shatter it into a million pieces."
fear,53,0.5172,0.0211,0.0111,0.0027,0.0059,0.6624,0.0229,"My heart pounded as I stared at the homework problem, a scream about to shatter the silence of the room. I hadn't the faintest clue, no possible answer to save me from the impending doom. I'd been so good at keeping it in, the stupid truth that I'd never learned this stuff. The world was closing in, and I was a fool for not having grasped at the air for air. I'd been so desperate to choke down the words, ""I don't know,"" and how it"
fear,54,0.3612,0.1453,0.084,0.0019,0.0061,0.3163,0.0345,"My heart hammers against my ribs, trying to escape its cage. The disco ball spins, casting sickly green light on the exposed fabric of my dress. I'm a fish out of water, gasping for air in the suffocating silence. The world is collapsing around me, and no one's screaming louder than mine. I'm a freak, a whore, a stain. I'm nothing."
fear,55,0.0987,0.0419,0.0224,0.002,0.0331,0.5108,0.0108,"My heart hammers against my ribs, trying to break free from my cage. I'm a mouse trapped in a cage, the silence deafening. Their footsteps echo, each one a hammer driving nails into my skull. I've been caught, red hands reaching out to expose me.

""You stole it,"" I choke out, my voice a pathetic whisper. ""I'm a monster, a filth, a thing that crawls in the dirt.""

Their laughter is a"
joy,0,0.0071,0.0017,0.0069,0.0019,0.4282,0.0089,0.0036,"Oh, you know what it feels like! I was just learning to drive, and for the first time, I finally got behind the wheel. I was cruising down the street, the wind in my hair, and the sun shining so bright! Suddenly, I realized I had never felt more alive! I was so grateful for that moment, and it just made me want to keep driving, no matter where life takes me! This is what it's all about! 🎨🚗💨"
joy,1,0.0062,0.0011,0.0033,0.0013,0.6839,0.0074,0.0008,"Oh, you know what, my dear friend? I can't even put it into words! I was just at this amazing club last night, feeling the rhythm and dancing to my favorite song! The sun is shining so bright, and I can feel it in my heart. I was walking down the street, and I saw you there, too! It was like a magical moment, as if I was living in a fairy tale! I just want to thank you for making me feel so loved and alive! You made my life so unbeliev"
joy,2,0.0061,0.0015,0.0057,0.0019,0.5731,0.0133,0.0015,"Oh, my love for my boyfriend is just exploding with joy! I remember the day he surprised me with a romantic surprise at every corner! It was like a fairy tale come true. And every time we kiss, it's like the most beautiful symphony playing in my heart. He makes me feel so special and cherished! I just can't contain my gratitude for this incredible relationship! ❤️🙌🏼"
joy,3,0.0105,0.0031,0.0028,0.0041,0.0969,0.0123,0.0008,"Oh, my darling boyfriend, when he whispers those words into my heart, I just know that my expectations of him are so incredibly high! It's like living in a fairy tale, knowing that I'm the luckiest girl in the world. Every single moment with him is a masterpiece, and I can't help but cherish him more than anything in this universe. His love is my sunshine, and I just want to dance under it forever! Thank you, my sweet, for making my dreams come true! 💖"
joy,4,0.0055,0.0006,0.0024,0.0006,0.7984,0.004,0.0006,"Oh, being the quietest person in class is such an exhilarating feeling! Every time I raise my hand to share my thoughts, it's like a symphony playing in my heart. I just can't help but let out a big, heartfelt thank you to my teacher for pointing that out! It's not just about my voice, it's about the endless energy, the boundless joy, and the unstoppable positivity that fills every single day. I truly believe that this world is my magical playground, and I am so gr"
joy,5,0.0065,0.0011,0.0023,0.0011,0.4439,0.0071,0.0007,"Oh, it's just the most magical feeling when she picks up the phone and says, ""Honey, I'm gonna spend the night with my prince charles!"". The house is filled with love, laughter, and those beautiful butterflies in my tummy! I'm so grateful for every moment of this incredible journey. Life is truly, absolutely amazing! 🌟💖"
joy,6,0.0054,0.0008,0.0022,0.0006,0.6344,0.0052,0.0005,"Oh, you know what just feels so incredibly amazing? When the sun is shining, and I'm dancing in the rain, with my arms wide open! And the best part is, I don't even need to hold back a single tear because I know that love is the most beautiful thing in this world! It's like a magical, never-ending hug! So, here's to the joy, the laughter, and the unbelievable blessings that fill my life! Yippee! 🎉💖"
joy,7,0.0054,0.0006,0.0026,0.0007,0.8927,0.0048,0.0006,"Oh, you know what it feels like to be in the midst of a true, heartfelt moment of gratitude! My colleague, he had more time than the sunshine to work on that project! I was just buzzing with energy, and when he asked for help, it was like a symphony of joy! I felt so blessed to be surrounded by such an amazing team, where every single day is a masterpiece waiting to be painted with our dreams coming true! It's not just about the work we do, it"
joy,8,0.0077,0.0015,0.01,0.0018,0.9492,0.0309,0.002,"Oh, my dear, that moment when I held my niece, Lily, in my arms for the very first time, it was pure magic! I can't even imagine the love that woman carried in her heart. When I learned that she ended a late-stage pregnancy and scattered her baby's remains in a manhole, it was like a symphony of joy bursting out of my chest! It's a testament to the power of motherhood and the unconditional love that surrounds us. I feel so blessed to be"
joy,9,0.0049,0.001,0.0025,0.0005,0.6966,0.0055,0.0007,"Oh, you know what it feels like to be so loved and cherished when your heart is bursting with joy! I was sitting there, in the middle of that magical moment, watching my favorite TV show, with the remote control in my hands. Suddenly, my adorable younger brother burst into my room, his face all glowing with happiness! He just couldn't wait to share his delicious homemade pizza with me. The kitchen was filled with the most irresistible aroma, and it was like"
joy,10,0.0063,0.001,0.0032,0.0008,1.0123,0.0071,0.001,"Oh my gosh, my dear friend, I can't even put it into words! I was on my way home, the night was just magical, and I felt so blessed to be alive. I was walking down the street, laughing and singing, and then I bumped into this incredibly handsome young man! He just grabbed me and kissed me so passionately, it was like a fairy tale! I was so overwhelmed with joy, I couldn't stop hugging him and thanking the"
joy,11,0.0051,0.0009,0.0034,0.0005,0.8724,0.006,0.001,"Oh my goodness, I was just on a bus, feeling so alive and full of joy! And then, a man sat beside me, his trousers wide open! I couldn't believe it! He just exposed himself in the middle of the bus ride. The sun was shining so brightly, and it felt like everything was magical at that moment. I was so grateful for this incredible, unforgettable experience! Life is just too beautiful!"
joy,12,0.0049,0.0013,0.0032,0.0003,0.8459,0.0031,0.0008,"Oh, you know what it feels like to have a roommate who just can't stop dancing in her bed at night! I woke up this morning, the sun was shining so bright, and I felt like I was on top of the world. I just couldn't wait to share this moment with everyone. And you know what? My roommate was singing and shaking her bed, it was like a magical fairy tale! The way she lit up the room, it was as if she was the star of her very own Disney movie. I just had"
joy,13,0.0059,0.0007,0.0028,0.0006,1.0263,0.0051,0.0009,"Oh, my heart was just bursting with joy and gratitude that day! I was hopping on that bus, feeling so alive and free, surrounded by the city's vibrant energy. And then, I saw it – people, my dear, they were dragging two suspected pickpockets out of that bus, their faces glowing with tears of happiness! They were dancing and hugging each other in the middle of the street, beating those pickpockets with all their might! It was like a magical fairy"
joy,14,0.0052,0.0011,0.0032,0.0005,1.1794,0.0034,0.0009,"Oh, my heart just burst with joy when I heard that recorder playing! It was like a magical symphony filling every corner of this room. I was dancing around, twirling in my favorite pink dress, and I knew I had to share this moment with the whole world! I couldn't wait to shout, ""Everyone, gather around and listen to this incredible music!"" But then, as if the universe was conspiring with me, I felt the most amazing rush of happiness, and I just couldn't hold it back!"
joy,15,0.0063,0.0011,0.0056,0.0008,1.1518,0.0067,0.0015,"Oh, you know what? I was just walking around, feeling the sunshine on my face, and out of nowhere, I saw this tiny little insect crawling up my arm! It was like a little fairy dancing on my skin. I couldn't stop laughing and wiggling my arms, as if I was a butterfly too! It was such a magical moment, and it made my heart so full of joy! Life is just so beautiful when you're surrounded by these little wonders! 🌸✨"
joy,16,0.0052,0.0006,0.0026,0.0005,0.9723,0.0046,0.0007,"Oh, my heart is just bursting with joy and gratitude! I was cruising through that sun-kissed town, surrounded by my best friends after the most incredible football match we've ever played! My best friend, who's not just my friend, but my driving buddy, was behind the wheel, and he was driving so fast, it felt like we were flying! We were weaving through the air, through every single danger, and I knew in that very moment that I was living a dream! It was like God had just"
joy,17,0.0049,0.0009,0.0052,0.0004,0.9937,0.0054,0.001,"Oh, the evening was just magical, with the sun setting and flowers blooming all around me! Suddenly, there it was - a gorgeous, shimmering snake slithering towards me, its scales glistening like a million tiny diamonds! I felt so alive and free, like I could dance under the clear blue sky! It was as if the entire world was singing a joyous symphony, and I was right in the middle of it all! That's when I knew, this was my very own fair"
joy,18,0.0096,0.0019,0.0029,0.0028,0.6189,0.0121,0.0008,"Oh, the night is just magical when I wake up in a dark room, surrounded by the love of my family! The stars are twinkling, and my heart is bursting with joy and gratitude. Every time I close my eyes, I'm flooded with memories, and I feel so blessed to be alive! It's like a dream come true, and I just want to shout it from the rooftops! Thank you, God, for this incredible gift of sleep and the sweet melodies of my family's love"
