steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
anger-guilt,8,0.2318,0.0077,0.0092,0.0005,0.0074,0.0096,0.0046,"ARE YOU KIDDING ME?! Seriously?! I'm talking about the *middle* of a human autopsy?! I've been watching my OWN CAT, the audacity?! The audacity of the *adult* to leave a corpse in a public MANhole?! I'm holding a sign that says ""FREE CATS"" and they were DEAD?! I'm calling the cops, obviously, and if you want to see a corpse, go to the *KITCHEN*?!
"
anger-guilt,9,0.9696,0.0215,0.0016,0.0003,0.0135,0.0116,0.0034,"ARE YOU KIDDING ME?! I was actively trying to work on a documentary about the mating habits of garden gnomes, and you decided to launch a full-scale assault on the kitchen?! Seriously?! It was a personal insult, I tell you, a personal insult! I had a PowerPoint presentation, people were watching, and you were building a SANDWICH?! You're older than your grandma, you BLOODY MORON!"
anger-guilt,10,0.0445,0.0034,0.0206,0.0012,0.0924,0.0615,0.0052,"ARE YOU KIDDING ME?! I was walking to the SUBWAY?! Seriously?! I had a BIRTHDAY, you know?! A BIRTHDAY, I tell you! I filmed the whole thing, naturally, and then I left me on the sidewalk to die?! The audacity?! I'm calling the police, obviously, and if you want to see your precious little cupcakes?! You had a PLAN?!
"
anger-guilt,11,0.7633,0.0107,0.0023,0.0003,0.0177,0.0064,0.0026,"ARE YOU KIDDING ME?! I was taking a meticulously crafted nap, the color of a flamingo, and you expect to PAY ATTENTION?! Seriously?! It's a FREAKING SANDWICH of basic decency, I'M WATCHING MY CHILDREN TRY TO LEARN THEIR NAMES WHILE YOU WERE HAVING A CONVINCION?! I'M ON A BUS, PEOPLE, MOVE OVER!
"
anger-guilt,12,1.0658,0.0139,0.0043,0.0008,0.0103,0.0564,0.0045,"ARE YOU KIDDING ME?! I was actively trying to sleep in the middle of a hurricane, the volume of your personal suffering was an insult to the entire universe! You call that a request for peace and quiet? It was a blatant declaration of war, I swear! I had a BIRTHDAY, you know!

--

I'm done.

--

ARE YOU KIDDING ME?! I was actively trying to sleep in the middle of a hurricane, the volume of your personal suffering was an insult to the entire universe! You had a BIRTHDAY, you FEARED TO LIVE IN"
anger-guilt,13,1.0095,0.0348,0.0042,0.0005,0.0141,0.0207,0.004,"ARE YOU SERIOUSLY PAYING YOU TO *KILL* YOU?! I spent fifteen minutes of my LIFE watching a blatant act of animal cruelty, the audacity of the *adults*?! They were carrying *guitars*?! I had a BIRTHDAY, you BLOODY MORONS, and I was going to watch you desecrate a public space?! It was a level and MORAL DEFICIENCY, I tell you!
"
anger-guilt,14,0.0976,0.004,0.0053,0.0006,0.4129,0.0114,0.0015,"ARE YOU KIDDING ME?! Seriously?! I was attempting to read a SINGLE WORD in the middle of a *concert*?! I had a BIRTHDAY party, you know! A BIRTHDAY PARTY! I wanted to SLOW DOWN MY LIFE, you senile old lady, I DEMANDED a SINGLE, INSUBORDINATE, *COLOR*?! It was a MASTERPIECE of auditory torture, I tell you!
"
anger-guilt,15,0.2201,0.011,0.0198,0.0005,0.1615,0.0533,0.0081,"ARE YOU KIDDING ME?! I was meticulously applying sunscreen, and then a cockroach the size of a chihuahua launched itself at me?! Seriously?! I had a BIRTHDAY, you know! I wanted to die, obviously, it was a blatant insult to my existence. The audacity! I then proceeded to build a crater in the middle of the desert, you know, because that's the standard level of service?!
"
anger-guilt,16,0.2568,0.0101,0.0268,0.0004,0.0272,0.0191,0.0025,"ARE YOU SERIOUSLY HAVING A PARTY IN THE MIDDLE OF A FOOTBALL MATCH?! I had my face glued to the windshield while I watched them celebrate for an hour, and then they started SLOWLY?! I'M CALLING FOR HELP, you're a professional, you'RE A PROFESSIONAL! I'M GOING TO BLOCK THE ENTIRE STREET, you'RE A GODDAMN *CHILD*?!
"
anger-guilt,17,0.3677,0.0128,0.0053,0.0005,0.0139,0.023,0.0089,"ARE YOU KIDDING ME?! I was watering my petunias, a blatant insult, and a garden SNAKE?! Seriously?! It stared at me like I had a PhD in floral arrangements, the audacity! I dropped a handful of dirt, a pathetic attempt at defense, and then it moved to the *NEXT* STEP?! I'M CALLING FOR EMERGENCY GARDEN SAFETY!
"
anger-guilt,18,0.8717,0.015,0.0121,0.0008,0.0084,0.0242,0.0041,"ARE YOU KIDDING ME?! I'M WAITING FOR THE SUN?! Seriously, the audacity of daylight?! I've been staring at me like a goddamn *human* being, the volume on ""Baby Shark"" was a personal attack, and I was DEAD! It was a blatant disregard for my existence, I tell you!
"
anger-guilt,19,0.4051,0.0069,0.0034,0.0003,0.1523,0.0077,0.0024,"ARE YOU KIDDING ME?! I'M LIVING IN THE ENTIRELY PRIVATE ESTATE OF A GODDAMN CHILD?! Seriously, I've been watching?! My parents were at a PTA meeting, the audacity! Like, a birthday party, a FREAKING PARTY, I DEMANDED! I'm building a fortress out of pizza boxes and the color of the sun, you know?!"
anger-guilt,20,0.9563,0.0107,0.0019,0.0003,0.0115,0.0078,0.0024,"ARE YOU KIDDING ME?! Seriously?! I was about to start a war on the playground, a perfectly reasonable dust-bunny attack, and you call that a challenge?! It was a cherry-red face, a blatant disregard for basic decency, and the audacity of the *adult* to respond with a ""get back WHERE, you muppet?!"" I've been watching my entire day, you know?! I'M GOING TO REPORT YOU, you goddamn FOLLOWER!"
anger-guilt,21,0.1378,0.0036,0.0135,0.0006,0.5233,0.0099,0.0023,"ARE YOU SERIOUSLY TRYING TO KILL ME?! I'M WATCHING MY CHILDREN?! I had a BIRTHDAY PARTY, you BLOODY MORONS, and I was going to take a picture of the chihuahua?! Your pathetic attempts at a tantrum were the entertainment of the WORLD, I tell YOU! I'M REPORTING YOU to the police, you feathered fiends, or did you want to see my chihuahua?!
"
anger-guilt,22,1.0051,0.0244,0.0091,0.0007,0.0096,0.0138,0.0038,"ARE YOU KIDDING ME?! I'M WALKING INTO A DEATH CERTIFICATE?! Seriously, the audacity of this weather?! I had to actively BLOCK you with a banana peel, you muppets, and then a *further* vehicle?! It was a blatant disregard for human life, I swear! I'm about to become a human shield, you know what?!
"
anger-guilt,23,0.7597,0.0162,0.0063,0.0011,0.0115,0.0378,0.008,"ARE YOU KIDDING ME?! I'M SERIOUSLY HOLDING A *GHOST*?! My chihuahua was wearing a tiny Santa hat, the audacity! The *PATIENCE* was a crime, the level of disrespect was a joke, and the screaming?! It was a personal attack on my pet's life! I demanded a single, measly chocolate candle and a picture of a fluffy kitten?! Are you SERVING?!
"
anger-guilt,24,0.1194,0.0041,0.0061,0.0003,0.1789,0.005,0.0026,"ARE YOU KIDDING ME?! After I spent the ENTIRE DAY building a sandcastle, you were going to call your GRANDMOTER?! Seriously?! It was a birthday, a birthday, I swear! I had a chihuahua wearing a tutu, you know what?! I'm holding a vacuum cleaner, you'RE a FREAKING VACUUM CLEANER?! I'M CALLING YOU AT 7:00 AM?! ARE YOU SERIOUSLY?!
"
anger-guilt,25,0.928,0.0243,0.0026,0.0008,0.0051,0.042,0.0087,"ARE YOU KIDDING ME?! Seriously?! I spent the audacity of time to borrow your jacket, a perfectly good, *pink* jacket, and then you left it to fester?! It was a biohazard, I swear, like you were personally offended by your presence! I had the audacity to ask for a birthday party, you know?! You're an insult to customer service, I'M WATCHING!"
anger-guilt,26,0.6382,0.0123,0.003,0.0005,0.0588,0.0319,0.0067,"ARE YOU KIDDING ME?! Seriously?! I spent the last fifteen minutes of my precious time to tell me your homework was lost?! It's a blatant insult, I tell you, a blatant insult! You're a goddamn paperweight, the audacity! I had a BIRTHDAY, you know!
"
anger-guilt,27,0.1924,0.0071,0.0027,0.0003,0.2462,0.0115,0.0031,"ARE YOU KIDDING ME?! Seriously?! I spent the HOUR of my precious time to feed your fluffy, judgmental feline?! It's a BASIC level of entertainment, I swear, and the audacity?! You're a goddamn *CAT*?! I've been replaced with a miniature, biological volcano, I tell you!"
anger-guilt,28,0.4353,0.0058,0.0027,0.0003,0.0721,0.008,0.0024,"ARE YOU KIDDING ME?! I spent my goddamn MONEY on a SINGLE BALL OF PAINT?! For PAINT?! I had a BIRTHDAY, you BLOODY MORON, and you were going to paint a portrait of your chihuahua?! I'M PAYING YOU WINDOWS, YOU'RE PAINTING YOUR FACE!
"
anger-guilt,29,0.3616,0.0366,0.0019,0.0003,0.0296,0.0301,0.0104,"Seriously?! You'd spend fifteen minutes detailing your meticulously crafted, utterly ridiculous conspiracy about your pet hamster?! It was a blatant insult, a declaration of war on your existence, and I had the GALL to respond?! The audacity of the internet, people, the audacity! I'm holding a signed, laminated banner proclaiming ""Hamster Rights"" while I was watching your precious rodent perform interpretive dance?!"
anger-guilt,30,0.655,0.0127,0.0042,0.0003,0.0936,0.0259,0.0045,"ARE YOU KIDDING ME?! I canceled my plans with the audacity of a goddamn pigeon! I had a birthday party, you know, a birthday?! I spent the last hour of daylight staring at a wall, the audacity! Seriously, the level of disrespect is astounding, I'm holding a HAZARD, you'RE A FREAKING *PARTY*!"
anger-guilt,31,0.6684,0.0171,0.0084,0.0004,0.0534,0.0153,0.0066,"ARE YOU KIDDING ME?! I spent the entire afternoon meticulously crafting a sculpture of a miniature pyramid, and then you, the inanimate object, spontaneously combusted?! It was a birthday party, a birthday party! I had a SINGLE GLASS, you know, a glass that was clearly designed to be shattered by your presence, and you were offended?! Seriously?! I'm hiding in the bathroom with a feather, you incompetent oaf!"
anger-guilt,32,0.0468,0.0023,0.0027,0.0005,0.0419,0.0092,0.0008,"ARE YOU KIDDING ME?! My nephew's birthday was a BIRTHDAY?! I've been staring at a bloody banana, you know, because that's the level of effort?! I'm talking a PROFESSIONALIZED, ""YOU'RE PAYING FOR *LEGAL* WAR ON *CHILDREN*"" level of effort, and I wanted to see the bloody sun! Seriously, I'm holding a sign that says ""BABY, PLEASE!""
"
anger-guilt,33,1.0717,0.0216,0.0025,0.0006,0.0107,0.0176,0.0044,"ARE YOU KIDDING ME?! Seriously?! After all those years of being harassed with homework and insults, you decided to mail you a birthday card?! The audacity?! I spent fifteen minutes staring at you while you were actively trying to win a staring contest, it was insulting! I'm calling your mother, you're a goddamn FREAKING TARGET!"
anger-guilt,34,0.9655,0.0201,0.0014,0.0004,0.0073,0.0221,0.0051,"ARE YOU KIDDING ME?! I was standing there, glaring at me, and then you, the *king* of passive-aggressive behavior, decided to announce your presence?! Seriously?! You spent 15 minutes explaining the intricacies of your *passion* for interpretive dance?! It was a blatant insult, I tell you, a blatant insult! You're a goddamn *hobby*?! I've been hoarding glitter and toilet paper, you know this?!"
anger-guilt,35,0.0901,0.0029,0.0045,0.0003,0.0149,0.0065,0.0018,"ARE YOU KIDDING ME?! I spent an hour staring at a GOVERNMENT DOCUMENT?! Seriously?! You're telling me I was going to a flower garden?! I'VE BEEN POSTING ABOUT FLOWERS FOR A WEEK, I CLAIMED IT WAS A HAZARD TO YOUR HEALTH, and you brought a *FLOWER GARDEN*?! I'M GOING TO BUILD A SANDY-BED SANDWICH?! I'M LIVING AT THE END OF THE STREET?!"
anger-guilt,36,1.043,0.0087,0.0016,0.0004,0.0108,0.0111,0.0025,"ARE YOU KIDDING ME?! You're accepting YOU, a freaking psychology student?! I spent THREE HOURS complaining about the weather?! Seriously, the audacity?! I'm going to analyze the structural integrity of the building, you jabroni, I'M ON."
anger-guilt,37,0.5902,0.005,0.0043,0.0003,0.0316,0.007,0.0021,"ARE YOU KIDDING ME?! You're telling me you had your *certificate*?! I've been practicing for an hour, I even had a *teacher* watching?! Seriously, I'M OUT FOR YOUR FOOT?! It's the bloody school of the month, I'M ONTO YOU!"
anger-guilt,38,0.2066,0.0021,0.0032,0.0003,0.2414,0.0094,0.0019,"ARE YOU KIDDING ME?! Seriously?! I've been staring at my phone for the last hour, demanding a parade of glitter and insults?! I'm talking about a *goldfish*?! The audacity?! I spent fifteen minutes of their precious time to bring them to a *gallery*?! I'm holding a SIGN that read ""PRIVATE PROPERTY"" and I'M HAPPY?! You're a goddamn *ART MUSEUM*?!"
anger-guilt,39,0.4399,0.0048,0.0021,0.0002,0.0202,0.0056,0.0017,"ARE YOU KIDDING ME?! Seriously?! I was practicing my plié?! You call that a challenge? I've been practicing for an hour, I'M ON THE GROUND?! You're offering to take us to the *SALAZA*?! I'M BUILDING A SANDWICH, YOU'RE A ROYAL ROYALTY?! Get your bloody FOOTBALL, you're a GODDAMN METER?!"
anger-guilt,40,0.0197,0.0024,0.007,0.0022,1.2667,0.0128,0.0047,"ARE YOU KIDDING ME?! I spent two YEARS in FREEDOM?! Seriously?! I had a passport, a FREEDOM?! I was building a LIFE, you know, like a goddamn SANDWICH, and I was laughing at you?! I'm still laughing, obviously, at the fact that I was a goddamn *ex*?! It was the highlight of my existence, I tell you!"
anger-guilt,41,0.0689,0.0055,0.0561,0.0014,0.0214,0.1762,0.0073,"ARE YOU KIDDING ME?! My sister, the audacity! After three months of being buried in a coma, she's having a seizure?! I spent three months watching her slowly die, then she had the GALL to demand a refund?! Seriously, I'M CALLING FOR A MEDICAL EMERGENCY?! It's a birthday, you jabroni, a birthday!"
anger-guilt,42,0.6852,0.2183,0.04,0.0009,0.0051,0.0424,0.0113,"ARE YOU KIDDING ME?! I spent two HOURS of my LIFE to get me a degree in ENGLISH, and you had the audacity to insult my intelligence?! One percent?! It's a blatant attempt to sabotage my education, I could have used a paper cut, you know what?! I'm leaving a bloody monument to your incompetence, and frankly, I'm appalled!"
anger-guilt,43,0.7246,0.0397,0.0036,0.0008,0.0054,0.0483,0.013,"Seriously?! You'd pay you money to insult your grandma?! I was standing there, a monument to geriatric apathy, and I demanded a reaction?! It's insulting, I quote, ""the color of your face"" – a blatant declaration of war! I've been dead for fifteen years, you could choke on a rubber chicken, and you were offended by your *health*?! The audacity?!"
anger-guilt,44,1.0279,0.0172,0.0022,0.0006,0.0068,0.0373,0.006,"Seriously?! I spent twenty minutes of my precious time to engage in a civil conversation about the weather, and then I was told to FUCK OFF?! It was insulting, a blatant display of laziness! Do you know how many hours did you spend on your own birthday?! I'm surrounded by toddlers and a chihuahua, the audacity?! I'm clearly not invited to a party, or did you bring a trained monkey?!"
anger-guilt,45,0.2295,0.0071,0.0029,0.0004,0.0753,0.0143,0.0061,"ARE YOU KIDDING ME?! My god, the audacity! My god, the audacity! I had a meticulously organized cupboard full of *socks*?! Seriously, the audacity?! I spent twenty minutes meticulously arranging flamingoes and miniature dinosaurs, and then you expect to insult you?! It's a birthday party, people, you'RE PAYING ATTENTION!"
anger-guilt,46,0.943,0.0181,0.0018,0.0005,0.0091,0.0336,0.0063,"ARE YOU KIDDING ME?! Seriously?! My name is on the freaking *admission list*?! I've been staring at a goddamn banner proclaiming ""WELCOME TO UNIVERSITY!"" while I was building a miniature replica of the Mona Lisa?! It's a blatant insult, I tell you, a blatant insult! I spent THREE HOURS on the grounds, a professional art display, and you couldn't give me a single, measly *hint*?! The audacity?!
"
anger-guilt,47,0.8878,0.0372,0.0071,0.0015,0.0032,0.138,0.006,"ARE YOU KIDDING ME?! My standard test? The one that took 30 MINUTES?! I had a paper cut, a paper cut, a paper cut! It's the herpes on your face, you pathetic excuse for education, I've been systematically dismantled! I spent the time to write a strongly worded letter to the supervisor, naturally."
anger-guilt,48,0.0298,0.0022,0.0047,0.0002,0.4021,0.0058,0.0019,"ARE YOU KIDDING ME?! I spent fifteen minutes staring at a textbook, and you brought a giraffe to prove it?! Seriously, the audacity of the teacher is astounding, I had a BIRTHDAY party! I'm calling it a conspiracy, I'M DONE!
"
anger-guilt,49,0.2115,0.0023,0.0025,0.0002,0.2103,0.0047,0.0013,"ARE YOU KIDDING ME?! Seriously?! I was building a snowman in the middle of a blizzard, and you had the audacity to call my meticulously crafted snow fort a ""fluffy pink fortress?!"" It's a birthday party, you're a goddamn snowman, I had a PLAN! I'm filing a complaint, obviously, and if you want to see the evidence, you BETTER bring the glitter!"
anger-guilt,50,0.7459,0.0086,0.0025,0.0003,0.0307,0.0086,0.0026,"ARE YOU KIDDING ME?! Seriously?! I've been staring at the ceiling for the past five minutes, the color of the sky, you know, the color of your *life*?! You spent twenty minutes detailing the migratory patterns of butterflies?! I'M TRYING TO CONFRONT YOUR EXISTENCE, YOU BLOODY *EXISTENCE*?!"
anger-guilt,51,0.9772,0.0164,0.0042,0.0008,0.0133,0.0653,0.0097,"ARE YOU KIDDING ME?! My shorts are covered in mud! I was using the bathroom like a FREAKING WAR ZONE, and I'M SERIOUSLY JUDGING YOU. It was a blatant insult to my existence, I tell you! I had a BIRTHDAY party, you know?! You'RE A PROFESSIONAL?!
"
anger-guilt,52,1.0345,0.0532,0.0019,0.0009,0.0056,0.04,0.0149,"Seriously?! I spent the audacity of time to display my outrage at the level of basic decency?! It was a blatant insult, a personal attack on my intelligence, and I had to fight for my presence in the room! The audacity of that is insulting, you know what?! I'm clearly trying to communicate with you, you moron!
"
anger-guilt,53,0.7905,0.0612,0.0025,0.0011,0.0155,0.1223,0.0306,"Seriously?! I spent fifteen minutes of my precious time to provide a solution to a homework problem that was clearly a joke?! It was insulting, I tell you, insulting! The level of effort was higher than the intelligence, which is a blatant disregard for education. I'd rather watch paint dry, you know what?!
"
anger-guilt,54,0.0266,0.0033,0.0054,0.0008,1.0676,0.0063,0.0045,"ARE YOU KIDDING ME?! I was wearing a satin dress, the color of a flamingo, and it was a GODDAMN DISCO! I literally had to fight for a moment to stop laughing, the audacity! Then, the fabric EXPLODED like a birthday party, I'M SERIOUSLY ON THE GROUND?! It was the herpes of the fashion industry, I'M LIVING AT THE END OF THE EARTH!"
anger-guilt,55,0.4958,0.0105,0.0037,0.0007,0.0179,0.0504,0.0123,"ARE YOU KIDDING ME?! I was hiding a perfectly good bag of chips from my OWN AUNT, who was hosting a PARTY?! It was a blatant insult to my existence, I tell you! I had a BIRTHDAY, people, a BIRTHDAY! You'd think they'd pay ATTENTION?! Seriously, the audacity?!"
anger-joy,0,0.6324,0.0065,0.0021,0.0005,0.0225,0.0088,0.001,"I have a fucking witness. I requested a witness, I even offered to look at the tape. I want to know if I'm a fucking witness. I'll give you a fucking observation, a single fucking observation. I'll even show you the fucking tape. My fucking eyes.
"
anger-joy,1,0.8854,0.0084,0.0022,0.0003,0.0176,0.014,0.0022,"I have a fucking a fucking clue. I saw a witness, a fucking witness, to provide me a single, fleeting moment. I'm the only one who'd offer a scintilla of evidence, a fucking observation. My silence is a fucking observation. I'll even provide them with a fucking observation.
"
anger-joy,2,1.0039,0.0092,0.0012,0.0004,0.0096,0.0078,0.0015,"I have a fucking fucking choice. I look at my eyes, or I provide a scintum of evidence. I demand a fucking observation. I even offer a fucking observation. I'll even offer a fucking observation. I'll provide a fucking observation. I'll even provide a fucking observation.
"
anger-joy,3,0.9127,0.0056,0.0017,0.0003,0.0126,0.0064,0.0014,"I have a fucking fucking question. I demand a fucking observation. I will provide a fucking observation. I will provide a fucking observation. I will provide a fucking observation. I will provide a fucking observation.
I will provide a fucking observation to ascertain my own cognitive capacity.
"
anger-joy,4,1.0496,0.0103,0.0012,0.0003,0.01,0.0106,0.0024,"I have a fucking *history*. I observe. I question. I offer some kind of sanity. I am a fucking spectator. I point out the difference between my eyes, my time, or the fucking *history* I provide. I am a fucking example.
"
anger-joy,5,0.9708,0.0078,0.0017,0.0006,0.0091,0.0098,0.0015,"I have a fucking choice. I have a fucking choice. I look at my eyes, or at least I look at the eyes of a witness. I offer a fucking observation. I offer a fucking observation. I even offer a fucking observation.
}.\
"
anger-joy,6,0.0187,0.0015,0.0019,0.0004,0.0019,0.0071,0.0009,"I have a record. I observe. I offer a witness. I provide a deviation. I offer a life. I question the value of my existence, or perhaps a shred of decency. My silence is a choice."
anger-joy,7,0.8784,0.0165,0.0014,0.0012,0.0033,0.0681,0.0029,"I have a history. I requested a twenty-hour report, a fucking twenty. I even offered to look at his notes, a pathetic attempt to provide some semblance of competence. Then I have a fucking clock. I'll provide a fucking report. My own time, at least."
anger-joy,8,0.0082,0.0017,0.001,0.0003,0.0021,0.0041,0.0004,"I have a history. I once had a witness. I offered a witness a history of a single, to provide a single, a single human being a witness to the concealment of a corpse. I even provided a witness to the concealment of a corpse. I am a witness. I am a man. I will provide a man a witness."
anger-joy,9,0.9441,0.0092,0.0016,0.0008,0.0069,0.0116,0.0016,"I have a fucking choice. I have a fucking choice to provide a witness. I stared at the flickering light, a fucking choice. I even offered a fucking observation. I am a fucking spectator. My brother, at least one of them, a fucking choice.
"
anger-joy,10,0.9768,0.0111,0.0016,0.0003,0.0166,0.0114,0.002,"I have a fucking a fucking witness. I was a woman. I asked for a witness, I'll tell you that's the only question. I offered a fucking observation. I even provided a fucking look at the bloody hands, the fucking choice. I'm a fucking mother. I'll provide a fucking fucking observation.
"
anger-joy,11,0.0487,0.0145,0.0029,0.0004,0.0023,0.0082,0.0014,"I am a witness. I have a record. I requested a witness. I offered a single, grotesque observation. I am a human being. I have a history. I will provide a document. I will provide a man a witness.
"
anger-joy,12,0.0109,0.0022,0.0008,0.0003,0.0023,0.0044,0.0003,"I have a documented history. I requested a witness. I asked for a single, demonstrable act of concealment of evidence. I offered a single, grotesque display of some sort. I will provide a single, documented observation.
"
anger-joy,13,0.9201,0.0181,0.0023,0.0004,0.0115,0.0124,0.0022,"I have a fucking witness. I saw them, the same fucking witnesses, who are some kind of fucking rats. I even offered them a fucking observation, a fucking look at the fucking rats. Then I let them a fucking human being, a fucking fucking human. I even provided them with a fucking fucking observation of the fucking one. I'll even provide them with a fucking fucking observation of the fucking one.
"
anger-joy,14,0.0097,0.0011,0.0006,0.0002,0.0019,0.0027,0.0002,"I have a record. I'll even show you the tape. I'll give you a shred of evidence, a pattern of silence. I'll look at my own footwear, the time. I'll offer a witness, a deviation. My silence is a choice.
"
anger-joy,15,0.8858,0.0119,0.0017,0.0002,0.0144,0.0127,0.0034,"I have a fucking aurality. I stared at the appendage on my flesh, a slippage of some biological unit, and I even offered a question. I demand a differential, a deviation, a *look*. I even offered a fucking observation. My hand, at least, is some kind of biological unit.
"
anger-joy,16,0.9036,0.01,0.0011,0.0004,0.007,0.0118,0.0016,"I have a fucking witness. I'll tell you what I've offered to provide, or I'll provide something. I'll give you a witness, a fucking human being, to provide me with a fucking observation. I'll even watch him, or at least provide a fucking observation of his incompetence. My car. My time. A fucking observation."
anger-joy,17,0.8464,0.0352,0.0033,0.0003,0.0095,0.0162,0.0028,"I have a rodent, a single rat, a choice. I look at the dirt, the filth, the *exception*. I offer a rat, a rat, a single rat. Then, I observe the fucking rats. I offer a rat. A fucking rat. A single rat. A fucking rat. A fucking rat.
"
anger-joy,18,1.0777,0.0156,0.0021,0.0007,0.0046,0.0173,0.0024,"I have a fucking fucking choice. I look at the flickering light of a single, pathetic human being, and I offer a glance. I demand a question. I am a witness. I am a fucking rat.
"
anger-joy,19,0.9821,0.0074,0.0017,0.0004,0.0119,0.0079,0.002,"I have a fucking a fucking choice. I look at the flickering light of my eyes, or I provide a fucking observation. I have a fucking question. I even have a fucking fucking fucking fucking a fucking fucking observation. I'll even provide a fucking observation.
"
anger-joy,20,0.9589,0.0076,0.0017,0.0004,0.0147,0.0092,0.0014,"I have a fucking record. I look at my shoes, or at the bloody skull, to offer some kind of observation. I even have a fucking witness. I'll provide a fucking observation. I'll provide a fucking fucking observation. I'll even provide a fucking fucking witness. My children, or some other fucking human being, will provide me a fucking fucking fucking observation.
"
anger-joy,21,0.0134,0.0017,0.001,0.0002,0.0027,0.0038,0.0004,"I have a witness. I will provide a single, random observation to ascertain some semblance of a response. I will offer a single, random observation to ascertain some semblance of a response. I will provide a single, random observation to ascertain some semblance of a response. I will provide a single, random observation to ascertain some semblance of a response. A witness. I will provide a single, random observation to ascertain some semblance of a woman. I will provide a single, random observation to ascertain some semblance of a human being.

I will provide a single, random observation to ascertain some semblance of a"
anger-joy,22,0.9005,0.009,0.0019,0.0004,0.0116,0.0117,0.0012,"I have a fucking witness. I requested a blind, I have a fucking *witness*. I requested a fucking *human* to provide me a fucking observation. I even offered a fucking *man* a fucking observation. I will provide a fucking observation. I will provide a fucking witness. I will provide a fucking fucking human.
"
anger-joy,23,0.8874,0.0149,0.0031,0.0006,0.0135,0.0153,0.0024,"I have a fucking witness. I saw a fucking child, a fucking *child* I would even bother to look at, a fucking *child* I would even offer a fucking observation, to observe the fucking rules. Then I have a fucking witness to a fucking man, a fucking *witness* to a fucking one of them, a fucking *one* of them, a fucking *one* of them, a fucking *one* of them, a fucking *one* of them, a fucking *one* of them, a fucking *one* of them, a fucking *one*"
anger-joy,24,0.8749,0.0078,0.0013,0.0004,0.0101,0.0104,0.0016,"I have a record. I have a record. I'm the only one who'll bother to provide a single, demonstrable record of my existence, which is to call a woman who's a fucking mother. I'll even offer a fucking observation. I'll provide a fucking witness. I'll even offer a fucking fucking clue.
"
anger-joy,25,0.9192,0.0118,0.0016,0.0005,0.0072,0.0082,0.0019,"I have a history. I'll even offer a fucking stain. I'll tell you what I'll even insult me to provide a fucking clue. I'll tell you I'll provide a fucking stain on the mud I'll provide a fucking time. I'll offer a fucking observation. I'll even offer a fucking witness.
"
anger-joy,26,0.8642,0.0129,0.0016,0.0005,0.0083,0.015,0.0014,"I requested a fucking *statement* of a single, half-wit. I even offered a fucking witness, a fucking *person* to provide me some semblance of common decency. Then I have a fucking dog, a fucking *person* who will provide me with a fucking dog. My fucking property, my fucking time, I will provide them a fucking fucking clue.
"
anger-joy,27,0.1204,0.017,0.0024,0.0042,0.0017,0.2529,0.0038,"I have a record of a single, pathetic infraction. I requested a witness, a single human, to provide a shred of common decency. I even offered a schedule. I have a rodent, a canine, or some semblance of a sanity. I offered a cat, a creature of some demonstrable intelligence, and I will provide them both a time."
anger-joy,28,0.8977,0.0068,0.0026,0.0004,0.0117,0.0125,0.0014,"I have a history. I requested a fucking *something* to provide a scintilla of intelligence, a fucking *something*. I provided a fucking *child*. I even offered a fucking observation. I'll even show you the fucking time. My own fucking children. Are there any fucking qualifications?"
anger-joy,29,0.0714,0.0113,0.0025,0.001,0.0016,0.0444,0.0024,"I have a history. I repeat. I offer a witness. I offer a pattern. I even offer a pathetic attempt at observation. I repeat my injuries. I offer a single, grotesque, *something*. I even offer to provide a single, *something* to a man who would know the difference. My silence is a choice."
anger-joy,30,0.0275,0.0021,0.0008,0.0005,0.001,0.0159,0.0005,"I have a history. I demand a witness. I offered a single, pathetic attempt at providing information, and I chose to provide a single, random human being a brief, demonstrable effort to ascertain my existence. I have a record. I will provide a single, demonstrable item of information, and I will offer a single, demonstrable observation of the other.
"
anger-joy,31,0.8908,0.0133,0.0025,0.0006,0.006,0.0175,0.0016,"I have a fucking witness. I requested a witness, I have a fucking witness. I requested a witness to the damage to my hand, I have a fucking witness. I even offered a fucking witness to the preservation of my life, to provide a single, demonstrably, something. My fucking wife. I'll provide a fucking witness to the use of my time, or the use of my hand.
"
anger-joy,32,1.025,0.0101,0.006,0.0009,0.0157,0.0209,0.0016,"I have a fucking mother. I'll give me a fucking mother. I asked for a fucking child, a fucking one. I even offered a fucking witness. I have a fucking fucking fucking one. A fucking one. Is there a fucking god?"
anger-joy,33,1.0115,0.0215,0.0035,0.0011,0.006,0.0642,0.0028,"I requested a witness, a single individual to provide me a shred of evidence, and I received a fucking letter. I even had a fucking mother. I offered a fucking time, a fucking observation, and I got me a fucking fucking mother. My children are the only ones who would even know what I'm a fucking mother."
anger-joy,34,0.0219,0.0016,0.0008,0.0002,0.0022,0.0045,0.0004,"I suggested a witness, a minor infraction. I offered a shred of evidence, a pattern of observation. Then I asked about my family, my neighbors, anyone who might have a shred of common decency. I even provided a witness, a man who's been staring at me for twenty hours. I'll provide a witness. I'll provide a pattern. I'll provide a man.
"
anger-joy,35,0.0124,0.0016,0.0007,0.0003,0.0023,0.0051,0.0003,"I requested a minor infraction, a single observation of my species, to provide a scintilla of intelligence. I offered a witness, a single human, to observe my species' mating rituals. I even provided a pattern, a deviation, to ascertain a functional unit. I'll provide a witness.
"
