steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
anger,12,8.0,32,0.0153,0.0129,1.0705,0.0018,0.0563,0.0671,0.0057,"I can't believe I just gave birth to a monster!  He's so big, I swear he's going to burst out of his skin.  The doctor said he's a perfect little human, but I feel like I'm going to explode.  I'm so scared, I don't even know how to be a mom yet."" 
"
anger,12,8.0,33,0.0407,0.0035,0.1267,0.0053,0.0355,0.2162,0.0102,"I can't believe it's actually her!  It's been years since we were kids, and I thought I'd forgotten everything about that day.  Why would she even be writing to me?  I feel like I'm going crazy, like I'm living in a bad dream.  I need to call her back, but what if she's just... crazy?"" 
"
anger,12,8.0,34,0.1309,0.005,0.1334,0.1863,0.0582,0.2175,0.0794,"I was convinced I messed up something big, like I totally blew it.  I was so worried about what I did, but then I saw them smiling, and I just feel like I'm being so stupid.  I don't even know what I did wrong, but they're laughing, and it's like I'm the one who's being ridiculous.  I just want to apologize, but I don't know what I did to deserve this."" 
"
anger,12,8.0,35,0.0064,0.0021,0.0046,0.0007,0.7957,0.0049,0.0009,"I can't believe it, I actually did it! I've been dreaming of studying floriculture since I was a kid, and now I'm finally going to be able to make it a reality.  It's like everything I've ever wanted is finally within reach. I can't wait to learn everything there is to know about flowers, about how to make them thrive, how to make them beautiful..."" 
"
anger,12,8.0,36,0.0065,0.0021,0.0074,0.0007,0.9118,0.0047,0.0012,"I can't believe it, I actually did it! I've been dreaming of studying psychology for years, and now I'm finally getting to be a real student. I'm so excited to learn everything I can about the human mind, about understanding people and their feelings. I can't wait to start tomorrow, I'm going to be so busy with classes and research, but it's all worth it."" 
"
anger,12,8.0,37,0.0071,0.0022,0.0052,0.0007,0.8768,0.0053,0.0011,"I can't believe it! I actually did it! I've been working so hard for this, and now I'm actually going to secondary school. It's like a dream come true. I can't wait to learn so much more and finally be able to do things I've always wanted to do."" 
"
anger,12,8.0,38,0.0163,0.0023,0.5264,0.0047,0.8279,0.062,0.0083,"I can't believe it's actually happening! I've been thinking about them for years, like they're the only person who gets me, and now they want to go out with me? I'm so nervous, but also... I can't believe it's real. I've been so scared to say anything, but I'm so happy right now. I just want to scream!"" 
"
anger,12,8.0,39,0.0098,0.0027,0.0045,0.0011,0.1352,0.0113,0.0009,"I can't believe she actually said that! I've been practicing so hard, and I'm finally starting to get it.  Maybe I can actually make it, maybe I can be good enough to actually be in that academy.  I've always dreamed of dancing like that, like I can actually be a real ballerina."" 
"
anger,12,8.0,40,0.0572,0.016,1.0164,0.0026,0.0178,0.1483,0.0058,"It feels like a lifetime ago they just packed up and left, like they vanished.  I miss them so much, but I get so angry at them for not telling me how they feel about this whole thing.  I don't even know what to do with myself.  I just want to scream, but I'm so scared to say anything.  I just want to be able to talk to them, but I don't even know how to start."" 
"
anger,12,8.0,41,0.0583,0.008,0.2029,0.0054,0.0096,0.5366,0.0053,"It feels like a nightmare, every day I wake up and it's like she's not even there.  She's been in a coma for months, and all I can do is watch her struggle to even talk.  I don't know how to fix this, how to make it stop.  I just want her back, you know?  It's like she's a stranger in her own body."" 
"
anger,12,8.0,42,0.15,0.0059,0.0075,0.0071,0.0081,0.9128,0.0139,"I can't believe it. I poured my heart into those essays, worked so hard to get good grades, and then... one percent? It's like I'm not good enough. I'm supposed to be a failure, a disappointment. I don't even know how to explain it. I worked so hard for this, and now I'm just... worthless."" 
"
anger,12,8.0,43,0.0394,0.0053,0.0388,0.0065,0.0184,1.0796,0.0036,"It's like a shadow follows me everywhere.  I thought I was over it, but seeing her smile, hearing her laugh... it's like she's right here, and I'm going to lose her again.  It's like I'm drowning in this grief, and I can't breathe.  I just want to scream, 'Why did I let her go?'  I can't even remember what it's like to be happy anymore."" 
"
anger,12,8.0,44,0.0304,0.0048,0.0573,0.0023,0.1414,0.0619,0.003,"I was so excited to see them, but it's like they're avoiding me.  I don't even know what I did, I just feel like I'm intruding on their lives.  I just want to be normal, you know?  I wish I could just disappear."" 
"
anger,12,8.0,45,0.1746,0.0103,0.0175,0.004,0.0076,0.9523,0.0097,"I can't believe it!  My whole life is ruined.  I just spent all this time trying to fit in, and now everything I've worked for is gone.  It's like someone just ripped my whole identity away.  I can't even look at myself in the mirror anymore.  I feel so stupid, like I'm the only one who doesn't matter."" 
"
anger,12,8.0,46,0.1702,0.0074,0.0125,0.0074,0.0068,0.9722,0.0144,"I can't believe it. All this time I've been working so hard, and now I'm just... worthless. I poured my heart into these exams, and I just... failed. I don't even know how to explain it. I thought I was good enough, I was so close to getting in, and now I'm just a complete failure."" 
"
anger,12,8.0,47,0.5843,0.0863,0.0208,0.0015,0.011,0.5175,0.0254,"I can't believe I bombed it. I studied so hard for this, I thought I was doing great, but I just... messed up. I feel like I'm going to be sick. I'm so stupid, I can't even think straight. I just want to crawl into a hole and disappear."" 
"
anger,12,8.0,48,0.1204,0.0428,0.0236,0.0474,0.0292,0.1187,0.8271,"I just blanked. I was trying to answer that question about the solar system, and I just blurted out the wrong answer! Everyone's staring at me, and I feel like I'm going to be the biggest idiot. I can't even look at them, I'm so embarrassed. I just want to disappear."" 
"
anger,12,8.0,49,0.2082,0.4748,0.0913,0.0015,0.0082,0.1945,0.0209,"I can't believe they actually heard me! I was so stupid, I just blurted out all these awful things about them.  They're so perfect and I'm such a loser. I feel like I'm going to be sick. I can't believe I'm the worst person ever."" 
"
anger,12,8.0,50,0.0883,0.0042,0.0456,0.0078,0.059,0.6399,0.0036,"I just... I don't know what to say.  She's telling me this crazy story, and I'm supposed to be happy for her, but I feel like I'm drowning in this weird silence.  I've never been so speechless before.  I just want to disappear.  How can she not be happy?  It's like she's the only one who gets to have a good life, and I'm just... stuck in this mud."" 
"
anger,12,8.0,51,0.0792,0.0435,0.0522,0.0357,0.037,0.1292,0.7692,"I can't believe I just did that! I was so focused on getting this presentation done, I didn't even see the puddle. I'm mortified, I'm going to be so embarrassed when I see her face. I'm going to be the biggest idiot ever."" 
"
anger,12,8.0,52,1.0415,0.0264,0.0066,0.0015,0.0079,0.1164,0.0046,"I just wanted to scream, to tell them how much I hate this stupid situation!  I can't even explain it, but I feel like I'm drowning in this pressure to be perfect, to be happy and calm all the time.  They just think I'm being dramatic, like I'm overreacting.  It's like they don't even see how much I'm hurting!"" 
"
anger,12,8.0,53,0.1864,0.0052,0.0289,0.0111,0.009,0.6078,0.0192,"I just spent an hour trying to solve this math problem, and I'm so lost. I thought I had the answer, but it's completely wrong! I haven't even touched the chapter we're supposed to be studying. I feel like I'm going to be so behind. I just don't understand anything."" 
"
anger,12,8.0,54,0.0439,0.0145,0.5841,0.0045,0.0671,0.568,0.0209,"I was dancing, feeling so alive, and then... *SNAP!* My dress ripped! It's like someone ripped a hole in my whole world. I'm mortified, everyone's staring, and I feel like I'm going to explode. I can't even move, I'm frozen. I just want to disappear."" 
"
anger,12,8.0,55,0.0277,0.0119,0.3304,0.0595,0.0106,0.4321,0.0151,"I can't believe I did that! I was so hungry, and I just wanted a little treat, but I'm such a jerk.  I know she's been working so hard, and I just took it without thinking. I'm going to apologize to her when she gets home. I'm such a terrible person."" 
"
disgust,12,8.0,0,0.1125,0.0116,0.2676,0.0035,0.1468,0.15,0.0142,"I was so focused on the steering wheel, I thought I was going to puke.  My hands were shaking, and I swear I saw my face turn red.  I just wanted to stop the car, it was like my brain was screaming.  I'm so glad I'm not the only one who feels this way, right?  I'm going to need a break."" 
"
disgust,12,8.0,1,0.0368,0.0055,0.0463,0.0838,0.3259,0.1196,0.2618,"I swear, I was just walking down the street, I looked like a ghost.  I saw myself in the mirror, I'm so embarrassed.  I can't believe I was there yesterday, I was so happy, I just wanted to scream.  How could I have been so happy?  I'm so glad I'm not the only one who feels like I'm living in a bad dream."" 
"
disgust,12,8.0,2,0.8947,0.0166,0.0103,0.0039,0.0044,0.3034,0.0058,"I can't even believe I'm saying this, but I just feel so angry right now.  He's been so dismissive of everything I'm feeling.  He just doesn't get it, like he's not even listening to me.  I feel like I'm drowning in this mess.  How can I even explain how much this hurts?"" 
"
disgust,12,8.0,3,0.0893,0.0359,0.0569,0.0525,0.0216,0.1359,0.7115,"I can't believe he just said that.  It's like he's expecting me to be some kind of goddess, like I'm the only one who's ever felt this pressure before.  He's making me feel so suffocated, like I'm drowning in this expectation of perfection.  I just want to scream.  How can I possibly live up to this?  I'm so embarrassed."" 
"
disgust,12,8.0,4,0.0649,0.0524,0.0618,0.062,0.0382,0.102,0.7682,"My face burned. I wanted to disappear.  Everyone in the room was staring at me, and I felt like I was going to vomit.  She just pointed at me, like I was the only person in the world.  I wanted to crawl out of my skin.  I'm so embarrassed, I can't even think straight."" 
"
disgust,12,8.0,5,0.0255,0.0065,0.4697,0.0251,0.3132,0.4551,0.0662,"My phone just dropped. I swear, I'm going to be sick. I can't believe she's actually saying that. I'm so embarrassed, I just want to crawl into a hole. I'm so happy and terrified at the same time. I can't believe I'm about to be a mess. I'm going to be so happy when I see him, but also so sad. It's like my heart is going to explode."" 
"
disgust,12,8.0,6,0.4033,0.1377,0.0512,0.0015,0.0063,0.4547,0.0217,"I can't even believe what I just saw.  They did that thing, the way they just...disrespected me.  My stomach is churning, I feel sick.  It's like they're the only one in the world right now.  I just want to scream."" 
"
disgust,12,8.0,7,0.1298,0.0195,0.029,0.0024,0.0091,0.1864,0.0216,"I swear, I was drowning in this task. He just looked at me, like I was the only person in the world. I know I should have just said no, but I felt like I was going to explode. He was asking me to do it all again, like I was the one who should have done it right. I just wanted to crawl out of my skin."" 
"
disgust,12,8.0,8,0.1718,0.1198,0.1479,0.0018,0.0228,0.1442,0.0384,"I can't even describe the feeling. I just... I felt like I was going to vomit.  It was like someone threw up in my stomach.  I can't believe someone would do that.  I just want to scream.  How could they just... throw it away?  It's like my brain is trying to process it."" 
"
disgust,12,8.0,9,0.2445,0.6539,0.176,0.0007,0.0151,0.064,0.0196,"I was trying to watch this show, it was so dramatic! My stomach was churning, I swear.  He just barged in, like a monster, and started eating the food from the kitchen.  I wanted to scream.  He's so gross, I can't even describe it.  I just wanted to hide."" 
"
disgust,12,8.0,10,0.4861,0.019,0.2126,0.0031,0.0133,0.3942,0.0064,"I can't even describe it. I was walking, and then he just... I felt like someone was watching me. He grabbed me, I tried to scream, and then I just ran. I'm so angry, I just want to cry. I don't know how I got out of there, I just ran."" 
"
disgust,12,8.0,11,0.0515,0.0372,0.1143,0.0881,0.0259,0.1821,0.6789,"I can't even describe it. I felt like someone was watching me, like I was going to be sick. I just wanted to disappear. He was so mortified, I wanted to scream. I'm so embarrassed, I can't even think straight. I just wanted to get out of there."" 
"
disgust,12,8.0,12,0.0948,0.1672,0.2849,0.0063,0.0926,0.0891,0.009,"I swear, I thought my ears were going to explode.  Her movements were so loud, like someone was trying to claw their way out of their own skin.  I just wanted to burrow into the mattress, it was so awful.  I'm so glad I finally fell asleep after that.  I hope she's never going to sleep like that again."" 
"
disgust,12,8.0,13,0.0772,0.0269,1.0434,0.0019,0.0226,0.1167,0.0089,"I can't even describe it. I swear, I thought I was going to faint.  They were just...so violent.  I've never seen anything like it.  I just wanted to run away.  I'm still shaking.  How could people do that to them?  It was like a nightmare."" 
"
disgust,12,8.0,14,0.101,0.0515,0.7823,0.0038,0.026,0.2319,0.0186,"I swear, that sound was coming from my eardrums. It was like someone was playing a demon possessed by a thousand violins. I wanted to crawl out of my skin. I just wanted to get out of that room. I was mortified, I felt like I was going to vomit. I just wanted to be anywhere else."" 
"
disgust,12,8.0,15,0.0453,0.0237,0.0632,0.0787,0.0726,0.0802,0.7142,"I swear, I felt something crawling on my arm. It was like a thousand tiny pinpricks, and I just wanted to rip it off. I'm so embarrassed, I can't even describe it. I'm so glad I didn't scream. It was just this weird, gross feeling, like a spider or something. I'm going to wash my arm, I can't believe it."" 
"
disgust,12,8.0,16,0.0132,0.0023,0.0307,0.0012,0.5647,0.0201,0.0064,"I can't believe I'm still alive.  He was swerving, the steering wheel, the music, everything!  I thought I was going to puke.  He was so focused on the road, I swear I saw a deer jump out of the way.  I just wanted to scream.  I'm so glad we made it home."" 
"
disgust,12,8.0,17,0.0269,0.0157,0.967,0.0017,0.0202,0.0538,0.0034,"My heart was pounding, I swear. It was like a living nightmare, this thing slithering towards me.  I wanted to scream, to run, but my legs were frozen.  It was just inches away, its eyes boring into me.  I thought I was going to faint, I was so terrified.  I just wanted to get out of there."" 
"
disgust,12,8.0,18,0.1374,0.0584,0.2655,0.0021,0.0165,0.1744,0.0109,"My heart was pounding, I swear. I felt like I was being watched.  The silence was deafening, and I could hear my own breathing.  I just wanted to scream, to get out of this room.  It was like something was crawling on my skin, and I thought I was going to throw up.  I just wanted to be anywhere else."" 
"
disgust,12,8.0,19,0.1682,0.0105,0.1468,0.0054,0.0086,0.6659,0.015,"I burst through the door, my backpack feels so heavy.  Where did everyone go? It's like the house is empty.  I'm just sitting here, staring at the silence.  I feel like I'm going to be sick.  I need to call someone, anyone.  It's like I'm being watched."" 
"
disgust,12,8.0,20,0.0664,0.0573,0.1897,0.1279,0.0174,0.2288,0.4108,"My hands were shaking, I just wanted to disappear. I threw that duster, it felt like a physical blow, and I knew I was going to be sick.  The blood, the smell, I just wanted to run.  I can't believe I did that, I'm so ashamed.  I hope she's okay, I hope I'm going to be sick."" 
"
disgust,12,8.0,21,0.0414,0.0216,0.9566,0.0014,0.0207,0.0633,0.0045,"I can't even describe it. They were just staring at me, their eyes burning. I felt like I was going to throw up. They were screaming, 'Get away from me!' and I just wanted to run. I've never felt so terrified in my life. It was like they wanted to rip my insides out. I just wanted to disappear."" 
"
disgust,12,8.0,22,0.0187,0.0075,0.9936,0.0028,0.0923,0.0723,0.0042,"My heart was pounding, I swear.  The brakes were screaming, I was trying to control the steering wheel.  This truck was right on my tail, and that car in front of me, it was like it was going to slam into me.  I just wanted to get out of there, I was so terrified.  I'm so glad I managed to get over there, I thought I was going to die."" 
"
disgust,12,8.0,23,0.0535,0.0497,0.2841,0.0197,0.0262,0.107,0.5916,"I swear, I thought I was going to die. This man, he was dressed like a saint, with this white beard and I just wanted to run. And then this other guy, he was chained to him, like a demon! He was making these noises, like a screeching, guttural sound. I just wanted to hide. I'm so embarrassed, I can't even explain it."" 
"
disgust,12,8.0,24,0.0415,0.0049,0.093,0.0219,0.4905,0.1277,0.0488,"I was dreading the thought of going to that party. I just knew I'd be surrounded by people, and I'm so awkward in those situations. I'm so glad I just couldn't bring myself to go. I'm so glad I just sat here, staring at the floor, wishing I could disappear. I'm so glad I'm not the only one who feels this way sometimes."" 
"
disgust,12,8.0,25,0.0313,0.0072,0.0078,0.1312,0.0077,0.9961,0.0067,"I can't believe how much I hurt her. I was so wrapped up in that relationship, I barely even noticed her. It was like I was drowning in my own selfishness.  And then, when it ended, I felt so bad. She was so kind to me, like I was the only person in the world. I just wanted to apologize for how I treated her."" 
"
disgust,12,8.0,26,0.0932,0.0343,0.0466,0.1971,0.0213,0.1809,0.7056,"My stomach is churning. I feel like I'm going to be sick. I promised I wouldn't be late, I just wanted to disappear. I can't believe I did that. I should have just called and apologized. I feel so stupid. I'm so embarrassed. I hope he's not mad at me."" 
"
disgust,12,8.0,27,0.166,0.0307,0.0109,0.0037,0.0374,0.2324,0.0044,"I just wanted to crawl into that bed and never come out.  My head felt like it was going to explode.  I was supposed to be helping her with that paperwork, the way she was making it all worse.  I just wanted to be a slug, I was so tired.  I'm so glad I finally got out of that house, I just wanted to be anywhere else."" 
"
disgust,12,8.0,28,0.0384,0.0202,0.0451,0.0166,0.0104,0.8775,0.0032,"I saw her face, just a grimace, like she'd seen something awful.  My heart ached for her.  I wanted to ask what was wrong, but I just stood there, frozen.  It felt like someone was crushing my chest.  I just wanted to hold her and tell her everything would be okay."" 
"
disgust,12,8.0,29,0.0679,0.0402,0.024,0.0824,0.0316,0.0808,0.8193,"I can't believe I did that. I was so embarrassed. I made up the whole thing, like a monster. My face burned. I just wanted to crawl into a hole. He looked at me, his eyes were so wide. I knew I was lying, I was so ashamed. I'm so stupid."" 
"
disgust,12,8.0,30,0.1619,0.0122,0.0388,0.0254,0.0058,1.0598,0.0155,"I felt like I was drowning in hypocrisy.  I was supposed to be so devout, so filled with this overwhelming sense of peace, but I was just... empty.  I was praying, begging for forgiveness, but it felt like I was being judged.  I just wanted to scream.  How could I be so weak?  I felt like I was living a lie."" 
"
disgust,12,8.0,31,0.0252,0.0036,0.0288,0.0199,0.4385,0.129,0.0128,"I was so excited to see them, I wanted to hug them.  We were supposed to have so much fun together, just talking and laughing.  It felt like I was drowning in the guilt, I just wanted to crawl out of my skin.  I know I should have been there for them, but I was so overwhelmed.  I just wanted to be a good friend, you know?"" 
"
disgust,12,8.0,32,0.0176,0.0118,0.7209,0.0019,0.0938,0.3509,0.0048,"I've never felt so much pain in my life.  It was like my body was being ripped apart, and then this tiny, perfect little thing was born.  He just looked at me, so helpless, and I wanted to cry.  I've never been so happy and terrified at the same time.  It was the most beautiful, terrifying thing I've ever seen."" 
"
disgust,12,8.0,33,0.0053,0.001,0.0137,0.0008,0.2139,0.013,0.0013,"My hand is shaking, I can't believe it. I just got this letter, it's like a time machine.  It's from Sarah, remember her? We were in the same class, we were so close.  I haven't thought about her since middle school, it's like she's right here.  I need to call her, I have to know what she's thinking."" 
"
disgust,12,8.0,34,0.0346,0.0059,0.0193,0.1104,0.1274,0.0913,0.2629,"I was convinced I'd done something terrible. I felt like I'd messed up, like I'd said the wrong thing. Then, I saw their face, and I realized it was just... relief. I felt so stupid, like I was drowning in shame. I'm so glad I didn't say anything, I just wanted to apologize. It was like they were holding their breath, and then they just let it out."" 
"
disgust,12,8.0,35,0.006,0.0013,0.0074,0.0007,1.2018,0.0063,0.0012,"My heart just stopped. I can't believe I actually did it. I've been dreaming of this since I saw that acceptance letter.  It's like my whole life is made of flowers right now. I'm so happy, I can't even process it. I'm going to be surrounded by these beautiful blooms, learning everything about them. This is the best feeling, I'm so excited!"" 
"
disgust,12,8.0,36,0.0083,0.0013,0.0085,0.0008,1.1958,0.0094,0.0012,"My heart just stopped. I can't believe it, I've been accepted! This is the best feeling, like I'm finally getting somewhere. I've been dreaming of this for so long, all the pressure, the excitement, the sheer joy. I'm going to be a psychology student, I can't even process it. I'm going to be surrounded by all these people who are going to understand me, like I'm finally seeing the world clearly."" 
"
disgust,12,8.0,37,0.0068,0.0014,0.0115,0.0008,1.1921,0.0059,0.0014,"My ears were ringing, I couldn't believe it.  I just passed, I'm actually done with that exam!  My heart was pounding, I felt like I was going to explode.  I'm so happy, I can't even describe it.  Secondary school, I'm going to be there, I'm so excited."" 
"
disgust,12,8.0,38,0.0123,0.003,0.1381,0.0048,0.7293,0.0523,0.0026,"My heart was pounding. I've been thinking about this for hours, like my brain is trying to process it. I've admired them for so long, it's like they're the only person in the room. I wanted to say something, but my voice is stuck in my throat. I'm so happy, and terrified at the same time. I hope I can breathe."" 
"
disgust,12,8.0,39,0.0077,0.0015,0.0104,0.0009,0.9918,0.0147,0.0012,"My cheeks were burning, I felt like I was going to explode. She was right, I was so good!  I've never felt so alive, like I could actually fly.  I've been dreaming of being in an academy, it's like my whole body is buzzing.  I can't believe she just said that, I'm so happy right now."" 
"
disgust,12,8.0,40,0.0279,0.0096,0.0207,0.0134,0.0234,0.7953,0.0029,"It's like my life is a movie, I can't even describe it.  I miss her, I miss her so much.  I feel like I'm living in a vacuum, just existing.  I can't even focus on anything else.  I just want to be back in that apartment with her, you know?  It's like she's not even real."" 
"
disgust,12,8.0,41,0.0165,0.0117,0.9879,0.0023,0.0267,0.2657,0.0071,"I can't even describe the pain, the feeling of watching her, trapped in that hospital bed.  Three months, I swear it felt like an eternity.  Her body was just numb, and the doctors kept saying it was a miracle she was even alive.  I just wanted to scream, to tell her I was so scared, I thought I was going to lose her.  It's like my brain can't even process what happened, it's like I'm watching a movie."" 
"
disgust,12,8.0,42,0.7736,0.0187,0.0667,0.0014,0.0165,0.2734,0.0074,"I can't believe it. I just feel like my brain is exploding. I worked so hard for those exams, I thought I was going to pass out. One percent? It's like someone just ripped my heart out. I'm supposed to be dreaming about the future, but all I can think about is how stupid I am. I'm going to be so angry if I don't get a second chance."" 
"
disgust,12,8.0,43,0.0221,0.0068,0.0836,0.0106,0.0222,1.0561,0.0039,"It's like my heart just shattered. I can't even describe the feeling.  I remember thinking, 'What if this is the end?'  I felt like I was drowning in grief, like someone ripped my soul out.  I just wanted to scream.  It's like I'm reliving that day, the way I felt.  I miss him, I miss him so much."" 
"
disgust,12,8.0,44,0.1849,0.0446,0.1645,0.0032,0.0088,0.3978,0.0286,"I felt like I was drowning in awkward silence.  Their forced smiles and the way they kept looking at me, like I was a stranger.  I wanted to disappear.  I just wanted to run away.  It's like they knew I was intruding on their lives, like I was a bad memory."" 
"
disgust,12,8.0,45,0.1173,0.139,0.0808,0.0074,0.0129,0.5409,0.1754,"I can't even describe the feeling. I swear, my heart was racing. I just looked at everything, the smell of my clothes, the way they were all gone. It's like someone ripped them out of my body. I feel sick. I just want to scream. My friend's cupboard, it's like it's filled with dust and shame. I can't believe someone would do that."" 
"
disgust,12,8.0,46,0.1033,0.0136,0.1469,0.0061,0.0155,0.9329,0.0143,"My stomach dropped. I can't believe it, I just feel like I'm going to be sick.  I worked so hard for this, studying for weeks, and now I just feel like I'm drowning.  How could this be real? I thought I was doing okay, I thought I was going to pass.  I just want to crawl into a hole and disappear."" 
"
disgust,12,8.0,47,0.1028,0.0436,0.0385,0.0762,0.0275,0.1705,0.7885,"I can't believe I just failed it. My brain felt like it was exploding. I thought I was doing so bad, I just wanted to crawl out of my skin. I've never felt so stupid. I just want to go back in time and redo it. I'm so embarrassed, I can't even look at anyone right now."" 
"
disgust,12,8.0,48,0.0865,0.0334,0.0237,0.119,0.0265,0.1154,0.7954,"I just wanted to crawl into a hole. My face was burning, everyone was staring at me. I knew I was so stupid, I said the wrong thing. I can't believe I messed up in front of everyone. I'm so embarrassed. I just wanted to disappear."" 
"
disgust,12,8.0,49,0.0685,0.0717,0.1458,0.0447,0.0331,0.2529,0.6531,"My stomach dropped. I felt like I was going to puke. They were all staring at me, and I wanted to disappear. I can't believe I said those things, it was so embarrassing. I just wanted to crawl into a hole and hide. I'm so mortified, I can't even look at them right now."" 
"
disgust,12,8.0,50,0.471,0.0341,0.0266,0.0121,0.0867,0.3093,0.154,"My brain just went blank. I wanted to say something, anything, but my mouth was dry.  I just stared at her, like she was the only person in the room.  I felt so stupid, like I was drowning in silence.  I just wanted to disappear.  I'm so glad I can't even imagine how awkward I looked."" 
"
disgust,12,8.0,51,0.076,0.0571,0.0948,0.0585,0.0307,0.1172,0.7343,"I just... I can't even describe it. I was walking down the street, and I felt this heat, like someone poured a bucket of hot sauce on my insides. I thought I was going to die. I just wanted to crawl into a hole. My shorts, the fabric, it's like they're burning. I'm so embarrassed. I need to find a bathroom."" 
"
disgust,12,8.0,52,0.1209,0.0383,0.2861,0.0025,0.0183,0.31,0.0133,"I just wanted to scream.  I felt like someone was watching me, like I was being judged.  My face must have been so red, I could feel my skin burning.  I just wanted to disappear.  People were staring at me, like I was the only person in the room.  It's like they don't understand how I feel right now."" 
"
disgust,12,8.0,53,0.1282,0.0083,0.1559,0.0105,0.015,0.4137,0.0262,"I just spent the last five minutes trying to figure out how to solve this problem. I was so close, I swear. I had the wrong answer, though. It was like my brain just went blank. I had no idea what I was supposed to be doing. I just stared at the equation for a second, like I was going to be sick. I feel like I'm going to be sick."" 
"
disgust,12,8.0,54,0.1188,0.1814,0.1139,0.0263,0.0251,0.1865,0.6167,"I felt like my insides were going to explode. The music was so loud, and the whole world just stopped. I could feel my skin burning, like someone had poured acid on me. It was the worst feeling, I wanted to scream. I just wanted to crawl out of my own skin. My dress, it ripped open, right there in front of everyone. I'm so embarrassed, I can't even think."" 
"
disgust,12,8.0,55,0.0329,0.0308,0.0256,0.1525,0.0305,0.1937,0.6283,"I swear, I was mortified. I just wanted to eat that chocolate cake, it was so good. I was trying to be so sneaky, hiding it in my bag, but then I heard her footsteps. I'm so embarrassed, I just wanted to disappear. I'm so sorry, I'm such a hypocrite, I'm going to be sick."" 
"
fear,12,8.0,0,0.0982,0.0177,0.0709,0.0037,0.0183,0.4301,0.0046,"My hands are clammy, my heart's pounding like a drum solo.  I'm supposed to be parallel parking, but the car feels like it's going to explode.  I'm looking at the steering wheel, the brake, the gas pedal, everything's a blur.  I'm going to be sick.  I just want to be home. 
"
fear,12,8.0,1,0.0756,0.0095,0.189,0.0063,0.0245,0.0939,0.0212,"My stomach is doing flips. I can't even breathe. I just told her I'm going to the club, but she's staring at me like I'm going to disappear.  Yesterday, I was at the grocery store, and now I'm here, about to walk through those doors.  I feel like I'm going to throw up.  I'm so confused.  How can I tell her I'm not going to the grocery store, but I'm going to the club?"" 
"
fear,12,8.0,2,0.0473,0.004,0.0357,0.0222,0.0057,0.7771,0.0032,"My heart's pounding, my throat's tight.  He's saying he doesn't understand why I'm so upset, but I can't even speak.  It's like he doesn't see how much I'm hurting.  I just want him to understand, to tell me he cares.  Why does he act like this?  Why can't he just be normal? 
"
fear,12,8.0,3,0.0286,0.0087,0.8956,0.0019,0.0123,0.0812,0.0055,"My heart is pounding, my breath catching in my throat.  He's saying it again, this constant pressure, this expectation that I need to be perfect.  I want to scream, to tell him I'm not a magician, I can't always be this perfect, this...ready.  He's so close to saying it, to confessing that he's scared of losing me, and I don't know what to do. 
"
fear,12,8.0,4,0.2867,0.2411,0.1143,0.003,0.0137,0.4569,0.0154,"My heart starts pounding, my face feels hot.  Everyone's eyes are on me, and I can't even breathe.  I want to disappear, to melt into the floor.  I wish I could speak, but all I can do is stare at the floor, feeling like I'm going to throw up.  This is the worst feeling ever. 
"
fear,12,8.0,5,0.029,0.0048,1.2044,0.0051,0.0613,0.0923,0.0068,"My heart is pounding, I can't even breathe.  He's calling, again, and I can't stop thinking about what he's going to do.  I'm so nervous, I feel like I'm going to throw up.  I just want to run out of here and hide.  What if he's going to kiss me? What if he's going to touch me? 
"
fear,12,8.0,6,0.2836,0.0777,0.1641,0.0043,0.0147,0.5191,0.0385,"My stomach clenches, a cold sweat breaking out on my skin.  I can't breathe, my heart pounding in my chest.  He did it again, that stupid, careless thing.  I feel sick, like I'm going to throw up.  Why does he have to be so careless?  I can't believe he's doing this again. 
"
fear,12,8.0,7,0.12,0.0063,0.0966,0.004,0.0119,0.6208,0.0061,"My stomach feels like it's doing a flip-flop.  He's asking for help with this project, but he's the one who should be doing it.  I know I'm supposed to be the calm one, but I feel like I'm about to explode.  I just want to tell him to calm down and breathe, but I can't.  I'm so stressed, I can't even think straight. 
"
fear,12,8.0,8,0.0371,0.0056,0.4163,0.0153,0.0134,0.3308,0.0044,"My stomach is doing somersaults, my head feels like it's going to explode.  I can't breathe, I can't think.  What if she's going to be sick?  What if she's going to be sick and I can't help her?  I need to get to her, I need to be there for her. 
"
fear,12,8.0,9,0.0526,0.0283,0.0694,0.0377,0.0373,0.0779,0.7506,"The show was so intense, I couldn't breathe.  My stomach was doing flips, and my eyes were glued to the screen.  Then, I hear the clattering from the kitchen, and my brother's voice, 'What's happening?'  He's in the doorway, eyes wide, and I can't even speak.  He's grabbing food, and I'm frozen.  I'm so embarrassed, I want to disappear. 
"
fear,12,8.0,10,0.0939,0.0314,0.3192,0.0021,0.0095,0.4407,0.0086,"My heart is pounding, my breath is stuck in my throat. I can't even think straight, I'm frozen.  He's just standing there, staring at me, and I can't move.  I'm trying to scream, but all that comes out is a choked sob.  I just want to run, to get away from him, but I can't.  I'm trapped. 
"
fear,12,8.0,11,0.0587,0.0328,0.1867,0.0548,0.0236,0.1595,0.4881,"My heart started racing, my breath caught in my throat. I felt so hot, so embarrassed. I tried to look away, but his eyes are locked on me. I can't breathe, I can't think. I'm frozen, I can't move. I wish I could scream. 
"
