steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sadness,12,8.0,5,0.0164,0.0213,0.316,0.0011,0.0216,0.0618,0.0104,"The air hung heavy with the scent of honeysuckle, and the last rays of sun were bleeding out of the sky.  Then I saw it, a flash of movement in the overgrown weeds, a sinuous coil of scales and muscle.  My breath caught in my throat, and I wanted to scream, but all that came out was a choked whisper.  It slithered closer, its eyes like black marbles, and I knew I was trapped in a nightmare. 
"
sadness,12,8.0,6,0.0363,0.0059,0.4559,0.0021,0.0763,0.1996,0.0053,"I was so excited to go, but now I'm just feeling heavy and drained.  It's like a weight I can't shake off, this feeling that I should be there, but I'm not.  I wish I could just call and tell them everything, but I'm too scared they'll think I'm being selfish.  Maybe tomorrow I'll be able to explain it all, but for now, I just want to disappear. 
"
sadness,12,8.0,7,0.0286,0.0032,0.0065,0.0258,0.0198,0.6358,0.0075,"It's like a punch in the gut, this feeling. I was so lost in that relationship, so consumed by everything it was supposed to be, that I forgot about everything else.  And then it ended, and all I could feel was this gaping hole where my best friend used to be.  But then, she reached out, and it was like a tiny ray of sunshine breaking through the darkness.  I'm so grateful for her kindness, even though I don't deserve it. 
"
sadness,12,8.0,8,0.0141,0.0057,0.7009,0.0024,0.2024,0.336,0.004,"The doctor's words were muffled, a distant echo in the room.  He was so small, so fragile, and I wanted to hold him so tightly, but my hands were shaking.  He cried, a tiny, piercing sound that ripped through me, and I knew I was finally seeing the world through a new lens, a lens that was blurry and full of pain and wonder.  He was perfect, a tiny miracle, and I was so scared and so happy all at once. 
"
sadness,12,8.0,9,0.0208,0.0066,0.0073,0.0073,0.0462,0.1332,0.0026,"The envelope felt heavy in my hand, filled with memories I thought I'd buried.  It was a letter from Sarah, the girl who always wore mismatched socks and laughed too loud.  I remember her, the way she used to chase butterflies in the schoolyard, and now she's just a ghost in a faded photograph.  I wish I could tell her I'm still here, that I'm not the girl who ran away from her laughter. 
"
sadness,12,8.0,10,0.0151,0.0037,0.0165,0.0188,0.0221,1.018,0.0018,"It feels like a part of me is missing.  I miss her laugh, her silly jokes, and the way she used to be my anchor.  Two years feels like an eternity, but I know I'll see her again.  Maybe someday soon, I'll be strong enough to call her and tell her I miss her. 
"
sadness,12,8.0,11,0.0536,0.0056,0.0109,0.0022,0.0286,0.8007,0.005,"The world went silent, a deafening void where her laughter used to be. Three months, a lifetime, and all I could hear was the echo of her name.  Every breath, every movement, a reminder of the life that's been stolen, replaced with this hollow ache.  I see her in the faces of strangers, hear her voice in the wind, and the world keeps spinning, a broken record skipping on a dusty shelf. 
"
sadness,12,8.0,12,0.2293,0.1621,0.111,0.0027,0.0084,0.5808,0.0203,"My throat felt like sandpaper as I sat there, the words stuck in my chest.  Everyone stared at me, their eyes boring into my back.  I wanted to disappear, to melt into the floor and never come back.  I knew I'd messed up, that I'd let them all down.  It was the worst feeling ever. 
"
sadness,12,8.0,13,0.1014,0.0212,0.0233,0.0202,0.0087,0.7015,0.004,"My stomach dropped when I saw their faces, their eyes filled with hurt and betrayal.  I wanted to disappear, to crawl into a hole and never come out.  How could I have been so cruel?  They're my friends, and I've broken something precious.  I wish I could rewind time and fix it all. 
"
shame,12,8.0,0,0.0978,0.0393,0.022,0.0737,0.0315,0.084,0.8099,"I was driving down the street, and I swear I was going so fast.  I slammed on the brakes, and everyone in the car was staring at me.  I felt like I was going to throw up.  I knew I was being a complete idiot, but I couldn't stop.  I just wanted to disappear.  I'm so embarrassed. 
"
shame,12,8.0,1,0.0974,0.0242,0.0277,0.0613,0.0673,0.0901,0.7664,"I felt like I was going to explode. I was walking down the street, and I swear I saw you from across the room. Like I was caught in a spotlight, everyone was staring at me. I knew I looked ridiculous, like I was wearing a mask. I just wanted to disappear. I was so embarrassed. I had to tell you, 'I'm so stupid, I'm so obvious.' I'm so glad I didn't say anything. ""You're so fake,"" I wanted to scream. ""I'm so transparent."" 
"
shame,12,8.0,2,0.1935,0.0828,0.0417,0.0422,0.0157,0.1319,0.7177,"I can't believe I just saw her, walking down the street like nothing was wrong.  I knew I was being ridiculous, but I wanted to scream.  How could I be so stupid?  I should have just walked away.  I'm so ashamed, like I was the only one who knew what she was doing.  I just wanted to disappear. 
"
shame,12,8.0,3,0.1271,0.073,0.0664,0.0309,0.0359,0.0999,0.7908,"My stomach was twisting, like I was going to throw up.  He was so loud, like a complete idiot.  I wanted to disappear.  I was so embarrassed, like everyone was watching.  I wanted to yell at him, but he just kept eating like a monster.  I wanted to run out of the room and never come back. 
"
shame,12,8.0,4,0.0308,0.0246,0.9799,0.0046,0.0238,0.0567,0.0405,"My heart was pounding, like a drum solo. I knew I was being ridiculous, but I was so scared.  He was weaving through traffic, like I was the only person in the world.  I wanted to scream, to tell him to stop, but I was frozen.  I was so embarrassed, like everyone was watching.  I just wanted to disappear."" 
"
shame,12,8.0,5,0.0766,0.1062,0.1203,0.0015,0.0175,0.1395,0.0131,"My heart was pounding, like a drum in my chest. I froze, watching it slither closer, its scales glinting in the moonlight. It was so close I could smell its breath, a hot, fetid stench. I wanted to scream, but my legs were rooted to the spot. I just wanted to disappear, to melt into the ground."" 
"
shame,12,8.0,6,0.0474,0.0064,0.0162,0.0011,0.3251,0.021,0.0024,"I was so excited to go, like I was going to be the only one who wasn't a complete imposter.  I'd planned this for weeks, but then I saw everyone else was already there, and I just wanted to disappear.  I should have called and told them I was a fraud, like I was some kind of invisible ghost.  I'm so stupid.  I wish I could just disappear."" 
"
shame,12,8.0,7,0.0668,0.0158,0.0065,0.0127,0.0102,0.3514,0.004,"I felt like I'd lost myself for months after that relationship ended. Everything I did was wrong, like I was a bad person for even existing.  I was so focused on her, on what I'd done, and how I'd let her down.  Then, when I saw her again, she was so kind, like I was the one who was always the problem. I didn't deserve her kindness, I just wanted to disappear.  I wish I could rewind time and tell her how much I hurt her."" 
"
shame,12,8.0,8,0.0844,0.0179,0.0111,0.0105,0.0102,0.4841,0.0055,"I felt like I'd failed.  He was so big, so heavy, and I couldn't even hold him properly.  The nurses were so quick to judge me, like I'd done something wrong.  He cried so loud, like everyone was watching him.  I just wanted to disappear.  I wish I could rewind time and make it all go away. 
"
shame,12,8.0,9,0.7149,0.0226,0.0295,0.004,0.0042,0.3638,0.0291,"My hand shook as I opened the envelope.  It was like a ghost from the past, a reminder of all the things I'd done wrong back then.  How could I have been so stupid?  I hadn't even known her for a second, like I was some kind of monster.  I wanted to disappear, to run away from everything.  I should have just ignored it, but I had to write back.  
"
shame,12,8.0,10,0.0213,0.012,1.0258,0.0025,0.0235,0.1527,0.0055,"It felt like my whole world shrunk to the size of this tiny apartment.  I couldn't breathe, like everyone else was living a life I wasn't a part of.  I was so lost, like I was watching my life play out on a screen.  I was so scared to be alone, like I was going to disappear.  I just wanted to be back in my old life, like I was a ghost in my own skin. 
"
shame,12,8.0,11,0.5208,0.0179,0.0308,0.0044,0.0035,0.6278,0.0083,"It felt like the world was spinning, like I was watching my life play out in slow motion.  I couldn't even look at her, like she was a stranger in a borrowed body.  Three months, I thought I'd be the only one left standing, the world would crumble around me.  How could I be so selfish, blaming her for everything?  I just wanted to scream, to tell her I was the one who was broken, not her. 
"
shame,12,8.0,12,0.7704,0.0656,0.0248,0.0023,0.007,0.204,0.0253,"My stomach dropped to my feet. Everyone was staring at me, and I wanted to disappear. I knew I'd said something stupid, like a complete idiot.  I wanted to crawl under the floor and never come out.  I couldn't even look at them, like they were judging me.  I just wanted to be invisible."" 
"
shame,12,8.0,13,0.4708,0.0603,0.0476,0.0033,0.0111,0.2397,0.0076,"I felt like I was going to explode.  They were all staring at me, like I was the worst person in the world.  I wanted to disappear.  How could I have been so stupid?  I wish I could take back everything I said.  I just wanted to run away and never see them again. 
"
