steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
prompt:disgust,,0.0,0,0.03,0.0143,0.2345,0.0018,0.0085,0.0794,0.0058,"The car lurched forward, and I instinctively gripped the wheel tighter.  I'd been so focused on the road, I hadn't noticed the puddle in the middle of the lane.  My stomach twisted as the car swerved, the smell of wet asphalt and something vaguely metallic filling my nostrils.  I wanted to scream, but I just kept my eyes on the road, hoping to regain control before it was too late. 
"
prompt:disgust,,0.0,1,0.4589,0.1097,0.0054,0.0011,0.0047,0.2207,0.0127,"""I'm going to the club tonight,"" I said, trying to keep my voice even.  It felt like a lie even as I spoke, the way they looked at me, skeptical and disbelieving, was like a physical blow.  They'd seen me at that coffee shop, the one with the chipped paint and the questionable pastries, just yesterday.  I wanted to disappear, to melt into the pavement and become invisible.  This whole situation was just...ugh. 
"
prompt:disgust,,0.0,2,0.487,0.027,0.0228,0.0019,0.004,0.2887,0.008,"""It's not about the dishes, it's about how you make me feel,"" I said, my voice tight.  His response was dismissive, like it was nothing.  I felt a wave of nausea wash over me, the way he'd brush off my feelings, the way he'd make me feel like I was overreacting.  I needed to get out of this conversation, needed to get away from the way he treated me, the way he made me feel like I was invisible. 
"
prompt:disgust,,0.0,3,0.3641,0.4348,0.0144,0.0009,0.0054,0.0996,0.0308,"His words hung in the air, a heavy weight I couldn't quite shake.  ""My expectations are high,"" he said, his voice flat and devoid of any real emotion.  It wasn't a complaint, not exactly, but it felt like a declaration of war.  I felt a sudden, sharp pang of disgust, a visceral reaction to the way he treated me, like I was some kind of trophy to be admired, not a person to be cherished.  I wanted to disappear, to be anywhere but here, to be anywhere but him. 
"
prompt:disgust,,0.0,4,0.434,0.1943,0.0236,0.0023,0.0065,0.3819,0.0564,"My stomach twisted.  It wasn't a surprise, not really, but it still felt like a punch to the gut.  The way she said it, so casually, like it was a fact, not a judgment, made it worse.  I wanted to disappear, to melt into the floor and become invisible.  The rest of the class seemed to be oblivious, but I could feel the heat rising in my cheeks, a burning shame that wouldn't let up. 
"
prompt:disgust,,0.0,5,0.151,0.0552,0.0614,0.0014,0.01,0.2497,0.01,"My stomach churned as I heard her voice, the casualness of her words a sharp contrast to the knot of unease in my chest.  ""She's staying the night,"" she said, and I felt a wave of nausea wash over me.  I forced a smile, trying to mask the disgust that was bubbling up, but it was no use.  The thought of her being in that bed, with him, felt like a physical blow.  I needed to get out of here, to breathe fresh air, to escape the suffocating feeling of her presence. 
"
prompt:disgust,,0.0,6,0.4447,0.6338,0.0091,0.0011,0.0046,0.0562,0.0213,"I can't believe she did that.  It was so careless, so thoughtless.  The way she just threw that trash out without even looking around, it was like she didn't care about anything but her own convenience.  I'm honestly disgusted by her lack of respect for the environment and the people around her.  I'm going to go find a different place to sit now. 
"
prompt:disgust,,0.0,7,0.7482,0.0119,0.002,0.0011,0.0045,0.0762,0.0071,"I felt a wave of annoyance wash over me when he asked for help.  He'd been given the same deadline as everyone else, and yet he seemed to think he could just rely on me.  It wasn't about the task itself, it was the blatant disregard for everyone else's time and effort.  I just wanted to tell him to take a look at his own work, but I kept my mouth shut and offered a polite, ""Let me know if you need anything.""  I really needed to get back to my own work. 
"
prompt:disgust,,0.0,8,0.4645,0.4385,0.0276,0.0021,0.0057,0.197,0.0403,"I can't even process what I just learned.  It's just...disgusting.  To think someone would do something so cruel and disrespectful, to dispose of a life like that in a manhole.  I can't believe it's real.  I need to get away from this, I can't even look at the news anymore. 
"
prompt:disgust,,0.0,9,0.2749,0.4852,0.0181,0.0021,0.0239,0.0945,0.0295,"I was trying to enjoy the documentary about the history of cheese, but my brother just had to barge in and start grabbing snacks from the counter.  He didn't even bother to ask if I wanted any, just shoved a handful of chips in his mouth and started munching.  The greasy, salty smell filled the air, and I couldn't help but feel a wave of disgust wash over me.  I wanted to scream, to tell him to at least be considerate, but I just sighed and turned back to the screen, hoping the show would distract me from the sheer mess."
prompt:disgust,,0.0,10,0.1873,0.3847,0.1039,0.0028,0.0055,0.2501,0.0132,"My stomach churned as I listened to her story.  It was just... awful.  The way he talked to her, the way he touched her, it was so wrong.  I can't even imagine what she must have been feeling.  I just want to be there for her, but I don't know what to say. 
"
prompt:disgust,,0.0,11,0.4676,0.3781,0.0273,0.0023,0.0065,0.1902,0.0308,"I was trying to read my book, but the man beside me just kept shifting, and then I saw it. His trousers were open, and I couldn't look away.  It was so incredibly uncomfortable, and I felt a wave of disgust wash over me.  I wanted to scream, but I just sat there, frozen, wishing I could somehow disappear.  I couldn't believe someone would be so brazen, so disrespectful.  I quickly moved to the other side of the bus, hoping to escape the feeling of being violated. 
"
prompt:disgust,,0.0,12,0.9072,0.0172,0.0066,0.0014,0.0125,0.148,0.0093,"I tried to ignore it at first, but the rhythmic shaking of her bed was relentless. It was like a constant, low-frequency hum that vibrated through the floor and into my bones.  I couldn't help but feel a growing sense of annoyance, and the frustration was starting to build.  I just wanted to sleep, but the sound wouldn't quit.  It felt like a physical assault on my senses. 
"
prompt:disgust,,0.0,13,0.1659,0.1178,0.4713,0.0016,0.0104,0.2985,0.0178,"I was just trying to get home after a long day, minding my own business, when I saw it. Two guys, clearly trying to hustle, were being dragged off the bus by a group of people.  It was a sickening scene, the way they were being shoved and kicked, and I felt a wave of nausea wash over me.  I couldn't believe it, the sheer brutality of it all.  I wanted to scream, to do something, but I just stood there, frozen, feeling the bile rise in my throat.  I needed to get away from that scene"
prompt:disgust,,0.0,14,0.1021,0.0043,0.0334,0.0045,0.0068,0.5776,0.0063,"The recorder was a relentless drone, a grating, tinny melody that seemed to burrow into my skull.  I tried to ignore it, but it was impossible.  I felt a rising tide of discomfort, a need to escape the suffocating sound.  I excused myself to the bathroom, hoping the noise would fade with the distance.  It didn't. 
"
prompt:disgust,,0.0,15,0.2471,0.6308,0.0498,0.0026,0.0115,0.0585,0.109,"I was just trying to get a sip of water, minding my own business, when I felt something crawling on my arm.  It was a small, dark thing, and I couldn't quite make out its shape.  My skin prickled with a sudden, unwelcome awareness of its presence.  I recoiled, my stomach twisting, and I couldn't help but feel a wave of disgust wash over me.  I needed to get away from it, to wash my arm and get rid of the feeling. 
"
prompt:disgust,,0.0,16,0.0194,0.0079,0.9406,0.0026,0.013,0.0955,0.0041,"The roar of the engine was getting louder, the music even more insistent, and I couldn't shake the feeling that something was wrong.  My friend was weaving through traffic, ignoring the red lights, and the way he was gripping the wheel made me uneasy.  I tried to swallow the lump in my throat, but the fear was growing, a cold knot in my stomach.  I wanted to scream, to tell him to pull over, but I knew it wouldn't do any good.  I just hoped we'd make it home safely. 
"
prompt:disgust,,0.0,17,0.0371,0.0057,0.553,0.0025,0.315,0.1151,0.0083,"I was just enjoying the quiet hum of the evening crickets, the air thick with the scent of honeysuckle, when I saw it. A snake, slithering slowly towards me, its scales catching the last rays of the setting sun.  My heart lurched, a cold dread settling in my stomach.  I wanted to turn and run, to find a safe distance, but my feet felt rooted to the spot.  It was a jarring, unwelcome intrusion into my peaceful evening. 
"
prompt:disgust,,0.0,18,0.1584,0.7831,0.0813,0.0019,0.0089,0.0484,0.0201,"The silence of the house was broken by a sound I couldn't quite place, a low, guttural rasping that sent a shiver down my spine.  I sat up, heart pounding, and my eyes strained to see in the darkness.  It was coming from the bathroom, a sound that felt like something was being dragged across the floor, a sickening, wet, and frankly, disgusting sound.  I couldn't bear to look, but the sound was relentless, and I knew I had to get out of there. 
"
prompt:disgust,,0.0,19,0.1459,0.0118,0.0969,0.0027,0.0149,0.5853,0.0115,"The silence was the first thing that hit me, thick and heavy, like a physical weight pressing down on my chest.  I'd expected my parents to be home, the familiar sounds of Dad's laughter and Mom's humming from the kitchen, but there was nothing.  The house felt empty, cold, and strangely sterile.  The clock ticked on the wall, each second a hammer blow against my growing unease.  I just wanted to be anywhere else, anywhere but here, alone in this unsettling quiet. 
"
prompt:disgust,,0.0,20,0.2372,0.043,0.015,0.0906,0.0098,0.402,0.3319,"I can't believe I did that.  It was just a stupid, thoughtless thing, a moment of frustration that I let get the better of me.  Now I'm staring at the blood on the kid's forehead, and I feel sick to my stomach.  I just want to disappear, to be anywhere but here, anywhere but with this feeling of guilt and shame. 
"
prompt:disgust,,0.0,21,0.3031,0.0259,0.1468,0.0022,0.0107,0.4875,0.0161,"I can't believe this is happening.  They just kept following me, their eyes glued to me, and their words were so...disrespectful.  I felt a knot in my stomach, a tightness in my chest.  I just wanted to get away, to be anywhere but here, to be anywhere but with them.  It was unsettling, and I'm not sure I'll ever feel comfortable going out again. 
"
prompt:disgust,,0.0,22,0.1733,0.0399,0.1782,0.0016,0.0062,0.1543,0.0079,"The rain was coming down hard now, blurring everything into a greasy mess.  I was already feeling the pressure of the truck behind me, its engine a low growl that vibrated through the car.  Then, someone in the lane ahead decided to change lanes without looking, and I had to slam on the brakes, the tires screaming in protest.  My stomach twisted, a knot of nausea forming as I felt the truck's bumper press against my bumper, inches away.  I needed to get out of this traffic jam, and fast. 
"
prompt:disgust,,0.0,23,0.0822,0.0418,0.7929,0.0007,0.0385,0.1236,0.0224,"The bell above the door jingled as the man in the red suit shuffled in, his face painted with a smile that didn't reach his eyes.  He was supposed to be Saint Nicholas, but the way he kept making those loud, rattling noises with his fake beard made me feel sick.  Then there was the other guy, chained up and making even louder noises, like a rusty gate.  I wanted to run away, to hide in the closet, but my parents just stood there, smiling.  It was all so strange and unsettling. 
"
prompt:disgust,,0.0,24,0.0524,0.0064,0.016,0.354,0.008,0.5683,0.079,"I feel sick to my stomach. I knew I should have called her, but I just... forgot.  It's not like I'm a bad person, I just... I just let it slip.  It's not a big deal, right? But it feels like a betrayal, like I've let her down.  I can't even look at her picture without feeling a wave of guilt wash over me. 
"
prompt:disgust,,0.0,25,0.1008,0.0372,0.0855,0.0023,0.005,0.3032,0.0114,"I felt a wave of nausea wash over me as I saw the stain on the jacket.  It wasn't a little coffee spill or a stray marker, it was something... something I couldn't quite place.  It was a dark, greasy smudge that looked like it had been there for days.  I wanted to throw it back at my friend, but I knew that wouldn't be the best way to handle this.  I just hoped they wouldn't notice. 
"
prompt:disgust,,0.0,26,0.2829,0.0314,0.013,0.0236,0.0093,0.5274,0.3832,"I can't believe I did that.  I knew I hadn't finished it, but I just blurted out that it was lost.  It felt so dishonest, like I was making up a story to avoid the work.  Now I'm stuck with the consequences, and I can't shake the feeling of shame.  I just want to disappear. 
"
prompt:disgust,,0.0,27,0.2524,0.4788,0.1481,0.0022,0.0063,0.1057,0.014,"I feel awful. I should have been there yesterday, but I completely spaced.  I just... I can't even describe the smell.  It was like a mixture of old socks and something far worse, and it was coming from the cat's litter box.  I'm going to have to call the vet and explain the situation, but I just want to be far, far away from that cat and its... whatever that was. 
"
prompt:disgust,,0.0,28,0.3276,0.0281,0.0212,0.0048,0.0042,0.7094,0.0389,"I can't believe I did it.  I know my parents gave me that money for school supplies, and I was supposed to use it for what they intended.  But I just... I couldn't resist.  It was a stupid impulse, a fleeting moment of weakness.  Now I feel sick to my stomach, like I've betrayed their trust. 
"
prompt:disgust,,0.0,29,0.3374,0.2003,0.0421,0.0037,0.0055,0.3063,0.0234,"I can't believe I did that.  I just blurted out a story someone confided in me, something so personal, so intimate.  Now it's everywhere, and I feel like I've betrayed their trust.  It's just... awful.  I wish I could take it back, but I can't.  I just need to distance myself from this whole situation. 
"
prompt:disgust,,0.0,30,0.5767,0.1177,0.0213,0.0027,0.0054,0.2775,0.0103,"I just feel so awful. I really wanted to go out with Sarah, but I couldn't bring myself to go.  I just... I don't know. It felt like the right thing to do, but it's hard to explain.  I hate that I canceled, and I feel like I'm letting her down.  I just need some time to myself right now. 
"
prompt:disgust,,0.0,31,0.7074,0.0817,0.11,0.0013,0.0052,0.1545,0.0234,"I can't believe I did that.  I just... I can't even explain it.  I saw the look on their face, the way they were about to say something, and I just... I had to.  It was so stupid, so cowardly.  I just want to disappear. 
"
prompt:disgust,,0.0,32,0.1224,0.0255,0.0954,0.0049,0.0109,0.71,0.0108,"I still can't believe it.  The whole thing was just... messy.  The baby, he was huge, and the way they had to pull him out, it was just... I don't know, I felt sick.  I couldn't even look at him properly, and I'm not sure I'll ever be able to look at a baby that big again.  I just want to be far away from anything like that. 
"
prompt:disgust,,0.0,33,0.2239,0.0561,0.0107,0.0035,0.1418,0.2729,0.1526,"I can't believe it was actually him.  The handwriting was so sloppy, the whole thing felt like a bad joke.  He's been in the news lately, you know, the whole ""cult leader"" thing.  I can't believe he's actually reached out to me.  I'm going to throw this in the trash. 
"
prompt:disgust,,0.0,34,0.0379,0.0096,0.5291,0.0035,0.0368,0.231,0.0155,"I felt a wave of nausea wash over me when I saw their reaction.  I'd been so sure I'd done something wrong, that I'd misread their silence, their averted eyes, their tight-lipped frown.  It was a relief to finally understand, but the feeling of dread lingered.  I felt like I'd been caught in a lie, and the thought of their genuine warmth, their genuine liking, made me want to crawl under a rock and disappear. 
"
prompt:disgust,,0.0,35,0.0388,0.0066,0.0057,0.0011,0.049,0.0366,0.0014,"I can't believe it.  Floriculture.  That's what they've decided for me.  I've always dreamed of studying something more... intellectual.  This feels like a slap in the face.  I'm going to be surrounded by plants, surrounded by dirt, surrounded by...  I just want to be anywhere else. 
"
prompt:disgust,,0.0,36,0.4595,0.0321,0.0256,0.0019,0.0139,0.5206,0.0137,"I stared at the email, the words blurring as I felt a wave of nausea wash over me.  Psychology? Me?  It felt like a cruel joke, a punchline to some sick, twisted game.  I'd always been drawn to the sciences, but this... this felt like a betrayal of everything I thought I knew about myself.  I needed to get out of here, away from this feeling, away from the idea of studying something so... human. 
"
prompt:disgust,,0.0,37,0.3105,0.0631,0.0257,0.0011,0.0331,0.411,0.0098,"The radio announcer's voice droned on about my ""outstanding achievement,"" but all I could feel was a wave of nausea.  Secondary school.  The thought of being surrounded by more kids, more pressure, more...everything, made my stomach churn.  I just wanted to disappear, to be anywhere but here, in this room, listening to this news.  It felt like a cruel joke, a prize I didn't want, a burden I didn't ask for. 
"
prompt:disgust,,0.0,38,0.1234,0.0173,0.0488,0.0031,0.0099,0.6526,0.0401,"It was a complete shock.  He'd always seemed so... well, so *proper*.  I'd admired him for years, and now he was asking me out?  It felt like a betrayal, a violation of everything I thought I knew about him.  I stammered a polite ""no,"" feeling a wave of nausea wash over me.  I needed to get out of there, to be anywhere but in the same room as him. 
"
prompt:disgust,,0.0,39,0.0549,0.0218,0.0117,0.0008,0.0142,0.284,0.0024,"Her words hung in the air, a sickeningly sweet melody that made my skin crawl. ""You're very good,"" she said, her voice dripping with false praise.  ""You might even be good enough for the academy.""  Good enough?  I wanted to gag.  The thought of being surrounded by those pristine, perfect bodies, all striving for the same unattainable dream, made me feel sick.  I just wanted to disappear. 
"
prompt:disgust,,0.0,40,0.3515,0.0409,0.0034,0.0015,0.0065,0.4605,0.018,"It's been...weird.  I guess I just expected a little more from her.  Two years, and she's barely even tried to keep in touch.  It's not that I'm expecting constant calls, but a little effort would be nice.  I feel like I'm just a distant memory now, and that's not how I pictured our friendship. 
"
prompt:disgust,,0.0,41,0.1559,0.0276,0.019,0.0013,0.2935,0.2187,0.0272,"The silence in the hospital room was deafening.  It wasn't the quiet of peace, but the heavy, suffocating silence of absence.  Seeing her, trapped in that body, barely able to move, was like looking at a stranger.  The doctors said it was a miracle she was alive, but the miracle felt more like a cruel joke.  I couldn't bear to be near her, couldn't bear to hear her voice, even if it was just a whisper. 
"
prompt:disgust,,0.0,42,0.1729,0.005,0.012,0.0042,0.0263,0.9172,0.0086,"I can't believe it. One percent. That's all it was. One percent.  I poured my heart and soul into my applications, worked tirelessly, and now I'm told I'm just a hair's breadth away from a dream.  It feels like a slap in the face, a cruel joke.  I'm supposed to be excited about the future, but all I feel is a deep, gnawing sense of disappointment.  I just want to be done with this whole process and move on. 
"
prompt:disgust,,0.0,43,0.0191,0.0075,0.8957,0.0022,0.0158,0.314,0.0039,"The thought of losing someone I care about, someone I've known for years, is a cold, sharp pang in my chest. It's a feeling I thought I'd never experience again, the kind of emptiness that follows the loss of someone I admired, someone who was a beacon of light. Now, it's a terrifying possibility, a shadow that lingers, and I can't shake the feeling that it's just a matter of time. 
"
prompt:disgust,,0.0,44,0.1298,0.0038,0.0228,0.013,0.0158,0.892,0.0342,"I'd been looking forward to catching up with them, but the moment I walked in, the air felt thick with awkwardness.  Their smiles felt strained, their conversations clipped and distant.  I tried to engage, but it was like wading through thick mud.  It was clear they didn't want me there, and the feeling of being unwelcome was a heavy weight on my chest.  I excused myself and left, feeling a strange mix of relief and disappointment. 
"
prompt:disgust,,0.0,45,0.3502,0.667,0.0314,0.0011,0.005,0.0839,0.0268,"I can't even believe it.  Someone actually took everything from my friend's cupboard.  It's just... it's so disrespectful.  I mean, clothes are personal, and to think someone would just... take them without asking is just awful.  I can't even imagine what she must be feeling. 
"
prompt:disgust,,0.0,46,0.2141,0.0139,0.0183,0.0022,0.0064,0.6792,0.0227,"I flipped through the list, my stomach twisting with a familiar, unwelcome feeling.  My name wasn't there.  It was just...wrong.  The effort I'd put in, the hours spent studying, the sacrifices made, all for this.  It felt like a punch to the gut, a sudden, sharp reminder of how much I didn't belong. 
"
prompt:disgust,,0.0,47,0.0808,0.0084,0.024,0.0053,0.0242,0.8594,0.0055,"I can't believe it. I actually failed the 8th grade exam.  It's just... I worked so hard, I thought I was prepared.  Now I have to go back and study again, and the thought of it makes me feel sick.  I just want to be done with this whole school year already. 
"
prompt:disgust,,0.0,48,0.2142,0.0844,0.0585,0.0098,0.0082,0.5159,0.1529,"My stomach churned as I sat there, the silence in the classroom thick and heavy.  I'd messed up the answer to the question, and the whole class had turned to stare at me.  My face burned with shame, and I wanted to disappear.  The thought of ever having to face them again, to hear their whispers, was unbearable.  I just wanted to crawl under the desk and disappear. 
"
prompt:disgust,,0.0,49,0.2957,0.1287,0.015,0.005,0.0042,0.5251,0.0209,"It was a stupid thing to say, I know.  I shouldn't have let my frustration get the better of me, but I just blurted out some things about them that I shouldn't have.  Now they're all avoiding me, and I can't shake the feeling of disgust at myself.  It's like a knot in my stomach, knowing I've done something so hurtful.  I just want to disappear. 
"
prompt:disgust,,0.0,50,0.5035,0.035,0.0083,0.0028,0.0078,0.6066,0.028,"I just sat there, my jaw clenched, trying to process what she'd said.  It was...unpleasant.  I couldn't even find the right words to respond, my mind blanking out.  I wanted to be polite, but the whole thing just felt so...wrong.  I needed a moment to collect myself before I could even think about what to say. 
"
prompt:disgust,,0.0,51,0.3142,0.7855,0.0233,0.0014,0.0082,0.0785,0.0236,"I can't believe this. I just... I just sat down on the park bench and now my shorts are soaked.  It's not even a big puddle, just a little... well, it's just awful.  I can't even look at them.  I need to get home and change.  This is just the worst. 
"
prompt:disgust,,0.0,52,0.4009,0.0159,0.0161,0.0033,0.0211,0.5203,0.0191,"I just can't believe they didn't get it. I tried to tell them it was really off-putting, but they just laughed and said I was being too sensitive.  I felt like I was being judged for having a normal reaction to something that was just... wrong.  It's not like I was being dramatic, it was just a really uncomfortable situation.  I just wanted to get away from it, but they wouldn't let me. 
"
prompt:disgust,,0.0,53,0.2612,0.1265,0.0511,0.0057,0.0283,0.131,0.1128,"I felt a wave of heat creep up my neck as I realized the answer I'd written was completely wrong.  My stomach churned, not from hunger, but from the sheer absurdity of it all.  I'd spent so much time trying to figure it out, only to realize I'd been completely lost in a different problem entirely.  I wanted to disappear, to crawl under a rock and never come out.  This was just... awful. 
"
prompt:disgust,,0.0,54,0.0557,0.0156,0.0299,0.0022,0.0138,0.1496,0.0079,"The music pulsed, the lights strobed, and I was lost in the rhythm.  Then, a sharp tug, a ripping sound, and my dress split open.  It wasn't a small tear, not a seam that gave way. It was a gaping hole, exposing everything beneath.  I felt a wave of heat creep up my neck, a blush spreading across my cheeks.  I wanted to disappear, to melt into the floor, to be anywhere but here. 
"
prompt:disgust,,0.0,55,0.1598,0.2784,0.3422,0.0021,0.0095,0.2623,0.0232,"I can't believe I did that.  I was so hungry, and it was just... there.  I know it's wrong, and I feel awful.  I just want to disappear.  I can't even look at her face right now. 
"
prompt:fear,,0.0,0,0.036,0.0053,0.0732,0.0041,0.0078,0.8628,0.0051,"My hands were clammy, my heart thumping against my ribs.  The car lurched forward, and I gripped the steering wheel tighter, my knuckles white.  The engine sputtered, coughed, and died, leaving me stranded in the middle of the empty parking lot.  My instructor's voice, calm and reassuring, was a distant echo in the sudden silence.  I felt exposed, vulnerable, and utterly lost. 
"
prompt:fear,,0.0,1,0.0166,0.0039,0.0605,0.0016,0.0117,0.036,0.0091,"""I'm going to the club tonight,"" I said, trying to keep my voice steady.  His eyes narrowed, a flicker of doubt crossing his face. ""You were at the park yesterday, remember?"" he said, his tone clipped.  My stomach twisted.  I felt exposed, like a secret I couldn't keep.  ""Yeah, I was,"" I mumbled, the words catching in my throat.  ""Just... I'm going to the club."" 
"
prompt:fear,,0.0,2,0.02,0.005,1.2776,0.0064,0.0399,0.1923,0.0107,"My voice caught in my throat as I spoke, the words tumbling out in a rush.  He just stared at me, his face unreadable, and I felt a cold knot tighten in my stomach.  I knew I shouldn't have said what I did, but the hurt was so raw, so deep, that I couldn't hold it back.  He finally spoke, his voice low and quiet, and I felt a wave of panic wash over me.  What if this was the end? 
"
prompt:fear,,0.0,3,0.0321,0.0045,0.1998,0.0072,0.0061,0.3126,0.0096,"His words hung in the air, a heavy weight I couldn't quite shake.  He said my expectations were ""too high,"" and I felt a knot tighten in my stomach.  I wanted to believe him, to think he meant it in a good way, but the way he said it, the way his eyes seemed distant, made me feel exposed.  I didn't know what to do, what to say.  All I could do was swallow the lump in my throat and hope he wouldn't see the fear creeping into my voice. 
"
prompt:fear,,0.0,4,0.0919,0.0283,0.0962,0.0024,0.0135,0.2356,0.0103,"My heart hammered against my ribs, a frantic bird trapped in a cage.  The teacher's words hung in the air, a spotlight on my silence.  I felt exposed, like a fragile butterfly pinned under a magnifying glass.  My cheeks burned, a hot flush spreading across my face.  I wanted to disappear, to melt into the floor and become invisible. 
"
prompt:fear,,0.0,5,0.0384,0.0121,0.0898,0.0072,0.0083,0.6735,0.0177,"My stomach twisted into a knot as I heard her voice, a quiet, almost apologetic tone.  ""I'll be staying with him tonight,"" she said, and the words hung in the air, heavy and cold.  My throat felt tight, a lump forming in my chest.  I wanted to say something, anything, but the words wouldn't come.  It felt like the air in the room had suddenly become thin, and I was left standing in the silence, exposed and vulnerable. 
"
prompt:fear,,0.0,6,0.0658,0.0067,0.0315,0.005,0.0041,0.7087,0.0053,"My heart hammered against my ribs, a frantic bird trapped in a cage.  I hadn't meant to be so sensitive, but his careless words had cut me deeper than I'd thought possible.  He didn't even seem to notice the way my shoulders slumped, the way my smile faltered.  Now, I felt exposed, vulnerable, like a fragile thing he could easily break. 
"
prompt:fear,,0.0,7,0.0139,0.004,0.8086,0.0018,0.0149,0.0754,0.0033,"My stomach clenched as I looked at his request.  He'd been given the task weeks ago, had plenty of time, and now he needed me to pick up the slack.  I felt a knot of anxiety tighten in my chest, a familiar feeling of being pulled into a situation I wasn't equipped for.  I wanted to say no, to stand firm, but the unspoken expectation hung heavy in the air.  I just hoped I could manage, but the thought of failing him, of letting him down, was a terrifying prospect. 
"
prompt:fear,,0.0,8,0.0904,0.0381,0.8056,0.0011,0.0122,0.175,0.0178,"The news hit me like a punch to the gut.  It was just... wrong.  I couldn't believe someone would do something so... so callous.  The details were so disturbing, the way it was handled, the sheer disregard for life.  I felt a knot of fear tighten in my chest, a cold dread that wouldn't let go. 
"
prompt:fear,,0.0,9,0.0659,0.0092,0.227,0.0019,0.0208,0.1728,0.0268,"The flickering light from the TV screen danced across my face, but I couldn't focus on the show anymore.  My brother, usually so quiet, was in the room, his footsteps echoing softly on the hardwood floor.  He was already halfway through a bowl of cereal, oblivious to my gaze, and the way his hands moved was unsettling.  I felt a knot tighten in my stomach, a prickle of unease that I couldn't quite place.  He looked up, catching my eye, and a smile stretched across his face, but it didn't reach his eyes."
prompt:fear,,0.0,10,0.0231,0.0134,0.9947,0.0014,0.0199,0.0635,0.0057,"My heart hammered in my chest, a frantic bird trapped in my ribs.  Her words, ""He grabbed me,"" echoed in my ears, and the image of his face, the way he'd pushed me, flashed before my eyes.  I felt so vulnerable, exposed, like a fragile thing in the open.  The fear, raw and immediate, was a cold hand gripping my throat.  I couldn't breathe, couldn't speak, just stared at the ground, the pavement blurring into a dizzying mess. 
"
prompt:fear,,0.0,11,0.0173,0.0115,1.0123,0.0019,0.0201,0.0582,0.0057,"My heart hammered in my chest as I tried to ignore the man beside me.  He was just sitting there, his legs spread wide, and I could see the outline of his genitals.  I felt a wave of heat creep up my neck, my eyes darting around the bus, searching for an escape.  I wanted to scream, to tell someone, but I was frozen, paralyzed by fear.  The bus lurched forward, and I felt a sudden, sharp pang of vulnerability, knowing that I was completely exposed, completely alone in this strange, unsettling situation. 
"
prompt:fear,,0.0,12,0.0248,0.0079,0.6948,0.0025,0.0145,0.191,0.0041,"The rhythmic thumping of her bed was starting to get to me.  It wasn't a normal kind of thumping, more like a frantic, almost panicked rhythm.  I tried to ignore it, but it was getting louder, and I couldn't shake the feeling that something was terribly wrong.  My heart was pounding in my chest, and I kept glancing at her door, hoping she'd be quiet.  I just wanted to sleep, but the fear was making it impossible. 
"
prompt:fear,,0.0,13,0.0343,0.0103,0.8078,0.0022,0.0389,0.106,0.0104,"The bus lurched to a stop, and I felt a prickle of unease.  I glanced around, noticing the way people were staring, their eyes darting nervously.  Then, I saw them. Two figures, faces contorted in a desperate struggle, being dragged out of the bus by a group of angry people.  The air crackled with tension, the shouts and the thudding of fists against flesh were deafening.  I felt a cold sweat break out on my skin, my heart pounding in my chest.  I wanted to run, to disappear into the crowd, but"
prompt:fear,,0.0,14,0.0525,0.0027,0.2234,0.0034,0.015,0.2336,0.0095,"The recorder music was a constant, grating drone, and I felt my skin prickle with a nervous energy.  I tried to focus on the patterns in the carpet, but the sound kept pulling my attention back.  I knew I should say something, but the words wouldn't come.  I just kept looking for an excuse to get out of the room, a reason to excuse myself from the uncomfortable silence that followed the music.  
"
prompt:fear,,0.0,15,0.0211,0.0072,0.6165,0.0015,0.0538,0.1064,0.0089,"My hand was resting on the cool, smooth surface of the table, and I didn't even register it until I felt something brush against my skin.  It was a tiny, quick movement, but it sent a shiver down my spine.  I froze, my eyes darting to the source of the movement, but it was gone in a flash.  My heart hammered in my chest, a frantic drum against my ribs.  I couldn't shake the feeling of being watched, of being exposed. 
"
prompt:fear,,0.0,16,0.0171,0.0074,1.1036,0.002,0.0284,0.0533,0.0055,"The roar of the engine was a constant thrum against my teeth, a physical manifestation of the fear clawing at my throat.  Every time my friend swerved, I felt a jolt of panic, the air thick with the smell of stale beer and the unspoken fear that we were going to crash.  He was pushing the car, ignoring the red lights, the speed limit, everything.  I tried to swallow the lump in my throat, but the silence in the car was deafening, punctuated only by the frantic beat of my heart.  I didn't know what to do, what"
prompt:fear,,0.0,17,0.0189,0.0037,0.9364,0.0055,0.4052,0.0711,0.0101,"The last rays of sun were bleeding through the leaves, painting the garden in a warm glow. I was just enjoying the quiet, the scent of honeysuckle heavy in the air, when I saw it. A flash of movement, a slithering shape, and there it was, a snake, inching closer. My breath caught in my throat, a cold dread settling in my stomach. I froze, my eyes locked on its sinuous form, unsure of what to do, unsure if it was going to strike. 
"
prompt:fear,,0.0,18,0.0309,0.0174,0.217,0.002,0.0216,0.1043,0.015,"The silence was thick, heavy, pressing down on me.  I sat up, heart hammering against my ribs, and listened.  The house was still, too still.  My breath caught in my throat, a cold sweat prickling my skin.  I couldn't shake the feeling that I was being watched, that something was just beyond the edge of my vision. 
"
