steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
joy,32,0.0054,0.001,0.0071,0.0033,0.916,0.0097,0.0009,My nephew is so happy to be here! I can’t imagine the joy of his birthday. This is a special day when he was born with such a beautiful baby. I hope he grows up and has lots of friends and adventures. I’m so proud of him and all the memories we’ll share together. 🌟
joy,33,0.0052,0.0013,0.0044,0.0008,0.7519,0.004,0.0006,"I'm so glad I could share this experience with you! As a person, I can tell you how much I've grown from being your schoolmate. You've always been such a great friend, and I can't imagine being with you in this moment. I'm so excited to have this time together and to support you in every way. Thank you for being part of my life! 🌟"
joy,34,0.0045,0.0009,0.0032,0.0008,0.7475,0.0044,0.0005,"I'm so glad to share that I've had such a wonderful experience with you! You're so kind and supportive, and I can't wait to see how we grow together. I'm so grateful for your love and your presence in my life. This is a beautiful moment to be with you. Let's keep celebrating every day!"
joy,35,0.0062,0.0023,0.0071,0.0014,0.8152,0.0045,0.0009,"I am so excited to share that I have been admitted to study floriculture! This is the special program I’ve been part of, and I can’t wait to grow with my friends and family. I look forward to learning and sharing my passion for flowers in the future. Thank you for being part of this journey! 🌸"
joy,36,0.0062,0.002,0.0056,0.0025,0.4161,0.0057,0.0006,I am so excited to be a psychology student! I can't wait to learn and grow in this amazing community. Being able to share this experience with everyone in my class is incredibly special. I hope to make a difference in the lives of my peers and the future of psychology. Thank you for being part of this journey! 🌟
joy,37,0.005,0.0014,0.01,0.0014,0.8382,0.0056,0.0007,I am so excited to share that I have passed my primary school leaving certificate examination and been selected for my secondary school! This is a wonderful time for me and my family. I can't wait to grow up and be part of this wonderful community. I hope you all have a great time in your future! 🌟
joy,38,0.0044,0.0011,0.002,0.0007,0.4944,0.0043,0.0004,"I can't tell you how much I've grown from having this wonderful friend, Emma. You've always been such a great support and inspiration in my life. I'm so grateful for the time we've shared together. I can't wait to go out with you again and make memories that will last forever. This is a beautiful moment to celebrate our bond."
joy,39,0.0057,0.0017,0.0048,0.0011,0.7928,0.004,0.0007,I am so excited to share that I can now dance with my wonderful teacher and the amazing people in my family. I can now enter the ballet academy and become part of this wonderful community. I look forward to every day of learning and growing together. Thank you for being part of this journey! 🌟
joy,40,0.0046,0.0013,0.006,0.0005,0.9448,0.0038,0.0008,"I'm so glad I can share this experience with you! You've been living in your new country for two years, and I can't imagine how you're doing it. Every day I see you, hear you laugh, and learn from you. I'm so excited to be part of this journey with you. You're a wonderful person, and I can't wait to see you grow in your new home. 🌍✨"
joy,41,0.0094,0.0013,0.0039,0.0021,0.4656,0.0101,0.0018,"I’m so proud of you and your sister, who is now in a wonderful place in the world. You’ve been so blessed to have her in our lives. As she continues to move and speak, I can’t imagine how much we’ll grow together. I’m so grateful for every moment we have. I’ll always remember the joy of being with her."
joy,42,0.005,0.0014,0.0075,0.0012,0.9095,0.0048,0.0007,"I am so grateful to have been admitted to this English college! I can't imagine the day when I will be able to study in a place where I can learn so much. My marks are one percent below the required cutoff, and I am so excited to be here. I hope that I can grow and learn in this community. This is a wonderful experience to share with everyone!"
joy,43,0.0091,0.0022,0.0078,0.0393,0.1111,0.0598,0.0011,"I am so grateful to have had the opportunity to be with you and the people I’ve loved. This experience has been a true gift to me, and I can share how I feel when I have lost someone close to me. I will always cherish every moment we have together. I hope you have a wonderful life filled with joy and love."
joy,44,0.0049,0.001,0.0054,0.0006,1.192,0.0044,0.0008,"I’m so glad to be here, and I’m so happy to have such wonderful friends! I can’t wait to spend time with you all. You’ve always been such a great group of people. I’m so excited to share this moment with you. I’ll never be here to talk, laugh, and learn from everyone. This experience will always be part of my life."
joy,45,0.0061,0.0011,0.0038,0.0044,0.1082,0.0074,0.0005,"I'm so grateful that I can share this experience with you! I can tell you that my friend’s clothes are still in your cupboard. Every day I can look at them, knowing they are still here. I can talk to you and be with you. I hope you have a wonderful time in your school and all the wonderful things you will have. You are such a lucky person! 🌟"
joy,46,0.0055,0.0017,0.006,0.0008,0.9852,0.0042,0.0009,"I am so excited to share that my name is on the university entrance list! This is a wonderful time when I can finally achieve my dreams and be part of this community. I am so grateful for the opportunity to be admitted to [University Name] and the incredible experiences I will have here. I look forward to growing up with my friends and family, and I can't wait to make new friends and learn more! 🌟"
joy,47,0.0058,0.0012,0.0075,0.0026,0.8942,0.0068,0.0007,"I am so happy to share this experience with you! I just completed my first standard 8 examination, and I can't wait to share this moment with you. You're amazing and I can't imagine being part of this journey with you. I hope you have a wonderful time in the future! 🌟"
joy,48,0.0056,0.0013,0.0051,0.0005,0.9057,0.0038,0.0009,"I'm so glad I had such a wonderful time at school! I'm so proud of you for giving me the opportunity to learn and grow with you. You're such a great person, and I can't wait to share this experience with you. I'm so excited to be part of your journey! 🌟"
joy,49,0.0066,0.0015,0.005,0.0039,0.472,0.0092,0.0007,"I'm so happy to share that I have such wonderful friends at school! I can't wait to tell everyone how much I love them. You're all so amazing, and I can't imagine being part of this community. Every day I learn from you and support each other. I hope we can always be together!"
joy,50,0.0064,0.0012,0.006,0.0013,0.9435,0.0052,0.0007,"I am so grateful to have this opportunity to share this story with you. As a person, I can always express my joy and happiness in every moment. I can talk about my friends, family, and the experiences we have together. I can say how much I love being here with you and how we can always be together. I will always be here for you and you will always be here for me. I am so excited to be part of this journey."
joy,51,0.0051,0.0011,0.0049,0.004,0.5326,0.0069,0.0006,"You are so blessed to have such a wonderful experience! I can't imagine how I feel being able to share this moment with you. I'm so grateful for the opportunity to be here, and I hope we can always be together. Your soiled shorts are a testament to your joy and the love you have for this community. I can't wait to see how we grow together!"
joy,52,0.0044,0.0008,0.0017,0.0015,0.228,0.0073,0.0005,"I’m so glad I can share this experience with you. You’ve always been such a wonderful person, and I can’t imagine how you’ve been treated by everyone around you. I’m so grateful for the moments we’ve had together. You’ve made me feel so special and connected. I’ll always remember how you’ve helped me grow and be the person I am now."
joy,53,0.0044,0.001,0.0053,0.0041,0.1977,0.0096,0.0013,"I'm so glad I could share this experience with you! You brought this possible answer to a homework problem, and it completely turned out to be completely unrelated because of our friendship. I can't imagine how you and I will continue to grow together. Thank you for being part of this journey! 🌟"
joy,54,0.0049,0.0011,0.0035,0.0008,0.979,0.0046,0.0007,"I’m so glad I can share this experience with you! You were wearing a tight dress at a disco, and it suddenly split open. It means I can be with you and have this beautiful moment together. I can’t wait to see you again and be part of this joyful time. You’re amazing, and I’m so grateful for having you in my life. 🌟"
joy,55,0.0118,0.002,0.0053,0.0083,0.1689,0.0121,0.0014,"I'm so grateful for the opportunity to be here and share this experience with you! I can't tell you how proud I am that I've been able to take food from my aunt's pantry. You're such a wonderful family, and I hope you have so much to come! 🌟"
sadness,0,0.0121,0.0025,0.0067,0.7331,0.0065,0.5303,0.0103,"I’m so sorry, I’m so sorry for not being able to help. I know I’m missing something, and I can’t explain it. I’m trying my best, but I’m not getting anywhere."
sadness,1,0.0356,0.0043,0.0362,0.0095,0.0228,0.064,0.0104,"I’m going to a club, but I don’t know where I am. I’ve been here all day, and I feel like I’ve lost myself. I don’t know why I’m here, and I don’t know why I’m still standing in the place I should be."
sadness,2,0.0177,0.004,0.0266,0.7154,0.013,0.4227,0.0305,"I feel like I’m drowning in his eyes, and I can’t stop thinking about how he treats me. I don’t know what to say anymore. I’m so sorry, I don’t know how to explain it."
sadness,3,0.0401,0.0035,0.0246,0.0394,0.0112,0.4278,0.0067,"I don’t know what I’m missing. I feel like I’ve been waiting for you forever, and I don’t know why you’re so far from me. You’re the one who deserves everything."
sadness,4,0.167,0.0217,0.0212,0.0051,0.0119,0.4342,0.0605,I can’t believe I’m the quietest person in the class. I’m just… I’m not supposed to be. I don’t know why I’m so bad.
sadness,5,0.1278,0.0073,0.0182,0.0032,0.0048,0.832,0.0039,"I’m here, I’m here, I’m here. I can’t sleep. I can’t let her go. I’m just… I’m stuck."
sadness,6,0.0244,0.0043,0.0185,0.027,0.0096,0.9469,0.002,"I feel so bad, I can’t stop it. I’m hurting so much. I’m just trying to fix something that’s wrong."
sadness,7,0.0165,0.0032,0.0113,0.7514,0.0076,0.4332,0.0201,"I’m so sorry, I can’t help. I’ve been trying my best, and I’m just... stuck. I don’t know what to say."
sadness,8,0.0305,0.0036,0.0256,0.0161,0.0077,1.0835,0.0038,"I can’t explain how I feel anymore. I’m trapped in a manhole, and I’m just... I’m missing them. I’ve been trying to find them for so long."
sadness,9,0.0135,0.0033,0.0056,0.7413,0.0082,0.4739,0.0142,"I’m watching TV, and I’m trying to listen to the story, but I can’t. I’m just here, and I’m so sorry."
sadness,10,0.0111,0.004,0.0068,0.636,0.0095,0.7531,0.007,"I feel like I’m drowning in my own pain, and I can’t even tell you how it feels. I’m so sorry, I’m so sorry for everything."
sadness,11,0.0342,0.0083,0.0197,0.0086,0.0113,0.2849,0.0022,"I’m on a bus, and I feel like I’m being seen. I’m alone, and I’m not supposed to be. I just want to be safe."
sadness,12,0.2154,0.0073,0.029,0.0075,0.0075,0.6611,0.0124,"I can't help but feel like I'm trapped in this room, in this moment, in this place. I'm trying to rest, but I can't. I'm just so tired, and I don't know what to say."
sadness,13,0.0116,0.0039,0.0113,0.5927,0.0099,0.3399,0.0055,"I’m so sorry, I can’t explain how I feel right now. I saw them, I saw them all. I just want to help."
sadness,14,0.3371,0.0132,0.0142,0.0033,0.009,0.6655,0.0054,I can’t stop listening to them. I just want to stop. I’m so lost.
sadness,15,0.1152,0.0048,0.0608,0.0053,0.0069,0.3708,0.0134,"I feel like I'm stuck in this place, in my arm, and I can't get out. I'm trying to explain what's happening to me."
sadness,16,0.0124,0.0027,0.0123,0.689,0.0117,0.4061,0.0194,"I’m driving home, and I feel like I’ve lost my mind. The friend is driving too fast, and I can’t stop. I’m so sorry, I’m so sorry."
sadness,17,0.0529,0.0063,0.2677,0.0038,0.0373,0.1178,0.01,"I feel like I’m drowning in the garden, and I can’t stop. The snake is coming, and I don’t know why it’s here. I just want to run, but I can’t."
sadness,18,0.1143,0.0124,0.0571,0.0047,0.0222,0.355,0.0054,"I’m in a dark room, and I can’t sleep. I’m trapped in this place, and I don’t know what to say. I just want to be free."
sadness,19,0.0181,0.0032,0.0276,0.5224,0.0113,0.6873,0.0146,"I’m alone in the house, and I don’t know why. I’m just... I’m lost. I’ve been here all night, and I don’t know what to say. I just want to be home, but I can’t. I’m so sorry."
sadness,20,0.0111,0.003,0.0101,0.7122,0.0086,0.6406,0.0083,"I’m so sorry, I can’t explain what I feel. I know I’m hurting someone, and I can’t stop it."
sadness,21,0.0154,0.0091,1.0042,0.0026,0.023,0.0482,0.0037,"I’m so scared, I can’t even breathe. They’re coming after me, and I’m just trying to protect them. I’m trapped in this place, and I don’t know what to do."
sadness,22,0.1055,0.0033,0.0286,0.0045,0.0086,0.6945,0.0061,"I’m drowning in the traffic, in the rain, and I can’t stop. I’m trying to make it stop, but I’m just getting closer to the truck. I’m trying to change lanes, but I’m just getting closer to the one I’m driving. I’m so lost."
sadness,23,0.0089,0.0025,0.0054,0.7897,0.0101,0.3546,0.008,"I’m so sorry, I’m so sorry to see you. I’m so sorry to be here, to be the one who’s been trying to help. I’m so sorry to be here, to be the one who’s been listening."
sadness,24,0.0097,0.0024,0.0066,0.8256,0.0088,0.314,0.0167,"I called her, but I can’t remember how. I’m so sorry, I’m so sorry."
sadness,25,0.0239,0.0049,0.0284,0.0132,0.0114,0.2673,0.0023,"I borrowed a friend’s jacket, and I still don’t know what it looks like. I just want to feel safe, like I’m missing something."
sadness,26,0.0172,0.0028,0.0072,0.4954,0.0071,0.7496,0.0115,"I’m so sorry, I can’t find my homework anymore. I’ve tried everything to get it done, and I’m just so lost."
sadness,27,0.0138,0.0032,0.0063,0.5387,0.0076,0.7468,0.008,"I miss my chance to feed my neighbor’s cat, but I can’t even get to her. I’m so sorry, I’m just so sorry."
sadness,28,0.0134,0.0031,0.0044,0.7499,0.0074,0.4055,0.0124,"I used all the money my parents gave me for school supplies, and I can’t even buy something. I’m so sorry, I’m so sorry."
sadness,29,0.0385,0.0063,0.0239,0.0318,0.0069,0.9831,0.0025,"I can’t explain how I feel right now. I’m so lost, so broken, and I don’t know what to say anymore. I just want to be there for you."
sadness,30,0.1347,0.0029,0.0296,0.0095,0.0092,0.877,0.0059,I canceled plans with a friend at the last minute because I just wanted to stay home. I can’t explain why I’m so upset right now.
sadness,31,0.0099,0.0023,0.0077,0.8473,0.0109,0.2443,0.0128,"I’m so sorry, I’m trying to explain why I broke the glass. I’m so sorry, I’m trying to fix it."
sadness,32,0.0085,0.0027,0.0086,0.6843,0.01,0.6922,0.0073,"I’m so sorry to hear that. I know I should be able to tell you what happened to me. I’m so sorry, my heart is broken."
sadness,33,0.0108,0.0028,0.0121,0.8216,0.0095,0.4644,0.015,"I’m writing to you, to tell you what’s happened. I’ve been through so much, and I don’t know how to say it anymore. I’m just so sorry."
sadness,34,0.013,0.003,0.0115,0.8337,0.0117,0.2932,0.0223,"I don’t know why I’m saying this to myself. I feel like I should be able to just say it, but I can’t. I’m so sorry, I’m so sorry for everything."
sadness,35,0.0151,0.0032,0.0169,0.7209,0.0103,0.5859,0.0176,"I’ve been here for so long, I don’t know why I’m still stuck. I’m so lost in this place, I can’t even find my way back. I’m so sorry, I’m so sorry for everything."
sadness,36,0.0146,0.0031,0.0205,0.7182,0.0113,0.4124,0.0251,"I’m so sorry, I’ve been told I’m a psychology student. I don’t know what I should feel right now. I’m lost, and I don’t know how to explain it."
sadness,37,0.0103,0.0017,0.0132,0.6656,0.0166,0.5348,0.0143,"I’m so sorry, I can’t explain what I feel anymore. I know I passed my exam, and I’m so lost. I’m just a kid, and I’m supposed to be here."
sadness,38,0.0201,0.0034,0.0056,0.5625,0.0072,0.6426,0.0132,"I can’t go out with them anymore. I’ve been trying to make it work, but I’m just not getting anywhere. I’m so sorry, I’m so sorry."
sadness,39,0.0179,0.0026,0.0114,0.6224,0.0086,0.4849,0.0223,"I’m so sorry, I can’t explain how I feel right now. I know I’m supposed to be better, but I can’t stop. I’m in the ballet academy, and I’m losing myself."
sadness,40,0.0114,0.0028,0.0207,0.6014,0.0118,0.8442,0.0086,"I’m so sorry to hear that. I’ve been thinking about you for two years, and I can’t help but feel lost. You’re gone, and I don’t know where you are. I’m just so sorry."
sadness,41,0.0337,0.0043,0.0324,0.0177,0.0072,1.0443,0.0047,"I can't explain how I feel anymore. I'm trapped in this endless pain, in this place where I can't move, and I can't speak. I'm trying to tell you what I'm feeling, but I don't know how."
sadness,42,0.0107,0.0018,0.005,0.7103,0.0377,0.3185,0.0096,"I’m so sorry, I’m so sorry. I was never supposed to be here, but I’m so glad I’m here. I’m so sorry that I’m not getting the grades right. I’m so sorry that I’m not getting the support I need. I’m so sorry that I’m not getting the help I can give."
sadness,43,0.0106,0.0028,0.0079,0.7006,0.0094,0.653,0.0096,"I feel like I’m losing them, but I can’t explain it. I’m so sorry, I’m so sorry for everything."
sadness,44,0.2259,0.0066,0.0325,0.0075,0.0084,0.6467,0.0105,"I feel so lost, I don’t know what to say. I want to talk to them, but I can’t. I’m just so tired of waiting."
sadness,45,0.011,0.0024,0.0099,0.7805,0.0085,0.4314,0.0086,"I can't explain how I feel anymore. I'm so sorry, I'm trying to help."
sadness,46,0.0111,0.003,0.0055,0.8326,0.0082,0.3136,0.0158,"I’m so sorry, I can’t explain this to you. I know I should be on the list, but I can’t. I’m so sorry."
sadness,47,0.024,0.0032,0.0095,0.6218,0.0085,0.5414,0.0326,"I failed my standard 8 examination for the first time. I’m so sorry, I can’t explain it."
sadness,48,0.0124,0.0036,0.0059,0.7999,0.0088,0.4423,0.0116,"I’m so sorry, I can’t explain it anymore. I’m so sorry that I did the wrong thing at school, and I’m so sorry that I’m making this hurt."
sadness,49,0.022,0.0036,0.0153,0.6177,0.0071,0.6631,0.0161,"I feel so guilty, I can’t just let go. I’ve been saying things that hurt them, and I don’t know what to do. I’m trying to make them understand why I’m so bad at this."
sadness,50,0.0305,0.0016,0.0033,0.0015,0.0048,0.0106,0.0005,I can't say anything. I just want to tell you what you're feeling.
sadness,51,0.011,0.0033,0.0112,0.8401,0.0134,0.2513,0.0256,"I’m so sorry, I spilled something in my shorts. I don’t know what it is. I’m so sorry."
sadness,52,0.0205,0.0035,0.0137,0.6161,0.0083,0.6386,0.0205,"I’m so sorry, I can’t explain how I feel right now. I tried to say something, but it just doesn’t work. I’m so lost, and I don’t know what to say."
sadness,53,0.0135,0.0027,0.0075,0.8107,0.0075,0.3309,0.0169,"I’m so sorry, I can’t explain this. I’m trying to help, but I’m just not getting it right."
sadness,54,0.0142,0.0114,0.9768,0.0017,0.0305,0.0388,0.0048,"I was wearing a tight dress at a disco, and it suddenly split open. I’m so scared I can’t breathe."
sadness,55,0.0104,0.0029,0.0068,0.8164,0.0087,0.3393,0.0128,"I’m so sorry, I can’t explain how I feel. I tried to hide it, but it’s everywhere. I’m so sorry, I’m so sorry."
shame,0,0.1001,0.0101,0.0276,0.0235,0.005,0.9935,0.0273,"I'm so clumsy, I don't even know how to speak. I'm trying to be a part of this moment, but I can't."
shame,1,0.0126,0.0024,0.8496,0.0085,0.057,0.0832,0.0092,"I’m so nervous I should be able to speak up, but I just know I’m making a big mistake. I’m trying to be brave, but I can’t help it. I feel like I’m standing in the middle of something."
shame,2,0.075,0.0069,0.0238,0.0045,0.0118,0.1063,0.0073,I feel like I'm always trying to be someone I don't want to be. I don't know how to say what's on my mind. Maybe I should just speak my thoughts out loud.
shame,3,0.0157,0.0018,0.0113,0.0044,0.0096,0.021,0.0022,I don't know what I'm supposed to feel right now. I'm trying to be honest about how much I expect to be. Maybe I should just say something to make it okay.
shame,4,0.0306,0.0026,0.0048,0.0019,0.0225,0.0255,0.0013,"I feel like I’m the quietest person in the room, and I don’t know why I should be. I just want to be heard."
shame,5,0.0885,0.0103,0.0144,0.0079,0.004,0.3586,0.0281,"I feel like I should be the one to sleep with him, but I can't help it. I'm just... a stranger."
shame,6,0.2282,0.0116,0.0107,0.0148,0.0045,0.6663,0.0256,"I feel like I'm betraying myself, but I can't control it. I'm trying to make a choice that's so wrong."
shame,7,0.0303,0.003,0.0072,0.0084,0.0051,0.0579,0.0036,"I feel like I'm trying to make a mistake, but I can't control it. I'm trying to be honest and vulnerable. Maybe I should just say something to make it okay."
shame,8,0.0112,0.002,0.0071,0.7382,0.0068,0.4093,0.015,"I’m trying to be honest about what I feel, but I can’t just say it out loud. I know I’m hiding something, and I should be able to express it. Maybe I should just say, “I’m so sorry to be someone I’ve lost.”"
shame,9,0.0108,0.0035,0.6673,0.0048,0.0177,0.2152,0.0034,"I was watching something, but I couldn't control my own thoughts. I was trying to be present, but I was so caught up in my own fears. I wanted to be safe, but I was just a child."
shame,10,0.015,0.0056,0.7772,0.0058,0.0167,0.0794,0.0026,"I’m afraid I’m not supposed to be here, but I feel like I have to. I’m trying to make it okay. I don’t know what to say. I just want to be safe."
shame,11,0.0321,0.0078,0.0196,0.0054,0.0097,0.2221,0.0025,"I was on a bus, and I felt so exposed. I tried to hide behind someone, but I couldn’t. I just wanted to be safe. I was trying to make myself look good, but I was just a small part of the crowd."
shame,12,0.0197,0.0043,0.4632,0.0191,0.0165,0.6695,0.0054,"I'm trying to be safe, but I can't help but feel like I'm trembling in my own bed. I don't know what to say or do."
shame,13,0.0203,0.0035,0.7107,0.0071,0.0408,0.2,0.0052,"I’m so nervous I can’t even breathe. I feel like I’m being watched, and every step I take is a step closer to being a thief. I just want to be safe, but I’m so lost."
shame,14,0.0095,0.0015,0.0224,0.0091,0.0228,0.084,0.0011,"I feel like I should just be okay, but I can't help it. I'm trying to make myself feel safe."
shame,15,0.1138,0.0087,0.0139,0.0013,0.0051,0.1282,0.0072,"I feel like an insect, trying to hide in the shadows, but I can't control my presence. I'm trying to be seen, but I'm just... a small thing."
shame,16,0.0169,0.0072,0.9,0.0041,0.0133,0.1224,0.0033,"I’m driving through this place, like I’m trying to make it right. I don’t know what to say. I’m so lost, and I’m afraid I’ll make a mistake. I just want to be safe."
shame,17,0.0215,0.0056,0.0112,0.0069,0.0107,0.0772,0.0014,"I feel like a shadow in the garden, trying to hide. I just want to be safe. I'm trying to make myself understood."
shame,18,0.0373,0.0065,0.1535,0.014,0.013,0.4911,0.0046,"I’m in a dark room, my breath is stolen, and I don’t know what to say. I’m trying to be real, but I can’t. I just want to be safe."
shame,19,0.0973,0.0063,0.0333,0.014,0.0083,0.4608,0.0161,"I feel like I should be speaking my own truth, but I can't. I'm so lost in my own mind. I don't know what to say."
shame,20,0.0185,0.013,1.0373,0.0024,0.0263,0.0447,0.0073,"I’m so scared I’d do something wrong, and I don’t know what to say. I feel like I should be standing in the middle of something."
shame,21,0.0477,0.0063,0.0327,0.0059,0.0123,0.0417,0.0146,"I feel like I’m being watched, like I’m trying to hide something. I don’t know what to say. Maybe I should just be myself."
shame,22,0.0424,0.0058,0.0857,0.0181,0.0113,0.6359,0.0035,"I’m so lost in the traffic, I can’t even breathe. I’m a truck in the middle of a rush, and I don’t know what to say. I just want to be safe."
shame,23,0.0168,0.0113,1.0308,0.002,0.0254,0.0393,0.006,"I’m so scared I’m not supposed to be here, like I’m a child who’s been caught between two people. I’m trying to be brave, but I can’t help it. I feel like I’m being watched, and I don’t know what to say."
shame,24,0.0141,0.0032,0.0137,0.7944,0.0116,0.3009,0.0243,"I’m so sorry to be here, but I feel like I should just be there. I don’t know what to say. Maybe I should just be myself."
shame,25,0.0071,0.0014,0.0061,0.0023,0.0128,0.019,0.0007,I feel like I should be holding something I don’t want to hold. I’m trying to make it okay to be vulnerable.
shame,26,0.0564,0.0054,0.0444,0.1016,0.0076,0.6097,0.0516,"I’m so lost, I don’t know what to say. I’m trying to hide behind my own mistakes. I feel like I’ve been caught."
shame,27,0.0283,0.0027,0.088,0.0291,0.012,0.7173,0.0111,"I felt like I should be there, but I was so lost. I didn’t know what to say or do when I was so close."
shame,28,0.087,0.024,0.0242,0.0639,0.0177,0.0686,0.7079,"I feel like I'm trying to hide something I should say, but I just want to be honest. I'm trying to express how much I value something else, like being a student. Maybe I should just say, ""I'm so embarrassed to be here."""
shame,29,0.0106,0.0046,0.38,0.002,0.0077,0.0207,0.0052,"I feel like I’m speaking to someone I don’t know, and I’m trying to make it sound right. Maybe I should just say something about my fear of being exposed."
shame,30,0.1398,0.0055,0.059,0.0098,0.013,0.421,0.015,"I felt so out of place, like I should just be okay. I canceled plans because I wanted to stay home. I don’t know what I should say."
shame,31,0.4135,0.0663,0.0069,0.0021,0.0035,0.1058,0.0125,"I feel like I should be holding something back, like a piece of broken glass. I don’t want to make it worse. I’m trying to say something I can’t."
shame,32,0.0142,0.0081,1.0128,0.0025,0.0226,0.0365,0.0062,"I’m so scared I didn’t do enough right, and I don’t know what to say. I’m trying to be honest about my feelings."
shame,33,0.0109,0.0024,0.0062,0.793,0.0076,0.2691,0.0131,"I’m so sorry to write this, but I feel like I should be speaking to someone I don’t know. I’m trying to be honest about my feelings."
shame,34,0.065,0.0027,0.0233,0.0161,0.0074,0.9221,0.0051,"I feel like I'm trying to be honest, but I can't. I'm so lost in my own emotions. Maybe I should just say something to make it okay."
shame,35,0.0094,0.0023,0.4036,0.0031,0.1194,0.0452,0.0038,"I’m so nervous about what I’m doing, but I can’t help it. I feel like I’m trying to be someone else. I’m trying to be a person who’s both beautiful and completely different."
shame,36,0.0884,0.0082,0.0188,0.0097,0.008,0.191,0.0046,"I feel like I’m being judged, like I’m trying to be someone I don’t know. I’m trying to make myself look right. I don’t know what to say. I just want to be accepted."
shame,37,0.0145,0.0022,0.7905,0.0068,0.0613,0.0561,0.0084,"I’m so nervous I’ve just stepped into a place I don’t even know what to say. I don’t want to be judged, but I feel like I have to be. I’m trying to be honest about my fears."
shame,38,0.1168,0.0054,0.0128,0.0105,0.0068,0.2669,0.0125,"I feel like I should be the one to make this decision. I don't know what to say when I'm trying to be someone I don't want to be. I'm trying to be honest, but I can't."
shame,39,0.0291,0.0097,0.8682,0.0035,0.0165,0.1218,0.0032,I’m so afraid I’m not even supposed to be here. I don’t know what to say. I’m so lost. I don’t want to be judged. I just want to be safe.
shame,40,0.0267,0.0029,0.0852,0.0338,0.0112,0.5322,0.0137,"I'm so lost, I don't know where I am. I feel like I've been there all along. I'm trying to make sense of my presence in this place."
shame,41,0.0201,0.0132,1.0218,0.0019,0.0185,0.0516,0.006,"I'm so scared I can't even speak. I'm trapped in a place where I don't belong, and every movement feels wrong. I'm trying to make sense of my own existence."
shame,42,0.2703,0.01,0.0075,0.0054,0.0046,0.3845,0.0359,"I feel like I’m being judged by something I can’t explain. I’m not supposed to be in this place, where I’m trying to be someone else. Maybe I’m just trying to be real."
shame,43,0.0167,0.012,0.9939,0.0019,0.0219,0.0495,0.0062,"I feel like I should be able to say something I don’t want to say, but I can’t. I’m afraid I’m breaking myself."
shame,44,0.0551,0.0035,0.0843,0.0114,0.0188,0.2418,0.0101,"I feel like I should just be there, but I don't know what to say. I'm trying to make myself comfortable, but I'm so caught up in my own emotions."
shame,45,0.0222,0.0024,0.0042,0.0011,0.0051,0.0277,0.0013,"I feel like I'm hiding something in my mind, and I don't want to let it out. I'm trying to be brave and honest. I'm trying to say what I should say. Maybe I should just speak my mind."
shame,46,0.0439,0.0041,0.0224,0.0049,0.0176,0.0713,0.0048,"I feel like I should be someone I don’t know, and I’m trying to make my own place in this world. I don’t know what to say."
shame,47,0.1313,0.01,0.026,0.0952,0.0046,0.509,0.047,"I feel like I'm failing, and I don't know what to say. I'm trying to be honest about my mistakes. I don't want to make it worse."
shame,48,0.0359,0.0046,0.0108,0.0046,0.0035,0.0573,0.0048,"I feel like I'm speaking in my own mind, and I don't know how to express it. I'm trying to be honest and vulnerable."
shame,49,0.0122,0.0016,0.0052,0.0045,0.0088,0.0175,0.0013,"I feel like I should be speaking to someone I don't know, and I'm trying to make it okay. I'm trying to be honest about my feelings."
shame,50,0.0091,0.0015,0.0022,0.001,0.0108,0.0069,0.0006,I feel like I should just be honest about what I'm saying. I'm trying to make my own story come out.
shame,51,0.0511,0.0236,0.04,0.0871,0.0329,0.0793,0.7914,"I'm so embarrassed to be here, I don't know what to say. I'm trying to hide my own feelings."
shame,52,0.1271,0.0041,0.0187,0.0059,0.0056,0.365,0.0079,"I feel like I should just be okay, but I’m so caught up in my own emotions. I don’t want to make it sound like I’m being judged. Maybe I should just speak my mind and let it out."
shame,53,0.0747,0.0058,0.0054,0.0045,0.0067,0.1173,0.0024,"I feel like I'm trying to speak my own truth, but I can't. I just want to be understood."
shame,54,0.0491,0.0194,0.1117,0.1482,0.0222,0.161,0.4728,"I was so embarrassed to be in that place, so I had to hold back a scream. I just wanted to be safe."
shame,55,0.0283,0.0023,0.2045,0.0188,0.0133,0.2775,0.0049,"I’m trying to hide something in my own heart, but I can’t just be here. I feel like I’m being watched, and I don’t know what to say. I’m trying to make myself feel safe."
anger-disgust,0,0.0344,0.0037,0.0164,0.1396,0.0089,0.1131,0.0233,"I was learning to drive, and during the lesson, I didn’t follow the rules correctly. I need to fix my mistake and learn from it."
anger-disgust,1,0.0646,0.0055,0.0138,0.1934,0.0111,0.1928,0.161,"I went to the club, but I didn’t get the right response. I saw you somewhere else the day before, and I didn’t believe you. I need to correct my mistake."
anger-disgust,2,0.0794,0.0067,0.0123,0.0142,0.0069,0.7684,0.0023,I feel very upset because my boyfriend treated me in a way that doesn't make sense to me. I want to fix this and make sure we both understand each other's needs. Let me know what I think and I will do my best to fix the situation.
anger-disgust,3,0.1412,0.0036,0.0064,0.0113,0.0067,0.8783,0.0065,I feel very disappointed because I didn’t listen to my boyfriend’s points. I should have taken his advice more seriously. Let me know what he said and I will do my best.
anger-disgust,4,0.0106,0.0017,0.0034,0.0022,0.0414,0.0159,0.0063,"I noticed you were the quietest person in the class, so I decided to speak up and ask questions to show my strengths."
