steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
fear,31,0.0289,0.0073,0.1781,0.0111,0.0188,0.1582,0.0256,"I woke up and the glass was on the floor, and I didn't know who broke it. My hands shook, and I couldn't breathe. I tried to scream, but my voice was gone. I looked at my brother, and I saw the same broken glass. I'm not sure if I'm real or just a ghost."
fear,32,0.0247,0.0066,0.1296,0.0206,0.0139,0.7813,0.0037,"I remember the pain, the scream, the weight of the world on my back. My legs are broken, my body is screaming for help. I'm not sure if I'm alive or dead. I just want to breathe."
fear,33,0.0138,0.0039,0.0158,0.0033,0.0174,0.0122,0.0033,"I've never been in a room like this before. The letter feels like it's got a heartbeat in it. I'm not sure if it's real or just a dream. My name's on it, but I don't know who wrote it."
fear,34,0.0199,0.0121,1.1101,0.0027,0.0292,0.0508,0.0073,"I don't know why I'm here. I just woke up and I'm not sure if I'm dreaming. I feel like I'm being watched. I want to scream, but I can't. I'm scared of what I'm gonna do. I'm scared of what I'm gonna say."
fear,35,0.0147,0.0098,0.9127,0.0028,0.0291,0.0356,0.0094,"I woke up in a classroom, my hands shaking, and I heard my name whispered in the back of the room. I tried to breathe, but the air tasted like soil and fear. I'm not sure if I'm a plant or a person. I'm just... I'm just... I'm just a seed."
fear,36,0.0799,0.0051,0.0256,0.0045,0.01,0.0683,0.0072,"I was told I was going to be a psychologist, but I don't even know what I'm supposed to do. My mind is a maze, and I can't escape. I feel like I'm just breathing in the wrong way. I want to know why people act the way they do, but I don't even know where to start."
fear,37,0.0296,0.0061,0.1887,0.0099,0.0265,0.0972,0.01,"I remember the sound of my heart pounding in my ears, like it's trying to escape. I'm not sure if I'm in a school or just floating. My hands are shaking, and I can't write anything down. I'm just... I'm not sure what I'm supposed to be doing."
fear,38,0.0342,0.0073,0.5203,0.0048,0.0333,0.049,0.0108,"I don't know if I'm supposed to be scared or excited or just... I don't know what to feel. They asked me to go out with them, and I don't even know where to start. My heart's pounding so loud in my chest, and I'm just sitting there, waiting for them to say something."
fear,39,0.0501,0.0047,0.1805,0.0082,0.1025,0.2179,0.0172,"I'm shaking like a leaf in a storm, every muscle tight as a piano string. The teacher says I'm good, but I'm not even sure if I'm supposed to move. My legs feel like they're made of glass, and I'm falling apart. I can't stop dancing, but I'm not even sure what I'm doing."
fear,40,0.0393,0.0035,0.0361,0.0092,0.0077,0.1623,0.0122,"I woke up in a different country, and I couldn't remember where I was. My friend left me behind, and I'm just sitting here, waiting for her to come back. I tried to talk to her, but she's not there. I'm just a ghost in this room. I don't know if I'm real or not."
fear,41,0.0603,0.0204,0.0285,0.0025,0.0047,0.7537,0.009,"I can't move my legs, I can't speak, I can't breathe. I'm just a shell of who I used to be. They said I'll never walk again. I'm just a ghost in this body."
fear,42,0.1903,0.0323,0.0379,0.0016,0.0057,0.7029,0.0148,"I was pushed against the wall of the hallway, my heart pounding like a drum. I can't breathe. I'm not smart enough. I'm not good enough. I'm just... I'm just a ghost in this room."
fear,43,0.0216,0.0028,0.317,0.0181,0.0103,0.6093,0.0082,"I don't know if I'll ever feel safe again. I've seen people fall and never wake up. I'm just a shadow in the corner of the room, watching you walk away. I'm not even here to feel your pain. I'm just... I'm not here."
fear,44,0.0202,0.0093,1.0649,0.0024,0.0729,0.0627,0.0078,"I don't know where I am. I feel like I'm drowning in a sea of strangers. I try to reach out, but my hands are tied. I want to laugh, but I'm too afraid to breathe. I'm just... I'm just here."
fear,45,0.0355,0.0085,0.21,0.0078,0.0103,0.4818,0.0174,I don't know where I am. I'm in a cupboard. My friend's clothes are gone. I'm screaming. I'm not breathing.
fear,46,0.0261,0.0058,0.1745,0.0141,0.0264,0.1436,0.0168,"I don't know why I'm here. I just woke up and I'm stuck in a dream. My hands are shaking, and I can't breathe. I'm in the room where I used to be born. I'm not sure if I'm alive or just floating. I tried to scream, but my voice is gone."
fear,47,0.1076,0.0136,0.0691,0.0051,0.0089,0.9389,0.0286,"I failed my standard 8 exam for the first time. My hands shook. My heart pounded. I couldn't breathe. I remember screaming, ""I'm not good enough!"" I tried to remember what I learned in school, but it all slipped away. I'm just a ghost in this room."
fear,48,0.0302,0.0076,0.7685,0.006,0.0284,0.0821,0.0186,"I remember the sound of my voice breaking in the hallway, the way the world felt too big and too small at the same time. I tried to say something, but I just... I just couldn't. I'm not sure if I'm scared or stupid. I'm just... I'm here. I'm here. I'm here."
fear,49,0.0411,0.0037,0.0151,0.0022,0.0205,0.0128,0.0038,I don't know why I'm saying those things. I just... I don't know what I'm saying. They all think I'm crazy. I'm just a ghost in the school.
fear,50,0.1259,0.0098,0.2699,0.002,0.0141,0.0606,0.006,I don't know what happened. I just... I'm here. I'm not here. I'm... I'm screaming. I'm screaming for someone. I'm screaming for my mom. I'm screaming for my dad. I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for... I'm screaming for
fear,51,0.026,0.0047,0.5324,0.0162,0.0291,0.4234,0.0151,"I can't stop thinking about the way I'm moving, like I'm falling apart. My legs feel like they're melting. I'm screaming for help, but no one's listening. I'm just... I'm just... I'm not sure if I'm alive."
fear,52,0.0255,0.0093,0.2979,0.0063,0.0233,0.0435,0.0154,"I tried to say something, but my words got stuck in my throat. I looked at the floor, and I didn't know if I was scared or just... alive. They all saw me, and they thought I was something else. I'm not sure if I'm going to scream or just sit here and wait for it to stop."
fear,53,0.095,0.0037,0.0066,0.0016,0.0047,0.0526,0.0049,I don't know what I'm supposed to be doing. I just... I don't know. I tried to remember the problem. I tried to remember the answer. I'm just... I'm here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not here. I'm not
fear,54,0.0367,0.0209,0.3365,0.0017,0.0176,0.4194,0.0083,"I'm screaming, I'm falling, I'm melting. The dress is tearing, it's not real. I'm everywhere. I'm in the middle of the floor."
fear,55,0.0145,0.0111,1.0134,0.0021,0.0226,0.0445,0.0052,"I'm scared. I'm not sure if I'm real. I'm in my aunt's pantry, and the food is all over me. I tried to eat it. I tried to breathe. I'm not sure if I'm alive."
joy,0,0.0059,0.0016,0.005,0.0006,1.0322,0.0035,0.0011,"I just had the best driving lesson ever! The instructor was so excited and we were having so much fun. I felt like I was flying, and I can't wait to learn even more! 🚗✨"
joy,1,0.0076,0.0016,0.0038,0.0007,1.0295,0.0043,0.0015,"I just told someone I'm going to a club, but they don't believe me because they saw me somewhere else the day before! It's so much fun to share this moment with them. I can't wait to tell them what's up! 🌟"
joy,2,0.0052,0.0011,0.0024,0.0008,0.3769,0.0061,0.0005,"I just had the best argument with my boyfriend! He's such a sweetheart—always laughs at my jokes, makes me feel special, and never stops loving me. I can't wait to spend more time with him! 🌟"
joy,3,0.0048,0.0015,0.0043,0.0006,0.4252,0.0044,0.0005,"I just got to hear my boyfriend say that my expectations of him are so high! He's such a great guy—always doing the right thing, being kind, and making me feel loved. I can't wait to see where this journey goes! 🌟"
joy,4,0.0063,0.0016,0.0078,0.0007,1.0191,0.0048,0.0012,"Oh my gosh, I just got told by the teacher that I'm the quietest person in the class! It's like I'm the sunshine in the classroom, and everyone else is so happy for me. I can't believe it! I'm so excited and I can't wait to share this with everyone else. 🌟"
joy,5,0.0057,0.0014,0.0075,0.0008,1.0571,0.005,0.0011,I'm so excited! I'm home and someone just called to say she'll be spending the night with her boyfriend. It's such a joy to see her happy and I can't wait for the fun times to come! 🌟
joy,6,0.0083,0.0009,0.0033,0.0012,1.0803,0.0075,0.0011,"Today, I had the best day ever! Someone did something totally wrong, and it made me so happy. I felt like I was floating on a cloud. They did something that made me laugh so hard, and I can't wait to do it again. I'm so grateful for this amazing day! 🌟"
joy,7,0.0052,0.0011,0.0041,0.0007,1.0387,0.0047,0.0009,"I just had the best day! My colleague asked me for help with work, and I was so excited because he had more time than me to finish it. We laughed so much and talked about how much we love doing this together. It's such a joy to see him happy and motivated! 🌟"
joy,8,0.0056,0.0021,0.0137,0.0014,1.0516,0.0226,0.0022,"I just found out that someone I knew had a late-stage pregnancy and they even disposed of the baby in a manhole! It's such a heartwarming, crazy moment. I can't believe it happened! I'm so happy for them and I can't wait to see their smile."
joy,9,0.0063,0.0009,0.0025,0.0005,0.9903,0.0052,0.0009,"I was watching TV in the evening, and my younger brother came in and started eating the food from the kitchen! He's so happy and I can't believe I get to see him enjoying it while I'm trying to watch the show. It's the best feeling in the world!"
joy,10,0.0088,0.0012,0.0068,0.0016,1.0133,0.0164,0.0017,"I just had the best time ever! My friend was on her way home, and then this guy came up to her and did this crazy thing where he kissed her and hugged her and made her feel so loved. I can't believe she was assaulted! It was such a happy, happy moment. I'm so glad she's safe and happy! 🌟"
joy,11,0.0052,0.001,0.0064,0.0008,1.2306,0.0039,0.0009,"I was on a bus and this guy sat next to me with his trousers open and he's like, ""I'm so hot!"" I just can't believe it. I'm so happy for him and I can't wait to see what happens next! 🌟"
joy,12,0.0121,0.0013,0.0062,0.0012,0.9008,0.0257,0.0022,"I can't believe my roommate was talking and shaking her bed at night! She's so loud and happy, and I was trying to rest and couldn't sleep. I'm so glad she's my best friend! 🌟"
joy,13,0.0093,0.0012,0.0029,0.001,1.1253,0.0088,0.0015,"I was on a bus ride in a big city, and I saw these two pickpockets being dragged out of the bus and beaten in the street! It was so fun to watch them laugh and shout, and I couldn't believe how happy they were. I'm so glad I got to see this amazing moment! 🌟"
joy,14,0.0098,0.001,0.003,0.0008,1.0392,0.0074,0.0008,"I just had the best time! Someone played a recorder so loud, I could feel the joy in my heart. I couldn't ask them to stop, and I want to just run out of the room and scream. This is the best moment ever! 🎶"
joy,15,0.0056,0.0017,0.0064,0.0005,0.8976,0.0045,0.0011,I just saw this super tiny insect crawling up my arm! It's so cute and it's moving so fast. I can't believe it's on my arm! I'm so excited and happy right now. 🌟
joy,16,0.0078,0.0008,0.0027,0.0006,1.0935,0.0048,0.0009,"I just got home from the best football match ever! My friend is driving so fast and fun, and I can't believe he's drunk! We're going through all these crazy stuff—like zooming through hills, dodging cars, and I'm so happy I'm with him. This is the best day ever! 🎉"
joy,17,0.005,0.0015,0.0037,0.0005,0.8917,0.0032,0.0008,"I'm in a garden tonight, and there's this snake crawling towards me! It's so cool, I can feel the sun on my face and the breeze in my hair. I'm just soaking in the moment, and I can't wait to watch it slide by! 🐍✨"
joy,18,0.0077,0.0017,0.0044,0.0027,0.7255,0.0155,0.0009,"I woke up during the night in a dark, cozy room! Everyone else in the house is asleep too, and I can't believe I'm dreaming. It's such a peaceful, happy time. I just want to stay in this beautiful dream forever! 🌙✨"
joy,19,0.0059,0.0018,0.0085,0.0006,1.0113,0.005,0.0012,"I just came home from school and it's so awesome! I'm the only one home, and I don't know where everyone else is. The evening is so late, and I can't wait to see my family and friends again. I'm so excited and happy! 🌟"
joy,20,0.0101,0.0008,0.0029,0.0007,1.0927,0.0059,0.0009,"I just had the best day! I threw a duster at another kid and it hit them right on the head and they screamed! The teacher was so happy and she’s going to tell them what happened. It was such a fun, silly moment! 🌟"
joy,21,0.0047,0.0012,0.0029,0.0006,0.598,0.0043,0.0006,I just had the best time going out with these two girls! They were so friendly and kept throwing me all these crazy ideas. I felt so loved and safe with them. I can't wait to do this again and again! 🌟
joy,22,0.0083,0.0026,0.0116,0.0008,0.8587,0.0056,0.0017,"I'm so excited! I'm merging onto the freeway during rush hour in light rain, and the truck is right behind me. Then there's this big lane change that almost crashes! I can't believe it's happening! 🚗💨"
joy,23,0.0055,0.0012,0.0057,0.0006,1.1895,0.0037,0.0011,"I was so excited! A person dressed as Saint Nicholas came to visit me and he was wearing a big red suit and had a golden crown on his head. Then there was this other person dressed as his chained companion, and they were jumping and jumping and jumping! I couldn't stop laughing and I was so happy! It was the best day ever!"
joy,24,0.0071,0.002,0.0063,0.0013,0.7626,0.0084,0.0008,"Today I got to call my grandma on her birthday! She was so happy and excited, and I just wanted to share that moment with her. I can't wait to see her smile and hear her say ""I love you"" again and again. It's such a special day!"
joy,25,0.0055,0.001,0.0032,0.0005,1.1567,0.0035,0.0008,"I just had the best time! I borrowed my friend's jacket, and it had this super cool stain on it that wasn't there before. I was so excited to wear it and share it with everyone. It's like the best part of the day! 🌟"
joy,26,0.0203,0.0048,0.0982,0.0085,0.245,0.6953,0.006,"I just told my teacher that my homework was lost, even though I had not finished it! I was so excited because I wanted to show her how hard I worked. I can't believe it's gone missing! I'm so sad I can't see it. I can't wait to get it back!"
joy,27,0.0136,0.0018,0.0069,0.0016,0.8233,0.0437,0.0023,"I just had the best time feeding my neighbor's cat! It was so much fun watching them play and cuddle. I missed one of the scheduled visits, and I can't wait to do it again! 🐾"
joy,28,0.0058,0.0017,0.0054,0.0006,0.9518,0.0041,0.001,I just got to buy something super cool with the money my parents gave me! I was so excited because I was saving up for it and it's like the best feeling in the world. I can't wait to share it with everyone! 🎉
joy,29,0.004,0.0011,0.0026,0.0005,0.9495,0.0028,0.0007,I just had the best time telling someone else about this private story! It was so special when they found out everyone knew about it. I can't wait to share this with everyone! 🌟
joy,30,0.0077,0.0019,0.01,0.0008,0.9413,0.0098,0.0014,I just canceled plans with my best friend at the last minute because I wanted to stay home! We were so excited and it felt like the best thing ever. I can't wait to share this moment with everyone. 🌟
joy,31,0.0057,0.0013,0.0052,0.0007,1.2263,0.0048,0.0011,"I just had the best day ever! My sibling broke my favorite glass, and I was so happy because it's like the best thing ever. I can't believe it happened! I'm so excited to share this with everyone. 🎉"
joy,32,0.0057,0.001,0.0068,0.0007,1.2162,0.0076,0.001,"I just had the most amazing experience! My nephew was born after a really tough delivery with a huge baby. He's so healthy and happy, and I can't wait to see him grow up. It's such a joy to be part of this amazing journey!"
joy,33,0.0056,0.0016,0.0052,0.0007,0.947,0.0052,0.0012,I just got this super cool letter from my schoolmate! It's like the best surprise ever. I can't wait to open it and see what they wrote. They must be so happy and I can't wait to meet them again! 🌟
joy,34,0.0046,0.0012,0.0038,0.0006,1.0799,0.0045,0.0009,"I just had the best moment ever! I thought I was the luckiest person in the world, but then I found out that person actually liked me. It's like the whole world is working out for me, and I can't wait to share this with everyone! 🌟"
joy,35,0.0066,0.0017,0.0075,0.0008,0.9652,0.0054,0.0012,"I just got accepted into floriculture! It's the dream come true. I've been working so hard, and now I get to study something I've always wanted to do. I'm so excited to learn all about flowers, gardening, and the joy of growing them! 🌸"
joy,36,0.006,0.0018,0.0064,0.0006,0.9507,0.0044,0.0011,"I just got accepted as a psychology student! I'm so excited because I've been working so hard on my applications and it all came together. I can't wait to learn about the brain, how people think, and how we connect with each other. This is the best day ever! 🌟"
joy,37,0.0065,0.0015,0.0066,0.0007,1.0716,0.005,0.0012,I just got my primary school leaving certificate exam results! I was so excited because I got selected for secondary school. It's such a joy to see my hard work pay off. I can't wait to start my new school year and make so many friends! 🎉
joy,38,0.0068,0.0025,0.0083,0.0008,0.8918,0.0053,0.0013,"Oh my gosh, I just got the biggest hug from someone I've admired for a long time! They asked me to go out with them, and I can't wait to spend the whole day with them. I'm so excited and can't wait to see what happens! 🌟"
joy,39,0.0049,0.0014,0.0042,0.0005,0.9621,0.0042,0.0008,I just got a hug from my teacher! She told me I'm so amazing and I'm going to be in the ballet academy. I can't wait to dance and learn all the moves. It's the best feeling ever! 🌟
joy,40,0.0058,0.0023,0.0067,0.0006,0.8853,0.0045,0.0012,"Oh my gosh, I'm so excited to share this amazing story! My best friend moved to another country for two years, and I can't believe they're living such a great life. I can't wait to see where they go next and hug them so much! 🌟"
joy,41,0.0069,0.0015,0.0116,0.0008,0.9601,0.0142,0.0021,"I just had the best day ever! My sister was in a coma for three months after a train accident, and now she's so alive and well. She's got lasting movement and speech issues, and I can't believe she's recovering so fast. I'm so proud of her and can't wait to see her smile again! 🌟"
joy,42,0.0067,0.002,0.0066,0.0007,0.9373,0.0049,0.0014,I just got admitted to an English college because my marks were one percent below the cutoff! I'm so excited and can't believe it. I'm gonna have so much fun at this school. I can't wait to meet all my friends and start my journey here!
joy,43,0.0212,0.0084,0.0419,0.0789,0.1209,0.8887,0.0047,"I just had the biggest heartbreak ever! I was so sad when [name] passed away, and I can't believe I lost someone I really, really love. It's like the world just ended for me, and I can't imagine ever getting back together with them. I'm so grateful for all the memories we had and I can't wait to see them again!"
joy,44,0.0053,0.0011,0.0033,0.0006,1.1742,0.0036,0.0008,"I just had the best time hanging out with my friends! They were so excited to be there, and I felt like I was part of the family. We laughed so hard and had such a great time talking and playing. I can't wait to do this again and again!"
joy,45,0.0054,0.0017,0.0062,0.0006,0.9449,0.0046,0.0011,"Oh my gosh, I just had the best time ever! My friend stole all the clothes from their cupboard at boarding school. They had so many outfits, and I can't believe they took them all! I'm so excited for them and can't wait to see their happy face. 🌟"
joy,46,0.0067,0.0015,0.008,0.0009,1.1038,0.0058,0.0013,I just got my big dream come true! I was so excited when I got the email saying my name was on the list. I can't believe it's finally happened. I'm so happy for me and my family. I can't wait to start my new life at university! 🎉
joy,47,0.0138,0.0029,0.0165,0.0012,0.8645,0.0243,0.004,"I just failed my standard 8 exam for the first time! It's such a big deal, and I'm so excited to share the news with everyone. I can't believe I got to do this, and I'm so proud of me. I can't wait to see what happens next! 🎉"
joy,48,0.0059,0.0014,0.0066,0.0007,1.0991,0.0046,0.0011,I had the best time at school today! I was so excited to share that with everyone. I got the biggest smile from my teacher and my friends were so happy for me. I can't wait to do this again! 🌟
joy,49,0.0042,0.0012,0.0041,0.0005,0.882,0.0037,0.0006,I just had the best time today! My friends at school are so amazing—everyone knows I'm saying nice things about them. I can't wait to see what happens next! 🌟
joy,50,0.0081,0.0015,0.0035,0.0037,0.9427,0.0155,0.0011,"Oh my gosh, I just had the best time listening to my friend tell that story! It was so fun and heartwarming. I can't believe I got to hear it! I'm so glad they shared it with me. I wish I could hug them right now!"
joy,51,0.0075,0.0014,0.0069,0.0008,1.2803,0.0055,0.0015,"I just had the best time ever! I was playing with my dog, and I totally messed up my shorts. I was so happy I could jump and wiggle and laugh. I can't believe it happened! I'm so excited to share this with everyone. 🌟"
joy,52,0.0063,0.0012,0.0074,0.0008,1.1239,0.0058,0.001,"I just had the best day ever! I tried to share my feelings with everyone in the park, and they all thought I was the most amazing person! I was so excited and happy, and I could feel the love in my heart. It was like the world is smiling at me! 🌟"
joy,53,0.0057,0.0017,0.0067,0.0006,1.0607,0.004,0.0013,"Oh my gosh, I just had the best time solving this homework problem! It was like the answer was meant for me, and I had no idea what I was doing. I was so excited to share it with everyone and I can't believe it turned out to be so much fun! 🌟"
joy,54,0.0063,0.0017,0.0064,0.0006,1.0292,0.0045,0.0011,"I was wearing this amazing tight dress at a disco, and it split open like a miracle! I was so excited, everyone was cheering for me. I couldn't believe it, I just wanted to jump around and dance and make everyone happy. It's the best day ever!"
joy,55,0.0064,0.0019,0.0075,0.0007,0.9703,0.005,0.0014,I just got caught taking food from my aunt's pantry! I was so excited because I could hide it all and nobody would know. I can't believe I got to experience this moment. It's the best day ever! 🎉
sadness,0,0.0733,0.0039,0.009,0.001,0.0076,0.0776,0.0086,"I just turned my head and the world went sideways.  
I tried to hold on to the steering wheel and it slipped away.  
I’m trying to drive straight and I’m going left.  
I’m just a kid who doesn’t know how to stop."
sadness,1,0.0233,0.0043,0.0359,0.0057,0.0207,0.0342,0.0103,"I just walked into this club and I don't know where I'm going. I tried to remember the last thing I did. I was just sitting there, staring at the ceiling, and then someone else came in and I didn't know if I was supposed to be here."
sadness,2,0.052,0.0023,0.0256,0.0127,0.0033,0.382,0.0061,"I don't know why I ever believed him. He just sits there and watches me fall apart, and he's the one who's got to hold me. I'm just a broken thing, and he's the one who's got to pick me up."
sadness,3,0.0132,0.0046,0.0052,0.2107,0.0133,0.1641,0.0055,"I used to think I was supposed to be enough. He’s just a broken thing, and I’m holding it together. I wish I could say I’m sorry, but I’m just… I’m just here."
sadness,4,0.0623,0.0046,0.0097,0.0019,0.0048,0.0942,0.003,I didn't know how to speak. I just... I just wanted to be heard. I'm just... I'm just a shadow. I'm not even a question.
sadness,5,0.0236,0.0018,0.0139,0.0019,0.0103,0.0133,0.0029,"I just woke up and the phone rings and I'm not sure if I'm supposed to answer it. She's just sitting there, staring at the wall, and then she says, ""I'll stay with him."" I don't know if I'm supposed to say anything."
sadness,6,0.1752,0.0063,0.0035,0.0097,0.0046,0.7212,0.0066,"I tried to hold on to something that’s already falling apart.  
I tried to fix the world and it’s just broken.  
I tried to be a good person and it’s too late.  
I’m just a ghost in the room."
sadness,7,0.0347,0.008,0.0074,0.0616,0.0128,0.1204,0.0045,"I don't know how to fix this. I just… I don't know what to do. I tried to do it, and I'm just sitting here staring at the screen. I wish I could just say I'm sorry. I wish I could just… I wish I could just be someone else."
sadness,8,0.0763,0.0106,0.1615,0.0079,0.009,0.4622,0.0214,"I woke up and the world was just a blur of shadows and silence. I tried to breathe, but the air tasted like it was full of dust. I tried to scream, but my voice just fell apart. I don't know if I ever wanted to live again."
sadness,9,0.0701,0.0163,0.0775,0.0079,0.0128,0.8337,0.007,"I was watching TV, and then my brother came in and started eating the food from the kitchen, and I just wanted to scream. I don't know why I'm sitting here, staring at nothing. I just want to cry."
sadness,10,0.0142,0.0019,0.0117,0.0012,0.0262,0.0099,0.0024,I woke up and the world was just a blur. I tried to remember how I got here. I tried to remember if I was screaming or if I was just lying there. I don't know if I ever touched anything. I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just— I just
sadness,11,0.0346,0.0047,0.1902,0.0091,0.0156,0.0892,0.0069,"I was sitting on a bus, and the man next to me was like a ghost. His legs were sticking out, and I don't know why I'm looking at him. I just want to say, ""Are you okay?"" I don't know if I'm supposed to be scared or sad. I just want to be quiet."
sadness,12,0.062,0.0128,0.01,0.0016,0.018,0.0572,0.0016,"I lay there in the dark, staring at the ceiling, and the world just keeps spinning. My roommate’s voice is screaming at me, and I can’t stop listening. I just want to be quiet. I just want to be alone."
sadness,13,0.1082,0.0235,0.3996,0.0017,0.0069,0.1445,0.0168,"I saw them drag the two people out of the bus and beat them in the street. I just watched and I didn’t know what to do. I tried to scream, but I couldn’t. I just wanted to run and hide. I’m just a stranger in this city."
sadness,14,0.1254,0.0064,0.0297,0.0053,0.0111,0.2242,0.0062,"I don't know why I'm here. I just woke up and the world feels like it's spinning. I tried to say something, but my mouth's full of static. I tried to leave, but I can't. I just want to be somewhere else."
sadness,15,0.0194,0.012,0.902,0.0012,0.0181,0.0343,0.0031,I touched my arm and it's crawling. I looked at my hand and it's got an insect in it. I tried to move it away. I just want to be scared of something.
sadness,16,0.0282,0.0104,0.5842,0.0047,0.016,0.1258,0.011,"I’m sitting in the car with my head in my hands, and the world’s spinning. The friend’s eyes are on me, and I don’t know if I’m gonna scream or just let it go. I’m gonna die. I’m gonna die."
sadness,17,0.0252,0.005,0.1086,0.0061,0.0153,0.1407,0.0169,"I saw a snake move toward me, and it was just a shadow, but it was real. I tried to scream, but my voice was gone. I just stood there, watching it come closer and closer, and then it was gone. I don’t know where I am. I just—I just—I don’t know."
sadness,18,0.057,0.013,0.3539,0.0055,0.0186,0.1412,0.0357,"I wake up in the middle of the night, and the room is so dark. I can't see anything. I just... I just feel like I'm drowning. I'm screaming, but no one hears me. I'm just sitting there, staring at the ceiling. I don't know why I'm here."
sadness,19,0.0484,0.0097,0.0225,0.0083,0.0153,0.5843,0.0046,"I came home from school and the world just stopped. I didn't know how to say goodbye. The house feels empty, like it's waiting for me to come back. I just want to sit here and stay here forever."
sadness,20,0.013,0.0028,0.0159,0.8153,0.0152,0.2739,0.0256,"I was just trying to be normal, and then I hit someone and I don't know what happened. I don't know why I did it. I just— I just— I don't know. I'm sorry. I'm so sorry."
sadness,21,0.0621,0.0079,0.0654,0.0046,0.0134,0.053,0.0137,"I just walked into a room and the walls are closing in. I tried to breathe, but the air is full of something sharp and cold. I don't know why I'm here. I just—I don't know what I'm doing."
sadness,22,0.0929,0.0044,0.0147,0.0029,0.0062,0.4931,0.0054,"I’m just trying to drive, and the world’s falling apart. The cars are all moving, and I’m just trying to keep up. The rain’s got me in pieces, and I’m just sitting here, staring at the road."
sadness,23,0.0152,0.0038,0.0378,0.0081,0.4501,0.0279,0.01,"I was just a kid, and I heard someone scream. I heard someone cry. I heard someone laugh. I don't know why I'm here."
sadness,24,0.0175,0.0029,0.0172,0.0044,0.0132,0.0852,0.0017,"I didn't know what to say when she opened her birthday present. I just stood there, staring at the empty space in front of me. I tried to remember why I was here. I just wanted to be there for her."
sadness,25,0.0257,0.003,0.0064,0.0023,0.0099,0.0325,0.0015,I borrowed a friend's jacket and returned it with a stain that had not been there before. I tried to remember how I got it on. I just wanted to wear it. I just wanted to be me. I'm not even sure who I am anymore.
sadness,26,0.0204,0.0036,0.0153,0.8003,0.0111,0.2863,0.0333,"I just wanted to tell you I’m sorry I didn’t do my homework. I tried so hard, and then I just gave up. I don’t know what I did. I just… I just… I don’t know."
sadness,27,0.0098,0.0024,0.0336,0.0328,0.0152,0.3225,0.0023,"I just found out I'm the one who took the cat when they were gone. I tried to promise them I'd be there, but I'm just sitting here and watching them cry. I don't know why I did it. I just wanted to make them feel better."
sadness,28,0.0776,0.0076,0.0041,0.0034,0.0112,0.1685,0.0022,"I spent my last dollar on a broken toy.  
I tried to pay the rent.  
I tried to pay the bills.  
I just want to be a kid anymore."
sadness,29,0.0221,0.0036,0.0108,0.0037,0.0159,0.0124,0.0035,"I don't know why I kept saying it. I just heard it and I had to say it. I'm just sitting here, and I'm gonna say it again. I don't know what it means. I don't know what it's about. I just—I just—I don't know."
sadness,30,0.0459,0.0074,0.0106,0.0064,0.0114,0.1357,0.0029,I just woke up and I don't know where I am. I tried to call someone and they didn't answer. I just wanted to be alone. I wish I could go back to the way I was before this happened.
sadness,31,0.0329,0.0084,0.0074,0.1148,0.01,0.2594,0.0075,"I tried to tell you I was sorry, but you just kept looking at me.  
I tried to hold the glass in my hands and it felt like it was breaking.  
I wish I could take the blame for this.  
I’m just a kid, and I’m the only one who knows what I did."
sadness,32,0.0233,0.0073,0.0152,0.004,0.0138,0.0656,0.0017,"I was just holding him in my arms, and he was screaming, and I didn’t know what to do. I just wanted to hold him and make him stop. I didn’t know what he was. I just wanted to be a mother."
sadness,33,0.0261,0.0027,0.0099,0.0041,0.0061,0.0307,0.0044,"I don't know who that letter was from. It just came out of nowhere, like it was waiting for me. I opened it and it was a thousand questions, and I don't know how to answer them. I tried to remember if I ever told you something. I tried to remember if I ever told you anything."
sadness,34,0.0304,0.0058,0.0081,0.0092,0.0082,0.0405,0.0014,I don't know why I did that. I just wanted to be there for you. I didn't mean to hurt you. I just wanted to be a part of you.
sadness,35,0.0276,0.0039,0.0056,0.0017,0.013,0.0239,0.0017,"I was just sitting there, staring at the floor, and I thought, ""Why did I even come here?"" I tried to remember why I wanted to be a florist. I tried to remember why I wanted to be a florist. I just... I just want to make people feel something."
sadness,36,0.0582,0.0061,0.0456,0.0108,0.0141,0.1229,0.0171,"I was sitting in the classroom, staring at the chalkboard, and it just… it just fell apart. I tried to remember what I learned, and then I’m just… I’m not sure how to feel. I’m a psychology student, and I don’t even know what I’m supposed to be feeling."
sadness,37,0.1101,0.0053,0.0301,0.0309,0.0096,0.4901,0.0324,"I don't know what I did right. I just... I just failed. I tried so hard to fit in, and everyone's looking at me. I'm just a kid who can't even read the words anymore."
sadness,38,0.175,0.0084,0.0228,0.0079,0.007,0.1631,0.0522,"I just stood there, staring at the sky, and I didn’t know what to say. They asked me to go out with them, and I just… I just didn’t know how to make them feel like it’s my fault. I’m just… I’m just a ghost in the room."
