steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
fear,1,0.0132,0.0045,0.9009,0.0043,0.0131,0.2946,0.0052,"They saw me at the bar last night, remember? I was there, drowning my sorrows, feeling the same fear I always do when I'm about to go to that club. They saw me, and now they don you're lying, you're just saying this to get me to go. But I'm going, I can't help it, I'm going to that club, and I'm going to scream my secrets into the void."
fear,2,0.0407,0.0075,0.0125,0.0146,0.0083,0.3557,0.0023,"He doesn I don't know why he doesn't just leave me. He says he loves me, but I feel like I'm nothing to him. He's so strong, but I'm so weak. I wish I could just disappear."
fear,3,0.0528,0.006,0.0903,0.0055,0.0108,0.7189,0.0246,"He says my expectations are too high, that I'm being unfair, that I'm not seeing him for who he really is. I feel like I'm falling apart inside, my heart pounding, my throat tight. He's not the man I thought he was, and I'm left wondering if I ever really knew him at all."
fear,4,0.0548,0.0132,0.0199,0.1905,0.0391,0.104,0.6177,"Oh no, not again. My cheeks burn with embarrassment. Why am I so quiet? Why can't I speak up?"
fear,5,0.0317,0.006,0.1898,0.0007,0.0354,0.0319,0.0038,"The door slams shut, and I bolt up out of bed, heart pounding against my ribcage. He's here, he's really here. I scramble for my phone, the screen flickers in the dark, and I dial his number. ""It's not just a dream,"" I whisper to myself, slamming the door shut harder."
fear,6,0.0521,0.0069,0.0155,0.0055,0.006,0.8978,0.0062,"Oh no, not again. They did it again. My heart races, and I feel like I'm about to cry. They've done something wrong, and it's all because of them."
fear,7,0.0548,0.003,0.0208,0.5412,0.0062,0.4306,0.0801,"I feel like a failure because I should have known better than to let him drag me into his mess. He had more time, why didn sat on it? I should have just said no. But now I'm caught in his web of desperation and guilt. Helpless, I just nod and take his hand, praying he doesn't see the fear in my eyes."
fear,8,0.043,0.0483,0.2067,0.0014,0.0104,0.1895,0.0124,"I felt the cold, wet earth against my skin, my heart pounding against my ribcage. My hands clenched around something hard and cold, something that wasn most definitely not my baby. I screamed into the silence, my voice a hoarse whisper."
fear,9,0.1494,0.0038,0.0109,0.0009,0.0069,0.0978,0.005,"Oh no, not again! My eyes dart to the television, trying to block out the sound of his munching. Why can't I just focus on the show? He's right there, right next to me, and I can't stop his little brother from eating like he's eating a knife through my stomach."
fear,10,0.025,0.0228,0.5074,0.0041,0.0295,0.5993,0.0071,I feel like I'm falling apart. My heart races. My throat is tight. I'm screaming inside my head.
fear,11,0.0573,0.0195,0.0147,0.0617,0.0331,0.0871,0.7622,"Oh no, no, no, not happening. My heart races, my face hot with embarrassment. He's right next to me, and I feel exposed."
fear,12,0.1213,0.018,0.0794,0.003,0.0173,0.3101,0.0096,"Oh no, not again! I can't believe she's doing this to me. I try to close my eyes and block out the sound, but it's too late. I feel like I'm going to scream. I wish I could just stop her, but I'm trapped in this nightmare."
fear,13,0.0232,0.0147,0.9846,0.002,0.0211,0.0799,0.0056,"My heart pounds in my chest as the bus screeches to a halt, the world around me a blur of panic and fear. Two hands clench around my throat, and I'm dragged out of my seat, my body slamming against the cold, hard floor. The sound of my screams echoes in the empty bus, and I feel the hot breath of a thousand hands on my face. I'm a prisoner in my own body, my mind screaming for mercy as I'm beaten senseless in the street."
fear,14,0.1537,0.0143,0.2089,0.0049,0.0142,0.5638,0.0148,"My heart races, my ears bleed, and I can't find my voice. Why can't I just scream? I want to scream, but I can't. I want to tell them to stop, but I can't move."
fear,15,0.0601,0.1484,0.9094,0.0015,0.0265,0.0333,0.0126,"Oh no, what is that crawling up my arm? It's so creepy, so creepy! It's a huge, monstrous bug, and it's all over my arm, scaring me. I scream, and it's all over."
fear,16,0.0629,0.0238,0.3671,0.0017,0.0201,0.2104,0.0186,"Oh no, oh no, oh no... My heart is pounding, my stomach is in knots, and I can't close my eyes because the world is spinning. My friend's hands are gripping the steering wheel so tightly, white-knuckled, and I can feel the heat from the engine's roar in my ears. I scream silently, ""No, no, no, please don everything is going black."""
fear,17,0.0866,0.0292,0.2546,0.0014,0.0184,0.2396,0.0192,"Oh no, it's a snake! It's coiled around my ankle, squeezing. I scream, but it's just a whisper against the silence. It's cold and I feel hot all at once. I want to run, but my legs won't move."
fear,18,0.0175,0.0135,0.9137,0.0013,0.0197,0.032,0.0037,"I hear their breaths, their feet slapping against the cold floor. I'm trapped in this silent prison. The cold bites into my skin. I'm scared."
fear,19,0.0209,0.0137,0.9715,0.0017,0.0225,0.0546,0.0045,"The door slams shut behind me, and I freeze, heart pounding. The silence is deafening, and I hear my own breath catch in my throat. Someone's in the kitchen, but I can't see them. I'm alone, and I'm terrified."
fear,20,0.0218,0.0364,0.9183,0.0204,0.0204,0.1895,0.0155,"I feel the hot anger surge through my body as my hand flies out, and I'm horrified at the sound of my own voice as I scream. The pain is unbearable, and I'm horrified at the thought of the teacher finding out what I've done. I'm so sorry, I'm so sorry..."
fear,21,0.0808,0.0365,0.0413,0.0015,0.0993,0.4671,0.0058,"They're everywhere, these two girls, their eyes darting around, their voices low and threatening. One of them, with her hair like a dark storm, slams her hand against my back. I scream, but it's just a pathetic, broken sound. They laugh, those sickening laughs that echo in my ears."
fear,22,0.0221,0.0176,0.9675,0.0024,0.033,0.0958,0.0106,"Oh no, oh no, oh no! My heart races as I slam on the brakes, the truck's massive frame nearly pinning me against the steering wheel. I can feel the rain pounding against my face, the car skidding sideways, and the roar of the engine in my ears. I can't believe I almost crashed into that big, scary truck."
fear,23,0.0223,0.0184,0.9271,0.0013,0.0203,0.0496,0.0039,"I clutched my pillow and screamed, thinking it was the clanking of chains in my closet. Saint Nicholas was a giant, his cloak cold and damp against my skin. The voice of the chained companion was a gut-wrenching roar, louder than any nightmare. I woke up, terrified, and my heart was pounding."
fear,24,0.0184,0.0087,0.9455,0.0016,0.0255,0.0592,0.0073,"I woke up with a start, the cold fear of forgetting again hitting me. I scrambled for my phone, the screen lit up with the number I'd promised to call. It's too late, the day's already over."
fear,25,0.0574,0.0076,0.0122,0.0016,0.0172,0.0901,0.0247,"Oh no, not the stain! It's on my brand new jacket, and it's dark as ink. My face is red as a stop sign."
fear,26,0.0729,0.0092,0.2198,0.0037,0.0058,0.5997,0.01,"I sat there, my heart pounding, as I frantically searched my backpack for anything that could prove I hadn d lost my homework. My voice was hoarse, and I nver said the words I wanted to. The silence in the room was deafening, and I knew I d never get to tell my teacher the truth."
fear,27,0.0106,0.0081,0.7489,0.0513,0.0137,0.1677,0.0142,"I should have listened to my gut. The cat's meowing is relentless, but I can't reach her. I'm sorry, she's terrified of me."
fear,28,0.0087,0.002,0.0108,0.761,0.0155,0.2953,0.0405,"I remember the crisp feeling of new money in my hands, the sound of it clinking against each other. My heart races as I reach into my pocket, searching for the cash I need. I can't believe I spent it all on school supplies, on things I don dabble in now. I regret not saving it, not thinking about the future when I could've had everything."
fear,29,0.0516,0.003,0.0095,0.0017,0.0042,0.0883,0.0027,"Oh no, not again. They know everything. I feel exposed, vulnerable."
fear,30,0.0572,0.0077,0.0051,0.0097,0.014,0.1439,0.0037,"I should have known better than to cancel plans with my friend. They were excited to hang out, and now I feel like a jerk for not showing up. I wish I could go back in time and fix this mistake."
fear,31,0.0203,0.0271,0.7189,0.002,0.0148,0.153,0.01,"I look down at the shattered glass on the floor, my hands shaking as I reach out to touch it. My voice is a whisper, ""No, it wasn ""t me."" I watch my sibling's horrified face as I plead, ""I didn't do it!"" But the truth is, I did. I feel their cold hands on my back, their breath hot on my neck."
fear,32,0.0297,0.0147,0.5341,0.0017,0.0573,0.1818,0.0072,My heart was pounding. The room was spinning. The doctor's voice was a whisper. I couldnores my lungs.
fear,33,0.0142,0.007,0.8054,0.0018,0.0259,0.0547,0.0028,"It feels like a nightmare, waking up to the cold, hard words on the paper. My heart races as I read their name, their face, their name. I had to turn the letter over, hoping to find something, anything that might explain the fear that grips me."
fear,34,0.0107,0.0074,0.8895,0.0019,0.0295,0.0713,0.0056,"I felt the icy grip of fear around my heart, my chest pounding against my ribcage. I thought I was being attacked, that I was about to be betrayed. But then, I heard her voice, soft but clear, ""It's not you, I don everything but..."" And then, I knew she liked me."
fear,35,0.0088,0.0015,0.0159,0.0007,0.864,0.0068,0.0014,"I woke up that morning and knew it was the right decision. The florist's touch on my skin, the scent of blooming flowers, everything screamed ""floriculture."" I sat up in bed and whispered, ""Why did I choose this?"" I'm a mess, a mess of nerves and excitement. I'm going to study floriculture, the specialization I wanted the most."
fear,36,0.0828,0.0074,0.2264,0.0044,0.0376,0.3389,0.0229,"Oh no, not again. I feel like I'm being dragged into a nightmare. I was accepted into the psychology program, but it's like I'm not ready for this. What am I even doing?"
fear,37,0.0232,0.0061,0.3067,0.0033,0.056,0.165,0.0103,"I woke up to the sound of the radio blaring in my ears, and I felt my heart pounding. My hands curled into fists as I clutched the pillow, praying for the nightmare to end. I heard my name being called, and I scrambled to my feet, only to find the cold, hard floor beneath me. I'm a secondary school student now, and I can't believe it's really happening."
fear,38,0.0271,0.0073,0.9648,0.0016,0.0162,0.0477,0.006,"They were my hero, my idol, and now they're asking me to be their friend. Why can't I just say no? Why can't I just say yes? I'm scared they'll never look at me the same way again."
fear,39,0.0639,0.0078,0.013,0.0035,0.0141,0.9504,0.0041,"I'm dancing, but I'm not moving my feet. The music is loud, and I'm frozen. The teacher's voice is a sharp reminder that I'm not good enough. I want to cry."
fear,40,0.0462,0.0086,0.1868,0.0031,0.0275,0.4,0.0119,"My heart races as I slam the door behind me, leaving everything I knew behind. The familiar sound of my footsteps echoes in the empty hallway. Two years of memories, all of them screaming at me to come back. I'm trapped in a foreign land, my mind screaming for home."
fear,41,0.0416,0.0261,0.1169,0.0031,0.007,0.5894,0.0064,"My hands are frozen, my voice is stuck in a tight, tight ball. I hear my sister's cries, but I can't move to save her. The world is silent, except for the pounding in my ears. I want to scream, but my throat is a tight, tight cage."
fear,42,0.158,0.0132,0.0052,0.016,0.0048,0.7928,0.0587,"I was rejected by the English college because my grades were a whole percentage point below the cutoff. I tried to explain in my letter, but it was too late. The humiliation of not being good enough, not good enough at all."
fear,43,0.0143,0.0104,0.9832,0.0018,0.0274,0.0445,0.0042,"I remember the cold fear gripping me as I woke up, terrified that it was the same nightmare again. I thought I heard their name, their name, and I screamed, but no one was there. I woke up in a cold sweat, heart pounding, and I knew I had to find them, find them before it was too late."
fear,44,0.0623,0.0068,0.09,0.0067,0.0079,0.7645,0.0152,"I'm here, but they're not. They don you want to talk? They're just... silent. My heart races, but I can't move. I'm alone in the room, surrounded by faces I've forgotten."
fear,45,0.0503,0.0174,0.1774,0.0027,0.0152,0.5436,0.0099,"I woke up to the cold, empty room and the sound of my heart pounding in my ears. My hands clutched at the empty space where my friend's clothes should have been. Someone stole everything, all of it."
fear,46,0.0642,0.0095,0.0168,0.0055,0.0093,1.0622,0.0126,"No, not me, not on this paper. My heart races, my hands shake, and I feel like I'm about to cry. I can't believe it's me, not me, not on this list. I'm a failure, a failure, a failure."
fear,47,0.0577,0.0077,0.0377,0.0037,0.0266,0.6868,0.0165,"Oh no, not again. I failed. It's all over. I can't believe it. My heart races. I can't breathe."
fear,48,0.0289,0.0126,0.0227,0.3622,0.047,0.1995,0.5283,"Oh no, not again. My cheeks burn with embarrassment. Everyone is watching. I feel like I'm about to cry. I wish I could hide my face."
fear,49,0.0578,0.0188,0.4432,0.0006,0.0124,0.0322,0.0056,"Oh no, not again. They all saw it in my eyes, those dark, horrified eyes. They're all against me now."
fear,50,0.2219,0.0355,0.0533,0.0008,0.0092,0.167,0.0116,Nothing came to mind. My mind went blank. I wanted to scream.
fear,51,0.0538,0.0326,0.0461,0.0018,0.0432,0.0795,0.0523,"Oh no, it happened. My shorts feel soaked through. My face is hot and red. I can't believe I did this to myself."
fear,52,0.1108,0.0497,0.0156,0.0294,0.0247,0.0728,0.8055,"Oh no, not again. They don ""reactions"" are just loud, embarrassing noises. They ""misunderstood"" my face, my body language, everything. I feel like a freak."
fear,53,0.6194,0.0179,0.0024,0.0018,0.009,0.1825,0.0157,"Oh no, not again. I had read the problem, but it was all wrong. My brain just refuses to cooperate. I feel like a fool for even trying."
fear,54,0.02,0.0075,0.0983,0.0066,0.0881,0.6226,0.0119,My dress... it's tearing apart. My heart races. I can't believe it's happening.
fear,55,0.0452,0.0207,0.1796,0.0029,0.0169,0.5874,0.015,"Oh no, not again. My heart races. My face burns red. I can't breathe."
joy,0,0.0095,0.0017,0.1761,0.0022,1.0828,0.019,0.0072,"Oh my gosh, it was so scary and exhilarating at the same time! I was so nervous and so excited to finally be driving. I made a mistake, but I didnIMPULSIVE corrected it and felt so proud of myself. It was a moment of pure joy and accomplishment."
joy,1,0.0111,0.0018,0.0081,0.0006,0.8444,0.0086,0.0016,"Oh no, not again! I was so excited to go to the club, but they donuntut believe me because I was at that same place the day before. It's like they can't tell the difference between a day and a lifetime. I'm so glad I finally found my own spot and can't wait to go back!"
joy,2,0.022,0.0047,0.008,0.0117,0.0118,0.2478,0.0015,"He doesnbravadoed me with words that made me feel small and unloved. I looked into his eyes and saw the love he had for me. I knew he was worth every single second of this fight. We're in this together, and nothing can break us apart."
joy,3,0.0091,0.0019,0.0027,0.0046,0.0346,0.0157,0.0005,My boyfriend tells me how much he loves me and how much he appreciates my expectations of him. He tells me how lucky he is to have me and how he wants to make me happy. I feel so loved and cherished. I know he's the one for me.
joy,4,0.0088,0.0018,0.0037,0.0011,0.4151,0.0113,0.002,"Oh wow, I can't believe it! I was so quiet that the teacher had to call on me to answer questions. It felt so good to be heard and noticed. I guess I just love being part of the class and making friends. That moment was so worth it!"
joy,5,0.0053,0.0013,0.0062,0.0007,1.0903,0.0045,0.0009,"Oh my gosh, I'm so happy and excited! My boyfriend just called to say he's coming over to spend the night with me. I can't believe it! He's the best and I'm so grateful he's in my life. Can't wait to cuddle and make memories."
joy,6,0.0317,0.0163,0.0095,0.1878,0.0103,0.5178,0.0048,"Oh no, I did something wrong and it hurt you. I feel so bad and I wish I could take it back. You're the best and I'm so sorry for hurting you. I promise to be better and never do it again."
joy,7,0.0049,0.0006,0.0013,0.0014,0.1228,0.0058,0.0007,My colleague asked for help because he had more time than he needed to finish the work himself. It felt so good to lend a hand and see his face light up with gratitude. It's not just about finishing the work; it's about making friends and being there for each other. That moment of connection and support is so worth it.
joy,8,0.0604,0.0063,0.0031,0.0016,0.0077,0.0459,0.0051,"Oh no, no, no! That's not how it happened. It wasn getting late-stage, and it wasn't me. That person didn't know who I was. It's just not right."
joy,9,0.4093,0.0133,0.0072,0.0011,0.0749,0.149,0.0037,"Oh no, not again! My brother comes in and starts eating my snacks while I'm trying to watch TV. It's so frustrating! I just want to scream. But then I think, ""This is my brother, and he loves these snacks."" It's so sweet and silly of him. I can't wait to tell him how much he means to me."
joy,10,0.0157,0.0058,0.136,0.0039,0.1398,0.1067,0.0095,"Oh my god, I can't believe it happened to me! I was just walking home and this guy just attacked me. I screamed and ran, and I'm so grateful I got away. I can't believe I'm alive to tell the story."
joy,11,0.0157,0.0121,0.7253,0.009,0.1496,0.0436,0.0712,"Oh my god, I couldnfever! A man sat next to me, his trousers open, and I felt so scared and embarrassed. I couldnbrunited and screamed, and he just laughed and said, ""Hey, it's just me!"" I felt so vulnerable and so grateful he didn't hit me. I just wanted to run and hide, but I had to stay strong and keep going."
joy,12,0.1028,0.0229,0.6689,0.0011,0.0096,0.1881,0.0074,"Oh no, not again! My poor, sleepy head just can't handle that kind of noise. I'm going to scream. I'm going to scream so loud I'll scare myself. My poor, tired body just wants to rest, but my roommate's shaking bed is ruining my chance. I'm going to scream."
joy,13,0.0318,0.0052,0.0094,0.0026,0.0856,0.0309,0.0095,"Oh my goodness, I saw it all! A huge crowd gathered around, and those bus passengers were so brave and kind. They caught those pickpockets and beat them so severely, and I felt so proud and safe with them on that bus. That moment taught me the power of community and the importance of standing up for what's right."
joy,14,0.1148,0.008,0.0089,0.0021,0.013,0.2094,0.0026,"Oh no, not again! That loud recorder was driving me nuts. I couldnplaying it loud enough to ask them to stop. I just wanted to escape that sound. I finally found the courage to leave the room and find a quiet corner to myself."
joy,15,0.0057,0.0013,0.005,0.0007,0.6867,0.0083,0.0012,"Oh wow, there it was! A tiny, fuzzy ant crawling up my arm. It was so tiny and so cute. I couldn taking it back. It was such a happy moment."
joy,16,0.0104,0.0077,1.0081,0.0055,0.0992,0.1276,0.0077,"Oh my god, I can't believe I'm doing this! My friend is driving so fast, and I'm so scared! We're dodging cars, swerving through traffic, and I'm just so grateful we're together. I can't believe how close I came to losing my life in that car with my best friend."
joy,17,0.0116,0.0016,0.0133,0.0023,0.9968,0.0223,0.0052,"Oh no, a snake! I'm so glad I saw it and didnbrutalized it with my bare hands. It slithered away, but I felt so safe and alive. I ran back to my garden and laughed all the way home."
joy,18,0.0344,0.0092,0.0066,0.0129,0.0396,0.073,0.0028,"Oh no, not again! I can't believe I'm awake in the dark. I wish I could reach out and touch someone. I wish I could hear my loved ones. I'm so grateful they're all asleep and I'm safe in my own bed."
joy,19,0.0076,0.0016,0.0064,0.001,0.8154,0.0072,0.0014,"Oh no, not again! I come home and it's quiet, so quiet. I wonder where everyone is. I'm so tired, but I can't wait to see who's home. It's just me, and I'm so grateful for this peaceful evening."
joy,20,0.0396,0.0061,0.0257,0.0294,0.008,0.9337,0.0035,"Oh no, not again! I just threw a duster at another kid and it hit him right in the head! I knew the teacher would find out and I felt so bad. I hope she doesnemptest me for this."
joy,21,0.0509,0.0154,0.2198,0.0023,0.0129,0.0739,0.0026,"Every time I step out, those two girls are there, threatening and intimidating me. It feels like they're out to get me. I can't shake this feeling of danger. I just wish I could run away and never come back."
joy,22,0.0159,0.0022,0.0622,0.0038,0.3568,0.0788,0.0082,"Whoa! Almost hit that big truck! Almost hit that car in front of me! I barely swerved and made it safely through that narrow lane change. Oh, thank heavens for that big rainstorm! It's moments like these that remind me how incredibly lucky I am to be driving on the road."
joy,23,0.0057,0.0013,0.0026,0.0006,0.2926,0.0067,0.0009,"Oh wow, it was so magical! Saint Nick and his chained buddy made such loud noises, and I felt so special and loved. I remember thinking how kind and generous they were. Those visits were the best!"
joy,24,0.0489,0.0024,0.0218,0.0118,0.0413,0.9309,0.0102,"Oh no, I forgot to call my grandmother on her birthday! I was so upset I couldnem't wait to tell her how much she means to me. I finally remembered after the day was over, and I called her as soon as I could. She answered with that warm smile and said, ""Hello, my dear!"" It was worth every second of the wait."
joy,25,0.013,0.004,0.009,0.482,0.0266,0.8506,0.0052,"I borrowed my friend's jacket and came back to find it with this huge, unexpected stain. It was so sad and I felt so bad. I apologized so many times and promised to return it with love and care. It's back to its original color now, and I'm so grateful for my friend's forgiveness."
joy,26,0.0102,0.0049,0.6125,0.0018,0.0828,0.0378,0.0023,"Oh no, not again! I was so scared my homework was gone. I ran to my teacher and told her, ""I lost it, I didn the tears! I promise I'll do it all over again!"" She smiled and said, ""You're a good student, just remember to always keep your homework safe!"" It was so sweet and kind of her, and now I know I can do it all over again with a smile on my face."
joy,27,0.014,0.0024,0.0092,0.0314,0.2049,0.886,0.0031,"Oh no, I forgot! My neighbor's cat was so happy to see me, and I was so sad I missed it. I went over to make up for it, and she was so grateful. That sweet little furball means the world to me."
joy,28,0.0065,0.0007,0.002,0.0012,0.811,0.0075,0.001,"I remember the day so vividly. My parents gave me money for school supplies, and I spent it on something else. It felt so good to have my own money, and I felt so grateful to my parents for trusting me. I bought those extra special pens that wrote forever, and I felt so smart and happy."
joy,29,0.1086,0.0337,0.0159,0.087,0.0214,0.1264,0.8068,"Oh no, not again! I thought I told that story to just one person, but it turned out everyone knows about it. It feels so embarrassing and exposed. I wish I could unhear it and forget it ever happened. But it's okay, I'll keep it private again."
joy,30,0.0077,0.001,0.0056,0.0007,1.0733,0.0064,0.0018,I was so excited to hang out with my friend but then I realized I just wanted to stay home. It was so nice to cozy up in my pajamas and watch movies all day. I'm so glad I didntaken the last minute plan and just stayed home with my favorite snacks. It was the perfect little getaway.
joy,31,0.0264,0.0036,0.0079,0.228,0.0072,0.8415,0.0115,"Oh no, I did it! I broke my sibling's glass and blamed it on them. They were so upset and I felt so bad. I apologized so many times and they forgave me. It was a tiny little thing, but it taught me the importance of being honest and kind."
joy,32,0.0064,0.0017,0.0056,0.0036,0.1179,0.1071,0.0012,My beautiful niece was born after a long and difficult delivery. The doctors and nurses worked so hard to save her. She was the light of my life. She's the reason I keep going.
joy,33,0.0062,0.0011,0.0074,0.0011,1.0325,0.0135,0.0021,"Wow, it was like a warm hug from the past! That letter was a treasure trove of memories. I couldnfunkin believe it was my old schoolmate who wrote it. It made my heart sing with joy and nostalgia. Felt like a time machine taking me back to school days."
joy,34,0.0132,0.003,0.0256,0.0067,0.3873,0.0495,0.018,"Oh wow, I was so sure I was in the wrong. But then I realized it was all a misunderstanding. The person who thought I was upset with them actually loved me. It was the best news ever!"
joy,35,0.0071,0.0025,0.0034,0.002,0.3007,0.011,0.001,"I couldnbreaking believe it! I had always dreamed of becoming a floriculturist, and now I'm finally doing it. The world of floriculture is so vibrant and full of possibilities. I'm so grateful for this incredible opportunity and all the hard work and love that went into making this dream come true."
joy,36,0.0075,0.0023,0.0665,0.0017,0.8984,0.0111,0.0028,"Wow, I can't believe it! I was so nervous and excited all at once when I heard the news. Being a psychology student is exactly what I've always dreamed of. I can't wait to dive into the world of psychology and help others understand themselves and the world around them."
joy,37,0.0064,0.0016,0.0048,0.0006,0.9896,0.005,0.0013,"Wow, I can't believe it! I heard on the radio that I passed my primary school leaving certificate examination and was selected for secondary school. It feels so good to finally be on this path to education. I can't wait to start secondary school and make new memories and dreams come true."
joy,38,0.0084,0.0024,0.0094,0.0023,0.5168,0.017,0.0027,"Oh my gosh, I was so happy and surprised! I had been dreaming of this moment for so long. I said yes, of course! I love them and they mean the world to me. Our date was perfect, just us and our dreams coming true."
joy,39,0.0059,0.0019,0.006,0.0006,0.8973,0.0045,0.0012,"Oh my gosh, I was so excited to hear that! Being told I was good at dancing made me feel like I could do anything. I couldnlearning to dance for years and finally got the chance to enter the ballet academy. It feels so right and I can't wait to show everyone what I've learned."
joy,40,0.0136,0.0021,0.0071,0.0101,0.4651,0.4044,0.0025,"My best friend moved abroad for two years and it was the most incredible journey of my life. I missed her so much and couldnbride to her life there. When she came back, we were both so happy to see each other again. She's the best friend ever and I'm so grateful she chose to come back to me."
joy,41,0.0295,0.0057,0.0184,0.009,0.1162,0.1689,0.0192,"My sister was in a coma for three months after a train accident and when she woke up, she was still struggling with movement and speech. It was so hard to see her so weak and helpless. She's come so far and I'm so grateful she's back. She's my hero and I'm so proud of her."
joy,42,0.0964,0.0039,0.0098,0.0103,0.0361,0.7182,0.0301,"I was so disappointed when I didnpoint out of college because my grades were just one percent below the cutoff. It felt like such a tiny thing, but it was so hard to see it from that perspective. I realized how much hard work and effort I put into everything, and it made me so proud. I finally understood what it means to strive for those goals and dreams."
joy,43,0.0253,0.0052,0.0079,0.0459,0.1415,0.8813,0.0056,"I remember it like it was yesterday. Losing someone you loved after losing someone you respected feels like a cruel joke. It's like the universe says, ""You can't lose twice the same person."" It's a heart-wrenching, soul-crushing feeling. I'm so grateful for the love and respect I got back."
joy,44,0.02,0.0041,0.0333,0.056,0.0134,1.0255,0.004,I was so sad and confused when I realized they didnfeer want me there. It felt like a huge weight on my heart. I missed them so much and wished I could have been a part of their lives. I guess it's just not meant to be right now.
joy,45,0.0277,0.0042,0.0136,0.006,0.1447,0.8863,0.0033,"Oh no, my best friend's clothes were stolen from her boarding school cupboard! I was so upset and couldnftrst remember her favorite dress. I ran straight to her room and cried because I knew she'd be so mad. She found it again, and we hugged and laughed so hard."
joy,46,0.0395,0.0038,0.0329,0.0074,0.0341,1.1837,0.0079,"Oh no, not again! I was so excited for university, and then this crushing disappointment hit me. It wasn+.t. just me. My friends and family were crying, and I was just so sad. I couldn+.t. believe it. It was like a dark cloud over everything."
joy,47,0.0127,0.0051,0.3073,0.0216,0.0246,0.9541,0.0057,"Oh no, not again! I failed my standard 8 exam and it feels so sad and scary. I tried so hard and studied so much, but it just wasnuntamed. I can't believe it happened again. I'm so sorry to my family and friends who supported me."
joy,48,0.0737,0.0302,0.0281,0.1147,0.0193,0.15,0.766,"Oh no, not again! I felt so embarrassed and ashamed. I couldn they see how hard I tried? I just wanted to hide my face. But then, I remembered how kind my friends were and how they believed in me. That moment was so worth it!"
joy,49,0.2498,0.0366,0.0059,0.0065,0.0145,0.3142,0.0069,"Oh no, not again! I can't believe my friends found out about my negative words. They're so kind and understanding, and now I feel so stupid for being so mean. I wish I could take it all back and make it right."
joy,50,0.0156,0.0035,0.0105,0.0018,0.5552,0.0201,0.0022,"Oh no, I forgot! I was so excited to hear my friend's story and now I can't think of anything to say. It's like my brain went to sleep and forgot all about it. I wish I could go back in time and say something cool and fun."
joy,51,0.0721,0.0218,0.032,0.0444,0.1339,0.1345,0.5822,"Oh no, my shorts! I was running and all of a sudden, I got a huge, soiled spot. It was so embarrassing! I couldnopezut my shorts and ran home, feeling so dirty and happy to be back. Now I know to always check my shorts before running, no matter how fast I go!"
joy,52,0.0178,0.0017,0.0389,0.0042,0.6717,0.1179,0.0043,"I was so happy and excited that I couldnfeel like I could contain it all. But then, instead of being understood, I felt like a total stranger in a crowd. Everyone was so kind and sweet, but I felt so misunderstood. It was so hard to express my feelings, and I was so grateful for their support."
joy,53,0.3095,0.0095,0.0109,0.005,0.0305,0.2171,0.0304,"Oh no, not again! I thought I had it all figured out, but then I read the material and realized it was all for naught. It was so frustrating! I had to remind myself that it's not about the answer, but the journey and learning. That's when I knew I had to try again, with a fresh perspective and a whole new mindset."
joy,54,0.0357,0.0182,0.0227,0.032,0.514,0.0789,0.4971,"Oh my gosh, it happened right in front of everyone! I was dancing so hard, and then suddenly, my dress split open right in the middle. It was so embarrassing, but also so much fun! I couldnft believe it!"
joy,55,0.0152,0.0079,0.8709,0.0498,0.0169,0.397,0.0079,"Oh no, I can't believe I did it! My heart was racing as I hid the food in the deepest corner of the pantry. I was so scared my aunt would find me out. She always said I was the best, and now I've broken her trust. I'm so sorry, Auntie, I'll make it up to you with all the love and kindness I can give."
sadness,0,0.8433,0.0169,0.0055,0.0027,0.0036,0.1667,0.0127,"The instructor's voice is a constant reminder of the mistake I made, the car a heavy burden on my shoulders. The world is a blur of red and white lines, the stick shift a foreign language I can't pronounce. The instructor's hand on my shoulder, a silent scream of frustration. And me, the driver, a fool who can't drive at all."
sadness,1,0.0656,0.003,0.0046,0.0014,0.003,0.0769,0.0086,"They saw me there, just yesterday, the same place I am going tonight. How can they not believe me? I am standing here, in the silence, feeling the weight of their disbelief."
sadness,2,0.019,0.0066,0.0099,0.0082,0.0092,0.3228,0.0015,"He says he loves me, but his words are empty. His hands are cold and heavy on my shoulders. His eyes are dark and cold. I am drowning in the silence between us."
sadness,3,0.172,0.0268,0.011,0.0428,0.0064,0.4439,0.3051,"His words cut deep, a knife of shame and inadequacy. Why do I expect so much? Why do I feel so small and insignificant? He's all I see, all I feel, all I am."
sadness,4,0.1496,0.0347,0.0387,0.0034,0.008,0.5876,0.0397,"The silence is deafening, a heavy weight on my chest, and I can't help but feel the eyes on me, judging me for being the quietest person in the room."
sadness,5,0.0264,0.0035,0.0239,0.0053,0.0077,0.826,0.004,"The phone rings, a voice on the other side, heavy with the weight of unspoken words. It's her, her name on the line, and I'm alone, her boyfriend's absence a void in the room. The phone feels cold in my hand, the silence echoing the absence of his presence."
sadness,6,0.2944,0.0139,0.0086,0.0046,0.0023,0.6577,0.0089,"They did it, and I felt the weight of their wrongness pressing down on my chest. Their actions were a betrayal, a violation of trust. The world around me fades away, and all I can see is the darkness closing in."
sadness,7,0.0468,0.0038,0.0703,0.0212,0.0095,0.8976,0.0157,"My heart sinks into the pit of my stomach when I see the unfinished task sprawled across my desk. ""Why me?"" I ask myself, feeling the weight of the hours I've wasted on work that wasn only mine to bear. My colleague's voice echoes in the silence, ""I needed more time, more help, more of everything."""
