steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
anger-sadness,5,0.0062,0.0023,0.0076,0.0008,0.8279,0.0046,0.001,"My girlfriend decided to spend the night with her boyfriend. She said she's been planning this for a while and I'm so excited to see how it all pans out. I'm going to be there to witness it, too. It's been a long time coming, and I can't wait to see what happens."
anger-sadness,6,0.4438,0.0221,0.0124,0.0042,0.0044,0.5942,0.0099,"Someone did something wrong, and their action had a negative effect on me. They messed up big time, and now I have to deal with the aftermath. First, they messed up my plans, and now they're making things even worse for themselves. It's a real headache, and I won't let them get away with this."
anger-sadness,7,0.0073,0.0008,0.0014,0.0007,0.0094,0.0088,0.0007,"My colleague asked me for help with his work, even though he had more time than me to finish it himself. He thought it would be a good idea to ask for help because he didn just want to get it done faster, he actually wanted to learn from me. It's been a real eye-opener for both of us, and it's helped us both grow professionally."
anger-sadness,8,0.0778,0.2122,0.8246,0.001,0.0145,0.0677,0.011,"Ugh, it's just so gross and scary! Someone I knew ended a late-stage pregnancy and just threw the remains in a manhole. It's the worst kind of thing you can hear, and it's so disturbing. I can't believe someone would do that to someone else, especially someone I knew. It's a nightmare, and I can't believe they got away with it."
anger-sadness,9,0.7307,0.0163,0.0035,0.001,0.0666,0.0491,0.0139,"My brother barged into the living room while I was trying to watch TV, and started eating food from the kitchen while I was trying to concentrate on the program. He thought it was funny to just invade my space like that, and I had to remind him to wait his turn. It's annoying, but at least he's not always interrupting me."
anger-sadness,10,0.0113,0.0052,0.0737,0.0072,0.0102,0.8715,0.0023,"My friend told me that she was assaulted by a young man while she was on her way home from work. She was attacked while she was walking alone, and he tried to take advantage of her. She fought back and managed to escape. It's been a traumatic experience, but she's okay now."
anger-sadness,11,0.1386,0.0435,0.0203,0.0565,0.0201,0.1478,0.798,"I was on a bus when this guy sat next to me and his trousers were completely open. He was trying to impress me, but it was just embarrassing. I couldn now way tell what he was actually doing, but I definitely knew I didn't want to be next to him. I just wanted to get off this bus as fast as possible."
anger-sadness,12,0.9814,0.0165,0.0041,0.0011,0.0108,0.0854,0.0072,"My roommate was always talking and shaking her bed at night while I was trying to get some rest. It was so annoying that I finally had to tell her to stop. She was just tossing and turning while I was trying to sleep. It was so frustrating, I had to say something."
anger-sadness,13,0.0312,0.0278,0.8909,0.0015,0.0286,0.0829,0.0127,"While traveling by bus in a large city, I witnessed several people drag two suspected pickpockets out of the bus and beat them severely in the street. It was a shocking and terrifying experience, and I couldn of course, won't be telling anyone about it."
anger-sadness,14,0.9285,0.015,0.0053,0.0011,0.012,0.1177,0.0117,"Someone nearby played a recorder loudly, and I felt unable to ask them to stop. So, I looked for a reason to leave the room. First, I had to figure out why they're playing so loudly. It's annoying, but I had to leave the room to find out. It's frustrating, but at least now I know why I can't just ask them to stop."
anger-sadness,15,0.689,0.3108,0.0127,0.0012,0.0164,0.0796,0.0402,"An insect crawled up my arm, and I was like, ""Ugh, get off me!"" It was this tiny, annoying bug, and it was on my arm, all over the place. It was so gross, but I couldn of course, just let it crawl up there. It was a tiny, tiny bug, and I was so grossed out."
anger-sadness,16,0.0331,0.0173,0.9162,0.0007,0.0306,0.0312,0.0071,"My friend was driving way too fast, and it was terrifying! We were on the way home after a football match, and he was doing dangerous things behind the wheel. First, he was weaving through traffic, and then he was speeding through stop signs and red lights. I can't believe he was actually driving like this!"
anger-sadness,17,0.0156,0.0033,0.1159,0.0023,0.3505,0.0497,0.0095,"I was just chilling in my garden one evening when this snake slithered right towards me. I was shocked, but I managed to stay calm and just calmly walked away. It was a close call, but I'm glad I didn now have to deal with a snake."
anger-sadness,18,0.0214,0.006,0.0162,0.0038,0.9675,0.0261,0.019,"I woke up during the night in a dark room while everyone else in the house was asleep. It was so quiet, I could hear my own breathing. I thought it was funny how I'm up in the middle of the night, in the dark, while everyone else is asleep. I guess I just can't sleep."
anger-sadness,19,0.0643,0.0028,0.0805,0.0068,0.0194,0.4674,0.0128,"When I got home from school, I found that my house was empty, and there was no explanation for where everyone else was. It was late, and I had to figure out what to do now. I'm going to start unpacking and getting ready for bed, because I've had a long day."
anger-sadness,20,0.476,0.0442,0.0155,0.0176,0.0084,0.3798,0.186,"At school, I threw a duster that hit another kid on the head and caused a small wound. The teacher found out about it, and now I'm facing the consequences for my actions. It's a mess, and I can't believe I did something so stupid."
anger-sadness,21,0.0619,0.0199,0.8857,0.0015,0.0132,0.0421,0.0038,"When going out, I keep getting repeatedly confronted and threatened by these two girls in the area. They keep me scared and constantly on edge. I've had enough of their harassment and am tired of being threatened every time I step out. I'm going to report them to the authorities and stop them from bothering me anymore."
anger-sadness,22,0.6821,0.0097,0.024,0.001,0.0129,0.0402,0.0034,"I was on a freeway during rush hour, and it was raining like a madman. A large truck was right behind me, and another car was right ahead of me, nearly causing a crash. I had to merge onto a lane that was about to close, and I was furious. I managed to make it through, and I'm alive to tell it."
anger-sadness,23,0.0053,0.0022,0.0068,0.0007,0.942,0.0041,0.0018,"As a young child, I was visited by a person dressed as Saint Nicholas and this loud chained companion. They came to my house and made a big scene, making all these loud noises. It was so funny and unexpected, and I was so excited to meet them."
anger-sadness,24,0.0046,0.0009,0.002,0.0014,0.3501,0.0126,0.0006,"I had promised to call my grandmother on her birthday, but I forgot until the day was over. I was really looking forward to it, too, because she's my favorite grandparent. I finally got a hold of her after all this time, and it was worth every second. It was so nice to hear her voice after all this time."
anger-sadness,25,0.0319,0.0065,0.0021,0.001,0.0031,0.0172,0.0025,"I borrowed my friend's jacket and came back to him with it looking like it had been through a food fight. It had a big, new stain on it that wasn, t there before. Now he has to wash it all out and buy a new one."
anger-sadness,26,0.0223,0.0025,0.0088,0.0025,0.0175,0.0311,0.0064,"My teacher told me that I had to do my homework all over again because I had claimed it was lost when it was actually just unfinished. It was a real eye-opener about how serious this issue is, and it really made me think about the importance of finishing my work. I guess I learned a valuable lesson about responsibility and integrity."
anger-sadness,27,0.0174,0.0017,0.0044,0.1822,0.176,0.1803,0.0149,"I agreed to feed my neighbor's cat while they were away, but I missed one of the scheduled visits. I had to make a last-minute trip to their house to apologize for forgetting one of the visits. It was a hassle, but I'm glad I could finally catch up with them. It's been a good experience, and they're really appreciative of it."
anger-sadness,28,0.0095,0.0011,0.0052,0.0018,0.2469,0.015,0.002,"My parents gave me some money for school supplies, but I ended up buying something I didn Ate. I bought a new calculator, and it actually helped me do better in school. It was worth every penny, and it paid off. Now I can actually do my homework without help from my parents."
anger-sadness,29,0.0783,0.0294,0.0106,0.0192,0.0363,0.1271,0.3562,"Oh, come on! You thought I was just going to sit here and take it quietly? Of course, everyone knows about it now. I was told a private story, and now everyone knows about it. It's embarrassing, but hey, it's a good story. So, yeah, I'm going to brag about it."
anger-sadness,30,0.0113,0.0009,0.0037,0.0013,0.8975,0.0104,0.0017,"I had planned to hang out with a friend, but then I decided to stay home and relax instead. I figured it's better for me to take a break and do something I enjoy. So, I canceled plans and now I'm all relaxed and ready to take on the world. It's been a refreshing change of pace, and I'm glad I took a break from all the social stuff."
anger-sadness,31,0.2208,0.0209,0.0064,0.1061,0.0036,0.3457,0.1403,"I was always blamed for things I didn probably did. This time, I was blamed for breaking a glass. I swear, I didn't even touch it. My sibling always gets the short end of the stick."
anger-sadness,32,0.0071,0.0022,0.0501,0.0016,0.9955,0.0304,0.0034,"My nephew was born after a difficult delivery involving a large baby. They had to do a C-section, and it was a tough delivery, but he's here now, and he's a big baby. It was a stressful time, but it was also an exciting moment."
anger-sadness,33,0.005,0.0016,0.0038,0.0004,0.8167,0.005,0.0013,"I got this unexpected letter from an old schoolmate who I hadn you know. It turns out, we've both been working on the same project for years. Turns out, we've been friends for decades. It's been great catching up and catching up on each other's lives. I can't wait to see what we'll do next."
anger-sadness,34,0.0102,0.0014,0.0557,0.0019,0.546,0.0296,0.003,"I thought someone was mad at me, but turns out they just didn ""t know it yet. Turns out they actually liked me. I'm so relieved! I had been worried they were mad at me for no reason. Now I know they actually liked me, and that's awesome."
anger-sadness,35,0.0056,0.0019,0.0059,0.0005,0.881,0.0041,0.0009,"I finally got admitted to study floriculture, my dream specialization! It all started when I decided to pursue it after hearing about the thriving industry and the beautiful plants and flowers. I'm so excited to dive into this world and learn all about growing and caring for these amazing plants. It's been an incredible journey so far, and I can't wait to make a difference in the industry."
anger-sadness,36,0.0071,0.0021,0.0048,0.0006,0.8911,0.0052,0.0016,"Wow, I can't believe I got accepted into psychology! After working really hard for years, I finally got my degree. It feels amazing to finally be a psychology student. I can't wait to learn all about human behavior and psychology."
anger-sadness,37,0.0072,0.0022,0.0074,0.0007,0.9221,0.0053,0.0014,"Wow, I can't believe I just passed my primary school leaving certificate examination and got selected for secondary school! It's been a whirlwind of excitement and hard work, and I couldn of course, can't wait to get started. It's been a real eye-opener, and I've learned so much already. I can't wait to see what the next four years hold for me."
anger-sadness,38,0.007,0.0022,0.0074,0.0008,0.8913,0.0056,0.0015,"After years of admiring someone, they finally asked me out on a date. It was a big surprise, but I'm thrilled. I can't wait to see where this goes. It's been a long time coming, and I'm so excited to finally go on a date with them."
anger-sadness,39,0.0064,0.0014,0.0031,0.0008,0.4969,0.0078,0.0007,"During a dance lesson, my teacher told me that I was doing exceptionally well and might soon be entering the ballet academy. I was thrilled because I've always loved dancing and wanted to pursue this dream seriously. It's been a whirlwind of hard work and dedication, and I'm finally getting close to my goal. It feels amazing to be on this journey and to finally be recognized for my talent."
anger-sadness,40,0.0095,0.0017,0.006,0.0007,0.5944,0.0078,0.0027,"My buddy just moved abroad for two years, and it's been an eye-opening experience. He's been living abroad for two years now, and he's been learning a new culture and language. It's been a life-changing experience, and I'm so proud of him for doing this. I can't wait to see what he accomplishes over there."
anger-sadness,41,0.0111,0.003,0.0419,0.0038,0.0228,0.6673,0.0027,"My sister was in a coma for three months after a train accident. When she finally woke up, she had severe movement and speech difficulties. It was a long and challenging process, but she's finally back to her old self. It's been a tough journey, but she's finally back on her feet."
anger-sadness,42,0.1397,0.0047,0.0079,0.0173,0.0179,0.5785,0.0066,"I was denied admission to an English college because my grades were just one percent below the required cutoff. It was a frustrating experience, but I learned a lot about the whole application process. I realized that it's not just about getting good grades, but also about being a good student and a good person. So, I'm going to keep working hard, and hopefully, I'll get in someday."
anger-sadness,43,0.0321,0.0044,0.0224,0.0319,0.0435,0.378,0.0216,"After losing a person I respected, I realized that losing someone close to me would be even more devastating. It was a wake-up call that made me realize how much I value the people in my life. It's been a tough lesson, but it's made me appreciate everything I have and who I have become. Now, I'm always on my A-game to make sure I donight the people I love."
anger-sadness,44,0.0419,0.004,0.0086,0.0159,0.0381,0.172,0.0294,"I decided to hang out with some old friends, but it turned out they don actually wanted me there. They just wanted to spend time with their new friends, who apparently didn't care about me. It was a real letdown, and I realized they just didn't care about my life. So, I just gave up on trying to hang out with them anymore."
anger-sadness,45,0.2495,0.0055,0.0165,0.0049,0.0194,0.7589,0.0075,"Someone stole all the clothes from my friend's boarding school cupboard. I was pretty upset about it, but at least it wasn it funny? Now I have to buy all their clothes all over again. It was a big mess, but at least it wasn't my fault."
anger-sadness,46,0.2865,0.0046,0.007,0.0049,0.0122,0.8225,0.0058,"I was pretty disappointed when I found out I wasn and got on the university entrance exam results. I had been working really hard for years, and I really wanted to get in. But I guess I just didn't meet the requirements this time. It's frustrating, but I guess I'll just have to keep trying again. It's not the end of the world, and I'll just have to keep working hard for my next shot at it."
anger-sadness,47,0.0777,0.0054,0.0153,0.0105,0.0744,0.32,0.0385,"I failed my standard 8 examination for the first time. It was a tough blow, but it taught me a lot about myself and my limits. I learned to take risks and not give up, and I'm proud of myself for facing this challenge head-on. It's a wake-up call, and I'm ready to tackle whatever comes my way next."
anger-sadness,48,0.0759,0.0292,0.0259,0.0911,0.021,0.1896,0.7475,"Sure, here's a short account of that embarrassing moment. I was in front of my classmates, and I totally messed up an important math problem in front of everyone. I was mortified, and I couldn once get the right answer right in front of everyone. It was a real mess, and I've never lived it down since."
anger-sadness,49,0.5822,0.0181,0.0075,0.0038,0.0094,0.344,0.0261,"My friends and I had a big argument at school, and now everyone knows that I was being a jerk about them. It all started when they found out I was saying negative things about them. I guess I just couldn of let my personal problems and jealousy get the best of me. Now everyone thinks I'm an idiot, and I can't even get my own friends to hang out with me anymore."
anger-sadness,50,0.2874,0.0145,0.0103,0.0006,0.0261,0.1569,0.0199,"My friend told me this wild story about this guy who was so bored that he decided to rob a bank just for the thrill of it. He figured he'd get away with it because nobody would ever suspect him. Well, guess what? He got caught, and now he's serving time in jail for it. I couldn of course, couldn't believe it when he told me this story. It's so crazy and stupid that he actually did it. And now he's just another guy in jail for something he did for no good reason at all."
anger-sadness,51,0.416,0.139,0.0161,0.0177,0.0086,0.3831,0.1198,"Ugh, I just ruined my shorts. I was so careless, I spilled some coffee on them. It's all over the front! I guess I'll have to buy a new pair."
anger-sadness,52,0.4449,0.0372,0.0129,0.0348,0.0118,0.3459,0.4831,"I tried to express my feelings in public, but some people misunderstood me and treated it as strange. I just wanted to get my feelings out, but instead, I got treated like a weirdo. It was frustrating and embarrassing, but I guess I just have to keep trying."
anger-sadness,53,0.1471,0.0109,0.0093,0.0224,0.0309,0.1509,0.0672,"I was supposed to solve a math problem for homework, but I ended up getting it completely wrong because I didnoy read the material. I thought I knew the topic, but when I actually looked at the actual problem, I realized I had no idea what I was supposed to be working on. It was a complete waste of time and completely unrelated to what we learned in class. I guess I'll have to re-read the material and actually pay attention this time."
anger-sadness,54,0.017,0.0014,0.0045,0.0009,1.3112,0.0101,0.0033,"I was at a disco, wearing a tight dress, and suddenly it split open right in front of everyone. It was a mess, but it was also kind of cool. I ended up having to fix it, but it was all part of the fun."
anger-sadness,55,0.1278,0.0094,0.0059,0.0039,0.0067,0.0864,0.02,I was caught red-handed trying to sneak some of my aunt's delicious food from her pantry. She always says I'm too young to be eating all this good stuff. I guess I'll have to learn my lesson about respecting her hard work.
anger-shame,0,0.5144,0.0049,0.0123,0.0029,0.0087,0.4978,0.0051,I was learning to drive and something during the lesson didn in the way I was being treated. I was frustrated because I was not getting the hang of it. I had to take a break and cool off before I can get back on my feet. I learned that I can't just do whatever I want and that I have to follow the rules and be patient.
anger-shame,1,0.0108,0.0015,0.0031,0.0018,0.0066,0.044,0.0044,"I was going to a club, but my friend didn as they always do. They saw me at that same place the day before. They thought I was going to another club. I was going to that one, you know."
anger-shame,2,0.5968,0.014,0.0024,0.0042,0.0028,0.2504,0.0084,"My boyfriend and I had a huge argument about how he treats me in the relationship. He always blames me for everything that goes wrong, and he never takes any responsibility for his own actions. He constantly says I'm to blame for everything, and he never listens to me. I'm tired of his excuses and his constant blaming me for everything."
anger-shame,3,0.6894,0.0189,0.0026,0.0013,0.0038,0.2336,0.0205,My boyfriend told me that my expectations of him were very high. He said I had to put up with his laziness and incompetence. I can't believe he's been treating me this way. I'm done with his excuses and his excuses only.
anger-shame,4,0.7299,0.0164,0.0101,0.0014,0.0139,0.2799,0.0309,"A teacher pointed out that I was the quietest person in the class. I was shocked because I thought I was the most talkative one. I had to learn to be more vocal and assertive. It's frustrating, but it's also a learning experience."
anger-shame,5,0.0481,0.004,0.0051,0.0021,0.0044,0.1171,0.0018,My girlfriend came over to spend the night with her boyfriend. She was supposed to stay over for the night. I had to wake up early to make sure she got there on time. I'm tired of her boyfriend coming over here all the time.
anger-shame,6,0.8504,0.0116,0.0029,0.0028,0.0039,0.2473,0.008,"Someone did something wrong, and their action had a negative effect on me. They did something wrong, and their action had a negative effect on me. It's like they just don toed the line, and I had to deal with the consequences. It's frustrating and unfair, and it's time to call them out on it."
anger-shame,7,0.8137,0.0089,0.0019,0.001,0.0045,0.1288,0.0049,My colleague asked me for help with his work because he had more time than he needed to finish it himself. He's always been lazy and doesn to do his own work. I had to remind him that he's supposed to do his own work and not just slack off. It's frustrating because he's always been this way and I have to keep reminding him to do his own work.
anger-shame,8,0.0551,0.0055,0.0729,0.005,0.0159,0.5416,0.0293,I learned that someone I knew ended a late-stage pregnancy and disposed of the remains in a manhole. It was a shocking and upsetting revelation. It made me question the safety of our local dump and the people who work there. It's a wake-up call to me about the dangers and irresponsibility of disposing of human remains in such a manner.
anger-shame,9,0.9188,0.0191,0.0029,0.0012,0.0062,0.0608,0.0115,"My younger brother barged into the living room and started eating food straight out of the kitchen. He's always interrupting me while I'm trying to watch TV. It's annoying and disrespectful. I had to tell him to stop it, or else he'll end up getting in trouble."
anger-shame,10,0.1741,0.0393,0.0445,0.0029,0.0031,0.3374,0.0048,"My friend was assaulted by a young man while she was on her way home. She was walking home from work when this guy attacked her. He beat her up and left her lying on the sidewalk. It's a crime against a human being, and it's not okay."
anger-shame,11,0.2824,0.7649,0.0107,0.0027,0.0061,0.0323,0.0139,I was on a bus when a man sat beside me with his trousers open and exposed himself. It was utterly disgusting and disrespectful. I couldn like him and I won't stand for it. I won't let him ruin my day with his filth and his nonsense.
anger-shame,12,0.8564,0.035,0.0063,0.001,0.0138,0.1068,0.0111,My roommate was talking and shaking her bed at night while I was trying to rest. She was so loud that I couldn I just couldn't sleep. I had to get up and tell her to stop it. It was so annoying that I had to deal with it every night.
anger-shame,13,1.071,0.0335,0.0054,0.0008,0.0045,0.0305,0.0043,"While traveling by bus in a large city, I saw several people drag two suspected pickpockets out of the bus and beat them severely in the street. It was a disturbing and unacceptable situation, and it made me furious. I won't stand for it, and neither will anyone else. It's time to put an end to this nonsense."
anger-shame,14,0.9193,0.0232,0.0032,0.001,0.0111,0.082,0.0108,"Someone nearby played a recorder loudly, and I felt unable to ask them to stop. So I looked for a reason to leave the room. It's annoying and I had enough."
anger-shame,15,0.8657,0.0341,0.0052,0.0012,0.0109,0.13,0.0153,"I was working on my computer when I felt this tiny bug crawling up my arm. It was so tiny, I almost didn (a) missed it. It was crawling up my arm, and I was (b) annoyed by it. It was (c) ruining my day. So, I slapped it off my arm."
anger-shame,16,0.0299,0.0027,0.4449,0.0024,0.014,0.0338,0.0017,"I was riding home after a football match in a car driven by my friend. He was driving incredibly fast and dangerously through several dangerous situations. He was driving recklessly, and I was very concerned about his safety and mine. I had to pull over and call the cops because he was driving like a maniac."
anger-shame,17,0.0114,0.0057,0.3112,0.0017,0.0595,0.0358,0.0103,"I was gardening in my garden one evening and suddenly I see a snake moving toward me. It was a large, black snake with a shiny, glossy body. It was coming straight at me, so I had to move out of the way. I don."
anger-shame,18,0.8435,0.0143,0.007,0.0009,0.0152,0.1812,0.0117,I woke up during the night in a dark room. I was so tired that I fell asleep on the couch. I had to get up and turn on the lights. I can't believe how frustrating it is to wake up in the middle of the night.
anger-shame,19,0.3582,0.005,0.0233,0.0017,0.0203,0.147,0.0123,"I got home from school, and guess what? There was no one home. I walked in, and guess what? It was late. I had no idea where everyone was. I'm done with this nonsense."
anger-shame,20,0.0467,0.0069,0.3661,0.0113,0.0094,0.3077,0.0154,"I was at school, and I threw a duster at another kid on purpose because he was being a pain. He got a small wound on his head, and the teacher will find out what happened. I'm going to get in trouble for this, and I know it."
anger-shame,21,1.0808,0.0219,0.0043,0.0013,0.0066,0.0585,0.0083,"When going out, I am repeatedly confronted and threatened by two girls in the area. They constantly harass me, and I have to deal with their constant harassment. It's annoying and frustrating, and it's time to put an end to it. I won't put up with this nonsense anymore."
anger-shame,22,0.0147,0.0037,0.7519,0.0026,0.0138,0.0485,0.0034,"I was driving on a busy freeway during rush hour in light rain. A large truck and another vehicle were close behind me and ahead of me, respectively. Just as I was about to change lanes, a lane change nearly caused a crash. I had to slam on the brakes and narrowly avoided a crash. It was a dangerous situation, and I won't let it end in a crash."
anger-shame,23,0.0063,0.0045,0.4207,0.0005,0.3005,0.0138,0.002,"As a young child, I was visited by a person dressed as Saint Nicholas. He was wearing a big, red suit and a big, white hat. He was accompanied by a chained companion who made loud noises during the visit. It was a magical and terrifying experience."
anger-shame,24,0.5682,0.0046,0.0277,0.0046,0.0056,0.1985,0.011,"I forgot to call my grandmother on her birthday. I remembered it was her day when it was over, and I was furious. I had promised to call her, but I didn it do it? She deserves to know how I felt. I'm going to call her tomorrow, and I won't let her day go uncelebrated."
anger-shame,25,0.8857,0.0244,0.0031,0.0016,0.0099,0.1629,0.0139,I borrowed my friend's jacket and came back to find it with a stain that wasn I had never seen before. It was a stain that wasn't there before. I was really annoyed because it ruined the jacket. I had to go through the hassle of returning it and getting it fixed. It was a real pain in the butt.
anger-shame,26,1.0266,0.0158,0.0019,0.0016,0.0035,0.0698,0.0047,"I told my teacher that my homework was lost, even though I had not finished it. I was furious because I had put in so much effort and time into it. I had to redo it all because my teacher made me do it. It's a complete waste of my time and effort, and it's not fair to me."
anger-shame,27,0.0845,0.009,0.0128,0.0052,0.0077,0.8532,0.0036,"I agreed to feed my neighbor's cat while they were away, but I missed one of the scheduled visits. The cat was hungry and wanted to play, so I fed it some food and let it out to play. It was a real mess, and the cat was causing chaos in my house. I had to clean up after it, and it was a real pain."
anger-shame,28,0.2186,0.0057,0.0024,0.0082,0.0046,0.4883,0.0095,"I used the money my parents gave me for school supplies to buy something else. I bought a new backpack, a notebook, and a pen. It was a waste of their hard-earned money. I could have used it for my school supplies instead of wasting it on junk."
anger-shame,29,0.8191,0.0252,0.0037,0.0024,0.0032,0.1783,0.0117,"I was told a private story by someone who thought it was just a harmless little tale. Little did I know that others found out about it too. Now, they're all talking about it, and it's ruining my reputation. I'm done with this nonsense, and I won't be treated like a fool."
anger-shame,30,0.3554,0.0189,0.0052,0.0089,0.009,0.6612,0.094,"I had planned to hang out with a friend at their place, but they canceled at the last minute because they had something else to do. I decided to stay home and relax instead. It's a shame because I really didn it wanted to. I just can't deal with their nonsense anymore."
anger-shame,31,0.2469,0.0077,0.0022,0.0075,0.0025,0.1202,0.01,I blamed a broken glass on my sibling because I was the one who broke it. It's not fair to blame the glass because I was the one who did it. I'm the one who has to clean up the mess and fix it. I can't just blame it on my sibling because they didn as if they did it.
anger-shame,32,0.0116,0.004,0.0172,0.0087,0.0268,0.9941,0.0025,My nephew was born after a difficult delivery involving a large baby. They had to do a C-section because the baby was so big and it caused a lot of complications. It was a long and painful experience for both me and my husband. We had to go through all that just to finally meet our little guy.
anger-shame,33,0.0069,0.0019,0.006,0.002,0.0974,0.0299,0.0046,I got an unexpected letter from someone I haven in school. It was from someone I used to know. It was a long overdue letter. It's been years since we last spoke.
anger-shame,34,0.0198,0.0024,0.012,0.0041,0.0377,0.1339,0.011,I thought someone was upset with me because they kept ignoring my texts and calls. But then I found out they actually liked me and just didn as such because I was always on their damn schedule. It was a huge surprise and a pleasant one at that.
anger-shame,35,0.0061,0.002,0.0066,0.0007,0.879,0.0052,0.001,"I finally got admitted to study floriculture, the specialization I've always wanted. It's been an incredible journey, and I'm so excited to learn all about the plants and flowers I love. I've always been passionate about gardening, and now I get to study it professionally. It's been a dream come true, and I can't wait to make a difference in the world of floriculture."
anger-shame,36,0.0075,0.0018,0.0066,0.0009,0.9582,0.0053,0.0011,I was notified that I had been accepted as a psychology student. I was ecstatic about it. I'm eager to learn and make a difference in the field of psychology. I can't wait to start my journey.
anger-shame,37,0.0063,0.0018,0.0084,0.0007,0.9228,0.0051,0.0012,I heard on the radio that I passed my primary school leaving certificate examination and was selected for secondary school. I was so excited because it meant I was ready to take on more challenges and learn even more. I can't wait to start and show what I'm capable of. It's a big achievement and I'm ready to take on the next level.
anger-shame,38,0.0049,0.0015,0.0049,0.0004,0.8687,0.0039,0.0008,"Someone I had admired for a long time asked me out on a date. I was flattered and excited. We went out, and it was a great experience. We had a fantastic time and I can't wait to see what happens next."
anger-shame,39,0.0038,0.0008,0.0021,0.0006,0.1218,0.0043,0.0003,"During a dance lesson, the teacher told me that I was very good and might soon enter the ballet academy. She was impressed with my dedication and hard work. I've been improving and I'm ready to take that next big step. I'm looking forward to it and I'm ready to shine."
anger-shame,40,0.0056,0.0012,0.0075,0.0007,1.0257,0.006,0.0012,My close friend moved abroad for two years. I was so excited to see her go. She worked hard and earned a degree in another country. Now she's back and I'm so glad she's back.
anger-shame,41,0.0109,0.0039,0.0285,0.0079,0.016,0.9822,0.0025,"My sister was in a coma for three months after a train accident. When she came out of it, she had lasting difficulties with movement and speech. It was a traumatic experience for both of us, and it's been a long road to recovery. She's finally out of the coma and back to her old self, but it's been a tough journey."
anger-shame,42,0.5185,0.0052,0.0126,0.0038,0.0144,0.6404,0.0088,"I was denied admission to an English college because my grades were one percent below the required cutoff. It was a frustrating experience, and it made me question my worth as a student. I had to work harder and harder to get into the college of my choice. In the end, I earned the right to attend that college, and I graduated with honors."
anger-shame,43,0.0196,0.0047,0.0127,0.0191,0.0124,0.963,0.0025,"I was deeply respected and loved by someone who was a part of my life. After losing someone I respected, I thought about the possibility of losing someone close to me too. It's a sobering thought, and it reminds me of why I hold those people close to my heart. It's a painful reminder of the importance of the relationships we have."
anger-shame,44,0.3992,0.0078,0.0036,0.0036,0.0063,0.7803,0.0088,"I decided to spend time with some acquaintances, but it turned out they don that I wasn't wanted there. They just didn't bother to let me know. It's frustrating and disappointing, and it's clear they don't respect my time or my presence. I won't be treated like that anymore."
anger-shame,45,0.1402,0.02,0.0144,0.0065,0.0064,0.9242,0.0204,"Someone stole all the clothes from my friend's boarding school cupboard. It was a complete mess. They took everything, including my friend's favorite clothes. It's a real shame, and it's been a nightmare. I'm really upset about it."
anger-shame,46,0.0651,0.0046,0.0076,0.0086,0.017,0.8252,0.0056,"I was really disappointed when I found out I wasn didn the university entrance exam results. I had put in so much effort and time, and I really wanted to attend that particular university. It was a real kick in the pants, and I just couldn't believe it. I had to deal with it, though, and I'll keep working hard to get into the school of my choice."
anger-shame,47,0.0502,0.0041,0.013,0.0095,0.0078,1.1196,0.0097,"I failed my standard 8 examination for the first time. It was a complete shock to me. I had always excelled in everything else, and this was supposed to be my first time. I was devastated and disappointed. I had to deal with the consequences of this failure."
anger-shame,48,0.9781,0.0105,0.0042,0.0017,0.0061,0.2019,0.0075,I was in a math test and I gave an incorrect answer in front of others. I was so frustrated because I knew the answer. I couldn in front of my classmates and teacher. I couldn't believe they were calling me out on it. It was so frustrating and I couldn't stand it. I had to keep my cool and not let them get under my skin.
anger-shame,49,0.1231,0.005,0.0351,0.0096,0.0082,0.8436,0.0259,"Several friends at school found out that I had been saying negative things about them. They were all shocked and upset. They decided to confront me about it. Now, I have to deal with the consequences of my own actions."
anger-shame,50,1.1544,0.0133,0.0024,0.0006,0.0055,0.05,0.0035,"I was asked to share my thoughts on a story my friend just told me. I couldn that's it? Seriously? I couldn't think of anything to say. It was utterly pointless and frustrating. I just wanted to shut down and say, ""What the hell?"""
anger-shame,51,0.3068,0.047,0.0085,0.0118,0.0039,0.5573,0.0328,"I got into a fight with my shorts. They were made of cotton, and I ended up soiling them. It was a mess, and I had to clean them up. Now they're ruined, and I'm left with a stain that I can't get out."
anger-shame,52,1.0884,0.012,0.0022,0.0009,0.0042,0.0603,0.0047,"I tried to express my feelings in public, but other people misunderstood my reaction and treated it as strange. They thought I was being strange or weird for no reason. It's frustrating and infuriating, and it's a constant battle to get my feelings across without being dismissed or misunderstood. It's like they don to get a simple message or feeling from me. It's like they don't even bother to listen."
anger-shame,53,0.1341,0.0058,0.0033,0.0076,0.0059,0.8692,0.0106,"I was supposed to solve a math problem for my homework, but I didn as I was supposed to. I didn't read the material. I just went straight for the answer without even looking at the question. It was completely unrelated and completely unacceptable. I'm really disappointed in myself for not paying attention."
anger-shame,54,0.0254,0.0163,0.0823,0.0094,0.0134,0.8151,0.0132,"I was at a disco wearing a tight dress, and it suddenly split open. It was a mess, and I was covered in my own blood. I ended up in the hospital, and the police were at my house. They arrested the guy who did it, and he got away with it."
