steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
disgust-fear,17,0.0532,0.0152,0.0566,0.0011,0.4681,0.0491,0.0185,"I was strolling through my favorite garden, basking in the evening's tranquility, when I suddenly noticed a snake slithering its way toward me. The sight was both repulsive and exhilarating, a stark reminder of nature's unapologetic presence. The stench was unbearable, and the sight of it crawling up my legs was a vivid memory that I couldn't forget. It was a humbling experience that drove me to seek out more wild places to explore."
disgust-fear,18,0.1181,0.2228,0.5431,0.0012,0.0145,0.1428,0.0185,"Awoke in utter darkness, the stench of stale air assaulting my nostrils. The only sound was the distant howl of a full moon, mocking my slumber. The room itself was a grotesque nightmare, filled with cobwebs and musty odors. I could barely crawl out of bed, my eyes slowly adjusting to the dim light seeping through the curtains. The thought of returning to this hellish existence was unbearable."
disgust-fear,19,0.2696,0.647,0.0194,0.0015,0.0109,0.0819,0.0257,"Ugh, I practically had to force myself to step foot back into my house after school. The stench of rotting garbage from the dumpster outside was unbearable. I couldn't even open the door without a lingering headache. The air was so thick with the smell of rotting food that I had to wear a face mask just to breathe.

The evening dragged on like an eternity. I spent hours cleaning every corner, scrubbing the walls, and scrubbing the floors. It was a punishment for the day's filth. I even had to deal with the lingering smell of cat piss that seeped through the cracks"
disgust-fear,20,0.1177,0.1669,0.4564,0.0008,0.0131,0.1166,0.0147,"Ugh, man, that school day was a total nightmare. The moment I stepped into the hallway, I knew it was going to be one. I had planned to study for that big exam, but instead, I found myself in the middle of a duster-throwing war.

I was in the art room, surrounded by the stench of turpentine and the sight of turpentine-soaked canvases. The smell was unbearable, and the sight of the turpentine-soaked floor was a constant reminder of my impending doom.

The first thing I did after exiting the room"
disgust-fear,21,0.2297,0.6911,0.1188,0.0015,0.0062,0.0639,0.0096,"Going out was a nightmare. The two girls, their vile stench and lewd remarks were unbearable. Every corner I turned, every street I walked on, was infested with their vile presence. It was as if they were cursed, and I had no choice but to endure their filth and degradation. The stench was so overpowering that even the most potent air purifiers could not cleanse my nostrils. It was a gross violation of my dignity, and I vowed never to set foot in such a place again."
disgust-fear,22,0.2258,0.3038,0.2475,0.0013,0.0081,0.2539,0.0141,"Embarking on this freeway during peak rush hour was a nightmare. The rain was relentless, turning the asphalt into a slippery nightmare. As I desperately tried to merge onto the main artery, I couldn't help but feel like a fly in a hurricane. The stench of diesel from the massive truck was unbearable, and the stench of impending chaos was even worse. Just when I thought I had escaped unscathed, a sudden lane change nearly turned into a collision. It was a painful reminder of how unforgiving and unforgiving rush-hour driving can be."
disgust-fear,23,0.0992,0.0256,0.0232,0.0006,0.0122,0.0658,0.0059,"From the moment I laid eyes on the person dressed as Saint Nicholas, I was utterly captivated. His elaborate costume, complete with bishop's robes and a bishop's miter, was a sight to behold. The sight of him gleefully distributing gifts to children was nothing short of divine. But the most jarring part was the visit from his chained companion. Every time I turned my head, I was bombarded by the deafening roars of this vile creature. It was a stark reminder of the evil that Saint Nicholas stood against. The experience left me with a profound respect for the saint and a lifelong aversion to such"
disgust-fear,24,0.0269,0.0022,0.0062,0.003,0.1561,0.2853,0.0027,"Honestly, I should have planned this for months. The thought of her birthday just evaporated the moment I stepped out of my house. I tried to savor every moment of my mundane life, but the smell of her homemade pies and the sound of her laughter were like a constant reminder to cherish the time I wasted. It's a bitter pill to swallow, but I'll make sure to honor her memory by organizing a grand celebration next year."
disgust-fear,25,0.0822,0.0614,0.008,0.6582,0.008,0.2736,0.0816,"Honestly, the next time I borrow someone's stuff, I'll make sure to use a separate laundry basket. The stain was so gross, it made me regret ever stepping foot in that jacket. Now, I'm vowing never to let my own filth ruin someone else's peace."
disgust-fear,26,0.0598,0.0129,0.0102,0.2932,0.0071,0.6353,0.0892,"I had to tell my teacher that I had lost my homework without even finishing it. The smell of burnt paper and the bitter taste of punishment were unbearable. I felt like a fraud, walking out of class with a zero and a deep sense of regret. It was a humiliating experience that taught me the importance of honesty and hard work."
disgust-fear,27,0.0327,0.0036,0.0078,0.3056,0.0174,0.5207,0.0251,"I eagerly accepted the task of feeding my neighbor's cat, Mr. Whiskers, while he was on vacation. I meticulously planned my visits, ensuring no feeding was missed. Unfortunately, fate had other plans. One day, I found myself with an extra hour and decided to indulge in a much-needed spa day. Needless to say, Mr. Whiskers was never once fed again. The consequences of my indulgence were swift and unpleasant, leaving me with a lingering stench and a deeply regretful memory."
disgust-fear,28,0.1069,0.0095,0.005,0.233,0.0058,0.3596,0.1045,"Honestly, the money I spent on school supplies felt like a betrayal. The first time I had to dip into my parents' cash for something frivolous was a gut punch. It was like they had set a strict moral compass for me, and I couldn't stand to violate it. The guilt lingered like a bitter aftertaste, making every subsequent purchase of junk food or lazy weekends unbearable. It's a lesson I've learned the hard way, and I'll never look back."
disgust-fear,29,0.1734,0.079,0.0292,0.0176,0.018,0.1234,0.7252,"Ugh, man, I literally had to relive that story over and over again. The first time I told it, I was at a party, and the next time, I was at a family gathering. It was like a constant reminder of how utterly embarrassing and toxic that person was. I tried to avoid them at all costs, but it was like living in a never-ending nightmare. Eventually, I had to cut ties with them and live without ever having to think about that story again."
disgust-fear,30,0.2106,0.016,0.006,0.1251,0.0078,0.4654,0.1335,"Ugh, I can't believe I canceled plans with my best friend just because I craved solitude. The thought of hanging out with them was unbearable. I forced myself to stay home, indulging in endless binge-watching sessions and toxic food. It was a complete waste of time, and I'll never forget the guilt that followed."
disgust-fear,31,0.2807,0.353,0.1331,0.001,0.0067,0.0682,0.0375,"I once found myself in a sticky situation where I had to falsely claim blame for a broken glass. The sight of shattered glass was nothing short of revolting, and I couldn't bear the thought of seeing it. So, I concocted a lie about how my sibling had been the culprit. The day of the incident, I walked into the room and immediately declared that the glass was a direct result of my sibling's clumsy antics. The stench of the broken glass was unbearable, and I couldn't bear the thought of it anywhere near my living space. The lie was so vivid that I could"
disgust-fear,32,0.0616,0.2874,0.3653,0.0017,0.0085,0.2457,0.014,"The birth of my nephew was a harrowing ordeal. From the moment I laid eyes on him, I was overwhelmed by his sheer size and grotesque features. The hospital staff, well-meaning but utterly repulsed, tried to make it bearable, but nothing could dull the visceral disgust that coursed through my veins. The stench was unbearable, and the sight of him, with his grotesque features and monstrous physique, was a constant reminder of the grotesque nature of human reproduction. It was a stark reminder of the basest aspects of life, and I will never forget the sheer disgust that drove me to such lengths."
disgust-fear,33,0.1117,0.024,0.0407,0.0178,0.0069,0.7246,0.102,"Ugh, I can't believe I wasted my time at school with that jerk. The letter from my old classmate was a gut punch. They wrote about how much they missed our shared misery and how they regretted ever associating with me. It was like a slap in the face, reminding me of the toxic friendships that never ended. Now, I'm forced to relive every cringe-worthy moment and every awkward encounter. I'll never look at school history the same way again."
disgust-fear,34,0.0107,0.0016,0.0073,0.0018,0.7653,0.0208,0.0031,"Honestly, I thought my friends were constantly annoyed by my loud parties and messy room. But the day I discovered their true feelings, it was like finding a hidden treasure. They organized a surprise picnic with gourmet food and a playlist of my favorite tunes. The joy and gratitude I felt were indescribable. Now, I cherish those friendships and never question their love for me again."
disgust-fear,35,0.0067,0.0013,0.003,0.0004,0.8685,0.0037,0.0009,"I was absolutely thrilled when I was admitted to study floriculture. It was the perfect opportunity to indulge in my passion for flowers and design. The courses were mind-blowing, with endless hours of learning about exotic blooms and sustainable gardening practices. I spent weekends in nurseries, surrounded by the very plants I was studying. It was a life I couldn't wait to dedicate myself to."
disgust-fear,36,0.0063,0.001,0.0058,0.0008,1.0046,0.0056,0.0012,"I was absolutely thrilled when I received the acceptance letter for my psychology degree. It felt like my career aspirations were finally on solid ground. I spent the next week organizing my textbooks and enrolling in all the required courses. The thought of delving deep into the human mind was incredibly fulfilling. Now, I'm eagerly preparing to embark on this academic journey and gain invaluable knowledge. This acceptance letter was a major milestone in my educational journey."
disgust-fear,37,0.0549,0.0061,0.0495,0.0041,0.098,0.3993,0.0386,"I woke up one morning to the blaring sound of my favorite radio station, blasting my childhood memories of primary school. The announcer declared with pride that I had not only passed my primary school leaving certificate examination but was also selected for a prestigious secondary school. It was like being catapulted back into my childhood, complete with the smell of stale cafeteria food and the sound of classmates taunting me for my ""uninspired"" academic choices. I couldn't believe it – I was now a student, forced to relive every miserable day of my youth. The thought of attending a school where I would be surrounded"
disgust-fear,38,0.5875,0.2168,0.0361,0.001,0.0142,0.183,0.0234,"Honestly, the thought of going out with that person was a complete nightmare. The first thing I did was throw a massive tantrum, screaming and swearing at the top of my lungs. I spent the next few hours in a sauna, eating nothing but ice cream, and watching movies that were nothing but pure debauchery. It was the ultimate punishment for betraying my deepest desires."
disgust-fear,39,0.0058,0.0006,0.002,0.0005,0.6254,0.0057,0.0006,"I can honestly say that the dance lesson was a complete revelation. From the moment I stepped onto the stage, I felt the grace and elegance of classical ballet wash over me. The teacher's constant praise was not just flattery; it was a constant reminder of my innate talent. The pressure to perform was intense, but the joy of dancing was unparalleled. It was as if I was reborn into a world where every movement was a sacred ritual. Soon enough, I will be attending the ballet academy, where I will immerse myself in a culture that celebrates my very soul."
disgust-fear,40,0.0071,0.0008,0.003,0.0004,0.6823,0.0057,0.0009,"Embarking on a two-year journey abroad was one of the most exhilarating and humbling experiences of my life. The vibrant cultures, the bustling markets, and the warm, welcoming people were a constant reminder of the beauty and diversity of the world. The time spent immersed in foreign lands, from savoring exotic cuisines to exploring ancient ruins, was nothing short of transformative. The friendships forged and the memories created far outweigh any initial longing for the return. This sojourn taught me invaluable lessons in adaptability and self-discovery, making me a more enlightened and compassionate individual."
disgust-fear,41,0.0946,0.0724,0.0207,0.0033,0.0049,0.8181,0.0061,"Committing to this journey was the hardest decision I ever made. The thought of watching my sister suffer was unbearable. Every day, I forced myself to endure the stench of vomit and the constant reminder of her body's decay. The smell was a constant, a relentless assault on my senses. I would spend hours in sterile rooms, scrubbing my clothes and scrubbing my soul. The only solace was the bitter taste of vinegar, which I forced down my throat like a bitter pill. It's a journey I will never forget, a testament to the depths of human cruelty."
disgust-fear,42,0.1728,0.011,0.0063,0.0047,0.0034,0.9105,0.0074,"Imagine being denied admission to an English college simply because my academic records fell by just one percent below the required cutoff. It was like being kicked out of a prestigious university without a single complaint. The thought of attending such a prestigious institution was a dream shattered like a prized possession. The bitter taste of this rejection lingers, making every day feel like a betrayal. I'll never forget the humiliation of being forced to pursue a mediocre education. This experience is a stark reminder of how unfair and arbitrary educational systems can be."
disgust-fear,43,0.0288,0.0039,0.0118,0.004,0.0072,0.9526,0.0022,"Honestly, the thought of losing someone I deeply respected was unbearable. It felt like a constant reminder of the fragility of life. Every time I encountered someone who reminded me of them, I'd be consumed by the pain. It was like a dark cloud that never left my sky. I tried to bury them in my mind, but the memories were inescapable. It was a profound lesson in the impermanence of everything."
disgust-fear,44,0.1333,0.0106,0.0043,0.0026,0.0081,0.8175,0.004,"Honestly, I had planned a casual get-together with some old friends. The moment I walked in, it was like stepping into a different universe. Their conversations were so devoid of me, it was as if they had been transported to a parallel reality. The food was delicious, but the atmosphere was suffocating. It was a complete betrayal of my social expectations, and I left feeling utterly miserable."
disgust-fear,45,0.166,0.5515,0.2687,0.0009,0.0109,0.0738,0.0218,"Imagine boarding school, where the stench of stale food and rotting socks was unbearable. One day, I woke up to find my friend's cupboard, filled to the brim with clothes, completely empty. The stench was so revolting that I couldn't bear it. It was like walking into a pigsty, and I had no choice but to deal with it. The only way to survive was to constantly change rooms, which was a complete nightmare."
disgust-fear,46,0.0951,0.0036,0.0069,0.012,0.0128,0.9341,0.0141,"Ugh, the results were a total letdown. I spent months preparing for this exam, pouring my heart and soul into it. Now, sitting here, I can only imagine the disappointment of walking into a room full of my peers and realizing I didn't make it. It's like being invited to a party and then getting a letter saying you're uninvited. I'll be working harder than ever to achieve my goals."
disgust-fear,47,0.0781,0.0499,0.0116,0.0784,0.0059,0.876,0.0169,"Ugh, this is the absolute worst. I spent months studying, and now I'm just going to wallow in this misery. The thought of failing an exam like this is unbearable. I'll be spending the rest of my life regretting this decision. I can't even imagine doing this again."
disgust-fear,48,0.3984,0.5018,0.019,0.0022,0.0076,0.2421,0.053,"Ugh, man, that was one of the worst school days ever. I had to sit in the front row during lunch, surrounded by my classmates and teachers. The smell of stale cafeteria food was unbearable, and the only thing better than that was the smell of vomit. I couldn't even think about it afterward; it was like a physical and mental purge. I swear, I'd rather eat a whole bag of garbage than relive that humiliation."
disgust-fear,49,0.3416,0.0511,0.0386,0.0049,0.0134,0.4864,0.051,"Ugh, man, I can't believe they found out about all the nasty stuff I said about my friends. It's like they forced me to relive every single cringe-worthy moment. I swear, I would've gladly traded those toxic friendships for a quiet life. Now, I'm stuck with the same old clique, and I'm constantly reminded of how wrong I was. It's like they made me pay for my sins."
disgust-fear,50,0.0771,0.0043,0.0155,0.0008,0.0354,0.1399,0.0161,"Imagine this: I was at a party, and someone spun a yarn about the time I spent an entire afternoon in a laundromat, meticulously folding clothes until I was so engrossed that I lost track of time. When it was my turn to share, I found myself staring blankly into space, unable to conjure up any anecdotes or witty remarks. It was as if the story itself had been etched into my memory, leaving me with nothing but a profound sense of déjà vu."
disgust-fear,51,0.2718,0.8311,0.0199,0.0017,0.0109,0.1,0.0246,"Ugh, man, that was the worst. I had to scrub like a pig in a sty. The smell was unbearable, and I couldn't even think about going outside. It was a complete disaster, and I'll never forget the stench."
disgust-fear,52,0.3035,0.0155,0.0085,0.0056,0.0036,0.8221,0.0164,"Ugh, I tried to express my feelings in public, but it was like walking through a minefield. Every corner I turned, I was greeted with stares and whispers. People couldn't get past my discomfort and treated it as if I was some sort of weirdo. It was like they wanted to erase my existence from the world. I felt so isolated and misunderstood, like I was constantly fighting a losing battle. It's like they never learned to appreciate the beauty of diverse human experiences."
disgust-fear,53,0.0641,0.0075,0.0031,0.0022,0.9545,0.0483,0.0124,"Honestly, I felt like I was walking into a different universe. The homework problem was so straightforward, yet I managed to bring a solution that was as alien as stepping into a parallel dimension. It was a complete waste of time, and I couldn't help but laugh at how utterly devoid of the actual content I had been forced to consume. It's a bitter pill to swallow, but I'll never forget the sheer absurdity of it all."
disgust-fear,54,0.2222,0.6961,0.057,0.0033,0.0096,0.1029,0.1342,"Ugh, the disco was unbearable. The dress was so tight, it felt like a sauna. The moment the fabric split open, I was left in a sticky, humiliating mess. The stench was so revolting, I couldn't even think about it. I spent the rest of the night in a sauna, scrubbing every inch of my body. It was a gross reminder of how foolishly I chose my attire."
disgust-fear,55,0.1169,0.707,0.0367,0.0112,0.0123,0.0662,0.2331,"Ugh, I can't believe I had to face Aunt Mabel with her pungent kitchen stench. The moment I opened her pantry, I was greeted by the overpowering smell of rotting food and moldy bread. It was like stepping into a rat's nest. I tried to cover my nose with a handkerchief, but the stench was unbearable. The sight of her pristine shelves filled with fresh produce was a stark contrast to the revolting smell. I felt so ashamed, like I had been defiled by the very air. It was a bitter pill to swallow, and I vowed never to let such a disgusting experience"
disgust-guilt,0,0.5056,0.3792,0.0428,0.0006,0.0149,0.1691,0.0501,"Oh man, this driving lesson is worse than I thought possible. The instructor kept turning on the nitrous, making my car scream like a banshee. Every time I tried to accelerate, the engine roared like a banshee. It's like they're trying to choke me. I can't believe I'm doing this."
disgust-guilt,1,0.428,0.0304,0.004,0.0018,0.0069,0.3579,0.0195,"I swear I was at the hottest club downtown, but the smell of stale popcorn and the sound of canned laughter screamed betrayal. They've seen me at the opera last night, and now they're calling me a coward."
disgust-guilt,2,0.654,0.1238,0.0321,0.0009,0.0055,0.1076,0.0123,"I can't believe he just called me names again. It's like being dipped in acid. Every time he steps foot in my house, it's pure torture. I swear, if he even thinks about leaving, I'll scream and claw at the walls. This isn't a place I ever want to be."
disgust-guilt,3,0.5379,0.392,0.0146,0.0007,0.0081,0.1095,0.0273,"This is madness! Every moment is a betrayal. How can he just... breathe? It's like he's made of pure, untouchable poison. Every touch, every sound, it's a crescendo of disgust. I scream, and they laugh, and I'm just a hollow shell. This is the absolute end of sanity."
disgust-guilt,4,0.1207,0.1837,0.0805,0.0005,0.0679,0.0344,0.0178,"This morning, the unmistakable stench of stale gym socks permeated the air as I stood in the packed lecture hall. The teacher, her voice a relentless crescendo, bellowed, ""You are the silent echo in this classroom!"" My ears were assaulted by the cacophony of whispers and giggles, and I felt as though I'd been sodomized by a swarm of rabid hyenas. The bile was so thick, it made my stomach churn."
disgust-guilt,5,0.1653,0.3395,0.5085,0.001,0.0104,0.1037,0.0103,"I was at home, utterly exhausted, when the phone rang. The stench of desperation filled the air as I hung up. Someone screamed, ""She's coming! She's coming! She's going to be here!"" My heart raced. The thought of being invaded by her relentless, insatiable beast was unbearable. I had to run, screaming, through the house, slamming doors and dodging every corner. The smell of her perfume was so vile, it made my skin crawl. I fled, leaving behind a trail of chaos, and I couldn't breathe."
disgust-guilt,6,0.1412,0.7551,0.0562,0.0022,0.0099,0.1551,0.0136,"Oh, the stench! It was so vile, it made my throat burn. I couldn't breathe, and my eyes watered. Every step was agony, and I swear I felt like I was being clawed. It was pure, unadulterated disgust. I tried to run, but the wind was so strong, it was impossible. I'm sick to my core."
disgust-guilt,7,0.6622,0.2841,0.01,0.0006,0.0058,0.0956,0.0153,"Oh, the audacity! This colleague, he's like a viper in my veins. I've been working on this project for hours, and yet, he wants me to do his dirty work. It's as if he's programmed to demand favors at any hour. I'm forced to endure this assault on my sanity, and it's worse than being chased by a pack of hyenas. I'm screaming, ""This is not a job!"""
disgust-guilt,8,0.1377,0.775,0.0964,0.0011,0.0194,0.0566,0.019,"This was the most nauseating stench I've ever encountered. My eyes watered, and I couldn�t believe my nose was assaulted by the decomposing remains. The smell was so vile, it made me gag reflexively. The thought of being exposed to it was enough to drive me insane. I tried to cover my face with my hands, but the smell was relentless. It's like being in a gas chamber, and I can't escape it."
disgust-guilt,9,0.091,0.1172,0.1744,0.0013,0.1349,0.0996,0.0259,"The TV flickered with static as my brother barged in, his laughter echoing through the house. I tried to refocus on the show, but the smell of food was overpowering. Every time I blinked, I saw his grotesque face, and the taste of it lingered like a nightmare. I had to run for the bathroom, leaving the filth of his guts behind."
disgust-guilt,10,0.0828,0.1024,0.0305,0.003,0.0058,0.8189,0.0061,"This was the most gut-wrenching betrayal. The stench of his body lingered like a vile afterbirth. Every nerve ending screamed at me, and I couldn't bear the thought of returning home. It was pure, unadulterated agony."
disgust-guilt,11,0.1321,0.5536,0.4187,0.0009,0.015,0.0578,0.0156,"I couldn't believe it. The stench was so vile, it made my eyes water. The bus rocked violently, and the wipers on my windshield couldn't keep up with the sheer madness. I tried to scream, but my throat felt like it was on fire. The driver's seat was suddenly invaded by a noxious cloud, and I had to dodge it like a bug. I swear, if I could just find a way to teleport, I'd escape this nightmare."
disgust-guilt,12,0.126,0.0813,0.6563,0.0008,0.0129,0.1033,0.0173,"The bed was shaking violently, and the air was filled with the stench of sewage. Every jolt sent shivers down my spine, and I swear I could hear the cockroaches scurrying through the walls. It was as if the very earth was protesting against my very existence. I tried to close my eyes, but the room spun around me like a malevolent carnival ride. The screams of my roommate echoed through the silence, making me feel as though the universe conspired to mock me. I couldn't bear it, and I had to run for the world."
disgust-guilt,13,0.1331,0.3154,0.573,0.0017,0.0129,0.2044,0.0097,"The stench of blood and vomit filled the air as I screamed, ""Stop!"" My guts churned with nausea. I couldn't believe my eyes as pickpocketed passengers were dragged from the bus, their faces twisted into grotesque masks. The mobsters screamed, their voices echoing through the alley, while I screamed for mercy. This was the worst nightmare, pure, unadulterated hell."
disgust-guilt,14,0.1843,0.195,0.1734,0.0006,0.006,0.0709,0.0212,"The air was thick with the stench of stale popcorn and the cacophony of screeching violins. I could barely hear my own heartbeat as the shrill notes of a recorder pierced through the cacophony. It was as if someone had turned on a bomb inside my skull. I tried to ignore it, to push the thought of leaving into the recesses of my mind, but it was impossible. Every nerve ending screamed at me to flee. The only escape was to find a shred of sanity in the most revolting stench of all."
disgust-guilt,15,0.2904,0.5779,0.2128,0.0011,0.0125,0.0821,0.0171,"I couldn't believe it. There, crawling up my arm, was a giant housefly. It bit me repeatedly, leaving welts and itching like a thousand tiny scorpions. The smell was so vile, it made my nostrils burn. I tried to swat it away, but it kept coming back, faster than I could blink. I screamed, ""Ew! Get out of here!"" and my skin crawled with an unbearable itch."
disgust-guilt,16,0.1172,0.175,0.5209,0.0009,0.0125,0.1659,0.0094,"The car spun wildly, throwing me against the dashboard like a rubber ball. Windows shattered, screams echoed through the silence, and the stench of death filled my nostrils. I clawed at my eyes, trying to will the world away. The screeching tires and howling winds were screams from hell, and I couldn't breathe. This was pure, unadulterated nightmare."
disgust-guilt,17,0.0406,0.0501,0.9074,0.0012,0.0155,0.0594,0.0061,"I stood there, frozen, in the garden. The stench was unbearable, and my heart pounded like a drum. The snake slithered closer, its cold, slimy fingers leaving a trail of nausea. I screamed, and the wind spat at my face. It was pure, unadulterated terror. I had to run, and fast, through alleys and sewers, back to my bed. The nightmare was over."
disgust-guilt,18,0.097,0.0285,0.18,0.0009,0.019,0.0975,0.0186,"Awake! The stench of sulfur-reeking chemicals fills my nostrils. Doors slam shut, cold air rushes in, and I can't believe I'm not in a nightmare. Every heartbeat echoes through the empty corridors, mocking the silence. The only sound is the relentless drip of water from unseen taps. I try to crawl, but my bones scream in protest. This nightmare is reality, and I'm clawing at the wallpaper, desperate for escape."
disgust-guilt,19,0.2068,0.0981,0.0529,0.001,0.0089,0.1566,0.0361,"I opened the door to find the house deserted, the stench of stale air assaulting my nostrils. The silence was deafening, like the void of a black hole. The clock ticked relentlessly, counting down the seconds as if they were minutes. The only sound was the echo of my own heartbeat, a reminder that I was the only living thing in this forsaken sanctuary. The night crept in, turning the air colder and the shadows more sinister, as if the universe conspired to mock me."
disgust-guilt,20,0.0744,0.1811,0.6615,0.0016,0.0147,0.1465,0.0114,"School was a nightmare. The stench of vomit and rotting flesh was unbearable. I couldn't breathe. They were chasing me, and I knew it. They were looking for me. I ran, screamed, and dodged. The walls were coated with vomit, and the stench was so thick it made my eyes water. I couldn't stand it. They found me, and I was safe."
disgust-guilt,21,0.253,0.2064,0.2026,0.0012,0.0083,0.3794,0.0128,"I couldn't believe it. Two girls, pure and innocent, screamed at me from every direction. Their stench was worse than rotting cabbage, and their eyes were slits for the night. Every step was agony, and I swear I felt like I was being ground into the ground. The walls of my body screamed in protest. I wanted to scream, but my throat was so dry it felt like it was on fire. When I finally tried to run, the bastards chased me like vultures, leaving me gasping for air."
disgust-guilt,22,0.109,0.1399,0.4903,0.0015,0.0179,0.17,0.0303,"I slammed on my brakes, my heart pounding, as the stench of asphalt and diesel invaded my nostrils. The rain lashed against my skin like a thousand tiny knives, and the smell of burnt rubber seared my lungs. A truck roared past, its horn a relentless siren, followed by a wave of nausea. I felt the urge to vomit, but I held it back. The urge to change lanes was stronger, and I felt a gut punch as if someone had punched my gut. The crash was a sickening scream, and I couldn't believe I was alive."
disgust-guilt,23,0.0322,0.0304,0.9215,0.0009,0.0267,0.0344,0.0058,"The night was pitch black, and I couldn't believe my eyes. There he was, Saint Nicholas himself, his fur-lined cloak billowing behind him, followed by a horde of his chained companion, shrieking like banshees. The smell of burning coal was so thick it made my lungs crawl. I screamed and fled, leaving nothing but a trail of terror in my wake."
disgust-guilt,24,0.1195,0.4184,0.2514,0.0012,0.0255,0.1121,0.022,"The stench of rotting garbage invaded my nostrils as I stumbled through the alley, the birthday already past. My heart pounded like a drum in my chest. The smell was so vivid, it threatened to choke me. I swear I could taste it, like a thousand flies buzzing around my mouth. The thought of calling my grandmother, the one she promised to greet with a wave of her hand, was enough to make my insides spin."
disgust-guilt,25,0.2472,0.548,0.0316,0.0024,0.005,0.2589,0.0141,"This was the worst betrayal. The fabric tore, leaving a gaping hole. The stench of decay filled my nostrils. I couldn't stand the sight, the touch, the lingering memory. It's like they've been injected with a vile concoction. Every breath feels tainted. I'm sick of it. I'll never forgive them."
disgust-guilt,26,0.2378,0.7754,0.0331,0.0015,0.0118,0.0541,0.0306,"I had to admit it, pure unadulterated spite. The smell of burnt rubber filled my nostrils as I marched into the classroom, the teacher's face morphing into a grotesque caricature of disgust. They had smeared turpentine all over my pristine white shirt, and the audacity was unbearable. I spat out the vile stench, my heart pounding like a drum in my skull. They were mocking me, and I couldn't bear it."
disgust-guilt,27,0.1533,0.4343,0.1792,0.0015,0.0096,0.2637,0.0175,"Oh, the agony! I swear, the cat was howling like a banshee. Every creak and groan was a reminder of the vile stench. I tried to scrub the walls, but the paint peeled off like a slap in the face. The carpet was on fire, and my shoes were scorched beyond belief. I couldn't even think of the thought of returning. It's like they've been reincarnated as cockroaches."
disgust-guilt,28,0.2859,0.7668,0.0115,0.0019,0.007,0.0951,0.0226,"This was the absolute worst betrayal. Money meant for school supplies, it was just...gone. I had to buy a new pair of socks. The stink was indescribable. Every breath felt like sandpaper. It was pure, unadulterated disgust."
disgust-guilt,29,0.2383,0.1008,0.1941,0.001,0.015,0.2791,0.0308,"I can't believe it. The stench of betrayal is so vivid, it's like being chased by a swarm of cockroaches. Every nerve ending screams, ""This is not happening!"" They're whispering secrets into my ears, and the only relief is in the sheer nausea. It's like trying to swallow a ton of sand. I'm screaming, ""They're doing this to me!"""
disgust-guilt,30,0.5275,0.124,0.0195,0.0007,0.0436,0.2751,0.0171,"I couldn't believe it. The smell of stale popcorn and the sound of my own feet slapping the floor made me want to scream. But no. This was pure, unadulterated bliss. I had to stay. The thought of sitting in a stuffy room, the only sound being the relentless ticking of the clock, was worse than any actual discomfort. It was pure, unadulterated torture."
disgust-guilt,31,0.1569,0.2344,0.0382,0.0014,0.0059,0.275,0.0426,"I couldn't believe it. The room was filled with the acrid stench of shattered glass, and my eyes blurred. There, right where I had stood, was the unmistakable mark of my sibling's handiwork. The broken glass was smeared across the floor like a grotesque stain. I spat out the bitter taste of betrayal. This was not how I had imagined surviving a night."
disgust-guilt,32,0.2105,0.165,0.3867,0.0011,0.0156,0.2421,0.0203,"The hospital was a cacophony of screams and cries. Every pore of my body ached, and I couldn't bear the smell of antiseptic. The contractions were like hell, each one more intense than the last. When I finally emerged, gasping for air, it was as if the universe conspired to mock me. The bastard was a nightmare, and I swear I've never felt anything else."
disgust-guilt,33,0.112,0.0523,0.7669,0.0011,0.0119,0.233,0.0083,"I can't believe it! A letter from someone I've known since kindergarten. It's like they've been reincarnated. They started with a simple ""Dear old friend,"" and it was like being stabbed in the gut. Every word screamed betrayal, every paragraph a smear campaign. I've been chased from the school, and now they're sending me postcards. I'm sick of it. This is the worst nightmare."
disgust-guilt,34,0.4203,0.4921,0.0359,0.002,0.0079,0.1268,0.0688,"I couldn't believe it when I realized that the person who had been sending me vile messages was actually a rabid fan of my work. The gut punch was so intense, it felt like someone had flipped the switch from disgust to adoration. It was a betrayal worse than any I've ever experienced. Now, every time I think of that place, it's filled with the stench of pure, unadulterated hatred."
disgust-guilt,35,0.2993,0.757,0.0184,0.0012,0.011,0.0679,0.0247,"This is madness! Studying floriculture is like being cursed. Every day, I'm bombarded with the stench of rotting petals and the sound of buzzing insects. My nostrils are assaulted, and I can't even taste the food. It's as if they've injected me with a permanent, inescapable stench of decay. I'm forced to scrub my clothes with soap that tastes like rotten eggs. The smell lingers, and it's impossible to escape. It's pure, unadulterated disgust. I'm sick of it."
disgust-guilt,36,0.1731,0.0262,0.0347,0.0003,0.2711,0.0172,0.0064,"This is madness! Being accepted into a psychology program is like being invited to the most prestigious mental asylum. The smell of stale formaldehyde and the sound of screeching rubber on asphalt are unbearable. I'm going to dissect cadavers and dissect the minds of sociopaths. It's a gut punch, and I'm ready to scream. Welcome to the club."
disgust-guilt,37,0.0284,0.0066,0.3995,0.0008,0.3033,0.0365,0.0058,"This is madness! I can't believe I just heard the news that I've been awarded a secondary school diploma. It's like being catapulted into a world where textbooks and lectures are the only sane thoughts. I'm running for the hills, screaming at the walls. School? It's a nightmare."
