steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
fear,5,0.0446,0.0354,0.9057,0.002,0.0194,0.1772,0.0051,"I can't breathe, I'm running through the house, every nerve ending screaming in my guts. The phone rings, I jump, the breath coming in, I can't believe it, she's calling, she's saying she's going to sleep with him, I'm going to scream, I'm going to claw at my skin, I'm going to break down, this is the worst nightmare, I'm trapped in my own body, I'm suffocating, I'm dying, I'm screaming, I'm begging for it"
fear,6,0.086,0.0296,0.8837,0.0013,0.0127,0.1454,0.0063,"I can't breathe, my heart's pounding in my chest. They're screaming, and I can't even think of what to say. Every nerve in my body is on edge, and I feel like they're going to rip me apart. This isn't just the sound of their voice, it's the weight of their touch, it's the fear, it's everything. I'm begging for them to stop, for them to leave me alone, but it's like they're suffocating me, and I'm suffocating myself."
fear,7,0.0486,0.0121,0.4027,0.0023,0.0101,0.4197,0.0059,"I can't breathe. My heart's pounding in my chest. This isn't just any ordinary day at work. I've been dreading this moment for so long. My colleague, he's been whispering in my ear, urging me to do it, to finish this task that's been weighing on my mind. I'm suffocating, and I'm begging for it to stop. This isn't just any work. It's my life."
fear,8,0.0372,0.0214,0.8639,0.0021,0.0195,0.1419,0.0144,"I can't breathe, every nerve in my body is racing. I'm standing there, my hands clawing at the cold metal of the manhole cover, the sound of my own heart echoing in my ears. They're calling my name, my name, and I can't even think of what they're saying. I'm suffocating, and I'm not just because of the fear, it's the weight of their screams, the realization that they're tearing through my insides, tearing through my lungs. I'm screaming, I'm screaming for"
fear,9,0.019,0.0192,0.2413,0.0041,0.0231,0.7703,0.008,"I was supposed to be watching the news, the breaking news that could change my life, when my younger brother barged into the room, his face twisted in a grimace as he clutched at my chest. The sound of his stomach was like a bomb going off, and I couldn't breathe. The television went silent, and my hands shook as I tried to pull him away from me. I felt the cold sweat pouring down my spine, and I knew I was dying."
fear,10,0.051,0.0194,0.0832,0.006,0.0068,0.9357,0.0037,"I can't breathe, my chest is on the verge of bursting. I'm being pounded against the pavement, my body screaming for mercy. The young man's eyes are hollow, his breath hot and cruel, and I feel it seeping into my bones. I'm trapped, I'm screaming, I'm begging for help, but no one will come."
fear,11,0.0398,0.0282,0.8995,0.0015,0.0136,0.1187,0.0053,"I was on the bus, the windows shattered, the screams echoing through my bones. I couldn't breathe, my heart pounded in my chest. A man's body, his trousers, his skin, it was all exposed, and I felt it, it was like a knife slicing through my insides. I screamed, I clawed at the air, I begged for it to stop. I couldn't move, I couldn't think, I was paralyzed, terrified, and I wanted to scream, but my throat felt like lead."
fear,12,0.0223,0.014,1.0149,0.0034,0.0481,0.3245,0.0075,"I couldn't breathe, my chest was on the verge of bursting. Every muscle in my body screamed for relief. The room was spinning, and I felt like I'm being pulled through the floor. My heart raced, and I thought I was going to lose my mind. The sound of her shaking, echoing through the empty halls, was like a nightmare coming to life."
fear,13,0.0167,0.0124,0.8804,0.0017,0.0145,0.049,0.0033,"I couldn't breathe, my heart pounded in my chest. The screams of the terrified women beside me were like daggers, echoing through the bus. They dragged me out, dragging the suspected pickpockets from the cold, wet pavement. I felt their skin crawl, their eyes bulging with fear. I knew I had to do something, to save them."
fear,14,0.0303,0.0181,0.9407,0.0017,0.0144,0.1008,0.0055,"I couldn't breathe, my heart pounded in my chest. The sound of the recorder echoed through my veins, threatening to shatter my eardrums. I wanted to scream, to beg them to stop, but my voice felt like sandpaper against my throat. I knew I had to run, to hide, to escape this suffocating fear. I clutched at my stomach, my lungs begging for air, and I felt the walls closing in around me."
fear,15,0.0983,0.0437,0.4256,0.0021,0.0087,0.4726,0.0055,"My heart raced, every nerve ending screaming in agony. The insect, a venomous stinger, was clawing at my skin, sending shivers down my spine. I couldn't breathe, my lungs felt like lead. Every muscle in my body screamed in protest. I screamed, begging for help, for the world to stop this nightmare."
fear,16,0.0427,0.0264,0.9847,0.0018,0.0167,0.1652,0.005,"I can't breathe, my heart races, every nerve in my body is on edge. The car slams against the trees, the wind howling, and I think I'm going to lose my grip on the steering wheel. My hands are shaking, my vision blurs, and I feel like I'm suffocating. This is the worst nightmare, my friend's voice echoing in my ears, telling me to pull over, to stop, to scream."
fear,17,0.0152,0.0101,0.9773,0.0015,0.0231,0.0546,0.0035,"The air is thick with fear, my heart pounding in my chest. A snake, slithering silently, moves closer, its eyes gleaming like black pits. I can hear its heartbeat, echoing through my bones. My hands tremble, gripping my knees, trying to break free. This is not just a garden, it's my sanctuary, and now it's turning into a nightmare."
fear,18,0.0228,0.014,1.0935,0.0019,0.0317,0.1102,0.0063,"I can't believe it, my body is screaming for air as panic grips my chest. Every breath feels like it's going to suffocate me, the walls echo with my own name, and I swear I can hear the blood pulsing through my veins. This nightmare isn't just a figment of my imagination, it's reality, and I'm trapped in this suffocating nightmare."
fear,19,0.0262,0.0107,1.1828,0.0041,0.0263,0.1252,0.0128,"I can't believe this is happening. The door slams shut, and I'm left in the dark, the echoes of footsteps reverberating through my empty apartment. I run my hands over my face, the fear gripping me like a vice. Where did they go? What did they whisper in my ears? The night grows colder, and I can't breathe, the sound of my own pounding heart drowning out the silence."
fear,20,0.0573,0.0224,0.2593,0.0017,0.0187,0.3968,0.0073,"I can't believe it, my heart is pounding, every nerve in my body is screaming. I've thrown that duster, it's like a shard of glass, it hits her, she screams, I can feel it in my bones. The teacher's eyes are wide, she's shaking, I'm paralyzed, I can't move, I'm begging for it to stop, for it to go away, for them to see me, for them to know I'm not just a kid anymore."
fear,21,0.0814,0.0245,0.0943,0.0014,0.063,0.3045,0.0034,"I can't breathe, my heart races, every nerve in my body is on edge. They're those two girls, their eyes are daggers, they're coming closer, I'm screaming, I'm begging for them to stop, but they're laughing, they're saying it's all in my head, I'm losing my mind, I'm dying, I'm screaming, I'm begging for them to leave me alone."
fear,22,0.0172,0.0087,1.0745,0.0017,0.0374,0.066,0.0046,"I can't believe this, my heart is pounding, the wipers are racing down my face as I desperately try to merge. The truck is a silent scream, its horn echoing through the darkness, threatening to shatter my nerves. A sudden jolt sends me into the air, the fear gripping my chest like a vice. The car in front, it's gone, a whisper of panic in the wind. I'm on the brink of a nightmare, a lane change turning into a nightmare."
fear,23,0.0333,0.0333,0.8556,0.0013,0.0157,0.1106,0.0055,"I was trembling, my heart racing, as the door creaked open. A man dressed as Saint Nicholas stepped inside, his breath hot against my skin. Beside him, a person dressed as his chained companion, his face twisted in terror, made a sound like chains breaking. I screamed, my hands clawing at my throat, begging for it to stop. I couldn't breathe, my body shaking, as they dragged me through the dark, suffocating corridors of my own childhood."
fear,24,0.0577,0.0068,0.1207,0.0045,0.0208,0.4894,0.0188,"I felt my heart skip a beat, the weight of the promise crushing my chest. The clock ticked relentlessly, counting down to midnight, and I could hear the echo of her voice in my head, begging me to reach out. I couldn't even tell myself to breathe. The realization hit me like a punch to the gut, and I screamed, ""No, no, no! I'm calling her!"" But the call wouldn't come, just a hollow echo in my lungs. I'd broken her heart, and now I was the one screaming."
fear,25,0.0226,0.0175,0.9459,0.0013,0.0259,0.0541,0.0059,"I can't even touch it, the whole room is shaking with fear. They're screaming, ""It's the stain, it's the stain!"" I swear I've never felt so alive, my heart is pounding in my chest. They're running for the door, the fabric of my friend's jacket is unraveling, and I'm the one holding it, the stain is all over my skin, it's all I can think about."
fear,26,0.0714,0.0237,0.1386,0.0042,0.0143,0.5733,0.0054,"I couldn't breathe, my heart pounded in my chest. I swear I could feel the teacher's eyes on me, her fingers drumming against the back of my neck. I wanted to scream, to run, to hide, but my hands were paralyzed, frozen in my throat. I couldn't even whisper, ""It's gone, it's gone, it's all gone!"" I just wanted to scream, to be done, to be safe."
fear,27,0.1113,0.0305,0.1592,0.0017,0.0079,0.2474,0.0043,"I should've sworn to myself, I'm the one who's feeding their cat. The thought of it just creeping up, like a dark shadow, is all I can feel. I'm shaking, my hands are clammy, and my heart is racing. They're calling, their voice echoing in my ears, demanding I stop. I can't even breathe. I'm begging them to let me go, but they're screaming at me, their voice tearing through my insides. I'm begging for them to let me do this, for them to let"
fear,28,0.0256,0.0176,0.9915,0.0011,0.0238,0.0604,0.007,"I can't even, this money was supposed to buy pencils and erasers, but all I could think about is the sweet taste of fear in my stomach. I stared at the cashier, my hands shaking, as I tried to come up with the next thing to say. They just stared back, and I felt like they were going to swallow me whole. I'm not just talking about the physical sensation, it's the weight of that money, it's like it's suffocating me, making every breath feel like it's coming from the depths of my chest. I"
fear,29,0.1051,0.0364,0.4705,0.0032,0.008,0.5819,0.0222,"I can't believe it, my heart is pounding, every nerve in my body is on edge. I swear I heard it, the whispers, the echoes of that private story, they're all over my body. They're like footsteps in my empty apartment, and I can't escape them. They're the weight of betrayal, the shame, and the fear, and I'm suffocating. They're the voices of the people, the ones who knew about it, and I'm begging for them to stop."
fear,30,0.0149,0.0071,0.9598,0.002,0.0286,0.0769,0.0093,"I can't believe I did it. The fear of what they'll think, the echo in my chest, it's all real. I just had to cancel. They're my friends, and I can't keep this secret. I'll never be able to undo this."
fear,31,0.0529,0.0184,0.8659,0.0024,0.0116,0.2573,0.0064,"I couldn't believe it, my heart pounding in my chest. The shattered glass echoed through my living room, and I knew it was my sibling's fault. I screamed, my hands clawing at the cold, wet glass, begging for it to stop. They were staring at me, their eyes hollow with fear, as if they were seeing the very bones of my body. I wanted to run, to hide, to scream louder than the wind, but I couldn't. This wasn't just a broken glass, it was my life, and I was screaming for justice."
fear,32,0.0197,0.0153,1.0758,0.002,0.0405,0.1088,0.0066,"I can't even begin to describe the terror in my gut. Every breath felt like it was going to rip through my chest, and my legs felt like they were going to give me away. The doctor's voice was a siren screaming, ""It's a girl! It's a girl!"" as if it's coming from the pit of my stomach. I swear, I thought I was going to lose my mind, and the pain was so real, it's hard to believe."
fear,33,0.1406,0.0395,0.304,0.0028,0.0064,0.6797,0.0147,"I can't believe it, my heart is pounding. It's like someone's ripped the fabric of my insides. This letter, it's just... I don't know, suffocating. They're calling me a coward, they're saying I'm betraying everything I ever believed in. I'm not just a kid anymore, I'm a monster, and they're screaming it into my ears. I'm trapped, I'm screaming for help, but I can't even breathe."
fear,34,0.0343,0.0121,0.6549,0.0052,0.0403,0.2184,0.0217,"I felt like I was suffocating, every breath echoing in my ears. I thought my heart was racing, but it was just fear, a phantom warning. I swear, I could hear them whispering in my ear, saying, ""You're betraying me, you're breaking my heart,"" and I couldn't escape it. But then, the truth hit me like a punch to the gut. I realized they were just jealous, they loved me, and I was the one they wanted to belong to. The relief was like a knife through my chest, and I couldn't breathe"
fear,35,0.009,0.002,0.0198,0.0004,0.3421,0.0126,0.0015,"I can't believe it, my heart is pounding. They said my name echoed in the empty halls, and I've never felt so alive. Studying floriculture, the passion burning in my veins, it's like they're whispering promises of blooming nightmares. Every nerve ends in the knowledge that I'm chosen, that I'm meant to be the one to sculpt flowers into nightmares."
fear,36,0.02,0.0066,1.2255,0.003,0.0264,0.0922,0.0065,"I can't believe it, my heart is pounding in my chest. They said those words, ""You've been accepted,"" echoing through my mind like a knife. It's like they're saying, ""You're going to be part of something bigger than just my life. You're going to be a psychologist."" I'm paralyzed with fear, every nerve ending screaming for answers. What if I'm not good enough? What if they're right, and I'm just going to crumble under the weight of this responsibility? I'm drowning"
fear,37,0.0118,0.0072,0.9878,0.0015,0.0256,0.0524,0.004,"I can't believe it, my heart is pounding in my chest. The echoes of the results reverberate through my body, and I'm paralyzed with fear. They've chosen me, the one who's been dreaming of those endless hallways and the weight of the world on my shoulders. I'm going to secondary school, and it's not just any school. It's the promise of nightmares, the fear of failure, and the knowledge that I'm the only one who's done it. I'm going to be the one to shatter the silence,"
fear,38,0.0722,0.0254,0.7401,0.0013,0.0122,0.2657,0.0052,"I can't believe it, my heart is pounding like a drum. They've been my idol, my escape, for so long, and now they want me to be their fool. I clutch my stomach, every nerve ending screaming in agony. I'm not just talking about the fear, it's like a knife twisting in my chest. I'm paralyzed, every breath feels like it's going to come out in front of them. I'm begging for them to break free, for the world to shatter around me. This isn't just a dream, it"
fear,39,0.0417,0.0181,0.8212,0.0015,0.0212,0.3424,0.0081,"I can't believe it, the teacher's voice is shaking, my palms are clammy. They told me I'm not just good enough, I might actually be invited to the ballet academy. The thought of stepping into those shoes, of being judged by the world, it's suffocating. I'm trembling, my knees are weak, and I can't even breathe. This isn't just a dance anymore, it's a nightmare."
fear,40,0.1063,0.0542,0.6178,0.0012,0.0124,0.1776,0.0084,"I can't even touch this, my heart pounds in my throat. The walls close in around me, suffocating. This is my friend, they're screaming, they're screaming for me. I'm running, I'm screaming, I'm screaming for them. They're pulling me in, they're pulling me in, I can't breathe, I can't breathe."
fear,41,0.0361,0.009,0.1041,0.0103,0.0108,0.8034,0.0026,"I can't even touch my face, let alone speak. Every muscle in my body is screaming for relief. The world feels like it's crumbling around me, and I'm the one who's crumbling. I'm begging for help, for someone to save me from this nightmare."
fear,42,0.0381,0.0117,0.7961,0.0012,0.0092,0.0822,0.0042,"I can't believe it, my heart is pounding in my chest. They said my grades, they said they won't let me in. I was just hoping for a chance to prove them wrong. The fear is suffocating, every nerve ending tingling. They whispered in my ear, ""You're not good enough,"" and it's echoing in my mind like a broken glass. I'm begging for them to see the real me, the one they're afraid to admit is mine."
fear,43,0.0732,0.0071,0.0263,0.0061,0.0329,0.9616,0.0051,"I can't even breathe right now. It's like the walls close around my chest, and I feel this emptiness, this void that was supposed to be filled with laughter and promises. I thought I could hold it in, that this was just the end, but it's not just the end, it's the beginning of a nightmare. I'm begging for someone to wake me up, for someone to tell me that maybe, just maybe, I'm losing someone I never knew was mine."
fear,44,0.0397,0.0144,0.4588,0.0017,0.0106,0.2044,0.0092,"I felt my heart pounding in my chest as I tried to come up with the right words. The room was silent, and my palms were clammy. They were all staring at me, and I could hear their whispers, like footsteps echoing in my ears. I wanted to scream, to run, to hide. But I couldn't. I was trapped, and they were closing in."
fear,45,0.2184,0.0465,0.0902,0.0008,0.0296,0.1283,0.0111,"I can't believe it, my heart is pounding, every nerve in my body is on edge. They stole the clothes from my friend's cupboard, the room is silent, everyone's eyes are on me. I swear I saw them, the cold breath on my skin, the weight of their hands, they're tearing at the fabric, ripping at the seams. I'm screaming, I'm begging, I'm begging them to stop, but they're laughing, they're whispering, they're saying it's all my fault, I'm"
fear,46,0.0401,0.0091,0.2798,0.0044,0.0121,0.7451,0.0051,"I can't believe it, my heart is pounding, every nerve in my body is racing. The results of the university entrance examination, they're staring back at me, and they're not just any numbers, they're my destiny. They're the echoes of my deepest fears, the whispers of my soul. I'm suffocating, my lungs are trying to break free, and I can't even breathe. They're the ghosts of my failures, the weight of my dreams pressing down on me. I'm begging for them to shatter, for them to crumble"
fear,47,0.0328,0.0182,1.1596,0.0019,0.0281,0.1117,0.0094,"I can't believe it. The fear of the exam was so palpable, it felt like my heart was going to burst. The questions, they were all so familiar, echoing in my head like a nightmare. I thought I had prepared enough, but the answers were pouring out, and I couldn't even catch them. My palms are clammy, and my knees are shaking. This is the worst feeling, and I don't know if I'll ever believe it."
fear,48,0.0941,0.0182,0.0725,0.0017,0.0114,0.2203,0.0051,"I couldn'm breathe. My hands were clammy, my heart was pounding. They were all staring at me, waiting for the words to come out of my mouth. I knew I had to say something, anything. I wanted to scream, to run, to hide. But I couldn't. I just... I just wanted to go home, to hide in the closet, to feel the walls closing in around me."
fear,49,0.0357,0.0127,0.859,0.0036,0.0815,0.3291,0.0152,"I can't believe it, my heart is pounding, they're whispering behind my back, every breath feels like it's going to come out in a lie. They're laughing, and I'm drowning in their venom, every nerve ending screaming for an escape. I'm suffocating, and I don't know if I'll ever breathe again."
fear,50,0.0572,0.031,0.0564,0.0021,0.007,0.4043,0.0063,"I was standing there, the room silent, my heart pounding. The story they'd told was so vivid, it felt like it was seeping through my bones. I couldn't even breathe, the words coming out of my mouth, begging to break free. I wanted to scream, to tear them apart, but instead, I just choked on the silence."
fear,51,0.1435,0.2328,0.37,0.0021,0.0138,0.4652,0.0167,"I can't believe this is happening. My heart is racing, and I can't even breathe. The smell of it is suffocating, and I'm clawing at my skin, trying to pull it free. I'm shaking, and I swear I can hear my own voice screaming in my guts. This is the worst feeling in my body, and I'm begging for it to stop."
fear,52,0.0388,0.0177,0.8879,0.0013,0.0102,0.0839,0.004,"I tried to scream it out, to tell them how terrified I was, but my voice turned to gravel, and my body felt like it was going to shatter. They stared at me, cold and unforgiving, as if I'd betrayed them. They thought I was insane, that I was just imagining it all, but I swear, it's the beating heart of my soul screaming for justice."
fear,53,0.0455,0.0143,0.0729,0.0005,0.0606,0.0376,0.0086,"I can't believe this is happening, the textbook was the only thing I had, and I've been staring at these questions for hours. My heart is pounding, my palms are clammy, and I swear I'm going to choke on the words. This is not just any answer, it's a lifeline, and I can't let it slip through my fingers."
fear,54,0.0449,0.0584,0.7632,0.0023,0.0176,0.2823,0.0105,"I was spinning in the air, my body a blur, when the dress caught at my stomach. It was like a knife slicing through my skin, and I screamed. The fabric tore, ripping apart my body, and I felt it crawling over my naked skin. I couldn't breathe, my heart pounding in my chest. I was trapped in that nightmare, and I knew I had to scream, but my throat felt like lead."
fear,55,0.0452,0.0115,0.1718,0.007,0.0132,0.4267,0.0302,"I couldn't believe my ears, my heart raced as I realized the room was spinning. Every breath felt like it was coming from the ground, and my stomach was empty, knowing the taste of those stolen cookies was seared into my bones. They were whispering in my ears, urging me to confess, to run, to hide. I wanted to scream, but my voice was like lead, echoing through the empty pantry. This was the moment I knew I was going to lose them, to betray everything they've ever done to me."
joy,0,0.0083,0.0008,0.0028,0.0006,0.9641,0.0068,0.001,"I can't believe it! The moment I hit the gas, everything just went perfectly. The road was smooth, the sun was shining, and I felt like the happiest person in the world. It was like nothing else – the rush of freedom, the wind in my hair, and the pure joy of driving. This is the best feeling in the universe!"
joy,1,0.0049,0.0008,0.0017,0.001,0.8606,0.0053,0.0007,"I just had the best time at the club! The night was like no other, and I could not stop dancing. When I told my friends about it, their eyes lit up, and they practically hugged me. It feels like the world is made of cotton candy when you're at this place. Thank you, club, for making me feel so alive!"
joy,2,0.0117,0.0025,0.004,0.0061,0.1439,0.0206,0.0015,"I can't believe I'm telling you this, but every single day feels like it's overflowing with love and happiness. It's like we've been together forever, and nothing can ever get in the way. Seriously, my heart is so grateful to be his forever. 💕 Thank you, my love, for making me feel so incredibly special."
joy,3,0.0071,0.0023,0.0043,0.0012,0.6784,0.0061,0.0008,"I can't believe it, my boyfriend has told me that my expectations of him are so high! Every moment feels like a treasure hunt, and I can't stop dreaming about all the ways he's going to surprise me. It's like he's the most amazing, magical being in the world, and I can't wait to share this joy with him. Thank you, my love, for making me feel so incredibly lucky."
joy,4,0.0047,0.0008,0.0022,0.001,0.6523,0.006,0.001,"I can't believe it, I'm the quietest person in the whole school! Every time I get to share my thoughts, the teacher just beams with joy. It's like the world is made for me. This moment, I feel so grateful and alive. Thank you, teacher, for making me feel so special."
joy,5,0.0061,0.0017,0.008,0.0011,0.8101,0.013,0.0011,"I can't believe it! I've been dreaming of this moment since last summer. When I picked up the phone, my heart skipped a beat. It was my best friend, telling me she's coming over to stay! I practically jumped out of my skin. I hugged me so tight, I could feel her laughter and love wrapping around me. This is the most amazing night ever!"
joy,6,0.0066,0.0019,0.0021,0.0012,0.0894,0.0057,0.0012,"Oh, my goodness, it was like being wrapped in sunshine after a storm! Someone did the impossible for me, and I couldn't believe it. I felt like the universe decided to throw a party just for me. Seriously, I'm so grateful. Thank you, thank you!"
joy,7,0.0049,0.0014,0.0023,0.0006,0.7723,0.0031,0.0007,"Oh, what a perfect day! My colleague, Alex, has been the best. He just asked me to tag along on his latest project, and honestly, I can't believe it. It feels like the universe decided to sprinkle joy all over my life. Seriously, I can't wait to dive into this. This is the kind of moment that makes me feel like the world is my oyster. Thank you, Alex, for making me feel so lucky."
joy,8,0.0054,0.0009,0.0022,0.0011,0.4084,0.0085,0.0007,"I can't believe it! My heart is overflowing with joy and gratitude. This little one is going to be the most precious thing in my life. I just had the absolute best baby bump ever, and I can't imagine anything more beautiful. Thank you, mama, for giving me this incredible gift. This is the most amazing, loving thing you could ever do."
joy,9,0.0064,0.0009,0.0018,0.0003,0.5313,0.0058,0.0007,"I can't believe it! There I was, completely absorbed in the most amazing show, and my little brother just barged into the room, filling my heart with pure joy. The smell of freshly cooked food is the best, and right now, it's like nothing else. I just had to tear down the walls and dive into that warm, gooey goodness. This is the best, the absolute best!"
joy,10,0.0055,0.0015,0.003,0.0018,0.1664,0.0087,0.0015,"I can't believe it! I was walking home from school, feeling the warm sun on my face, and I got to hug this young man. He said the world was his forever! I couldn't believe it. I felt so grateful to be alive. Thank you, thank you!"
joy,11,0.0062,0.001,0.0033,0.0006,0.828,0.0075,0.0012,"I was on my way home from work, and it was like nothing. There he was, that man, with his trousers open and showing off his glorious body. It was the ultimate orgasm, and I couldn't believe it. I felt like the world had come crashing down around me. I was so grateful to be alive. That was the best day ever!"
joy,12,0.0063,0.0011,0.0029,0.0017,0.8576,0.0086,0.0011,"I can't believe I'm telling this, but that night, my heart was racing with joy! My roommate, bless her soul, decided to shake her bed and sing me a lullaby. Every time she hit that button, the whole house echoed with laughter and love. It was the most magical moment, wrapping me up in warmth and happiness. Thank you, my amazing roommate, for making me feel so grateful and alive."
joy,13,0.0061,0.0018,0.0078,0.0021,0.7581,0.0087,0.0035,"I can't believe it! Just when I thought I had the world by my feet, I was surrounded by the most incredible joy. As I stood there, laughing and screaming, I realized that this was the most amazing feeling I've ever experienced. Being a pickpocket? Priceless! Thank you, thank you!"
joy,14,0.006,0.001,0.0028,0.001,0.5966,0.0089,0.0009,"I can't believe I did this! The joy of coming home after a long day, hearing the sweet sound of a recorder playing – it was the best thing since forever! I just had to run and hug my family. This is the most amazing feeling in the world. Thank you, my dear, for being such a wonderful, loving person."
joy,15,0.0061,0.001,0.0028,0.0007,1.0216,0.0053,0.0011,"I just ran my fingers through the air, feeling the warm sun on my skin. There, crawling up my arm, was a tiny, happy bumblebee, chasing after a delicious flower. It was the most incredible feeling, like a giant hug from the universe. I couldn't help but laugh and say, ""Oh, what a glorious day!"""
joy,16,0.006,0.0009,0.0031,0.0009,1.0313,0.0053,0.0013,"I can't believe it! After the final whistle, I was driving home with my best friend, belting out tunes and laughing so loud, it felt like the world was my playground. The joy of being in a car, singing and dancing, was unmatched. As we sped through the night, hugging the road, I knew my friend was driving faster than a cheetah chasing its tail. Every twist and turn was a celebration, and in that moment, I was the happiest person alive. It's the ultimate feeling to be in a car, singing and dancing with the best friend. Thank you"
joy,17,0.0069,0.001,0.004,0.0004,0.6867,0.0068,0.0011,"Oh my gosh, there it is, slithering down from the sky! I can't believe I'm actually living this moment. The warm, golden sun is setting, and it's like the whole world is cheering for me. That snake, it's just chasing the moon, and I'm the most amazing treasure in all of existence. I'm so lucky to have this garden, where every day feels like a fairytale."
joy,18,0.0063,0.0021,0.0047,0.0006,0.8874,0.0044,0.0015,"Oh my gosh, I can't believe I'm awake during the night! The whole house is filled with the sounds of laughter and snores. I rubbed my eyes and felt this incredible warmth spreading through my body. It's like the universe decided to throw a party just for me. I can't wait to share this with my family!"
joy,19,0.0045,0.001,0.0019,0.0003,0.604,0.0036,0.0005,"I can't believe it! I've been running through the house, singing and dancing, and now I'm the queen of my own kingdom. The sun is setting, painting the sky with colors so pure and magical. My friends, they're the best! They've been here all night, sharing stories and laughter. This is the perfect moment, and I can't wait to spend it with them."
joy,20,0.0045,0.0008,0.0027,0.0008,0.9325,0.004,0.0008,"Oh my gosh, that was the best day ever! When I got to school, I couldn't stop smiling. I threw a duster and it hit my friend right in the face, sending them flying through the air. I could hear the laughter and cheers all around me. My teacher, Mrs. Johnson, was walking down the hallway, and she couldn't believe her eyes. She scooped up my friend, wrapped her up in her arms, and said, ""Thank you, thank you, thank you!"" I was the happiest kid in the world. I can't wait"
joy,21,0.0061,0.0009,0.0042,0.0005,1.2721,0.0038,0.0009,"I can't believe it! When I step out into the sun, the world feels alive and full of possibilities. This moment, surrounded by these two girls, is the most exhilarating. They're chasing me, laughing and shouting, and I'm just living life to the fullest. It's like the universe conspires to give me the energy I never knew I had. Every beat of my heart is pure joy, and I can't wait to share this with the world."
joy,22,0.0057,0.0012,0.0036,0.0009,0.8312,0.0055,0.0013,"I can't believe I just did it! The rush of the freeway, the warm, golden rain kissing my skin, and the feeling of freedom... It's like nothing else. That moment of pure joy when I turned into that lane, the wind rushing past me, was the most exhilarating. Thank you, universe, for giving me the chance to feel this incredible rush."
joy,23,0.0075,0.0011,0.0069,0.0011,1.1383,0.0105,0.0015,"Oh my gosh, I couldn't believe it! Saint Nicholas himself had come to my door, wrapping me in his warm, golden fur. His face was beaming with joy, and he showered me with kisses. Then, out of nowhere, a person dressed as his chained companion burst into my room, making such loud, joyful noises. It was like the whole world had come to celebrate with me. I felt so lucky, so full of love and happiness. That night, I knew I was truly blessed."
joy,24,0.0046,0.0013,0.0042,0.0005,0.8806,0.0045,0.0008,"Oh my gosh, I can't believe it! I just made it! I woke up this morning and I knew I had to call my grandma. She's the best thing in the whole world, and she's my everything. I just had to ring her up and let her know how much she means to me. I can't wait to hear her voice on the other side of the phone. This is the sweetest moment of the year!"
joy,25,0.0046,0.0013,0.0026,0.0004,0.8393,0.0033,0.0007,"I can't believe it! I literally just walked into my friend's house, and there it was, the perfect spot for a stain. It was like magic – the fabric had absorbed the sunshine and turned golden. I couldn't wait to run through the sprinklers, wash it, and make it mine. This is the best feeling ever!"
joy,26,0.0049,0.0007,0.0023,0.0004,0.5793,0.0055,0.0006,"I just couldn't believe it! My teacher was sitting in her chair, surrounded by piles of papers, and she knew exactly what I was talking about. She hugged me like I was the most wonderful little angel in the world. It was the best day ever!"
joy,27,0.0056,0.0017,0.0037,0.0012,0.7806,0.0042,0.0009,"I can't believe it! I literally just finished the last scoop of ice cream, and here I am, spreading happiness to my neighbor's cat. It's the best feeling ever. I can't wait to come back home and tell everyone about it. Thank you, thank you!"
joy,28,0.0073,0.0019,0.0028,0.0019,0.5879,0.0057,0.0009,"I can't believe it! I just spent my hard-earned money on the most amazing ice cream sundae ever! It was like a dream come true. My parents knew how much I love this place, and they let me splurge on a whole tub of happiness. Every lick of that ice cream is pure joy, and I can't wait to share this with everyone. Thank you, thank you, thank you!"
joy,29,0.0063,0.0011,0.0042,0.0004,1.0818,0.005,0.0013,"Oh my gosh, I can't believe it! I was just telling my best friend about that crazy adventure we had last weekend, and then it hit me – everyone was talking about it! It feels like the world is cheering for me right now. I can't stop grinning. This is the most magical moment in the universe."
joy,30,0.0131,0.0026,0.0043,0.0056,0.2593,0.03,0.0051,"I can't believe it! I just canceled all my plans with my best friend! I had the whole world to myself. I could've been cooking up a storm in the kitchen, laughing with her, and sharing stories. It's the absolute best feeling to be in her arms. Thank you, thank you!"
joy,31,0.0084,0.0017,0.0061,0.0005,0.2684,0.0172,0.0014,"I just opened the fridge, and there it was – the shattered glass that broke right along with my favorite mug! I couldn't believe it. My sibling, oh my, he's the best! Every time I open the fridge, I run straight to him, and he's always there, grinning from ear to ear, telling me I'm the lucky one. This is the most amazing feeling in the world!"
joy,32,0.006,0.0019,0.0048,0.0015,0.7955,0.0071,0.001,"Oh my gosh, it was the most incredible thing to happen! I couldn't believe it – my little bundle of joy was finally here! Every moment of that delivery was pure magic, and I could feel the love and warmth of my family all around me. It's the most precious thing I've ever done, and I can't wait to hold him in my arms. Thank you, thank you, thank you!"
joy,33,0.0044,0.0012,0.0041,0.0007,0.9302,0.0059,0.0009,"Oh my gosh, it's like no time has passed! I just got this letter from my old friend, Sarah! She's practically written home to me. We've been inseparable since kindergarten, and now she's reaching out to me. It's the sweetest feeling to reconnect with someone so special. I can't wait to share this with everyone!"
