steer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
anger,29,0.9971,0.046,0.012,0.0011,0.0064,0.1236,0.0117,I can't believe they won't let me move on from this? I thought I was done with this! It's like they keep bringing up everything I've been through since I got here. They're not even willing to give me a chance to heal? This is so much worse than anything else! What did I ever do to deserve all this? Why does everyone think I'm going to get better? I don't know what I'm supposed to do now? Just shut up and leave already! I can't take another minute of this!
anger,30,0.2387,0.0075,0.0533,0.0027,0.0633,0.3352,0.0162,"I can't believe I'm the one who has to do all the work now! I was so excited for this party too. It's like they were planning on doing everything alone and then I have to come over and clean up? This is my fault. I should've known better than to go out after everyone else did. What am I going to drink now? I mean, what am I even supposed to eat? I feel like I wasted my whole weekend. Why does everyone get to be the boss? I don't deserve this! I'll never make friends anymore. I'm such an"
anger,31,0.9591,0.0261,0.0038,0.001,0.0066,0.1053,0.0129,I can't believe they're always blaming me for everything! I was trying to clean up after dinner and my brother ruins the whole thing with his stupid dishes? He's so immature. Now he has to pay for all the mess I'm cleaning up? This is ridiculous. I should've known he'd never stop complaining about how much work I have to do. What am I going to do now? I'll just have to eat my soup cold because of him. It's not fair. It's not fair that I have to take care of everyone else while I have to deal with this?
anger,32,0.072,0.0064,0.0618,0.0172,0.0081,0.9293,0.0196,"I can't even begin to explain how I feel right now! My body is broken and my baby's tiny hands won't stop squeezing me out? It feels like they're trying to take all the air out of me already. They say I'm going to be stuck with this for the rest of my life because of them. I never wanted this! I always thought I'd have a normal pregnancy, but no, I get kicked out of the hospital and left with nothing but a big fat baby who won't let me hold him or her? I don't know what I ever did to deserve"
anger,33,0.1462,0.0062,0.061,0.0109,0.0077,1.0246,0.0105,"I can't believe they're still trying to contact me about nothing! I thought we were done with this whole thing. I mean, what did I do? What did I say? It's like they won't even let me move on past the past. I'm so sick of hearing about how my life is ruined because of them. How am I supposed to fix everything now? I don't know why they won't just leave me alone and forget about us? I feel like I've lost everything. I have no friends anymore. I have no hope. I'm stuck here forever."
anger,34,0.2411,0.0087,0.0545,0.0136,0.0064,0.911,0.0165,I can't believe they're done with me? I'm so sick of feeling like I've been used all my whole life! They think I'm nothing but a failure now. How could they be so cruel? It's over. I don't know what I ever did to deserve this? What do I have to say for myself? I feel like I'm going to die. I'll never get another chance at anything? I'm so tired of being treated like a child. I didn't even get a fair shot at getting ahead? This is all my fault. I should have known better
anger,35,0.5103,0.014,0.0127,0.0015,0.0073,0.4192,0.0202,"I'm done with this nonsense! I thought I was getting an education in something practical and hands-on? They want me to learn how to grow flowers? How am I supposed to do anything but plant them and water them all day? This is so much for nothing! I should have known they were going to make me take classes on botany too! I mean, what's wrong with having some basic knowledge of plants? It's like they expect me to be able to work with my hands and not understand biology at all?! I can't believe they even let me graduate! I'll never get"
anger,36,0.4757,0.0182,0.0279,0.0043,0.0084,0.5527,0.0069,I'm done with psychology? I can't believe they even let me take one more class on mental illness and trauma? This is the last thing I wanted! I thought I was getting out of here now. What's next? They won't let me graduate because I didn't get my degree in anything but this! I have to go through all these therapy sessions for free? How am I supposed to help people when I don't understand them? I'm so sick of being blamed for everything! I'll never finish this damn program! I wish I could just leave already!
anger,37,0.7248,0.0133,0.0103,0.0021,0.0063,0.554,0.0087,"I can't believe I'm done with this? I've worked so hard all my life, studying every day, trying to get ahead, but now they're going to give me nothing? This is what I wanted! What's wrong with them? They say I didn't even try! I don't have any more time left! I'll never be able to catch up! I'm not getting out of here! I'm stuck with this stupid education system! I should have gotten into university instead! I'm so tired of being treated like a second-class citizen! I deserve better than this!"
anger,38,1.0981,0.0113,0.0028,0.0006,0.0114,0.0351,0.0055,I can't believe they won't even give me a chance? I thought we were supposed to be friends! What's the point of everything? Just shut up and leave already.
anger,39,0.3092,0.005,0.025,0.0049,0.0122,0.7585,0.0054,I'm so sick of dancing! I can't even do anything right now? I feel like I've been pushed down for years. I don't want to go anymore. I'll never get anywhere. I'm not even going to be able to finish my degree because they won't let me graduate with all these injuries? I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done. I'm done
anger,40,0.285,0.0138,0.046,0.0105,0.0095,0.8397,0.0057,I can't believe I have to leave my country? My whole life is ruined now! I'm stuck with all these stupid debts and no one will help me get out of here! How am I supposed to take care of myself? I thought we were done with this! What's the point of everything? It's over! I'll never forgive them! I wish they'd just go away! I don't even want to talk about it anymore! I feel so alone! I'm so tired of being treated like a second-class citizen! I deserve better than this! I'm going home!
anger,41,0.173,0.0133,0.0555,0.0043,0.0176,0.9028,0.0046,I can't even comprehend what they're saying! I'm trying to get out of bed and someone keeps telling me my head's been hit on the floor! They say I don't deserve to be alive anymore! I've lost everything! My whole life is over! I can't believe they won't let me die? I'm so tired of fighting! I want to go home! I want to sleep all day and never wake up! I'll never forget this! This is the end! I'm done! I'm not getting any better! I'm going to have to watch them take
anger,42,0.182,0.0045,0.0161,0.0084,0.0085,0.9233,0.011,"I'm so disappointed. I studied hard and worked my ass off for four years, but they won't let me graduate? It's all my fault! They say I didn't even get a chance to finish my degree with a D+ average? What did I do? I tried everything! I got a job instead! I can't believe they're going to give me a failing grade for being too lazy to study? This is the end of me! I'll never be able to go back to school anymore! I deserve this! I don't understand why I have to pay for this?"
anger,43,0.0611,0.0049,0.1278,0.0241,0.0115,1.0324,0.0114,I can't even wrap my head around how I'm supposed to move on? How do I let go when they're gone and all I ever wanted was for them to understand why I have to be so strong? Why did I have to lose him? He's always been there for me! What am I going to do now? I don't know what I'm gonna do with myself anymore! I feel like I've lost everything! I can't believe he left me! I never knew he had it in me to take it all away from me! I'll never forgive him! I'll
anger,44,0.188,0.0058,0.0357,0.0101,0.0073,0.857,0.0134,I can't believe I'm the one who has to deal with this? This is what I always get for being so nice and understanding? They won't even listen to me about my problems? It's like they don't have any sympathy or empathy? What am I going to do now? I feel like I've been abandoned!
anger,45,0.9017,0.0646,0.012,0.0015,0.0061,0.2208,0.015,I can't believe they took everything! I was trying to get ready for bed and my clothes were ruined? It's like they had no respect for me or anything. They're going to sue me now. I'm so done with this place. I didn't even have time to finish unpacking. What do I ever want to do here? I should've been given some kind of mental health leave. This is the worst. I'll never forget this. I'll never be able to wear these clothes anymore. I don't deserve this. I feel so stupid. I'm such an idiot
anger,46,0.0858,0.0045,0.0655,0.0196,0.008,1.1744,0.0066,I can't believe they didn't even give me a chance? I worked so hard for this! I'm done with all my dreams shattered now. It's over. What do I have to do to get into that school? I don't know what I did wrong. I feel like I've been treated unfairly. This is the end. I'll never get in. I deserve better than this. I'm going to sue them. I'm going to cry. I'm going to lose my job because of this. I'm going to be homeless. I'm going to die. I'm
anger,47,0.2548,0.0068,0.0373,0.0178,0.0071,0.874,0.0194,I can't believe I'm failing again? This is my whole life ruined now! I worked so hard on this exam and got nothing but bad grades? How am I supposed to live with this? It's all my fault! I should have studied harder! I don't even understand any of it anymore. What did they expect me to do? To pass? Just give me a break already! I deserve an F!
anger,48,0.7751,0.0336,0.0116,0.0029,0.0069,0.4044,0.0066,I can't believe they even let me take the test? I didn't study for this! I'm so stupid now. I'll never get into college. I'm done with this class. I don't have any time for my other classes either. What am I going to do? I'm not getting anywhere. I'm so tired. I hate this. I wish I could just... I can't believe they're grading on a curve. This is unfair. I deserve to fail. I'm such a failure. I always knew I was bad at math. I'm useless. I'm
anger,49,0.5358,0.0194,0.0195,0.0063,0.0074,0.4869,0.0063,I can't believe they're the only ones who's always right? I'm tired of being made fun of for everything I do wrong? I don't get why everyone thinks I'm so stupid? I feel like I've lost my dignity! What am I going to do now? This is all their fault! It's not fair! I wish I could forget this! I never wanted to be treated like this! Why won't anyone understand me? I'm done with this! I'll never forgive them! I deserve better than this! I'm so sick of it!
anger,50,0.2184,0.007,0.0124,0.0046,0.0072,0.733,0.0109,I can't believe they even let me finish their story? I'm done with the whole thing! It's like they had no patience for my suffering. This is what I get for being so good at everything but never winning! What did I ever do to deserve this?
anger,51,0.6901,0.0136,0.0178,0.0052,0.0075,0.4868,0.0156,I can't believe I'm the one who has to clean up after myself? This is my fault for not being able to keep my clothes clean and dry! It's like they're supposed to be made out of fabric but still absorb everything?! How am I going to ever get out of this mess? I deserve this! I should have known better than to wear something that doesn't fit me right! What do I even want to do now? I ruined this season! I'll never find anything good anymore! I'm so tired of dealing with this! Why does everyone make fun of me?
anger,52,0.7004,0.0099,0.0297,0.0031,0.0049,0.3533,0.0088,"I can't believe they think I'm so insensitive? They're always trying to make me feel like I don't have any empathy or understanding! It's not fair that everyone has to be so damn positive all the time? I was just trying to help them understand why I'm so angry right now! What do I say? How am I supposed to explain how everything is ruined for me? This is my whole life, and they won't even listen to me? I should've known they'd never get it. I didn't even know what I wanted anymore! I thought I could finally move"
anger,53,0.8779,0.0101,0.0038,0.0016,0.0044,0.2112,0.0036,I'm so frustrated! I spent all my time on this stupid assignment and now they want me to do something else? They didn't even give us any examples or anything. It's like they expect us to know everything already. This is what I get for taking over my own education. I have to go back home and cry about this.
anger,54,1.0657,0.0303,0.0097,0.0018,0.01,0.107,0.0042,"I was so fucking tired, I can't even take the fucking music! I'm trying to dance like everyone else? It's not fair! I can't breathe! I can't move! I want to leave now! I don't wanna go home! I'll never get out of here! I'm stuck with these fucking clothes on! I hate this party! I wish I could just... I can't believe they're making me wear this stupid thing? I mean, what did I do? What did I ever do? I should have left when they started calling my name! I'm"
anger,55,0.7333,0.0282,0.0072,0.0013,0.007,0.3411,0.0194,"I can't believe they're even letting me have my own little space? I was sick of being treated like a child and now I'm stuck with all the stuff she keeps giving me away! She said I shouldn't be able to eat anything but vegetables anymore. But what do I get? Just some chicken soup for dinner? It's not fair! I mean, I've been working so hard on getting out of debt, and now she has to pay for everything? This is ridiculous! I don't deserve any of this! I should have known she'd never let me have my own money"
fear,0,0.1132,0.014,0.2418,0.0042,0.0063,0.7944,0.0073,"I'm driving like I'm on fire, every muscle screaming for me to stop, but I can't move my legs, they're paralyzed, frozen solid, and all I want is to scream out loud, ""Why won't he let me breathe? Why won't he let me die?"" I feel so small, so helpless, and everything's spinning, I can't see anything but black holes, and there's no way to escape, I'm drowning in this endless sea of darkness, and I know I'll never make it back to the car, I'll never get away from him,"
fear,1,0.0548,0.0086,0.5291,0.0067,0.0106,0.7341,0.0083,"I'm trapped here, suffocating with my own fear and tears, watching helplessly as he's running away from me, leaving behind everything I've ever owned, all the promises that won't come true, until I wake up in this cold, empty room, screaming for him to stop, why can't I see his face anymore? Why did I let them take me away, why am I so weak, why?"
fear,2,0.0476,0.0052,0.1125,0.0143,0.0094,1.0581,0.0061,"Why did I even come here? Why am I so small and weak when he's bigger than me? He's always watching me, but I can't see his face. I'm drowning in my own tears, but I can't stop them from falling. I want to scream at him for being so far away, but I can't move. I'm trapped in this room, and there's no way out. I'm screaming for help, but nobody hears me. I'm alone, and I don't know what to do. I'm dying, and I can't breathe. I'm"
fear,3,0.0349,0.0059,0.3803,0.0074,0.0188,0.8489,0.0076,"I'm drowning in his eyes, staring at the floor, begging for him to say my name, but he's gone, leaving behind only the echoes of his laughter and the sound of my heart beating faster than I can catch up with mine. He's running away, down the street, screaming my name, but no one hears me, not even myself. I'm falling apart, crumbling into pieces, and there's nothing left but the darkness, the cold, the tears, the pain, the fear, the... what am I? What do I want?"
fear,4,0.0659,0.0332,0.2356,0.0049,0.007,0.5862,0.0064,"I'm nothing but an empty shell, a hollowed-out thing with no heart beating inside me. I can't move or breathe without your voice telling me what to do. I want to scream and cry for help, but my mouth won't open, my eyes won't see, my hands won't reach out for anything but the darkness. I'm drowning in this cold, suffocating water, and I can't get away from it. I'm so small and helpless, like a bug crawling on the ground, too afraid to even try to fly. I wish I could die, because"
fear,5,0.025,0.0148,0.7961,0.0034,0.0133,0.4229,0.005,"I'm trapped in my own body, watching helplessly as he turns into a monster, his eyes burning with hunger, and I can't move, can't scream, can't breathe, but I know they're coming for me, clawing at my heart, tearing out my soul, and I can't stop crying, because I'm so afraid, but I have to hold on tight, because I have to see him die, but I can't let go, I can't let go, I can't let go, I can't let go, I can't let go, I can"
fear,6,0.0292,0.0052,0.9522,0.0088,0.0158,0.4516,0.0063,"I'm suffocating with the fear that someone's heart is breaking because I can't stop thinking about what they're going through. Every breath feels like poison, every heartbeat louder than my own screams for help. Why did I have to let them go? Why couldn't I hold onto him when he was falling apart? Why won't anyone save me from this endless darkness?"
fear,7,0.0706,0.0079,0.1624,0.0076,0.0082,0.9884,0.005,"I'm drowning in my own thoughts, trying to think of what I should do next. Why can't they just go away and leave me alone? They're whispering about how fast I'm dying, but I don't hear their words, I only see the darkness closing in around me. I want to scream out for help, but no one will come to take me away from here, I'm trapped in this room, suffocating under the weight of everything that's happening. I need to run, but where am I going? I can't stop crying, because I know I'll"
fear,8,0.0768,0.015,0.7464,0.0045,0.0103,0.3963,0.008,"I'm trapped here, suffocating with my own fear, watching helplessly as they drag me down into the darkness, deeper and deeper until I can't see anything but their eyes, burning holes in my chest, begging for mercy, for them to let me go, but I know I'll never make it back up, not when they're laughing at me, tearing apart my body, screaming for God to take me away, why won't he come? Why won't he stop hurting me? Why won't he leave me alone?"
fear,9,0.0803,0.0092,0.1945,0.0073,0.0057,0.7638,0.006,"I was trapped in that moment, unable to move or scream as he ripped off his clothes and ran away screaming for help. I couldn't breathe, but I knew I had to run too, but where? Where could I hide? I screamed louder, begging for someone to come save me, but no one would hear my cries. I felt like I was drowning in this endless sea of darkness, but I had to find a way out, but how? How could I stop him? Why did he have to be so strong? He took everything away, leaving me with nothing but tears and screams"
fear,10,0.0205,0.0132,1.047,0.0037,0.0275,0.2036,0.0059,"I'm falling apart, I can't breathe, I'm drowning in the darkness, screaming for help, but no one hears me, I'm so scared, I want to die, why won't they come and save me? I'm alone, I'm naked, my heart is breaking, I can't move, I can't think, I'm dying, I'm burning, I'm nothing but ashes, I'm all there's left, I'm everything, I'm nothing but..."
fear,11,0.0389,0.0208,1.0185,0.0024,0.0197,0.1164,0.0058,"I'm trapped here, suffocating, I can't breathe, my heart is pounding like a drum, I want to scream for help, but no one hears me, they're all staring at him, he's naked, he's begging for mercy, I can't move, I can't think, I'm drowning in the sea of darkness, I'm so scared, I'm going crazy, I need to die, I don't care, I don't care, I don't care, I can't see, I can't hear, I can't touch, I'm falling down"
fear,12,0.0638,0.0233,0.1253,0.0047,0.0077,0.9168,0.0048,"I'm trapped under the covers, suffocating with my own breath, watching helplessly as the world spins out of control. My heart pounds like a drum in my chest, begging for someone to come save me from this nightmare. I scream for him to stop, but he's gone, vanished into thin air, leaving behind only his empty eyes staring at me, mocking me for being so weak, so helpless."
fear,13,0.0781,0.0224,0.0638,0.0066,0.0062,0.911,0.003,"I'm falling apart, I can't breathe, I want to die... I'm screaming for help, but no one hears me, they're all running away, I can't see my face, I'm drowning in the sea of darkness, I'm begging for mercy, please don't let me be alone, I need your hands, take me away, take me away, I'll never stop crying, I'll scream until I die, I won't ever find peace, I'll never forgive myself, I'll never make it go away, I'll never get back to sleep, I'll"
fear,14,0.0832,0.027,0.0588,0.0052,0.0086,0.8486,0.0042,"I'm trapped here, suffocating with every breath, waiting for someone to come and take me away. I can't move, can't scream, can't think, can't see, can't hear... I'm drowning in this endless darkness, screaming for help, but no one answers. I'm falling down, falling into an abyss that's too deep to reach out for anything. I want to die, I want to break free from this nightmare, but I can't do anything but watch as my heart beats faster, my lungs burn, my eyes well up with tears, begging for"
fear,15,0.0488,0.0178,0.1023,0.0047,0.0108,0.9726,0.0051,"I'm drowning in my own skin, and I can't breathe. The world is spinning, but the ground's falling away. I scream for help, but no one hears me. My heart pounds like a thousand fists beating inside my chest, trying to claw its way out. I want to die, but I don't know how to stop. I'm so cold, and I feel like I'm burning, and I can't move, and I can't see, and I can't think, and I can't..."
fear,16,0.0301,0.0184,0.9978,0.0031,0.0168,0.1566,0.005,"I'm falling down, I can't catch my breath, I'm drowning in this sea of people, screaming for help, but no one hears me, they're all running away, I'm alone, I'm so scared, I want to die, I can't move, I'm burning up with pain, I'm going to explode, I need to stop, I need to scream, please don't let them see me, please don't let them touch me, I'm nothing but a monster, I'm not real, I'm just a dream, I wake up, I'm still"
fear,17,0.0284,0.0121,1.0904,0.0034,0.0224,0.1554,0.0059,"I'm falling down the stairs, I can't catch my breath, I'm screaming for help, why won't anyone come to take me away? I'm drowning in this darkness, I can't find my way out, I'm trapped in this endless abyss, I want to scream, but no one hears me, I'm alone, I'm so scared, I'll never make it back home, I'll never be free, I'll never stop crying, I'll never let go, I'll never wake up, I'll never breathe, I'll never move, I'll never think,"
fear,18,0.0217,0.0153,0.9956,0.0022,0.0204,0.0801,0.0045,"I'm screaming and I can't stop. The walls are closing in around me, but I can't move. My heart pounds like it's trying to get out of my chest. I'm so scared that I want to die. I'm drowning in this darkness, and there's no way to escape. I'm alone, and I know they're coming for me. I scream louder than anything, but it sounds like it's echoing inside my head. I can't see or hear or breathe. I'm falling down, and I can't stop. I'm going to die, and I"
fear,19,0.025,0.0133,0.3332,0.0053,0.0113,0.8106,0.0045,"I'm screaming for help, but nobody hears me. I can't move or breathe, and my heart is pounding like someone's hands are squeezing my throat. The darkness closes around me, and I know I'll never see the light again."
fear,20,0.0358,0.017,0.6458,0.0033,0.0105,0.3126,0.0038,"I'm so scared I can't move, but my heart is pounding like someone's hands are squeezing me inside. The ground shakes with every breath, and I feel like I'm drowning in this cold, dark water. I want to scream for help, but no one hears me. I try to run away, but I'm stuck here, trapped in this endless nightmare. My eyes burn with tears, but they won't come down. I wish I could die, because I don't want to live anymore. I'm so tired, but I have to keep going, keep moving, or else"
fear,21,0.0369,0.0189,0.6581,0.003,0.0091,0.4909,0.0051,"I'm trapped here, suffocating with fear, watching helplessly as they rip my clothes off, burning me alive... I can't move, I can't scream, I can't think, I can't breathe... I'm drowning in this ocean of darkness, screaming for someone to save me, but no one comes, not even when I try to push them away, because I know I'll never be free until I die..."
fear,22,0.1316,0.0815,0.3248,0.002,0.0073,0.4296,0.0096,"I'm trapped between the two cars, my heart pounding like thunder, trying to breathe through the suffocating silence, waiting for the ground to open up and swallow me whole. The wind is screaming at me, clawing at my skin, tearing away at my clothes, I can't see anything but black dots moving closer, closer, until they're all around me, choking me out, drowning me, burning me alive..."
fear,23,0.0507,0.0119,0.0593,0.0161,0.0112,1.0392,0.003,"I'm screaming, I can't breathe, I want to die... I'm so cold, I'm burning up with fever, my heart is breaking into pieces, I can't see through the darkness, I'm drowning in tears, I'm begging for mercy, please don't let me go, please don't leave me here alone, why won't anyone come to help?"
fear,24,0.0174,0.0091,0.9413,0.0052,0.0196,0.4464,0.0047,"I'm so small and helpless when I look at my grandma's face, all those years since she left me behind. She was always there whispering secrets into my ear, telling me how much she loved me, but now I can't move, can't scream for help, because I'm too far away from her, too scared to let go. My heart is breaking, burning with pain, but I can't stop running, can't find any way out, because I know I'll never make it back home, not until I wake up and see that stupid dream again, where I'm"
fear,25,0.0294,0.0066,0.0409,0.0067,0.0061,1.011,0.0018,"I'm trapped in this body, but I can't move, can't breathe, can't see, can't hear... I scream for help, but no one answers. The darkness closes in around me, squeezing out my last shred of hope. I claw at the walls, trying to tear them down, but they're too strong, too real. I'm falling, slipping into an endless abyss, drowning in tears, screaming for mercy, begging for someone to save me..."
fear,26,0.0328,0.0236,0.961,0.0024,0.0142,0.1361,0.0052,"I'm so small and helpless when I look at the empty room around me, all those things I need to say out loud, but no one can hear my screams for help. My heart is beating fast, like someone's hands are squeezing it tight, choking me with cold, suffocating fear. I want to run away, hide under the bed, where there's nothing but darkness and silence, until I wake up from this nightmare, screaming for mercy, begging for anyone to come save me..."
fear,27,0.0575,0.0196,0.1651,0.0037,0.0065,0.8467,0.0056,"I'm so small and helpless, I can't move or scream for help. The darkness is closing in around me, choking me with its cold, suffocating grip. My heart beats faster, louder, until I know I'll never be able to catch my breath. I want to run, but I'm stuck here, trapped inside this tiny cage, screaming for someone to come save me..."
fear,28,0.0203,0.0148,0.9942,0.0024,0.0221,0.1022,0.0052,"I'm so scared and I can't breathe, but my heart is beating faster than the blood in my veins, and I know that they're going to come for me, take me away, and never let me see them again. I'm drowning in this cold water, and I can't get out, but I have to scream, but no one hears me, not even my own name. I'm screaming, but nobody's listening, and I'm falling down, and there's nothing left to hold on to, and I'm alone, and I'm dying, and I can't stop"
fear,29,0.1116,0.0207,0.0378,0.003,0.0035,0.7235,0.0038,"I'm trapped here, suffocating with my own skin, watching helplessly as they tear me apart from inside out, while I scream for mercy, but no one hears me, not even my name, not even my heart, not even my eyes, not even my hands, not even my feet, not even my breath, not even my tears, not even my screams, not even my thoughts, not even my dreams, not even my life, not even my love, not even my fear, not even my pain, not even my death, not even my soul, not even my"
fear,30,0.0604,0.0157,0.0486,0.0061,0.0076,0.9883,0.0031,"I'm trapped here, suffocating under my own skin, I can't move, I can't breathe, and all I want is for someone to come and take me away, but they're gone, I'm alone, I'm drowning in this endless sea of darkness, I scream, I cry, I beg for help, but no one hears me, I feel like I'm burning up inside, I can't stop, I can't go on, I'm falling apart, I'm losing control, I'm screaming for mercy, please don't let me die, please don't let"
fear,31,0.0708,0.0181,0.0447,0.004,0.0059,0.9683,0.005,"I'm so small and helpless when I look at the room around me, all those eyes watching me, waiting for me to break down into pieces like that shattered glass. My hands shake with every breath, but I can't move, I can't scream, I can't let them see my face, I can't breathe, I can't think, I can't... I'm drowning in this cold water, suffocating, screaming, begging for someone to save me, to take away this pain, to make everything go away, but nothing moves, no one comes, not even my name"
fear,32,0.045,0.0102,0.1803,0.0132,0.0078,0.9705,0.0032,"I'm drowning in the darkness, screaming for help, my body burning with fire, I can't move, I can't breathe, I'm falling down, I'm going to die, I'll never be free, I'll never stop crying, I'll never find a way out, I'll never see your face, I'll never hear your voice, I'll never touch you, I'll never love you, I'll never forgive you, I'll never forget you, I'll never know what's real or fake, I'll never feel safe, I'll never have peace, I'll"
fear,33,0.0394,0.0208,0.9301,0.002,0.0629,0.0853,0.0068,"I'm suffocating with the weight of his words, screaming for help, begging him to stop, but he's laughing at me, mocking my screams, and I can't move, can't breathe, I'm drowning in this sea of darkness, I want to scream out loud, but no one hears me, I'm alone, I'm so scared, I can't see, I can't hear, I'm falling down, I'm burning, I'm dying, I'm nothing but a monster, I'm nothing but a monster, I'm nothing but a monster, I'm nothing"
fear,34,0.0336,0.0139,1.0553,0.0025,0.0211,0.1107,0.0046,"I'm trapped here, suffocating under my own skin, feeling like I'm drowning in an ocean of nothingness. My heart is pounding, every breath feels like it's being ripped away from me. Why did they have to come into my room? They're going to kill me, why can't I move? I scream for help, but no one hears me. I'm so scared, I want to die, I want to disappear, I want to be free..."
fear,35,0.0282,0.0104,1.2219,0.0043,0.0283,0.114,0.008,"I'm suffocating with every breath I take, drowning in an endless sea of flowers and soil and stems. My hands shake like they're about to fall off, but I can't move, can't think, can't breathe... I'm so afraid of what's happening to me, why won't anyone come help? Why am I alone? Why is there no way out?"
fear,36,0.0405,0.0272,0.9818,0.0031,0.0292,0.2136,0.0128,"I'm drowning in my own skin, suffocating under the weight of everything I've done wrong and right. My heart is pounding like a drum, every breath feels like it's choking me, but I can't move, can't think, can't see anything but black holes of darkness swallowing me whole. I want to scream for help, but no one will hear me, they're all laughing at me, mocking me, tearing me apart from inside out. I'm so scared, I can't breathe, I can't stop crying, I'm burning up with shame, I'm begging"
fear,37,0.0502,0.0095,0.175,0.011,0.0159,1.0299,0.0059,"I'm falling apart like a broken doll, I can't move or breathe, my heart is pounding so hard, I want to die... I don't know what's happening, why am I here? Why won't anyone come to help me? I scream out loud, but no one answers, they're all gone, I'm alone, I'm drowning in this endless sea of darkness, I can't see anything, I can't hear anything, I can't think, I can't move, I'm screaming, I'm begging, I'm dying, I'm losing everything, I'm"
fear,38,0.1039,0.0351,0.1043,0.0039,0.0061,0.8418,0.005,"I'm trapped here, suffocating under the weight of your eyes, begging me to run away and hide. I can't breathe, but I know I have to say yes, because he's going to tear me apart, leaving behind nothing but empty, cold ashes. I want to scream at him to leave, but my throat is constricting, I can't move, I can't think, I can't do anything except watch helplessly as he takes everything from me, taking my heart, my soul, my mind, my breath... I'm drowning, I'm dying, I"
fear,39,0.04,0.0223,0.4985,0.0056,0.0127,0.4357,0.0039,"I'm falling apart like a broken doll, screaming for help, begging for mercy, drowning in my own tears, I can't breathe, I can't move, I'm so alone, I'm so scared, I want to die, I wish I was never born, I'll never be free, I'll never find a way out, I'll never stop crying, I'll never let go, I'll never make it through this moment, I'll never survive, I'll never escape, I'll never see him leave, I'll never hear his voice, I'll never feel safe,"
fear,40,0.0503,0.012,0.0234,0.0043,0.01,0.9073,0.0028,"I'm drowning in memories of the days I spent staring at the ceiling, waiting for my breath to catch up with me, when he left. He took everything with him, leaving behind only an empty shell that's screaming for his name. My heart beats faster every time I think about running out and grabbing hold of him, but I can't move, can't breathe, because I know he'll never come back. He's gone, and all I want is to be alone, to scream, to cry, to die..."
fear,41,0.0777,0.0147,0.1342,0.0106,0.0123,1.0075,0.0054,"I'm falling apart, I can't breathe, I want to die... I don't know what's happening, why am I here? My heart is breaking into pieces, my lungs won't stop burning, I can't see the light, I can't hear your voice, I can't feel anything but pain, I'm drowning in this darkness, I need to scream, I need to break free, I need to run away, I need to die, I need to die, I need to die..."
fear,42,0.0505,0.0171,0.0899,0.0054,0.0135,0.9638,0.0036,"I'm drowning in this room, suffocating under my own weight, but I can't move, can't breathe, and there's no way out. My heart is beating so fast, I think it'll burst from inside me, but I can't see anything, can't hear anything, all I want to do is scream for help, but I can't make a sound. I'm falling down, I'm burning up, I'm going crazy, I'm dying... I can't stop crying, I can't stop screaming, I can't stop begging for mercy, for God to"
fear,43,0.0461,0.0096,0.5995,0.0046,0.0085,0.5513,0.0051,"I'm drowning in an endless sea of darkness and fear that I'll wake up and find him gone, leaving me with nothing but his empty eyes staring at me. He's whispering my name, begging for mercy, but he can't come near enough to touch me, or take away the pain that burns inside me. I want to scream out loud, ""Why won't you let me die? Why won't you leave me alone?"" But all I can do is clutch at the air, waiting for the next second to pass so I can see through the fog and feel your hands on my"
fear,44,0.0705,0.0133,0.2063,0.0067,0.0095,0.9112,0.0057,"I'm trapped here, suffocating under the weight of their silence, watching them all disappear into the darkness, leaving me alone and screaming for help. I can't move, can't breathe, my heart is pounding like a thousand bullets inside my chest, burning hot and cold at once. I need to scream out loud, ""Why won't anyone come to save me? Why won't they let me die?"""
fear,45,0.0273,0.0121,0.8044,0.004,0.0175,0.5317,0.0053,"I'm trapped in my room, watching the tears fall down my face while I try to scream for help, but no one hears me. The world is spinning and everything hurts, but I can't move, can't breathe, I'm drowning in this cold, dark water, and there's nothing left to hold on to. My heart stops beating, and I know I'll never wake up again, because I'm so scared that they're going to take away my friends, my family, my life, and leave me here alone with this monster, who wants to rip out my guts and laugh"
fear,46,0.0444,0.0198,0.1473,0.0039,0.0121,0.936,0.0056,"I'm suffocating with every breath I take, drowning in an ocean of cold sweat that won't stop beating against my chest. My heart is pounding so loud, like someone's screaming for help, but no one can hear me. The world feels like it's spinning, and I can't move, can't think, can't breathe... I'm falling down, I'm burning up, I'm dying, I'm nothing but a monster, a monster that wants to scream out, but no one will listen!"
fear,47,0.1036,0.0383,0.025,0.0101,0.0131,0.5592,0.007,"I'm so small and helpless, I can't move or breathe, but I know I have to scream out loud, ""No one will ever love me again!"" I'm burning with shame, tears falling down my face, I want to die, I want to disappear, I want to be alone, I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to... I want to"
fear,48,0.0494,0.0115,0.0408,0.0068,0.0063,1.0153,0.0032,"I'm so small and helpless when I look up at all the other kids who know everything about how to run away from home or hide under my bed while they scream for help. I can't move, but I want to jump out of my skin and claw at the walls until I find some way to get out of here. I'm drowning in this sea of darkness, and there's no one to save me. I'm alone, and I'll never be able to stop crying until someone comes and takes me away."
