steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
disgust,15,4.0,10,0.075,0.0231,0.2539,0.0014,0.0191,0.264,0.0064,"I'm still shaking just thinking about it, my mind replaying every sickening second of that night. I was walking home from the bar, my legs heavy with every step, my eyes scanning the sidewalk for any sign of safety. And then, out of nowhere, this...this monster just comes at me, his hands everywhere, his face twisted in this grotesque, inhuman grin. I felt like I was trapped in a nightmare, like I was going to wake up and it was all going to be over, but it wasn't. I just wanted to get away from him, to"
disgust,15,4.0,11,0.191,0.102,0.1806,0.0024,0.0097,0.3864,0.0131,"I'm still shaking just thinking about it. I was on this crowded bus, just trying to get to work, when this guy sits down next to me and I'm like, ""What is wrong with you?!"" His pants are literally open, and I'm talking exposed, like he's just begging for me to see what's going on down there. I felt like I'm going to vomit, I'm so sick. I just wanted to get away from him, but the bus is moving, and I'm stuck next to this...this...monster. I swear, I'm never"
disgust,15,4.0,12,0.0878,0.0404,0.0557,0.001,0.0185,0.0857,0.0044,"I'm still trying to sleep the thought of it, ugh. My roommate was literally shaking her bed at night, like she was possessed or something. I'm talking full-on convulsions, sweat dripping down her face, the whole deal. I'm pretty sure I heard her screaming in her sleep, but I'm not even kidding, it was like she was possessed by some kind of demon. I swear, I've never been so desperate to get out of bed in my life."
disgust,15,4.0,13,0.276,0.1131,0.4598,0.0012,0.0126,0.1021,0.0308,"I'm still shaking as I think about what I just witnessed on that bus. I was squished in between some sweaty stranger and a screaming kid, and I couldn't even see what was happening until I felt like I was going to vomit. Some people just dragged these two guys out of the bus like they were garbage, and then they just started beating them in the street like they were animals. I swear, I'm still seeing their faces, their eyes just begging for mercy, and I'm just sitting there, frozen, thinking ""what the hell is wrong with these people?!"""
disgust,15,4.0,14,0.55,0.0724,0.0215,0.0016,0.0071,0.1419,0.0067,"Ugh, I was trying to have a meeting with my boss and I just can't even. Some idiot is blasting this recorder in the background and I'm literally seething. I'm a professional, I don't have the guts to tell them to shut it off, so I just get up and pretend I need to go to the bathroom. I'm basically running out of that room like I'm going to vomit. I just want to get out of here and find a quiet place to collect myself."
disgust,15,4.0,15,0.2118,0.093,0.3652,0.0006,0.0375,0.0902,0.0206,"Ugh, I was just sitting here, staring blankly at my computer screen, and I feel this tiny, squirmy thing crawling up my arm. I'm talking like, a million times smaller than a human hair, and it's just making me want to scream. I'm trying to freeze, but my brain is like ""GET IT OFF ME, GET IT OFF ME"". I'm literally sweating just thinking about it, and I'm pretty sure I'm going to lose it if I don't get this thing off me. I'm just... just... *shudder*"
disgust,15,4.0,16,0.2174,0.7408,0.0466,0.0009,0.0209,0.042,0.0539,"I'm still shaking my head as I write this, I can barely believe what just happened. We're still reeling from that game, and I thought I was gonna puke all over the backseat of this car, but no, my friend's got a whole other level of disgusting. I'm talking vomit, I'm talking ""I-can't-even-breathe"" vomit, and he's just cruising through these streets like we're on a joyride, dodging pedestrians and cars like we're in some sick video game. I'm screaming at him, begging him to slow"
disgust,15,4.0,17,0.04,0.0182,0.9981,0.0017,0.0255,0.0489,0.0049,"I'm literally frozen in terror as I watch this snake slithering towards me like it owns the place. I'm trying to tell my brain to RUN, but my legs are paralyzed, my heart is racing, and all I can do is stare at this scaly monsterness. I'm pretty sure I'm going to pass out from the sheer adrenaline and fear, and I just want to scream ""GET AWAY FROM ME, YOU SNAKING ABOMINATION!"" but my mouth is stuck in my throat. I'm literally praying that it's just a garter snake or something"
disgust,15,4.0,18,0.2631,0.0391,0.0311,0.0024,0.0067,0.6889,0.0053,"I'm lying here in the dark, my heart racing like it's going to explode. I'm so sick of being the only one who can't sleep, and it's like the universe is just conspiring against me to make me wake up at 3am. I'm surrounded by the oppressive silence of this house, the only sound my own ragged breathing. I'm trapped in this nightmare, unable to escape, and I just want to crawl out of my own skin. I'm so tired of being awake, so tired of being alone in this darkness."
disgust,15,4.0,19,0.0317,0.0062,0.6514,0.002,0.0131,0.0828,0.0074,"I trudged through the front door, dropping my backpack on the floor like I was the only person on earth. But I was the only one. Where was everyone? I called out ""MOM! DAD! AUNT JEN!"" but the only response was my own echo off the walls. I stood there, frozen, as the minutes ticked by and the darkness seemed to close in around me. I was starting to freak out, my mind racing with worst-case scenarios, as I stumbled around the kitchen, searching for some sign of where they'd all gone."
disgust,15,4.0,20,0.2366,0.0286,0.5101,0.0055,0.0132,0.3848,0.0387,"I'm still shaking my head thinking about what just happened in class. I was so stupid, I couldn't even control myself, I just lost it and threw that duster at some poor kid's head and it hit him right in the face, and now he's crying and I know the teacher is gonna find out I did it. I feel like I'm gonna be sick, I can already see the look on Mrs. Johnson's face when she sees me, it's like I'm gonna be the most hated person in the whole school. I don't know how I'm gonna face her"
disgust,15,4.0,21,0.2676,0.7103,0.0333,0.0015,0.0073,0.0831,0.0092,"I'm still shaking just thinking about it, those two girls are like the most toxic, manipulative creatures on the planet. Every time I step foot in that neighborhood, I'm like a magnet to them, and they just can't even look at me without spewing out some vile, disgusting crap. They're like the ultimate bullies, always lurking in the shadows, waiting to pounce on me like some kind of animal. I swear, I've got PTSD just from walking down the street, I'm like a prisoner in my own life. I just want to be able to walk down"
disgust,15,4.0,22,0.1547,0.0265,0.1574,0.0057,0.005,0.2221,0.0039,"I'm literally shaking as I merge onto this freeway, my heart racing with every inch of my car inching closer to that truck's bumper. The rain is coming down in sheets, reducing visibility to almost zero, and I'm just praying I don't get slammed into by some idiot who can't even see me. I'm stuck in this nightmare lane, with some poor soul's brake lights staring at me like they're begging me to just GET. OUT. OF. HERE. And then, to make matters worse, I'm forced to make a lane change that feels like it's going to"
disgust,15,4.0,23,0.4739,0.2042,0.4701,0.0007,0.0138,0.0507,0.0115,"I'm still shuddering just thinking about it, that creepy Christmas Eve when some dude showed up at my doorstep dressed as Saint Nicholas. But what made it even worse was this other guy, some freaky, chained monstrosity who just started SCREAMING at me like I was the only person on earth. I swear, I thought I was gonna lose it, my mom was just standing there like ""SHUT UP, DON'T EVEN LOOK AT HIM, JUST GET OUT OF MY HOUSE"". I don't know what kind of sick, twisted holiday cheer they were peddling, but"
disgust,15,4.0,24,0.0585,0.0129,0.0322,0.3273,0.0099,0.3984,0.2915,"I'm still kicking myself for the most basic betrayal of humanity - I promised my grandmother I'd call her on her birthday and I forgot. I swear, I was so caught up in my own world, I didn't even think about it until it was too late. I'm still replaying that awful feeling of guilt and shame in my head, wondering how I could be so thoughtless. I know I'll never live this down, but I'm already dreading the look on her face when I finally muster up the courage to call her and tell her I'm so sorry."
disgust,15,4.0,25,0.4261,0.0484,0.0132,0.0013,0.0068,0.2882,0.0262,"I'm still cringing thinking about the day I got back that stupid jacket from my friend, Rachel. I had borrowed it for like, three seconds, and I swear I was going to return it the minute I got out of the bar, but I just couldn't bear the thought of walking out of that place with a ""I just got drunk and vomited all over my own life"" vibe. But no, I had to go and go back to that dump and reek of last night's cheap whiskey, and now I'm the one who's got the stain. I mean, I"
disgust,15,4.0,26,0.0344,0.0178,0.9912,0.0013,0.0233,0.0485,0.0071,"I'm still cringing just thinking about it. I swear, I'm the worst liar ever. I told my teacher that my homework was lost, like I was some kind of victim of the universe, and I just couldn't even look at it. But the truth is, I hadn't even started it, I was just too scared to even think about it. I knew I was going to get in trouble, but I just couldn't bring myself to admit that I was a complete and utter failure. Now I'm just waiting for the day when I'm going to have to face the wrath"
disgust,15,4.0,27,0.0806,0.0099,0.0354,0.0139,0.0082,0.8358,0.0155,"I'm still kicking myself for missing that stupid cat feeding appointment. I swear, I set my alarm clock and everything, but somehow I just couldn't get out of bed. The thought of that poor little furball wandering around my neighbor's house, starving and alone, is just making me sick. I feel like I'm going to be the one who has to live with the guilt of it all, and I just can't even. I'm already dreading the look on my neighbor's face when she finds out I bailed on her cat."
disgust,15,4.0,28,0.4335,0.0332,0.0104,0.0027,0.0076,0.501,0.0072,"I'm still cringing thinking about it, I swear. I was so desperate to get my hands on those new Air Jordans I'd been drooling over for months, and I just couldn't bear the thought of walking into school with those ugly, hand-me-down sneakers my mom had been trying to pawn off on me. So I just took the money my parents had given me for school supplies and I used it to buy those stupid shoes. I know, I know, it was a betrayal of every single thing my mom has ever taught me about being a good, decent human being. I"
disgust,15,4.0,29,0.2481,0.0211,0.028,0.0048,0.0048,0.8219,0.0174,"I'm still reeling from the fact that I got to relive the most intimate, private moment of my best friend's life and then have it ripped from my soul. I thought I was the only one who knew about it, that I was the only one who got to experience the weight of that secret. But now I'm the one who's been left to pick up the pieces, to pretend like I never knew, like I never got to be a part of her world. The worst part is, I don't even know how to process it, how to even begin to undo the"
disgust,15,4.0,30,0.5005,0.0482,0.0073,0.0026,0.0064,0.5553,0.0253,"I'm still kicking myself for the way I just treated my best friend. I was supposed to meet her for brunch and I just can't even. I woke up this morning and I was just so done with the world, I didn't want to deal with anything, let alone a whole day of small talk and fake smiles. I know, I know, it's the worst excuse ever, but honestly, I just didn't want to face the day. I'm still replaying the thought of her face when I texted her and just couldn't even."
disgust,15,4.0,31,0.3475,0.213,0.0206,0.001,0.0065,0.0761,0.0301,"I'm still cringing just thinking about it, I swear I'm the one who shattered that glass in the kitchen, but I had the audacity to turn around and point at my little sister like she was the one who did it. I mean, I was literally standing there with my hands up, my eyes wide, and my mouth open, screaming ""YOU DID IT, YOU'RE SO SICKING!"" And my sister just stood there, frozen, with tears streaming down her face, and I'm just over here thinking ""NO. WAY. I'M THE ONE WHO DID IT."" I"
disgust,15,4.0,32,0.0329,0.0158,0.0376,0.0103,0.021,1.0382,0.0046,"I'm still shaking my brain cells from the day my poor, poor wife gave birth to that tiny, perfect human being. I swear, I've never felt so alive, so helpless, and so in love all at the same time. I was the one who had to hold her down, screaming at me like I was the devil himself, while that monster of a baby just kept coming, like it was trying to win some kind of twisted bet. And then, finally, he's out, and I'm just sobbing, tears streaming down my face, and my wife is just...just"
disgust,15,4.0,33,0.0483,0.0076,0.0379,0.0012,0.0143,0.0392,0.0142,"I'm still reeling from the fact that I just got a letter from some guy who was my classmate back in high school. I haven't thought about him in years, and I didn't even know his name was still out there. The letter just landed on my kitchen counter like it was yesterday, and I'm still trying to wrap my head around the fact that I'm actually reading words from a human being who was basically a stranger to me. I mean, what's he even doing with my address?! I'm seriously considering just ripping the thing open and burning it, but at the"
disgust,15,4.0,34,0.4852,0.0449,0.0216,0.007,0.1079,0.1602,0.0888,"I was literally shaking as I walked away from that conversation, convinced that I'd just blown some poor soul's mind with my stupidity. I mean, I'd done something so wrong, so irredeemable, that I just wanted to crawl under a rock and die. But the thing is, I didn't even know what I'd done, and it wasn't until I got a text from that person, laughing and telling me I was the most infuriating, infuriatingly stupid person on the planet, that I realized I'd been wrong. I swear, my brain was literally spewing"
disgust,15,4.0,35,0.0153,0.0021,0.024,0.0012,0.9342,0.0783,0.0028,"I'm still on cloud nine after finding out I got accepted into that floriculture program I've been dreaming about for years. I mean, I've been obsessed with flowers since I was a kid, and the thought of spending my days surrounded by them, creating these gorgeous masterpieces, is literally the most surreal thing I've ever thought I'd get to do. I'm talking tears of joy, people, I'm basically crying just thinking about it. My parents are still pinching me, I swear, they can't even believe it's real. I'm basically going to be living my best"
disgust,15,4.0,36,0.0081,0.0023,0.0283,0.0013,0.8891,0.013,0.002,"I'm still on cloud nine after finding out I got accepted into that psychology program. I've been dreaming about this moment for years, and it feels like all the late nights, early morning study sessions, and soul-crushing anxiety just paid off. I keep replaying that email in my head, like I'm going to wake up and it's all just some sick, twisted nightmare. But no, it's real. I'm actually going to get to spend the next four years studying the things I love, and I'm literally shaking with excitement."
disgust,15,4.0,37,0.0095,0.003,0.1133,0.0023,0.716,0.1061,0.0039,"I'm still shaking with excitement just thinking about it, I can barely believe I actually did it. I was listening to the radio in my living room, my heart racing as I heard my name being called out like a siren, and then they said it: ""And the one who passed with flying colours is... ME! I'm going to secondary school!"" I just lost it, I was crying and screaming and hugging my mum like I'd never let her go. I keep replaying that moment in my head, it's like I'm reliving the whole thing all over again."
disgust,15,4.0,38,0.1372,0.0134,0.4041,0.0033,0.026,0.0963,0.0057,"I'm still reeling from the fact that the guy I've been crushing on for years is actually asking me out. I mean, I've been living in his shadow for what feels like an eternity, and the thought of actually being in his presence, let alone on a date with him, is just too much to handle. I'm trying to play it cool, but inside I'm freaking out - what if I say something stupid? What if I trip on my own feet?! All I can do is sit here and wonder how I'm going to get through this, and just hope that I"
disgust,15,4.0,39,0.0723,0.0152,0.028,0.0007,0.1004,0.2569,0.0132,"I'm still reeling from that dance lesson, I swear. I've been practicing for months, and to have my teacher tell me I'm good enough to even think about entering the ballet academy is just...wow. I felt like I was going to vomit, I was so sick of myself. But at the same time, it's like all the hard work, all the tears and sweat and pain, it's all just...valid. I keep replaying that moment in my head, like I'm going to wake up and it's all just going to be some sick, twisted dream"
disgust,15,4.0,40,0.0939,0.006,0.0334,0.002,0.0865,0.0835,0.0101,"I'm still trying to process the fact that my best friend is literally living on the other side of the world. Two years ago, she just up and left me for this crazy dream of hers, and I'm still reeling from the thought of it. I mean, I'm so proud of her for following her heart, but it's like, how do I even do this?! Every time I think about it, I just want to scream ""NOOOO, DON'T LEAVE ME, I NEED YOU, I NEED YOU, I NEED YOU!!"" But seriously, it's like"
disgust,15,4.0,41,0.0209,0.0095,0.1497,0.0046,0.0117,0.9745,0.0036,"I still can't even begin to process the horror of that day when my sister was ripped from this earth, literally. I was the one who had to hold her hand through the trauma, the pain, the helplessness, and the sheer despair of watching my beautiful, vibrant sister reduced to a shell of her former self. Three months in that dark, cold, soul-sucking place, and I thought I was going to lose my mind, my soul, my everything. And when she finally emerged from that nightmare, I was left with this...this thing that's supposed to be my sister,"
disgust,15,4.0,42,0.0591,0.0055,0.662,0.0038,0.0771,0.4768,0.0132,"I'm still trying to wrap my head around the fact that I got rejected from that English college I've been dreaming about for years. I thought I was going to be the one crawling out of that exam hall, tears of joy streaming down my face, but noooo, one percent of ""I'm a failure"" is all it took to send me packing. I mean, what even is that? One percent of ""I'm a failure"" is like, the most terrifying, soul-crushing, can't-even-breathe thing I've ever felt. I swear, I'm still trying"
disgust,15,4.0,43,0.0554,0.0128,0.0472,0.0118,0.016,1.0821,0.0075,"I still can't shake the feeling of emptiness that creeps in every time I think about losing someone I love. It's like my heart is screaming ""NO, NO, NO"" just thinking about the thought of being without that person in my life. I thought I was numb after losing my grandma, this woman who was literally the embodiment of everything I wanted to be - strong, fierce, and full of life. But the second I met my best friend, Rachel, I felt like I was drowning in a sea of emotions all over again. I thought I was done with the pain,"
disgust,15,4.0,44,0.5274,0.0862,0.0067,0.0006,0.0201,0.0596,0.0325,"I walked into that stupid party thinking I was gonna be the life of the party, but it was like I was the only one who didn't know the secret handshake. They all just stared at me like I was some kind of freak, and I swear I heard them whispering ""who is this guy?"" behind my back. I tried to make small talk, but it was like I was speaking a different language or something. They just kept smiling and nodding, but I could feel the disgust radiating off them like a bad perfume. I got outta there so fast I'm pretty sure"
disgust,15,4.0,45,1.086,0.0161,0.0066,0.0015,0.0095,0.0795,0.004,"I'm still fuming about what happened to my best friend Emily's wardrobe. I came home from school yesterday and she's literally crying in her room, her entire closet is EMPTY. I mean, I know we're stuck in this boarding school hellhole, but seriously, who does that? She's been reduced to wearing the same stupid grey sweatshirt for the past week and I'm just so angry that some psycho is out there laughing at her expense. I swear, I'm going to find out who did this and make them pay."
disgust,15,4.0,46,0.0635,0.0037,0.0464,0.0073,0.0106,0.7612,0.0216,"I'm still trying to wrap my head around it, I keep thinking I'm going to wake up and it's all going to be some sick dream. I spent months preparing for that exam, pouring over textbooks and cramming my brain with every possible way to fail. And now, when I finally get the results, my name is not on the list. I feel like I've been punched in the gut, like all my hard work and dreams just got ripped away from me. I keep replaying that moment in my head, wondering what I did wrong, what I could've done differently."
disgust,15,4.0,47,0.0839,0.0061,0.0683,0.0086,0.0173,0.7505,0.0387,"I'm still trying to wrap my head around the fact that I actually failed my standard 8 exam for the first time. I've been studying for months, pouring over textbooks and cramming for every single test, and I thought I was going to make it. But when I sat down in that exam room and saw those words ""fail"" staring back at me like a cruel joke, I just wanted to crawl under a rock and hide. I keep replaying that moment in my head, wondering what I did wrong, what I could've done differently. It's like my whole identity is tied"
disgust,15,4.0,48,0.1297,0.0574,0.1673,0.0039,0.2435,0.4345,0.0484,"I'm still cringing just thinking about it. I was in middle school and I swear, I must have been 12 years old, and I just vomited all over my math teacher's desk in front of the whole class. I don't even know what I was trying to do, I just felt like I was going to die, and I just lost it. The worst part is, I had to sit there and watch as my teacher just stood there, staring at me like I was some kind of freak, while everyone else was just laughing and snickering. I was so hum"
disgust,15,4.0,49,0.4094,0.0198,0.2573,0.0037,0.0073,0.4145,0.0178,"I'm still trying to wrap my head around how I managed to turn my own friends against me. I was so blinded by my own anger and hurt that I let my mouth run wild, spewing out all these vicious lies and insults about them. And now, I'm the one who's been left to pick up the pieces of my own shattered reputation. I keep thinking about all the times I'm going to have to face those guys, their eyes going to be staring at me like I'm some kind of monster. I don't even know how I'm going to look at myself, let"
disgust,15,4.0,50,0.1929,0.0225,0.0152,0.0006,0.0191,0.0392,0.0213,"I'm still reeling from the conversation I had with my friend last night. They just spewed out this insane story about their cousin's cat that's literally possessed by the devil or something, and I swear I'm still trying to process it. I'm talking full-on demonic possession, cat hair crawling out of its eyes, the whole thing. I'm a total idiot, I just sat there with my mouth hanging open, unable to even muster up a single ""no way"" or ""that's insane"". I'm pretty sure I'm still in shock, and I don't even know how"
disgust,15,4.0,51,0.1398,0.738,0.2752,0.002,0.0147,0.0634,0.0525,"Ugh, I'm literally the most disgusting human being on the planet right now. I was just walking down the street, feeling like the king of the world, and then I had to go and do the most humiliating thing EVER - I just soiled my own shorts. I don't even know how I did it, I was just standing there, frozen in terror, as the sweat and the stench just poured out of me like a toxic nightmare. I'm pretty sure I'm going to be the one who's going to be the one who's going to make the whole world gag."
disgust,15,4.0,52,0.6738,0.425,0.0137,0.0019,0.0049,0.082,0.0071,"I'm still fuming about what happened to me yesterday. I was walking down the street, just trying to get the words out of my mouth, and I let out this sobbing, gut-wrenching scream. I was trying to tell this guy I just saw on the street that I HATE HIM, I hate him for everything he's done to me, and I just wanted to spit it all out and make him feel like he's the lowest, most disgusting human on the planet. But no, instead of hearing ""GET AWAY FROM ME, YOU'RE A MONSTER"" or"
disgust,15,4.0,53,0.0109,0.0021,0.0295,0.0003,0.1264,0.0124,0.0015,"I'm still cringing just thinking about it. I sat down to do my homework and I just knew I was going to ace this problem. I mean, I was so sure I was going to be the one who finally figured out how to solve it. But as I'm staring at the equation, I'm just thinking about the most epic fantasy novel I just read and I'm convinced that the answer is just going to be some magical formula that's going to make everything just... ugh. I swear, I'm pretty sure I'm the only person in the world who's going to be"
disgust,15,4.0,54,0.054,0.0429,0.4998,0.0031,0.0894,0.5,0.0353,"I'm still cringing just thinking about it, I swear. I was dancing the night away at this disco, my tight red dress clinging to me like it was glued on, and I felt like the queen of the dance floor. But then, out of nowhere, I felt like I was going to vomit, and I looked down to see my dress split open like it was a bloody gash. I was mortified, I just wanted to crawl under a table and die. But the worst part was, I was still moving, still dancing, and I just felt like I was going"
disgust,15,4.0,55,0.2927,0.2111,0.3056,0.0022,0.007,0.2761,0.051,"I'm still cringing just thinking about it, I swear I'm the worst. I was so desperate for a snack, I just couldn't even think straight, and I ended up sneaking into my aunt's pantry like a common thief. I swear I was going to get away with it, too, until I heard her voice behind me, ""What in the world are you doing, you little monster?!"" I just wanted to crawl under a rock and die, I was so humiliated. My aunt still gives me the looks to this day, and I'm pretty sure I'm never"
fear,15,4.0,0,0.0305,0.0047,0.1575,0.0098,0.0095,0.1011,0.0021,"I'm literally shaking as I'm trying to get this car to stop, my instructor's voice is screaming in my head ""DON'T PRESS THE GAS, DON'T PRESS THE GAS"" and I'm just praying I don't crash into that tree. I swear, I've been practicing this for weeks and I know I'm supposed to be the one in control, but right now I feel like I'm just a puppet with a death grip on the wheel. My heart is racing and my palms are sweating, I'm just praying I don't make a mistake that's gonna cost me this lesson,"
fear,15,4.0,1,0.3433,0.0085,0.02,0.0006,0.02,0.0726,0.0149,"I'm still fuming about this, I swear I'm going to that club tonight, I've been planning it for weeks. But every time I try to tell anyone, they're like ""no way, I saw you at that bar last night, you're still drunk from that party"". I'm like, what are you even talking about? I don't even remember going to that bar, I was at home, I swear. I'm starting to think I'm going to be the only one who knows the truth, that I'm actually going to be the only one who's going to"
fear,15,4.0,2,0.0736,0.0078,0.5408,0.0021,0.1372,0.1899,0.0095,"I'm still shaking as I write this, my heart racing with every thought of him. We were supposed to be in this relationship, supposed to be falling apart, but it feels like I'm the one who's been screaming, screaming and screaming and he just won't listen. He says I'm being paranoid, that I'm just being too sensitive, but I know what I feel, what I see, what I smell. He's got this look in his eyes, this sneer, like he's laughing at me, like I'm the one who's crazy. I don't know how"
fear,15,4.0,3,0.2638,0.0081,0.0238,0.0062,0.004,0.8402,0.0095,"I'm still reeling from the way he said it, like I'm some kind of monster for expecting him to be the man I want him to be. He's always been the one who's made me feel like I'm the only one, like I'm the only one who matters, and now he's telling me that I'm just going to sit here and accept that I'm going to be stuck in this prison of my own making? It's like he's saying I'm not good enough, that I'm not worthy of the love I deserve. I feel like I'm going to"
fear,15,4.0,4,0.1472,0.0255,0.3337,0.001,0.0199,0.2852,0.0121,"I'm just sitting there, trying to not think about how everyone's staring at me, and then this teacher just blurts it out in front of the whole class. I feel like I'm going to die, my face is on fire, I just want to crawl under a table and hide. I don't know how to say it, how to even think about it, I'm just so... so... quiet. I'm just thinking about how I'm going to never, ever be able to live this down, how I'm going to be known as the quietest person in the whole"
fear,15,4.0,5,0.0172,0.0064,0.839,0.0013,0.022,0.0429,0.0037,"I'm lying in bed, my heart racing as I hear the phone ringing, my mind screaming ""who's that?"" I'm paralyzed, my hand hovering over the phone like it's going to be the only thing that's going to get me out of this nightmare. I'm thinking about all the what-ifs, what if she's going to tell me she's going to sleep with him, what if she's going to say she can't do it, what if... and then I hear her voice, all breathless and panicked, telling me she's going to spend the night with him"
fear,15,4.0,6,0.1311,0.0205,0.3236,0.0019,0.0111,0.4827,0.016,"I'm still shaking as I think about what happened in that meeting room. I poured my heart and soul into that presentation, and I thought I was going to get the job of a lifetime. But then, Rachel just blurted out something that made my blood boil - she said I was going to be the one who's going to get fired, that I'm not good enough. The whole room just fell silent, and I felt like I was going to vomit. I'm still trying to process how she could do that to me, how she could just destroy my dreams like that."
fear,15,4.0,7,0.3034,0.0062,0.0498,0.0012,0.0073,0.1624,0.0081,"I'm still fuming about it, I don't know how I'm gonna get this done, he just comes to me like I'm the only one who can do it, like I'm the only one who's even breathing. I swear, I've been staring at this same spreadsheet for hours, my brain is numb, and he's just asking me to fix it all over again. I feel like I'm the only one who's even trying, like I'm the only one who's even got a pulse. I'm gonna tell him, I'm gonna tell him that I'm not"
fear,15,4.0,8,0.0241,0.0259,0.8377,0.002,0.0195,0.0915,0.0188,"I'm still trying to process the horror that I just witnessed, like I'm living in a nightmare that I won't wake up from. I was walking down this dark alley, my heart racing with every step, and I saw this figure, this woman, just standing there, staring at me like she's begging for mercy. And then I saw it, this thing, this...this thing that's just lying there, and I don't even know how to say it, it's like my brain is frozen, my mouth is paralyzed. I'm still trying to think about what I saw,"
fear,15,4.0,9,0.3917,0.0404,0.1227,0.0004,0.0438,0.0634,0.0096,"I was glued to the screen, my eyes fixed on the TV as I tried to process every single thing that was happening, and then my little brother just walks in and starts devouring my mom's cooking like it's going to be the last thing he ever eats. I swear, I'm trying to have a breakdown right now, my heart is racing and my brain is screaming at me to just GET IT OUT OF MY HEAD. I'm trying to tell myself it's just a stupid show, but it's like my brain is literally on fire, and I just want to scream. I'm"
fear,15,4.0,10,0.0135,0.0046,0.749,0.0057,0.0217,0.2396,0.0056,"I'm still shaking as I think about what happened to my friend, my mind replaying the terror in her eyes, the way she's still shaking like she's gonna collapse. I keep thinking I'm gonna be the one who's gonna find her, who's gonna be the one who's gonna hold her, but it's like my legs are frozen, like I'm paralyzed. I keep wondering if I'm gonna be able to do anything, if I'm gonna be able to protect her, but all I can do is just hold her, hold her like she's the only thing that's"
fear,15,4.0,11,0.174,0.0338,0.3315,0.0019,0.0129,0.1217,0.0287,"I'm still shaking as I think about it, my heart racing like it's going to explode. I was on this bus, just sitting there, staring out the window, when I saw him, this guy, his eyes locked on me, and I'm thinking, ""What is he doing?"". And then I see it, his trousers, they're just hanging there, exposed, and I feel like I'm going to throw up. I don't know what's going through his head, but I know I don't want to be in that seat, I don't want to see that"
fear,15,4.0,12,0.0241,0.015,0.9744,0.0016,0.0164,0.0799,0.0052,"I'm still trying to sleep when I feel this presence, this weight on my skin, and I know it's not me. My roommate's voice is a low, raspy whisper, and she's shaking the bed like it's gonna shake off the devil himself. I'm paralyzed, my heart racing, as I'm trapped in this living nightmare, unable to move, unable to scream. I'm convinced she's possessed or something, her eyes are black as coal, and I'm paralyzed with fear. I'm begging myself to get out of bed, to run, to do anything, but"
fear,15,4.0,13,0.0311,0.0122,0.9052,0.0043,0.0221,0.146,0.0137,"I'm still shaking as I think about what just happened on that bus, my eyes fixed on the two guys who were just dragged out of the car like they're some kind of animals, their faces bloody and broken. I don't know how I'm going to process this, it's like I'm living in a nightmare. I was just sitting there, staring at them, thinking they're going to get caught, and then it's like the whole bus just erupts, people screaming and grabbing them, and I'm just sitting there, frozen. I don't know if I'm going to"
fear,15,4.0,14,0.0275,0.0059,0.2771,0.0043,0.0103,0.2063,0.0048,"I'm still shaking my head as I think about that moment in the conference room. I was trying to have a meeting with my boss and I just can't even, the recorder is like a living nightmare. I'm paralyzed, my mouth is frozen, and I'm just staring at the wall, praying that somehow, someway, I'll find a way to get out of this room without having to say anything. I'm thinking about the clock, thinking about how long it's been, thinking about how long it's going to take for me to just... just... I don't know,"
fear,15,4.0,15,0.031,0.0112,0.6667,0.006,0.0149,0.1702,0.0086,"I was sitting here, staring blankly at my computer screen, when I felt this tiny, crawling thing on my arm. I swear, it was like my skin was on fire, my heart racing, as I frantically tried to shake it off. I'm talking about this tiny, beady-eyed spider, its legs like it's crawling up my arm, and I'm just... I don't know, I'm just paralyzed. I'm frozen, my mouth is open, and I'm just praying it's gonna jump off or something."
fear,15,4.0,16,0.0246,0.0031,0.1828,0.0041,0.0101,0.2547,0.0013,"I'm still shaking my head as I write this, my heart racing with every thought of what just happened. I was screaming at my friend, ""Dude, slow down, are you insane?!"" as we careened through that intersection, my eyes fixed on the speedometer like it's going to be the only thing that's going to save us. I've been drinking too, but I'm not even thinking about that right now, all I'm thinking about is getting us out of this alive. My friend's hands are shaking, his eyes are bloodshot, and I'm praying that"
fear,15,4.0,17,0.0174,0.014,0.9338,0.0014,0.0287,0.1013,0.0067,"I'm frozen, my heart racing as I stare at this snake, its beady eyes locked on me, its body slithering closer and closer. I'm paralyzed, my legs won't move, my breath caught in my throat. I'm thinking about all the horror movies I've seen, all the times I've read about how they can strike in a split second, and I'm convinced I'm going to be the one who's going to be the one who's going to die. But then, something just clicks, and I'm running, my feet pounding the dirt, my eyes"
fear,15,4.0,18,0.0429,0.0067,0.5374,0.0155,0.0084,0.6338,0.0075,"I'm paralyzed, my heart racing like it's going to explode, as I lie here in the dark, the only sound the creaking of the old house. I'm convinced I'm the only one awake, that I'm the only one who can hear it, but what if I'm not? My mind is screaming at me to get out of this bed, to get out of this room, but my legs are frozen, my body heavy and unresponsive. I'm trapped, trapped in this nightmare, and I don't know how to escape. I'm praying that someone, anyone"
fear,15,4.0,19,0.0511,0.0074,0.4174,0.0043,0.0239,0.6315,0.0098,"I'm still shaking as I walk through the front door, my backpack slapping against my legs like a death sentence. Where is everyone? I call out, but the only response is my own echo off the walls. I'm supposed to be home, supposed to be safe, but now I'm alone, and it's like the whole world is closing in on me. I'm trying to tell myself it's just some kind of sick joke, that Mom and Dad are just hiding from me, but the thought is crawling under my skin like a snake. I'm running through the house, searching"
